	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.0012672327	0.42973027	3.5384406e-07	1.10711845e-07	1.1498645e-07	1.1632342e-05	2.9104166e-07	1.2833772e-07	5.5796193e-08	1.744064e-07	0.00019953468	1.2175136e-07	0.31822494	0.2478542	1.3146585e-07	1.3139354e-05	0.0026974357	1.6350184e-07
priorregion1_spot_2	2.1491187e-08	0.16980703	4.744713e-08	3.7528284e-08	5.0859462e-08	5.7908135e-08	5.094354e-08	7.436897e-08	4.1752855e-08	6.3042266e-06	1.3324746e-08	5.570698e-08	8.345106e-09	2.6738928e-07	0.20160888	2.1775648e-07	0.0012487427	0.62732804
priorregion1_spot_3	1.1269522e-07	0.13865718	4.872745e-07	5.1058856e-07	3.470424e-07	2.160285e-06	2.6914708e-07	2.3499848e-07	1.9784244e-07	1.0582072e-06	0.43362606	3.0171887e-07	1.5936747e-07	1.0941656e-05	0.06811478	5.5270602e-06	0.00095514243	0.35862452
priorregion1_spot_4	0.07644726	2.811259e-07	1.4835403e-05	2.2747824e-06	5.912689e-06	5.1150197e-05	5.685221e-06	6.534959e-05	0.027406365	0.034864947	0.14394522	6.718055e-06	0.44616932	0.00016178621	0.037094343	0.048421293	0.07261542	0.11272194
priorregion1_spot_5	0.052007433	0.12552099	1.13103674e-07	8.8991875e-08	1.3775966e-07	4.824533e-07	1.2687228e-05	1.5350639e-07	0.021469418	0.02315027	3.431532e-08	0.044827428	3.707749e-08	4.1954854e-06	0.08045541	0.009493223	0.006500488	0.63655746
priorregion1_spot_6	7.22429e-08	1.982939e-07	2.0772416e-06	2.0394546e-07	2.67224e-07	7.902212e-06	8.992224e-07	0.012129598	3.5652403e-07	1.48263525e-05	0.2524565	2.1344322e-07	0.36299545	1.647766e-06	2.0016905e-06	1.7080561e-06	0.060908154	0.31147793
priorregion1_spot_7	0.006026733	0.3933814	2.1851256e-06	5.8436234e-07	1.2617636e-06	0.11479622	0.015326514	1.2650333e-06	1.1260032e-06	5.918297e-07	0.4370522	8.364623e-07	0.001890199	2.117014e-06	4.051683e-07	7.72427e-07	0.03151492	6.295045e-07
priorregion1_spot_8	1.2622418e-07	0.09412955	0.009293304	6.39993e-07	3.4012925e-07	5.985618e-07	1.948351e-07	5.2618753e-07	7.8658246e-08	2.8677014e-06	0.23651364	7.2132866e-07	0.26607078	0.1002793	0.048860837	0.063231595	0.0012312236	0.18038365
priorregion1_spot_9	0.040205322	0.22657105	7.091654e-07	4.4646688e-07	8.156703e-07	0.011608499	0.046492968	4.146348e-07	1.0773083e-06	1.6415945e-05	0.108012326	0.03639239	0.0010523661	0.105973735	0.01941717	6.329561e-06	1.6108098e-06	0.40424633
priorregion1_spot_10	0.0074782455	0.0072892033	1.8121366e-06	0.011808831	9.1456775e-07	7.4879125e-07	4.5660047e-07	5.5696586e-07	1.4029415e-07	0.053461052	0.4143238	2.729516e-06	0.00022135126	0.048166607	0.028498868	2.8181723e-05	0.00055239163	0.4281641
priorregion1_spot_11	0.037954524	0.12344968	1.658673e-06	1.4986034e-06	1.4140526e-06	0.0018375961	3.6227395e-06	2.0985044e-06	1.5889867e-06	2.3933562e-06	0.3373764	2.1683763e-06	0.23242764	0.02172004	4.9821443e-05	0.011717392	1.034099e-06	0.23344944
