	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	6.392961e-07	3.9656265e-07	5.4655925e-07	0.73227197	5.6978615e-07	0.053944137	0.21377672	1.1362888e-06	3.838506e-06
priorregion1_spot_2	1.200187e-07	1.4193487e-06	0.0029264677	0.76103914	4.0640107e-06	0.057337187	0.144578	0.0034610422	0.030652545
priorregion1_spot_3	0.14455381	7.623562e-07	8.243621e-05	0.59164923	0.028829167	0.07914617	0.155738	4.1344785e-07	5.2257825e-08
priorregion1_spot_4	0.1470299	4.5693128e-07	0.026429724	0.69585115	0.10220359	0.011490234	0.01582229	0.0011726044	4.105973e-08
priorregion1_spot_5	1.6672296e-07	8.370964e-08	5.6707205e-07	0.9235128	4.873563e-07	0.016384074	0.04272161	3.233229e-07	0.017379861
priorregion1_spot_6	1.3641387e-07	6.059878e-07	0.014484947	0.93668646	0.0103824185	9.7411075e-06	0.038435705	1.6108109e-07	5.0205635e-08
priorregion1_spot_7	0.10886463	6.3169205e-07	4.5794658e-07	0.8891286	2.2726344e-07	3.153307e-05	3.941285e-05	3.1235993e-07	0.0019342015
priorregion1_spot_8	4.0304977e-07	2.8969077e-07	8.8068855e-06	0.8850778	1.8617971e-05	0.02379619	0.09109727	2.7242018e-07	3.8914044e-07
priorregion1_spot_9	5.4627925e-08	0.019360729	1.1222054e-07	0.9701067	2.0568314e-06	2.0899445e-06	0.010527895	2.3863012e-07	9.344345e-08
priorregion1_spot_10	6.634378e-07	5.8243177e-06	0.017173922	0.7033229	0.008574871	0.07123312	0.1996882	4.6854882e-07	8.0738836e-08
priorregion1_spot_11	3.0710058e-07	1.3563893e-07	0.04531672	0.7085386	3.0396472e-05	0.121089846	0.12502386	1.2693941e-07	2.9643749e-08
priorregion1_spot_12	2.4255906e-08	4.585289e-08	3.4112865e-08	0.90797997	1.1564784e-07	2.2319932e-06	0.09201709	2.9315675e-07	1.7282744e-07
priorregion1_spot_13	4.677833e-07	2.1351887e-06	1.772603e-05	0.6907001	0.00032450844	0.09636177	0.21259263	6.254722e-07	1.4334884e-07
priorregion1_spot_14	9.994034e-07	1.0523194e-06	1.1898217e-06	0.6239984	4.460445e-05	0.118818805	0.2571325	2.4059295e-06	8.38386e-08
priorregion1_spot_15	0.1112022	3.9553782e-07	0.08177858	0.663782	0.118940555	0.011298824	0.012997343	1.0117081e-07	2.8770433e-08
priorregion1_spot_16	0.12214069	0.010157503	1.1282565e-06	0.64556444	0.047032736	0.07426454	0.09777747	0.003061514	3.0281782e-08
priorregion1_spot_17	6.764241e-07	7.067634e-07	0.03125305	0.6897968	0.00012228728	0.09485123	0.18397397	5.47565e-07	8.1955596e-07
priorregion1_spot_18	0.020854082	0.010544514	0.00715581	0.7528776	0.00051249267	0.08553606	0.1144013	0.0071840445	0.00093406055
priorregion1_spot_19	3.127633e-07	1.3215883e-07	0.017485991	0.7123107	1.2274531e-06	7.593859e-06	0.26653323	0.0036608737	1.6577216e-08
priorregion1_spot_20	0.18548474	4.8704214e-07	0.037162673	0.39811754	5.087296e-07	0.09012141	0.27944377	0.009668861	3.7120316e-08
priorregion1_spot_21	0.0442073	0.00018614228	0.08270278	0.50259537	0.00070348516	0.16863972	0.20096332	1.6006004e-06	2.5124956e-07
priorregion1_spot_22	1.4641171e-07	2.8117782e-07	1.174187e-06	0.9894406	0.00886432	4.089786e-06	0.00015823524	1.64329e-07	0.0015309204
priorregion1_spot_23	4.6642622e-08	1.00235276e-07	6.1379325e-08	0.6801866	8.1248736e-08	0.034041215	0.2811073	0.004664435	4.1672603e-08
priorregion1_spot_24	0.008091094	7.5314055e-08	5.630118e-07	0.658339	8.205961e-08	3.536955e-06	0.33356553	1.1344853e-07	2.5200146e-08
priorregion1_spot_25	1.5941437e-06	1.5701669e-06	0.009887417	0.9582643	0.010246474	0.00010964923	0.01675858	0.004730483	7.7704634e-08
priorregion1_spot_26	1.4316205e-07	3.4950355e-07	0.00017939594	0.85842943	7.1312957e-07	0.004236679	0.13715175	1.4540183e-06	8.436282e-08
priorregion1_spot_27	0.052085824	0.015658889	0.016529953	0.67355734	1.0427029e-06	0.08402751	0.117357194	0.04078204	2.0950692e-07
priorregion1_spot_28	0.22885264	1.5988394e-07	2.1833553e-06	0.49148843	0.019718649	0.10501408	0.15492357	1.7528971e-07	4.9639375e-08
priorregion1_spot_29	0.3076329	1.5979226e-07	0.0184684	0.5495215	0.06863661	0.051897902	0.0038422397	1.3130136e-07	1.4741805e-07
priorregion1_spot_30	1.2061399e-07	5.685357e-08	3.3814448e-08	0.9595784	2.1936917e-07	0.04035445	6.599629e-05	7.683779e-07	3.1809176e-08
priorregion1_spot_31	1.7591401e-07	0.025206326	0.0037588598	0.905889	0.015254813	0.018744254	0.031142663	3.923714e-06	9.386137e-08
priorregion1_spot_32	0.16477188	0.0065861302	1.2784052e-06	0.70066124	0.05171398	0.022918675	0.053346537	2.3419337e-07	4.1573674e-08
priorregion1_spot_33	5.8868682e-08	2.1846675e-07	1.4862523e-07	0.7549387	0.052341323	7.350921e-06	0.19271207	1.12782374e-07	2.0655156e-08
priorregion1_spot_34	1.04546594e-07	5.2852613e-07	7.5684846e-07	0.8930931	2.4262002e-07	0.055205673	0.051647898	1.1821744e-07	5.150622e-05
priorregion1_spot_35	1.7046099e-07	1.7523578e-07	1.1180187e-07	0.99982995	3.8570246e-07	0.00016379119	5.103187e-06	1.3133393e-07	1.15784076e-07
priorregion1_spot_36	1.9645177e-06	1.5533898e-06	8.592779e-07	0.52301913	4.2809465e-05	0.17900613	0.2979248	1.2174279e-06	1.4844401e-06
priorregion1_spot_37	7.4116593e-07	1.9687744e-05	2.4247197e-06	0.7419434	2.062009e-05	0.07313986	0.12654579	0.05735905	0.0009683218
