,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,0.23509633541107178,0.0846713274717331,0.06671562604606152,1.2552849709987641,0.0014753208844922483,0.8561445057392121,0.04684489909559488,4.569424800138223e-05,8.854873067321023e-06
priorregion1_spot_2,0.2778204470872879,0.2908102795481682,0.06456664949655533,0.6126630038022995,0.017619408015161753,0.719645082950592,0.03410439882427454,0.0043618011521175505,5.506662343890412e-08
priorregion1_spot_3,0.5250956565141678,0.00012634185695787893,0.0002535733205149882,1.1298238396644593,0.0006842278962722048,1.5916155755519867,0.19001124501228334,2.7888027943845373e-06,5.357721192922327e-07
priorregion1_spot_4,0.9082723915576936,0.21036900952458382,0.0029429081827402116,1.804213362932205,0.20198185816407205,1.7530253410339356,0.10248519480228424,0.012565786251798272,3.5831035916089604e-06
priorregion1_spot_5,0.9397724449634552,0.6169048398733139,0.0022966113872826097,2.8456904888153076,0.010669945506379008,2.3484037637710573,0.33052321970462795,0.13611264228820802,6.7946818717246065e-06
priorregion1_spot_6,0.22964614629745483,0.0002848451942554675,0.003332254069391638,2.186426830291748,0.003113682905677706,0.8890684843063354,0.004047036194242537,0.00014010521699674426,2.8666205338367944e-07
priorregion1_spot_7,0.4354595422744751,0.12736615240573884,0.10058226622641087,2.001868677139282,0.17116707339882853,1.297540372610092,0.1382368251681328,0.19731903001666068,1.0076200578623685e-05
priorregion1_spot_8,0.41870937645435335,2.2065749817556938e-05,0.011314593255519867,1.1770877838134766,0.025301810819655657,0.965977692604065,0.0036320022656582294,1.3903313742957838e-06,4.393336269004067e-07
priorregion1_spot_9,0.5545622557401657,0.0003299290241557174,0.00039105213363654917,2.373679995536804,0.0014701633306685835,1.7803053557872772,0.09030168764293194,3.0360833898157585e-05,1.3191035975523847e-06
priorregion1_spot_10,0.6179810553789139,3.330836389068281e-05,0.0004674800497014076,0.5404414713382721,0.00149457412189804,1.0749894857406617,0.09737425446510314,5.699039888895641e-06,1.0161107155681748e-07
priorregion1_spot_11,0.9033585816621781,0.00335356961004436,0.0014331294398289174,2.6648117303848267,0.003952481562737376,1.9555088579654694,0.17552147507667543,0.0003014169677044265,8.12039493212069e-06
priorregion1_spot_12,0.49417830258607864,0.0009132345876423642,0.0001678591434028931,0.913417175412178,0.0009057974646566435,0.8521071940660477,0.0996466513723135,5.0955267761310095e-05,8.817209504741187e-08
priorregion1_spot_13,0.7520698457956314,0.0006725193292368203,0.02233275268226862,2.7128554105758664,0.00655013828072697,1.76489018201828,0.04071991760283709,7.654793444089593e-05,1.7132642278738784e-05
priorregion1_spot_14,0.09762359336018561,3.6612832082028036e-05,0.19310521408915518,1.6244722604751587,0.007998145604506134,0.559166431427002,0.00039847283042035995,4.1550416199243056e-06,1.2408227121341042e-07
priorregion1_spot_15,0.632712897658348,0.45941462814807893,0.024272037018090487,2.0223961234092713,0.05109136570245027,1.77454092502594,0.04197478033602237,0.09524294808506965,2.746454617863492e-06
