,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,0.0008842399052809924,0.18359939008951187,0.2571201026439667,2.7847223191201922e-05,1.6754044532775878,3.7930171288280694e-07,5.767675684182905e-05,0.26795610785484314,8.093693850241834e-06
priorregion1_spot_2,9.79840689979028e-05,0.15186052024364471,0.14381147548556328,0.0003621616866439581,4.024438333511353,1.6496176158398161e-06,0.010531627759337426,0.023483544029295443,0.0008125432854285465
priorregion1_spot_3,0.0009287593828048557,0.20976159498095515,0.08380636386573315,0.0029459500801749527,0.5760924577713014,4.275361743566463e-06,0.0004953250172547996,1.1752500176429748,1.1302947413582843e-07
priorregion1_spot_4,0.11985533349215985,0.25116606950759884,0.10894927978515626,0.00015872401927481404,1.8286737084388733,3.826162458153704e-06,0.0011921349330805242,0.005314072035253048,2.2679624362353937e-05
priorregion1_spot_5,0.0011485701077617704,0.9533420354127884,0.012557825818657876,0.0071889570681378245,1.3303904473781585,1.1278107604084654e-05,9.629616433812772e-05,2.53426855802536,6.820672489027402e-08
priorregion1_spot_6,0.0007800806633895263,1.230713301897049,0.008599048899486662,0.0051844759145751595,1.033008724451065,7.241244429678774e-06,0.0187293860130012,1.7653346061706543,2.3229035903682418e-07
priorregion1_spot_7,0.017451753746718167,1.4184363245964051,0.15318267121911047,0.0019721626420505347,2.373883497714996,4.7969196748454125e-05,0.008353652851656079,2.4974957823753354,5.467005564696592e-07
priorregion1_spot_8,5.2677119674626746e-05,0.6040082901716233,0.0010207123821601271,0.0024932835833169523,0.5485461503267288,3.7511584451976896e-07,6.255441076064017e-06,0.9251884937286377,1.1402734267917937e-08
priorregion1_spot_9,0.0006156381103210151,0.9473835796117782,0.0654747400432825,0.0009367142018163577,2.2054699420928956,2.912022557666205e-06,0.0017641574435401709,1.7240745484828948,2.2812878555100727e-07
priorregion1_spot_10,0.01721008913591504,0.32697115689516065,0.003172618243843317,0.00022928713151486592,2.557813286781311,3.177762266659556e-06,2.470562958478695e-05,0.2925585120916367,8.230362982430962e-06
priorregion1_spot_11,0.011061819316819311,1.4169117391109467,0.07012562863528729,0.0001801934384275228,1.4464366614818573,1.3395660789683462e-05,4.5862500519433526e-05,2.1163711309432984,6.9981088017812e-07
priorregion1_spot_12,0.004343051440082491,1.6653520524501801,0.008013017755001784,0.00896650427021086,0.9370163440704345,5.8359672766528096e-05,5.265880699880654e-05,3.8472543835639956,7.428831878542042e-08
priorregion1_spot_13,0.0017503321578260511,0.5330903917551041,0.00710842025000602,0.0174421944655478,3.0093972206115724,3.300178866538772e-06,1.2255830279173099e-05,0.8165183514356613,8.852369433043352e-08
priorregion1_spot_14,0.05315040815621615,1.5030275583267212,0.10523420684039593,0.016335530113428833,4.137269926071167,0.0003006217084475793,0.0004568232950987295,1.7270783185958862,5.652319373439242e-07
priorregion1_spot_15,0.010964909382164477,1.0573353886604309,0.021989199426025154,7.178725791163742e-05,1.308159351348877,3.3288562121924776e-06,0.0039168961928226055,1.789670926332474,2.7149331742748474e-07
priorregion1_spot_16,0.001614857732784003,1.2975031912326813,0.04797458238899708,0.0017431184416636825,2.4194403529167174,1.4025368636794156e-05,0.0238669746555388,1.544263345003128,2.9218120261020887e-07
priorregion1_spot_17,0.00017049900052370503,0.597064796090126,0.005178629630245268,7.873542745073792e-05,1.3006757438182832,7.165035327716396e-07,0.0016459405480418355,0.8155391067266464,3.621012751864328e-08
priorregion1_spot_18,0.004245449556037784,0.7357479184865952,0.02004697201773524,0.0002536312327720225,1.3806705653667448,1.4105914897299953e-05,5.652053750964115e-05,1.5213699817657471,5.2729492416858656e-08
priorregion1_spot_19,0.007696372037753463,2.4996276021003725,0.02835601205006242,0.0010285676224157216,2.0801764249801638,2.8031399233441333e-05,0.003259874158538878,3.9666101217269896,4.230663691373593e-07
priorregion1_spot_20,1.7712283624859993e-05,0.28234915286302564,0.0003973822938860394,1.0192038826062343e-05,0.27211603969335557,6.159306309427849e-07,0.00020428973075468094,0.8490461558103561,1.4329731868656383e-06
priorregion1_spot_21,0.0016181682702153923,0.6956979125738144,0.13741286844015121,0.0007386269106063992,3.025073194503784,1.8425454527459806e-05,0.0006851034006103873,1.1603468835353852,2.136890564941041e-07
priorregion1_spot_22,0.010574723314493894,2.6397259473800663,0.012100400729104878,0.0005405793868703768,2.179318261146545,0.07463494874536991,0.0017051704868208618,3.478526604175568,8.118707143012216e-07
priorregion1_spot_23,0.0016195464355405421,0.7779339998960495,0.015812002681195737,0.005750067182816565,3.3875443220138552,1.3228335137682735e-05,0.0006856516993138939,0.47210656404495244,4.367448877928837e-06
priorregion1_spot_24,0.004524280736222863,0.2270427703857422,0.0030842512729577724,3.209522692486644e-05,1.000741821527481,1.641008844899261e-06,0.003133284114301205,0.788751956820488,6.915123762496479e-08
priorregion1_spot_25,0.001582543581025675,1.0398253798484802,0.026327593997120858,0.015127966087311507,1.6533417105674744,3.432078738114796e-05,0.0010006039985455573,3.273038113117218,3.598324852305268e-07
priorregion1_spot_26,0.1386361502110958,0.9170692682266235,0.39856738746166226,0.007017107610590756,3.527031397819519,0.0013436862034723164,0.04239217638969421,2.2535504579544066,0.0002505806900444441
priorregion1_spot_27,0.003140274970792234,1.0188739120960235,0.029937639832496647,0.0005520986189367249,0.6434242278337479,2.0528859931800983e-05,1.2664890846281198e-05,2.259379398822784,2.482068186537845e-08
priorregion1_spot_28,0.00016349582801922224,0.467283408343792,0.04645221307873726,0.008437216095626355,1.1970361173152924,2.6341323973611e-06,0.0016231260495260357,2.067420995235443,4.3593940404207396e-07
priorregion1_spot_29,9.934295621860657e-06,0.0008237610716605559,0.11167737394571305,7.95361243035586e-06,1.9161173462867738,1.9323600639609142e-07,1.6835001861181813e-05,2.4081132960418475e-05,1.3747080913617538e-06
priorregion1_spot_30,0.0003453858589637093,0.3783454984426498,0.24447717517614365,0.0021443133242428306,2.495955204963684,1.3141841634478624e-06,0.0015961084165610373,1.2734901070594788,9.94224245687292e-07
priorregion1_spot_31,0.0003596991955419071,0.41161385774612425,0.29822137802839277,3.816824064415414e-05,1.4463917076587678,5.1373978067204e-07,0.006946516362950206,0.6621949821710587,1.5919104328077085e-06
priorregion1_spot_32,3.069908252655296e-05,0.00040867783827707176,0.4639055207371712,2.500183481970453e-05,2.9620777845382693,9.711494328712433e-07,0.0004161668955930509,0.000104141465635621,5.085618067823816e-05
priorregion1_spot_33,6.0163364287291196e-05,0.26906243860721585,0.003424693539272994,0.0005459166859509423,0.8299524426460266,1.3346542061754008e-06,2.6290324876754317e-05,0.20210031121969224,1.0618849906052219e-07
priorregion1_spot_34,0.004013275098986924,1.2387131571769714,0.13387089073657987,0.001179354329360649,3.6027064681053163,2.774051909000264e-05,0.0004962442006217315,2.145257866382599,1.090292278149718e-06
priorregion1_spot_35,0.00019331557268742472,0.9679423034191131,0.012253375165164471,0.008823375310748817,1.6596193611621857,2.810651005802356e-06,3.469298826530576e-05,1.5107255160808561,3.73899807115663e-08
priorregion1_spot_36,0.0005661762115778401,0.5729808688163757,0.18203572630882264,0.005504741705954074,1.2124127328395844,2.7462650223242237e-06,0.0010526344005484132,2.028635263442993,2.3635716530634455e-07
priorregion1_spot_37,0.004816433181986213,0.9143306583166122,0.16005209982395172,0.002933428017422557,3.913954305648804,4.5946434329380285e-05,0.007495700684376061,0.5114631980657578,1.398084754100637e-06
priorregion1_spot_38,0.0049501084722578526,1.4842516839504243,0.016744039487093687,0.00548733698669821,3.145671236515045,0.0003890009713359177,0.0012668486044276506,2.033351171016693,3.190417771747889e-07
priorregion1_spot_39,0.001527607918251306,0.6093813627958298,0.2598696514964104,0.0002089416972012259,2.1881316542625426,5.940753521826992e-06,0.00012476547854021192,1.0783544719219207,1.4183416041646524e-07
priorregion1_spot_40,0.0016912151651922614,1.3720671892166139,0.03882920909672976,0.0017307051864918323,4.060338258743286,1.738924238452455e-05,0.023369384184479713,1.5247249841690065,4.6645299676129073e-07
priorregion1_spot_41,1.9292498927825365e-05,0.010307227168232203,0.009172736573964358,0.00019673309507197703,1.3093976914882661,2.344001427445619e-06,0.014628899982199073,0.0013508911360986533,2.071646486001555e-05
priorregion1_spot_42,8.321571129954465e-07,0.018681859597563744,0.00024110660524456762,2.306910164406872e-06,0.6741586178541183,1.1960920076603543e-07,6.256425126593967e-06,0.0004309677460696548,0.0003482916101347655
priorregion1_spot_43,0.0006458906253101305,0.7083278864622116,0.20042497366666792,5.444086236821022e-05,2.099763774871826,4.602856324709137e-06,0.002205625828355551,1.0830380797386168,2.1351726928742212e-07
priorregion1_spot_44,0.00029083041590638464,0.005074993474408984,0.6751370489597321,0.0016128507151734084,4.139423871040345,3.0585959507334337e-06,0.00406593254301697,0.0003072278297622688,0.0002563338814070448
priorregion1_spot_45,0.00417180664371699,0.8392460882663727,0.28970993459224703,0.0003719354383065365,4.936591482162475,9.046993636729894e-06,4.773256951011717e-05,0.7504709929227829,4.181860461471843e-07
priorregion1_spot_46,0.0009533882286632434,1.6125426828861236,0.10786017961800098,0.002033656241837889,2.2836510062217714,7.363990539488441e-06,0.03465046361088753,3.1280127406120304,7.537401131685328e-07
priorregion1_spot_47,0.007172031211666764,0.7148066997528076,0.6586720108985902,0.010072502307593822,4.36647551059723,2.6798352610057916e-05,0.00043511307740118355,0.6327781736850738,5.933677698521934e-07
priorregion1_spot_48,0.0007320179603993893,0.3434527352452278,0.00494197653606534,5.276025221974123e-05,1.265294933319092,1.920425665957737e-05,0.0009360524825751782,0.3780932933092117,4.945255682287098e-07
priorregion1_spot_49,0.0001407407980877906,0.5113926887512207,0.012183260126039387,7.387782934529242e-05,1.7139398157596588,7.179275172575217e-07,0.006173548032529653,0.8558775275945664,1.800388069739256e-07
priorregion1_spot_50,0.006502912286669016,1.0892323017120362,0.5627114236354828,0.002301753032952547,3.3039708375930785,4.25986283516977e-05,0.0003163953486364335,1.6235561192035675,8.193792723432125e-07
priorregion1_spot_51,2.330177530893707e-05,0.32380381524562835,0.0006929849245352671,1.5739654429580697e-06,0.17396424263715743,4.298878231168147e-08,6.780936530503823e-07,0.5267356604337692,2.1013149531512455e-08
priorregion1_spot_52,0.007322904421016574,1.35514235496521,0.24095150157809256,0.002463901578448713,3.5619098305702206,2.560709726822097e-05,0.0001955312429345213,1.8799291610717774,9.387591887843883e-07
priorregion1_spot_53,0.0026226328569464385,0.3658846467733383,0.07889093682169915,0.008465275214985014,2.5895232558250427,9.43233203543059e-06,0.00010502288823772689,0.5615619480609895,7.787509417767069e-07
priorregion1_spot_54,0.016978133935481313,0.9975876420736313,0.09559102989733219,0.000163462023192551,2.6344215869903564,5.584231462307798e-06,0.02589506348595023,0.9303725153207779,5.009468878824918e-07
priorregion1_spot_55,4.385919801279669e-05,0.09798623174428939,0.19289157912135124,3.341169212944806e-05,1.432688182592392,8.879106871972908e-07,0.00013880948390578853,0.26383797973394396,6.29616349101525e-07
priorregion1_spot_56,4.985637424397282e-05,0.001062241243198514,0.06685028560459613,0.008231760701164603,1.5442889094352723,1.1027830737475597e-06,0.004000013740733266,0.0005788648530142381,4.4070870717405346e-05
priorregion1_spot_57,8.697322164152865e-06,0.05271233301609754,0.19695534110069274,8.601193394497387e-06,0.5260597407817841,2.3325715758915067e-07,0.00020438052888493985,0.40988885909318923,4.309086762077641e-07
priorregion1_spot_58,0.000848149583907798,0.8920585989952087,0.7001006662845611,0.0006332509074127302,2.0226420044898985,4.092801214028442e-06,3.0210366367100507e-05,1.1943135201931,2.428035145385365e-07
priorregion1_spot_59,2.829781706168433e-05,0.4636726379394531,0.003400625486392528,9.959864219126756e-05,0.4176160335540771,1.437784112567897e-06,1.1252511376369511e-05,1.5935174882411958,7.86715769862667e-08
priorregion1_spot_60,0.00419147564098239,0.8673967272043228,0.15432128608226775,0.0007094566943123936,3.0281178474426267,5.211068878452352e-06,0.00015186494129011409,1.3782463490962982,2.234858939687001e-07
priorregion1_spot_61,0.0016676372033543885,1.299641889333725,0.07700593881309031,0.0009723393915919586,1.8810406625270844,7.418115387736179e-06,0.027338675875216722,3.037930393218994,3.6954697861801834e-07
priorregion1_spot_62,0.0001860996650066227,0.11847720816731452,0.15020994246006011,9.676083118392855e-06,0.6799115717411042,6.337840943615448e-07,2.03141586325728e-06,0.408120958507061,2.921326034410754e-08
priorregion1_spot_63,0.019407781492918733,1.2169878602027893,0.3223063185811043,0.005912244133651256,4.557781910896301,1.634882601138088e-05,9.475392726017162e-05,1.2229164481163024,8.696231361682294e-07
priorregion1_spot_64,5.7344547167303984e-05,0.06156295090913773,0.5786524325609207,3.157908831781242e-05,2.4022087454795837,3.6928088604781805e-07,1.0083437973662513e-05,0.18695343211293222,2.5952133029250037e-07
priorregion1_spot_65,0.00019607785216066987,0.4505436420440674,0.15463966578245164,1.6514966591785197e-05,2.0228844404220583,1.8076300349889608e-07,0.0031791823683306577,0.44173655211925505,3.744277989881084e-07
priorregion1_spot_66,0.025010907929390667,0.7207034081220627,0.23484518229961396,0.0004971203801687807,3.442414367198944,2.331632922505378e-05,0.0041573181282728916,1.6774914920330046,8.608849014990483e-07
priorregion1_spot_67,0.004985805950127542,1.4435840010643006,0.0062217737780883905,0.00013837114311172628,0.7364898324012756,6.377078761943267e-06,0.0197710026986897,2.4410884380340576,2.3126772674686438e-07
priorregion1_spot_68,0.0012881366768851877,0.4129027873277664,0.03600662518292665,2.0583671357599087e-05,2.042878544330597,3.330469112938772e-07,1.3887246996091565e-05,0.7310881286859513,4.847166366062084e-07
priorregion1_spot_69,0.006867678673006595,0.774146693944931,0.40966981649398804,0.00011485413924674504,1.3566698729991913,8.584500574215782e-06,0.00021714316462748685,1.7697666466236115,6.316578634368853e-07
priorregion1_spot_70,0.00012264775868970902,0.12166459485888481,0.26948157995939254,4.5795875848853036e-05,2.1435311436653137,9.804926492051892e-07,0.02243862571194768,0.5319160759449005,4.591692163558037e-06
priorregion1_spot_71,0.005291677429340781,1.2768329083919525,0.023835077043622734,0.011123304907232522,2.670201849937439,1.0409338210592978e-05,0.00030481209250865504,2.0794588923454285,4.96922905313113e-07
priorregion1_spot_72,0.0012585799209773542,0.6531319469213486,0.00922598671168089,0.00048542254662606863,1.9393752396106718,1.3052406984570554e-05,0.024383969977498053,0.7980983704328537,2.2909339065790845e-07
priorregion1_spot_73,0.007562381401658058,0.16842522993683814,0.13896820843219757,4.082188079337357e-05,1.8144643902778625,2.1060172798570423e-06,0.018152788281440735,0.8430757820606232,1.8537462665335626e-06
priorregion1_spot_74,0.07643467970192433,1.4583619356155397,0.02741433074697852,0.005295518995262682,2.2564495921134946,0.0006029046082403511,0.001471788133494556,1.475984364748001,6.861419677761661e-07
priorregion1_spot_75,0.08975549638271332,1.8844446957111358,0.1633638419210911,0.034752801060676575,3.466242682933807,0.0007328547100769356,0.014623436238616706,1.4260070025920868,1.1783038871726603e-06
priorregion1_spot_76,2.081197844745475e-05,0.21219631358981134,0.0009470289893215521,0.0003293933419627137,0.3341313183307648,5.100916865785622e-07,0.011083710379898548,0.8809564292430878,1.8746930585678e-08
priorregion1_spot_77,0.008013488259166479,1.2361203610897065,0.3082064345479012,0.0017781559959985317,3.0975106239318846,3.493148542474955e-05,0.007378114922903478,1.6332102298736573,8.732583410164809e-07
priorregion1_spot_78,0.00033886074234033007,0.36871167868375776,0.04541011657565832,0.0003602557902922854,0.6668079912662506,8.469646843423107e-07,2.8649357682297703e-05,0.387934273481369,9.9569294320645e-08
priorregion1_spot_79,0.0010657472186721862,1.019278025627136,0.024924516025930644,0.0005724784481571987,2.4085736989974977,1.5193349008768566e-05,0.0003983998743933626,1.7672834336757661,1.881202258857684e-07
priorregion1_spot_80,0.008047391194850206,1.3005775332450866,0.18503905460238457,0.0011035847302991897,2.575004267692566,2.512020155336359e-05,0.000388159864814952,1.9047878146171568,5.881561321530173e-07
priorregion1_spot_81,0.010594098130241036,1.261170881986618,0.31161462515592575,0.022264005336910486,2.4647346138954163,2.091239648507326e-05,0.0012334905739407988,1.9488529205322267,1.0923526929218497e-06
priorregion1_spot_82,0.0004325913076172583,0.6682013005018235,0.04893521033227444,0.0013738531852141023,2.6272208809852597,2.3537246306659655e-06,0.00016009128667064944,1.268953436613083,1.541174242447596e-07
priorregion1_spot_83,0.00010249262450088282,0.5914638698101043,0.005461597815155984,0.0007593218906549738,1.2153102159500122,1.0340432766042795e-06,0.01282861977815628,0.8159054487943649,1.0665393261888312e-07
priorregion1_spot_84,0.0016612049425020817,0.44001985192298887,0.0036675626412034034,1.3654927806783235e-05,1.050390112400055,1.3314577984147038e-06,1.6445881374238525e-05,0.9357907891273498,9.331448467264635e-08
priorregion1_spot_85,0.003176155022811145,0.7970541566610336,0.20329295247793197,0.0007054574147332461,3.5817615866661074,2.5004013991747343e-06,5.233909014350502e-05,0.6738575577735901,1.6962883009341567e-07
priorregion1_spot_86,0.005537892784923316,1.6770495176315308,0.024595758691430093,0.0004008289193734527,4.06764919757843,4.7856630590104036e-05,0.006337513122707606,0.8383317917585373,4.530787265366598e-07
priorregion1_spot_87,0.004762115073390305,1.0862493336200714,0.03941260911524296,0.009925237623974681,1.990960693359375,0.00030076385592110456,0.0012838917900808156,2.697970926761627,6.675176223325253e-07
priorregion1_spot_88,0.0016500790021382274,0.8106259167194366,0.6472486525774002,0.00027313752070767805,2.990866827964783,3.2179180948332944e-06,0.0001815568160964176,1.0954973578453064,3.2121640032301e-07
priorregion1_spot_89,0.0012811824621167035,0.5040338486433029,0.21061387062072753,0.0002679669734789059,2.0387670040130614,2.661506584900053e-06,0.00019278074105386623,1.6814207077026369,2.050788559415651e-07
priorregion1_spot_90,9.975749480872765e-06,0.12691704407334328,0.16269548535346987,4.114782359465607e-06,0.35293583273887635,6.232676206252563e-08,7.071149821058498e-06,0.4464427188038826,1.1528306487207375e-07
priorregion1_spot_91,0.0035244773142039778,1.5090653359889985,0.245819541066885,0.0003768696085899137,3.0678180694580077,3.04282078104734e-05,0.011284971656277776,1.9074276089668274,0.00031858019356150184
priorregion1_spot_92,0.007698201132006944,1.870866984128952,0.15538002401590348,0.002089806890580803,4.488547730445862,2.5261884911742526e-05,0.005016678525134921,1.481738132238388,8.250468880532935e-07
priorregion1_spot_93,0.0004780013594427146,1.1178084373474122,0.006666541704908014,0.020223518554121255,0.7889817774295806,6.427496691685519e-06,0.00029505201237043364,2.3010072469711305,4.7026792344695427e-07
priorregion1_spot_94,0.0008635213249363005,0.5947351872920991,0.01099146492779255,0.007864412479102611,1.5877813279628754,8.162247604559525e-06,7.785547277308069e-05,1.7323208808898927,3.263335997871764e-07
priorregion1_spot_95,0.0005263372149784118,0.6202952235937119,0.042231435328722,4.590014596033143e-05,1.715291029214859,3.630411276844825e-06,1.314590322181175e-05,0.5254886209964752,3.470963143570316e-08
priorregion1_spot_96,9.445317082281691e-05,0.058420982956886296,0.05691849831491709,2.099000112139038e-05,0.8913307517766953,1.809178644407439e-06,7.881137321419375e-06,0.4926519274711609,1.41161508793175e-07
