	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	2.1413069e-05	6.301691e-07	3.4001695e-07	3.4376777e-07	0.18492103	0.5578995	0.00024191482	0.094962664	3.3102478e-07	0.16194944	4.1402114e-07	7.333592e-07	6.917711e-07	5.5679607e-07
priorregion1_spot_2	2.929923e-07	1.8626198e-06	3.1253438e-07	0.11788033	0.22637247	0.5606385	2.1234753e-06	2.5775164e-06	0.040294796	0.054803196	2.6486862e-06	5.008169e-07	1.5669778e-07	2.755515e-07
priorregion1_spot_3	7.328479e-07	3.9515285e-06	5.968334e-07	0.00799568	0.50564307	0.4270434	0.035832703	0.014971355	7.9719445e-07	0.008506862	5.1629934e-07	1.1246603e-07	1.1276265e-07	1.4863281e-07
priorregion1_spot_4	3.999635e-07	1.8093109e-06	6.8454864e-07	3.1734183e-07	0.09348192	0.66457725	3.143038e-05	0.00027473213	4.59989e-07	0.24008529	0.0015449093	2.1381234e-07	1.8759796e-07	2.939491e-07
priorregion1_spot_5	1.8121455e-06	0.04528046	4.0417143e-07	9.79946e-07	0.6729187	0.1436175	9.7095835e-06	1.1672564e-06	5.7724465e-06	0.09139341	0.02774083	5.471443e-07	4.104263e-07	0.01902839
priorregion1_spot_6	4.1148462e-07	1.3745846e-06	3.608893e-07	3.9706737e-07	0.21574599	0.28997636	9.340197e-07	2.5742747e-06	4.7726724e-07	0.494268	1.50591e-06	9.500967e-07	2.4573393e-07	4.5908928e-07
priorregion1_spot_7	8.899271e-07	3.554489e-07	1.5366801e-07	5.44985e-07	0.35891402	0.6402478	2.0198902e-06	3.6293793e-06	2.9764976e-07	7.5270486e-07	2.3670512e-07	1.0868013e-07	5.53473e-06	0.0008236395
priorregion1_spot_8	3.3935677e-07	0.023589319	3.3134123e-07	4.2120996e-07	0.18633915	0.534731	1.04970895e-05	1.2926878e-05	2.3191287e-06	0.25530702	5.8232927e-06	2.0377273e-07	3.1899168e-07	2.736648e-07
priorregion1_spot_9	0.004893123	4.7036856e-06	4.202229e-07	5.289576e-07	0.38875905	0.4419631	0.011074074	1.779413e-05	7.292021e-07	0.15137082	1.355788e-06	0.0019136145	3.3838742e-07	3.3072018e-07
priorregion1_spot_10	1.5936804e-07	4.8039606e-08	9.196e-08	1.1629569e-07	4.6588823e-08	0.744571	0.14205061	0.113377206	7.465844e-08	3.6176516e-08	3.6411294e-08	3.791325e-07	7.2599654e-08	1.2784581e-07
priorregion1_spot_11	8.784465e-07	2.209008e-05	6.75798e-07	0.05502781	0.5081484	0.3015546	1.2698684e-06	2.3754433e-06	0.0031898723	0.13049497	0.00014201185	3.929366e-07	0.0014142195	3.449138e-07
priorregion1_spot_12	3.3133063e-07	0.011604863	2.0960675e-07	2.3392097e-07	0.41353026	0.4487226	0.07566793	0.021024968	7.450759e-07	0.023832813	0.0034644813	0.0021369662	1.3349628e-05	3.8278293e-07
priorregion1_spot_13	0.004957461	0.012581766	5.2623267e-07	0.06088869	0.42396566	0.4165063	5.094824e-06	8.97596e-06	0.029297134	0.047930405	2.4289375e-06	3.1694367e-07	0.0038548475	3.9197596e-07
priorregion1_spot_14	1.0373917e-07	5.604566e-07	1.5044654e-07	2.9690452e-07	0.1637319	0.6739035	4.9068203e-06	7.0620167e-06	4.4365726e-07	0.16221184	0.00013895011	6.731474e-08	7.301906e-08	1.0975474e-07
priorregion1_spot_15	7.942155e-06	0.06305151	3.3618965e-06	0.07887965	0.6087199	0.22494534	5.8224423e-06	9.850603e-06	0.0037072657	0.0072564445	8.648203e-06	0.0021475458	3.3648416e-07	0.011256325
priorregion1_spot_16	1.874024e-07	4.3458056e-07	2.319952e-07	2.8940627e-07	2.622848e-07	0.79207796	3.1987151e-06	1.8812347e-05	3.2360626e-07	0.20753656	6.746158e-07	0.00036068048	1.5524104e-07	1.8789613e-07
priorregion1_spot_17	2.4024234e-07	5.4012077e-07	2.5674382e-07	1.9519723e-07	2.7689225e-07	4.656929e-08	9.328857e-08	6.7708726e-08	2.404055e-07	0.99519217	8.313828e-06	2.4061126e-07	0.004797182	1.807623e-07
priorregion1_spot_18	1.1455476e-06	8.574127e-07	0.0059396	7.773526e-07	4.3310233e-06	6.419084e-08	1.1801434e-07	8.4891695e-08	4.2250093e-07	0.9940492	2.5762488e-06	1.9688737e-07	5.409438e-07	1.9873684e-07
priorregion1_spot_19	7.4591253e-07	0.08785658	8.67394e-07	0.016927533	0.6255186	0.007261271	3.355374e-07	0.001719771	3.112633e-06	0.23104943	0.019274494	0.004044448	3.130649e-07	0.0063423817
priorregion1_spot_20	1.1765903e-06	0.07433501	1.8986574e-06	0.06675158	0.60630244	0.11771925	4.4954123e-07	7.6968166e-07	4.1850002e-05	0.13478804	5.6229976e-05	3.145549e-07	4.576328e-07	6.1203167e-07
