	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.16541545	0.23748595	0.00011710995	0.065853976	0.19011931	0.042974483	0.02924932	0.054216836	3.9266954e-05	0.04646762	0.0017751917	5.1037173e-06	0.046189003	0.12009129
priorregion1_spot_2	9.028453e-06	0.00036506867	7.388944e-05	0.29951754	0.27860156	1.4295026e-06	6.106022e-07	6.374148e-07	0.3125144	2.539432e-06	0.10798507	0.0009051116	2.2304319e-05	7.36273e-07
priorregion1_spot_3	0.0002580438	0.0006480086	1.4159973e-06	1.3609034e-06	0.73596245	0.0011992034	4.165686e-05	3.669321e-06	3.0113924e-06	0.06913988	0.051611457	6.600689e-06	0.04700228	0.0941211
priorregion1_spot_4	0.07004667	0.095119506	0.009265809	3.9821737e-07	0.16790944	0.1286752	0.21638939	0.06965126	6.178198e-05	0.01563486	1.6446998e-06	1.6632666e-05	0.065534145	0.1616931
priorregion1_spot_5	0.09724845	8.6906e-05	3.6249012e-06	1.7464272e-06	0.18963538	1.4392766e-05	6.2624e-06	6.817356e-06	3.2540668e-06	0.43453258	0.2104996	0.022993961	0.022743536	0.022223575
priorregion1_spot_6	0.17448321	0.05620375	0.005291258	0.10549492	0.12766847	0.052256938	0.027426746	0.15911771	0.13088246	0.013592399	0.007252237	4.2569923e-06	0.03947663	0.10084896
priorregion1_spot_7	0.11815265	0.00404325	1.5654434e-06	2.4589365e-06	0.22062802	0.009373164	0.08227295	0.030507853	0.15588401	0.18801026	0.011220076	0.0005014381	0.031529225	0.14787312
priorregion1_spot_8	0.21637575	0.13060191	0.070925675	0.062313005	0.1775949	0.023099275	0.07305036	0.0517111	7.838959e-06	0.032979947	0.01402222	0.04726626	0.030286808	0.06976491
priorregion1_spot_9	0.039376322	0.09527118	0.019592358	0.032396544	0.26107734	0.07137901	0.045806825	0.08771823	0.00015653955	0.17241506	0.07397855	0.0027948895	0.043669526	0.054367702
priorregion1_spot_10	0.3171747	3.363895e-06	8.658015e-06	0.1487451	0.0503406	0.01774064	0.08156735	0.022705056	0.08110963	0.020187713	0.08209286	2.2690049e-06	0.08835685	0.089965224
priorregion1_spot_11	0.18398434	0.013663659	0.068910316	1.3009318e-06	0.3426426	1.8675996e-06	0.036924582	0.081866235	0.10583742	0.1661264	7.666334e-06	8.725813e-06	2.1800066e-05	2.984127e-06
priorregion1_spot_12	0.05025515	0.1044076	0.010447057	7.1175884e-07	0.33509025	2.902025e-06	0.14371264	1.2398762e-05	1.7264423e-06	0.16550893	1.948736e-06	0.021489715	0.07943127	0.08963771
priorregion1_spot_13	0.007838274	5.8039095e-05	0.0012172962	0.37446865	0.20147698	3.5986847e-07	2.7728842e-07	3.1236561e-07	0.28033108	1.1096979e-06	0.13193253	0.0026558698	1.884849e-05	4.1864268e-07
priorregion1_spot_14	2.2121923e-05	9.17125e-06	0.0020955135	0.010659379	0.35065526	0.04050607	0.0062504597	1.5745852e-06	2.6477292e-06	0.27299625	0.12599947	6.3113966e-06	0.028268635	0.16252713
priorregion1_spot_15	1.7880207e-06	0.06658053	2.2294812e-06	0.16090034	0.32368144	0.025853207	9.698281e-07	8.7142394e-07	0.16772547	0.07036689	0.12068655	0.0035798263	0.0606173	2.5806776e-06
priorregion1_spot_16	0.042372726	0.060999624	2.8950637e-05	0.23237227	0.21336651	0.073708676	0.01751315	0.053114597	0.20119709	7.097328e-06	0.022943772	8.330209e-07	0.025676278	0.05669845
priorregion1_spot_17	0.084337346	0.057195272	0.009848719	0.015943222	0.35880366	1.3687795e-05	0.04276188	0.15994497	0.025085533	0.044307508	0.00015707055	3.6514684e-06	0.03936183	0.16223565
priorregion1_spot_18	0.18872203	0.0003509167	1.6275515e-06	0.07409736	0.050750118	0.017971557	0.14944686	0.105899625	0.114677005	0.07895317	0.03374221	0.0002390628	0.04101401	0.14413446
priorregion1_spot_19	0.15296951	0.088129655	0.0104698865	3.3000656e-06	0.3870619	0.035886537	2.212084e-06	1.8148888e-06	0.03453869	0.09825852	2.1476306e-05	0.0043261833	0.09582103	0.09250933
priorregion1_spot_20	0.07623902	0.201556	3.3376139e-06	0.037510816	0.4959697	0.02610472	1.2029221e-06	1.648423e-06	0.02689249	0.046906646	0.0024990824	4.5310444e-06	0.08630116	9.694525e-06
priorregion1_spot_21	0.11403993	0.06679165	2.4223382e-05	0.08921283	0.18996036	0.102023475	0.07490031	0.09806449	0.097237565	0.03885653	3.608471e-05	1.4408927e-05	0.031521786	0.09731636
priorregion1_spot_22	0.15080336	0.08154976	8.425336e-06	5.2811396e-07	0.16968869	0.06863838	0.15702099	0.08986884	0.024758685	0.05469894	9.546674e-05	7.918931e-05	0.035642557	0.16714619
priorregion1_spot_23	0.25512865	0.0677501	0.022638964	3.8112223e-06	0.0221396	1.7287257e-06	0.025297025	0.12123057	3.7148068e-06	0.16058128	2.212612e-06	0.06921803	0.084592	0.17141232
priorregion1_spot_24	1.8964221e-05	0.13387221	0.044379782	0.025364248	0.22130246	1.9844426e-06	0.10142175	4.842438e-06	0.025399657	0.28674176	0.03414572	0.021403417	0.04422671	0.061716463
priorregion1_spot_25	0.041196838	0.116136625	0.016130373	0.023675116	0.28157958	0.12246027	0.15827788	0.042700324	0.03178857	0.025752414	0.0057175914	7.536263e-06	0.030223459	0.1043535
priorregion1_spot_26	0.021468794	0.11131714	1.3961959e-06	4.795832e-07	0.12660454	0.10324595	0.19248258	0.03862273	1.377491e-05	0.13417399	0.020061474	0.002859548	0.078239396	0.17090829
priorregion1_spot_27	0.18571869	0.18423337	0.016519418	0.031809088	0.36095285	0.04081458	6.443187e-06	0.097599566	0.028258283	0.015117631	0.0060210186	0.024046244	0.008901377	1.4146093e-06
priorregion1_spot_28	4.656763e-05	0.14749612	0.009978019	7.5137714e-06	0.52616274	7.074626e-07	7.092797e-07	8.9469563e-07	0.02045222	0.18955219	0.046687048	2.2756114e-05	0.059587877	4.743415e-06
priorregion1_spot_29	0.2610526	0.024968501	0.009422424	0.005133578	0.5158369	1.3015637e-06	2.2564254e-06	2.1223577e-06	4.345222e-05	0.03089933	0.116835855	0.0075663193	0.014343411	0.01389203
priorregion1_spot_30	1.6523715e-06	0.0007737059	1.5232818e-06	8.1953056e-07	0.50189275	3.505384e-06	1.9537943e-06	3.7637476e-06	0.1964247	0.1936018	0.106110215	1.7947634e-06	0.0011810748	9.2167784e-07
priorregion1_spot_31	0.072493464	0.08723352	2.6569253e-06	0.12470038	0.14454491	0.07285154	0.20767778	0.03689755	0.072006315	0.03247966	0.00019837348	5.5321907e-06	0.040116075	0.108792186
priorregion1_spot_32	0.2577707	0.109858505	1.0937429e-06	3.052692e-06	0.39411312	0.06301183	4.719794e-06	8.563866e-06	7.942537e-06	0.075825356	0.0001771401	4.0535975e-05	0.044482566	0.054694857
priorregion1_spot_33	0.2006283	0.19576916	6.956782e-06	0.055437416	0.47573566	0.013106269	4.5828797e-06	6.2667976e-05	0.0006672026	0.03157363	4.7332174e-05	3.454415e-05	0.026924886	1.4938452e-06
priorregion1_spot_34	0.04419492	0.12192531	0.053637702	0.0012299342	0.27667266	0.04266452	0.07608196	0.111804344	0.033896934	0.030927612	0.01211837	2.0366672e-06	0.06405898	0.13078475
priorregion1_spot_35	0.11543979	0.040935397	0.024676152	1.2221179e-06	0.1318604	1.9224876e-06	2.6950234e-05	0.112424925	1.06189555e-05	0.33632705	0.04340971	0.00026065685	0.070026994	0.12459828
priorregion1_spot_36	0.15598004	0.09486993	5.7375278e-06	0.12714888	0.23658848	0.025635622	0.054219242	0.046211347	0.11219772	0.021823084	4.2309593e-06	2.9749513e-06	0.03517759	0.09013514
priorregion1_spot_37	0.022138113	0.14684708	0.002315712	0.17166176	0.3382377	0.020684104	8.691098e-06	0.09494422	0.056610413	0.07265778	0.05622412	1.976133e-06	0.017662296	6.065871e-06
priorregion1_spot_38	0.2736573	0.029659033	4.608937e-06	0.042245004	0.36298722	0.03750615	4.1763334e-07	4.0613548e-07	0.14318192	0.028866269	0.012240634	0.02265324	0.046995226	2.6035323e-06
priorregion1_spot_39	0.15328628	0.2055248	0.028589945	0.091194965	0.32876965	0.022992305	1.8349347e-06	0.095053606	0.0019901781	0.02375386	0.023168499	4.023875e-06	0.012514404	0.013155696
priorregion1_spot_40	2.4594834e-05	0.044168778	1.1613208e-06	1.0936923e-06	0.52855784	0.03456641	1.1325152e-05	0.049763933	5.473239e-05	0.24890637	0.020116309	1.3042933e-06	0.07382083	5.2431583e-06
priorregion1_spot_41	0.053134214	0.0035735331	0.0011870976	1.1026626e-06	0.12694278	0.062029734	0.12651938	0.12332236	0.047206078	0.17255653	0.06513126	0.022871554	0.051926933	0.14359745
priorregion1_spot_42	0.15110649	0.051115345	1.006935e-05	0.18020685	0.31159684	0.06543676	1.1059617e-05	0.032048184	0.11165616	0.015684966	0.01124481	6.318654e-07	0.02892216	0.04095973
priorregion1_spot_43	0.07659104	0.06254415	0.02934101	1.4427853e-06	0.41256705	0.09008444	7.013687e-06	5.219026e-05	0.004719601	0.21218856	0.0754903	5.745295e-07	0.03641161	1.055429e-06
priorregion1_spot_44	0.009037202	0.10921909	4.1065716e-05	0.002019145	0.30755258	1.7887493e-05	0.11881015	0.13495146	0.13391745	0.020146806	3.9074555e-05	5.088921e-06	0.04067951	0.12356354
priorregion1_spot_45	0.0752812	0.13074633	2.5280253e-06	1.5142298e-06	0.51092356	1.6175974e-05	0.0009333648	1.0175706e-05	1.234518e-05	0.061667822	0.05220828	6.448944e-05	0.08947476	0.07865747
priorregion1_spot_46	0.20696883	0.011896557	0.055259697	3.2723867e-06	0.32344297	2.4445503e-06	4.147999e-06	0.16001464	6.1346514e-06	0.14968568	0.00024284136	0.011153084	0.028919585	0.052400168
priorregion1_spot_47	3.8406156e-06	0.00079228514	0.06144598	4.724873e-06	0.29814798	1.3446809e-06	5.806342e-06	2.4748867e-06	0.09093088	0.35128874	0.14516376	0.016731285	0.035475556	5.3533645e-06
priorregion1_spot_48	0.425469	2.7468498e-06	0.015274548	6.143798e-07	0.24983539	6.499853e-07	0.04295447	0.06799005	0.0032085888	0.108997375	9.857273e-07	0.0136610055	0.008637441	0.06396719
priorregion1_spot_49	1.6307647e-05	0.0015019423	2.628832e-06	1.4825491e-06	0.31228304	0.1371491	0.0025439307	2.4881274e-05	0.01513938	0.4536541	0.057740003	3.1401391e-06	1.177757e-05	0.019928308
priorregion1_spot_50	0.1993564	0.2158507	0.0535548	0.06735517	0.24741615	0.07866139	0.0221805	0.06361966	0.00061158667	0.016663503	2.1394002e-05	8.813839e-07	0.01308618	0.02162174
priorregion1_spot_51	0.38882315	1.1709362e-05	6.9324183e-06	2.7158471e-06	0.4531102	1.7622176e-06	2.3069617e-06	1.6575857e-06	4.8354104e-06	0.046413425	6.3661537e-06	1.6834065e-05	0.04439458	0.06720352
priorregion1_spot_52	0.23746657	0.018183004	3.0833548e-06	1.8861294e-06	0.26474077	0.018512513	7.705186e-06	8.623226e-06	2.7076192e-05	0.24040833	6.40325e-05	6.4867716e-05	0.03706862	0.18344288
priorregion1_spot_53	0.16246654	0.058032375	0.052828144	7.2641546e-07	0.1621941	9.789536e-07	0.2764133	1.0034339e-06	0.05381199	0.03456611	0.019313673	8.406131e-06	0.06009709	0.12026557
priorregion1_spot_54	0.02759735	0.22878574	0.11799668	2.184287e-06	0.58514637	1.4277795e-06	1.7273679e-06	2.156366e-06	0.005022468	0.03539352	2.9263642e-06	4.090354e-05	4.1812423e-06	2.338684e-06
priorregion1_spot_55	0.074230745	0.096027344	0.008080475	0.013428466	0.22672337	0.18953918	0.081507914	1.1545513e-05	0.047511302	0.046880126	0.008583331	1.1596765e-06	0.04793853	0.1595364
priorregion1_spot_56	2.6449887e-05	0.029062059	3.951635e-06	0.20227264	0.45680264	1.7398183e-06	8.5581263e-07	4.3343118e-07	0.12929812	1.8283463e-06	0.11813125	9.906906e-07	0.06439609	8.5385705e-07
priorregion1_spot_57	0.02628893	0.052389316	4.656644e-07	0.00677696	0.16939893	0.15062164	0.15304339	0.076821335	0.052884914	0.0122634685	0.023088802	1.9800634e-06	0.039867535	0.23655218
priorregion1_spot_58	2.4753692e-05	0.09562098	1.442728e-05	1.9870533e-06	0.46733806	1.5868212e-06	1.8635855e-06	0.07925566	0.00013307857	0.35430127	0.0004077474	3.7491623e-06	0.002892564	2.1915314e-06
priorregion1_spot_59	0.25381517	0.053129036	0.029644687	0.17002954	0.22471127	0.03830168	8.189793e-07	9.033982e-06	0.14369641	0.03912847	0.020722365	6.820648e-06	0.026803594	1.1039916e-06
priorregion1_spot_60	0.06636122	0.095205344	0.030001046	2.590588e-06	0.6946827	3.4272472e-07	3.9723218e-07	4.557628e-07	1.430732e-05	0.082628325	0.026024831	1.557132e-05	0.0050599473	2.8201084e-06
priorregion1_spot_61	0.14332849	0.009460986	0.007649581	1.5661603e-06	0.22276807	0.06712179	0.17608666	0.037404202	0.06832244	0.057562925	0.06348226	4.7800844e-05	0.04083632	0.10592695
priorregion1_spot_62	0.15118605	0.15034232	0.055897024	0.006151518	0.212315	5.0535245e-06	0.065881595	0.07595255	2.5027695e-05	0.09693025	0.019998442	0.0012285651	0.03622964	0.12785695
priorregion1_spot_63	0.053679593	2.8634873e-05	0.008513804	7.200679e-06	0.5193798	9.561914e-06	0.03455157	3.3480854e-05	1.0751641e-05	0.20381822	0.07270874	1.9713793e-06	0.10724593	1.0848697e-05
priorregion1_spot_64	0.30224797	8.298814e-06	5.957853e-07	3.3205973e-07	0.39257976	4.174804e-07	7.1460266e-07	1.096446e-06	1.4779604e-06	0.098134756	0.03770746	0.051246498	0.051315624	0.06675504
priorregion1_spot_65	6.91993e-06	0.15016055	7.534256e-06	1.0327067e-05	0.28618592	0.01034891	0.006341953	0.03327046	0.036891397	0.20102654	0.13886449	1.1427228e-05	0.00016520298	0.13670832
priorregion1_spot_66	0.0633041	9.2200025e-06	3.9585357e-06	0.16160725	0.18943635	0.024323039	7.136129e-07	7.071914e-07	0.10209585	0.27319402	0.17769575	0.008317218	1.1145666e-05	6.095789e-07
priorregion1_spot_67	0.03617782	0.27415925	0.003457416	0.11814702	0.35636827	0.11979668	0.028103864	1.231131e-06	2.078945e-05	2.6172602e-06	0.0016065133	5.582857e-07	0.040114403	0.022043563
priorregion1_spot_68	2.9075334e-06	0.009301189	6.2790373e-06	0.035714984	0.50066155	4.316634e-07	5.7785167e-07	6.8316e-07	0.074876286	0.26860273	0.091749445	0.019059993	1.6716536e-05	6.2060694e-06
priorregion1_spot_69	0.13737836	0.06997857	0.023235219	1.6783414e-06	0.19346677	0.08847087	0.122260705	0.10236059	0.0310811	0.032737352	0.0021302945	0.009197347	0.056978293	0.1307228
priorregion1_spot_70	0.06228714	0.09805712	0.023098812	6.4867854e-05	0.275908	3.307959e-05	0.101342544	0.09667221	0.0007959286	0.13737373	0.032529294	0.00015554759	0.05684611	0.11483572
priorregion1_spot_71	0.2564232	0.018901685	1.437228e-06	1.705768e-06	0.53074634	2.1524488e-06	1.6005257e-06	1.9330987e-06	4.8233637e-06	0.07322323	0.020258099	0.0120720975	0.029615434	0.05874622
priorregion1_spot_72	1.0031031e-05	0.06430325	0.004376177	1.754979e-05	0.5063417	0.043003682	3.6770327e-06	5.1813022e-05	0.1691279	0.1862864	0.02614108	2.0140797e-06	0.00033242992	2.367279e-06
priorregion1_spot_73	0.091699176	0.1447752	0.009658116	3.9731117e-07	0.25387877	0.1164174	0.05759801	0.12891357	0.023776945	0.016764918	0.021249559	0.025714735	0.03622535	0.07332784
priorregion1_spot_74	0.19237995	6.6759453e-06	1.9771232e-05	0.1050512	0.13910934	0.14289497	0.06335129	0.035310213	0.12601325	0.0065405373	0.04361175	3.2012913e-06	0.066723816	0.07898414
priorregion1_spot_75	0.26399833	0.024163436	7.684687e-07	2.6763468e-07	0.117591076	5.52185e-07	0.23294252	1.38862e-05	1.7846107e-06	0.08311484	4.1580115e-06	0.01326857	0.07708001	0.18781988
priorregion1_spot_76	0.3129798	0.05400884	0.10808891	0.014476546	0.36621806	3.029971e-07	8.7934035e-07	1.1129318e-06	0.094541945	1.3576488e-05	2.800868e-06	0.00019922748	3.2405296e-05	0.049435806
priorregion1_spot_77	0.105714165	0.14306813	0.028717527	0.061891254	0.31223395	4.254133e-06	0.040276594	0.056771096	0.019625265	0.08119802	0.057236288	0.015253429	0.028749954	0.049260087
priorregion1_spot_78	3.276131e-05	0.20141603	0.0063983127	0.03209796	0.7470099	3.9548198e-07	6.661937e-07	5.810364e-07	9.0876594e-05	0.01291527	2.355141e-05	3.1312231e-06	8.418172e-06	2.1833112e-06
priorregion1_spot_79	0.25507617	4.150547e-06	0.028495802	0.08545815	0.18550317	3.1587984e-07	0.17964962	4.711121e-07	0.11981128	0.009583854	7.5168027e-06	0.056390386	0.046642173	0.033376954
priorregion1_spot_80	0.07515513	0.056253787	5.173066e-07	3.9101113e-07	0.35056034	0.038530413	0.07134877	0.08690941	4.2100273e-06	0.07596677	3.018407e-06	7.002533e-07	0.06779844	0.17746806
priorregion1_spot_81	0.11226666	0.06895735	0.0677209	1.045589e-06	0.615868	5.7050295e-07	1.3018473e-06	0.043518946	0.029446049	0.062205028	1.8780134e-06	9.379588e-06	1.67842e-06	1.1043788e-06
priorregion1_spot_82	1.736981e-05	0.09928474	2.6270402e-06	1.7247687e-06	0.3577141	2.3188042e-05	0.086784214	1.1229144e-05	7.3151605e-06	0.16119766	0.054152485	0.0031403133	0.08179275	0.15587017
priorregion1_spot_83	0.056493554	0.12664166	0.019925814	0.0139730135	0.16721919	0.07180489	0.06901113	0.19412482	0.0066853347	0.087827906	0.0317242	5.2896943e-05	0.054460034	0.10005552
priorregion1_spot_84	0.04234209	0.10066982	0.071521364	0.026865637	0.33197388	0.117513366	2.1582911e-05	0.018983	0.07915203	0.12615107	0.020955132	6.824442e-06	0.023012245	0.04083186
priorregion1_spot_85	5.4418992e-06	2.0042162e-05	4.749019e-07	3.2203616e-07	0.7275075	1.0586855e-06	1.7316214e-06	1.0374746e-06	1.492525e-06	0.09214927	0.11701368	1.0522925e-05	0.023682937	0.039604593
priorregion1_spot_86	0.068596676	0.045268733	0.026578188	0.10373142	0.14023505	0.11644831	0.08585993	0.07313379	0.09071693	0.064614624	0.035091016	1.3317197e-05	0.02574197	0.12396999
priorregion1_spot_87	1.8548029e-06	9.579242e-05	1.1405465e-06	1.7636324e-06	0.24969064	0.11917664	6.83521e-07	2.334735e-06	0.16696543	0.4573721	0.0066696373	1.21471385e-05	2.0404798e-06	7.852074e-06
priorregion1_spot_88	0.071341135	0.06051935	0.04244012	5.5478263e-06	0.1713168	0.1381264	0.12999982	0.02727432	0.022570012	0.09922756	0.049057025	0.00965455	0.036235258	0.14223205
priorregion1_spot_89	0.16144395	0.12287305	3.1269442e-06	0.1470344	0.33452296	0.08597797	3.310493e-06	0.021816509	0.06478115	0.012732615	0.04315911	1.7930431e-06	0.0056484165	1.5539441e-06
priorregion1_spot_90	0.1484695	0.035115734	0.009199732	1.9668012e-06	0.24956755	0.06563853	0.04619769	0.057551257	0.034717754	0.07492442	0.027609373	1.204225e-05	0.068366125	0.18262838
priorregion1_spot_91	0.08367243	0.032081444	0.008333131	2.6182627e-06	0.3050971	0.17199071	3.0168549e-06	0.002906308	0.052621316	0.32293755	0.020346595	9.952682e-07	4.623411e-06	2.1440985e-06
priorregion1_spot_92	0.06045601	0.041546624	2.889151e-06	0.16476306	0.48349404	5.857264e-07	1.2962345e-06	1.259712e-06	0.10437387	0.024335148	0.04393848	2.1287235e-05	0.07706394	1.5311746e-06
priorregion1_spot_93	0.0446256	0.05142295	8.974537e-06	0.11730333	0.24073817	0.13733198	0.01869477	0.03303892	0.12001313	0.049078092	0.059219673	3.1044883e-06	0.04640313	0.0821182
priorregion1_spot_94	0.06058275	0.26702255	0.018363338	0.07069892	0.2587641	0.16093709	6.713201e-06	0.05422199	0.01015544	0.022574	6.020699e-05	0.008970538	0.0365005	0.031141851
priorregion1_spot_95	0.03124206	0.09210779	0.052136037	0.012236008	0.24966837	0.053836066	0.11574893	0.13812278	0.056879006	0.03300114	0.011953765	8.3132613e-07	0.031228898	0.12183824
priorregion1_spot_96	0.14440753	0.0941062	0.0033145435	3.4650445e-06	0.27831706	0.018681826	0.05299385	0.14499971	3.2648953e-05	0.18757193	2.7785838e-05	3.9192135e-05	0.053764712	0.021739433
priorregion1_spot_97	0.060264036	0.016793927	0.016857516	0.25356263	0.26470366	0.012304532	0.021541644	1.7341054e-05	0.21084583	4.111721e-05	0.11355409	2.9286164e-06	0.0294842	2.6481248e-05
priorregion1_spot_98	0.15073724	0.089436	0.06984316	0.001971925	0.2869811	0.036089975	0.11375228	1.2167515e-05	0.041050293	0.11725416	0.021559233	1.5033837e-05	0.0040104603	0.06728688
priorregion1_spot_99	0.0967045	0.20340146	0.0152646955	0.039187003	0.3966263	0.12123445	1.0451817e-05	1.6147682e-05	0.047323	0.03428381	0.022570668	3.9243092e-05	0.011666027	0.0116721075
priorregion1_spot_100	1.9048517e-06	0.2575865	1.4952318e-05	0.053209107	0.4525537	0.053851083	2.8835377e-06	1.6971045e-06	0.037744794	0.0037584936	0.045754068	7.5968586e-07	0.05850688	0.037013266
priorregion1_spot_101	0.21111137	3.1676653e-05	8.695509e-07	4.660302e-07	0.42859986	3.213043e-05	0.07414736	0.1536514	0.012815147	0.11116065	1.3443488e-06	2.4346125e-06	0.008443197	2.0573614e-06
priorregion1_spot_102	0.05306044	0.063360706	0.015922261	0.03182193	0.16877632	0.1181339	0.085974835	0.085803255	0.081426	0.17718723	0.0025494203	8.763547e-07	0.041785464	0.07419739
