	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	5.0274307e-06	3.8499536e-07	0.0014634931	1.0506727e-07	0.99853027	2.3825127e-07	3.1543254e-07	2.1755125e-07
priorregion1_spot_2	4.0310778e-07	1.0215638e-06	2.1808626e-07	2.4369763e-07	0.9999969	7.890933e-07	2.7017143e-07	2.6277664e-07
priorregion1_spot_3	4.2060364e-07	1.2455612e-06	0.0029413353	0.00011173402	0.9948752	5.4572746e-07	2.6659978e-07	0.0020692637
priorregion1_spot_4	4.4435015e-07	0.004630862	0.11631052	6.656693e-08	0.87905765	2.8187245e-07	1.2421413e-07	1.0778909e-07
priorregion1_spot_5	2.8289676e-07	1.5383984e-07	0.0026862004	4.6028973e-07	0.7660048	0.2313078	1.5358009e-07	1.1031902e-07
priorregion1_spot_6	4.888768e-07	2.1759656e-06	0.0022547569	3.598023e-07	0.9962416	0.001500028	2.1071497e-07	3.462614e-07
priorregion1_spot_7	4.108022e-07	5.008136e-07	1.152143e-07	6.374832e-08	0.98100173	0.00145319	4.2703172e-07	0.017543469
priorregion1_spot_8	1.7326053e-07	1.2265154e-07	9.984289e-08	5.4346888e-08	0.9999988	2.6864836e-07	1.3881738e-07	3.2668407e-07
priorregion1_spot_9	2.0481407e-07	2.0488497e-07	1.4074541e-07	1.14045164e-07	0.9981651	0.0018335227	4.7301896e-07	2.6921919e-07
priorregion1_spot_10	0.010216486	2.1122967e-06	1.3507297e-07	3.734148e-07	0.9834573	2.100351e-07	3.446276e-08	0.0063232966
priorregion1_spot_11	8.70351e-07	1.1327818e-06	3.632069e-07	0.00074759853	0.9923919	0.006159127	0.00069899694	1.3328177e-07
priorregion1_spot_12	9.009849e-06	0.0053268704	7.8928053e-07	1.780404e-07	0.9805347	0.014128147	1.5124175e-07	1.9705216e-07
priorregion1_spot_13	2.6961223e-07	1.8210488e-07	2.8711204e-07	2.6315452e-05	0.9999707	8.9897884e-07	1.4986031e-07	1.2480695e-06
priorregion1_spot_14	2.1926665e-07	0.00066125166	8.891528e-08	6.047741e-08	0.9973585	4.7352515e-07	0.0019793545	8.1579195e-08
priorregion1_spot_15	3.061537e-07	3.0642624e-07	0.0003715212	0.0014330212	0.9936364	5.875239e-06	0.004552478	1.1068293e-07
priorregion1_spot_16	0.008321965	4.0316945e-07	0.4407236	0.0064139427	0.5445382	1.0933958e-06	5.454589e-07	2.415237e-07
priorregion1_spot_17	0.0029453023	4.3647137e-07	1.7406374e-07	7.025786e-08	0.99705327	4.4199928e-07	2.007611e-07	1.1830415e-07
priorregion1_spot_18	3.4038902e-07	0.0011373129	2.5442938e-07	0.0023547881	0.99650615	3.3823812e-07	4.67503e-07	2.8881541e-07
priorregion1_spot_19	2.5496604e-07	2.750099e-07	1.5957441e-07	1.2419659e-07	0.9999955	3.2237758e-06	1.9712118e-07	1.973358e-07
priorregion1_spot_20	5.5622564e-07	5.303839e-07	2.129966e-07	0.004232509	0.79465556	0.20111032	9.1918494e-08	2.4440948e-07
priorregion1_spot_21	2.9022675e-07	1.7874423e-07	0.0011470556	7.952386e-08	0.99885184	3.4100242e-07	1.458537e-07	8.619272e-08
