	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.4380106e-07	1.2917193e-06	3.0439958e-07	0.8503677	3.1260506e-06	0.1262681	0.020054875	0.0033040105	4.136629e-07
priorregion1_spot_2	1.41516875e-05	1.02258134e-07	0.047481857	0.5895009	1.0648763e-06	0.2717039	0.08723411	1.826125e-07	0.004063728
priorregion1_spot_3	2.266795e-05	2.1467065e-07	0.068029255	0.53009534	3.5609176e-07	0.3934593	7.311212e-05	0.0075035607	0.00081621687
priorregion1_spot_4	0.023729624	4.6388462e-07	4.357583e-06	0.56938046	0.06267669	0.33674097	1.8220719e-05	0.00744919	3.5139042e-08
priorregion1_spot_5	0.026780682	9.1824586e-07	3.4179195e-07	0.3941033	0.14207505	0.43145964	2.661431e-06	0.005577407	2.6382851e-08
priorregion1_spot_6	0.018811842	1.1656956e-05	3.2655075e-07	0.5353869	0.057775155	0.3879433	6.974866e-05	1.0256957e-06	3.872903e-08
priorregion1_spot_7	2.248341e-05	1.474022e-07	0.012991881	0.66393536	1.6557366e-05	0.30786777	0.015165567	2.517584e-07	3.077595e-08
priorregion1_spot_8	1.4706297e-06	2.6725178e-07	1.7138069e-07	0.80841297	8.4906196e-07	0.032791607	0.15879248	1.7523347e-07	3.2760493e-08
priorregion1_spot_9	0.013254672	4.7431183e-07	2.2340294e-07	0.6868918	3.31537e-07	0.20431387	0.091282144	0.0042565614	3.6038227e-08
priorregion1_spot_10	1.696901e-05	4.78268e-07	4.6089426e-06	0.62582153	0.017483737	0.2872694	0.06940276	3.957208e-07	1.6749568e-07
priorregion1_spot_11	0.025968643	4.929819e-06	0.005882409	0.49972382	9.297049e-05	0.35911655	0.106159426	0.0027926322	0.00025865607
priorregion1_spot_12	0.060928255	3.256188e-07	1.5932332e-07	0.25111964	0.12576362	0.5084345	0.05375348	4.0329745e-08	3.2587693e-08
priorregion1_spot_13	1.5507274e-07	1.5065902e-07	0.041565042	0.40703806	9.466519e-08	0.19072187	0.3571873	0.0032694784	0.0002179046
priorregion1_spot_14	1.1283773e-06	4.246439e-05	1.8377096e-07	0.61694854	2.1631611e-07	0.09035307	0.2849881	0.0064550005	0.0012113864
priorregion1_spot_15	0.023626663	3.493618e-06	2.6117013e-07	0.4838566	0.04051715	0.40251142	0.04797922	0.001505016	1.3977944e-07
priorregion1_spot_16	0.0057811197	2.6195525e-07	0.03766143	0.7154581	0.01414338	0.22189943	0.0050560455	2.001638e-07	5.705323e-08
priorregion1_spot_17	1.8118155e-07	2.7495125e-07	3.2718567e-06	0.5117324	0.048911296	0.4307121	1.7979199e-06	0.008638639	1.8372186e-08
priorregion1_spot_18	1.3512351e-06	3.176879e-07	1.7623987e-06	0.4975661	0.07594729	0.34790316	0.07299458	0.0055853906	7.988525e-08
priorregion1_spot_19	0.011086974	2.074635e-07	2.6496716e-07	0.7159148	0.15805398	0.114889205	5.3956384e-05	5.430565e-07	6.777624e-08
priorregion1_spot_20	7.482269e-07	4.323061e-07	0.03169018	0.8791737	1.7910976e-06	0.087360665	0.0008777404	9.793272e-08	0.00089466275
priorregion1_spot_21	0.010017937	5.9236027e-07	0.01910323	0.6380218	8.806949e-06	0.2530627	0.079784445	2.4115056e-07	2.1452574e-07
priorregion1_spot_22	0.003626856	2.4160346e-07	6.8317087e-07	0.9963667	5.6158825e-07	2.844207e-06	1.9637735e-06	8.454991e-08	8.919508e-08
priorregion1_spot_23	0.042639896	4.0994598e-07	8.5455576e-07	0.5700724	3.3366189e-06	0.33632317	0.0502835	7.0174924e-06	0.00066931715
priorregion1_spot_24	0.045481145	4.775322e-07	9.75337e-07	0.5898945	0.031517103	0.32520065	0.007904915	1.735857e-07	1.0027833e-07
priorregion1_spot_25	0.018830508	5.212452e-07	4.2968904e-06	0.5903051	0.11243478	0.26849085	0.00016906402	3.7159563e-07	0.009764578
priorregion1_spot_26	0.010464145	4.0835266e-07	2.21112e-05	0.62493443	0.019630825	0.32817394	0.01677406	7.166501e-08	4.9862802e-08
priorregion1_spot_27	2.8737873e-07	1.7752028e-07	1.1415626e-06	0.73029613	1.363051e-06	0.17043053	0.097024575	0.0022457184	7.1082866e-08
priorregion1_spot_28	0.013166988	1.1769681e-06	0.027058365	0.5701854	5.5744615e-05	0.28110692	0.107707456	0.0007176505	2.2836859e-07
priorregion1_spot_29	2.2041114e-07	1.5176592e-07	3.5826038e-06	0.7971308	4.094009e-07	0.20286198	2.8030433e-06	9.339678e-08	2.0503203e-08
priorregion1_spot_30	0.03153739	8.241248e-07	4.4068798e-07	0.55288225	0.053701166	0.33025917	0.016178304	0.015264976	0.00017534953
priorregion1_spot_31	0.03285524	1.2414387e-06	1.7386063e-05	0.572309	0.014677045	0.30008027	0.078105226	0.0019542957	2.827236e-07
