	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.1260075e-07	3.7506004e-07	4.437056e-06	0.8669847	0.011671472	0.02912675	0.091617465	0.00048711934	0.00010749841
priorregion1_spot_2	2.5151977e-07	9.835784e-08	0.041680317	0.7113149	0.07088637	3.8026494e-05	0.17607984	7.272477e-08	4.5365663e-08
priorregion1_spot_3	3.1208705e-07	1.9643373e-07	8.8949406e-07	0.6765383	0.047770575	0.047781095	0.22442777	0.0020516983	0.0014291281
priorregion1_spot_4	2.6006038e-07	9.976704e-07	1.4163402e-06	0.66882795	0.00027855858	0.06178675	0.2690956	8.430419e-06	1.0856823e-07
priorregion1_spot_5	1.6696103e-07	3.2362578e-07	0.029983003	0.56731695	0.007272795	0.07112977	0.18088286	0.0036081825	0.13980594
priorregion1_spot_6	3.852988e-07	3.4305967e-07	0.04212621	0.63028777	7.3513233e-06	0.041465275	0.28611234	2.5659094e-07	4.9252222e-08
priorregion1_spot_7	0.009558958	3.3285943e-07	0.003475016	0.67877656	7.237771e-07	0.00123503	0.2754435	7.736776e-07	0.031509183
priorregion1_spot_8	6.630852e-07	4.2401706e-07	0.036658704	0.66499674	0.034332346	0.018030072	0.03671951	0.005035992	0.2042256
priorregion1_spot_9	2.9428438e-07	2.4877448e-07	6.2430655e-07	0.36093768	0.021099932	0.018216057	1.2693348e-06	0.025293652	0.57445025
priorregion1_spot_10	1.2141198e-06	2.784149e-07	1.6597227e-07	0.8483445	2.9130015e-07	0.06012824	0.09152443	9.2690254e-07	3.943044e-08
priorregion1_spot_11	3.1673653e-07	2.4633644e-07	0.016003186	0.7526312	3.9627074e-07	0.033511385	0.19086243	2.544839e-07	0.0069904327
priorregion1_spot_12	0.0027654665	2.457464e-07	1.3438927e-07	0.94273037	1.4599135e-07	7.0916553e-07	0.053598076	2.1605705e-07	0.00090474176
priorregion1_spot_13	6.7181406e-07	2.0610203e-07	3.332581e-07	0.77323353	4.5413412e-06	0.002797326	0.10565443	2.0855492e-07	0.11830876
priorregion1_spot_14	3.7942758e-07	1.686634e-07	6.291767e-07	0.79309916	0.03710231	0.019581662	0.1493331	3.058549e-07	0.0008822729
priorregion1_spot_15	3.1444682e-07	1.14087996e-07	0.036498968	0.94568366	0.017815256	6.417398e-07	9.718962e-07	3.74902e-08	1.2871143e-08
priorregion1_spot_16	2.1438343e-07	1.1163663e-07	0.027937032	0.73786014	8.0068475e-07	0.0035090935	0.23069245	5.824416e-08	2.9808472e-08
priorregion1_spot_17	9.857743e-08	1.1942328e-07	1.1102512e-07	0.6523142	9.5450254e-08	0.02623487	0.32145035	1.18152364e-07	3.0269568e-08
priorregion1_spot_18	0.0025306828	8.1735024e-08	0.06918087	0.87401366	3.7651085e-07	7.923492e-07	0.054273445	5.552101e-08	1.2394281e-08
priorregion1_spot_19	2.224032e-07	7.5372355e-07	0.03967075	0.8526575	8.1934803e-07	1.1680459e-05	0.107150026	9.7283475e-08	0.000508209
priorregion1_spot_20	2.5387598e-07	2.0911094e-07	0.055798758	0.7964529	0.025030721	4.6206063e-07	0.12259103	1.400258e-07	0.0001255603
priorregion1_spot_21	2.7850245e-07	9.969408e-08	8.2340854e-08	0.6678642	6.627763e-08	0.06951359	0.12902431	0.0031196773	0.1304776
priorregion1_spot_22	5.381541e-07	8.9398407e-07	0.015039548	0.8421948	0.045542654	0.018126713	0.03519983	6.419108e-08	0.04389491
priorregion1_spot_23	2.715407e-07	3.2415915e-07	0.026075307	0.82805216	1.4482662e-06	0.03655566	0.10736791	0.0012222157	0.000724777
