,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,0.3975798442959786,0.0009710923797683791,0.012581955967471003,0.5472745656967163,0.09357427209615707,1.971763686015038e-06,7.92440378063475e-06,0.0007456308259861544,6.843043132143124e-09
priorregion1_spot_2,0.8455642133951187,0.0012737758981529624,0.017067708447575568,2.819058481691173e-05,0.05560029409825802,1.9341038478160044e-05,3.332954099732888e-06,0.004870478436350823,1.6492844778781548e-07
priorregion1_spot_3,0.709234219789505,0.0006504904420580715,0.0930887207388878,1.7822790255195288e-06,0.03117623096331954,3.8450644836984796e-07,6.763846357671356e-07,0.00033497715776320547,1.5025067501284185e-08
priorregion1_spot_4,4.367268919944763,0.5810931116342545,0.030591024085879326,0.0790272131562233,0.1305396303534508,0.24210102781653406,0.0037650419399142265,2.174593925476074,1.110864973270509e-05
priorregion1_spot_5,3.2555118918418886,0.03599122297018766,0.2866543620824814,0.8807019025087357,0.625804153084755,0.004018977377563715,0.0005965030752122403,0.3704983726143837,2.7359892101230798e-05
priorregion1_spot_6,4.510044598579406,0.7455712646245957,0.2424944758415222,0.02318619666621089,0.8152387559413911,0.04933840055018664,0.018994526471942663,1.7974921584129333,1.1537441559994477e-05
priorregion1_spot_7,5.1075923204422,0.3525975063443184,0.026888381969183684,0.0014192499045748263,0.133301542699337,0.18769372031092643,0.006988705275580287,1.6399212777614594,3.994020903519413e-06
priorregion1_spot_8,2.2648096680641174,1.659027749300003,0.007712225592695176,0.002499596995767206,0.012585972715169192,0.13884707167744637,0.004104516794905067,3.8245611667633055,1.976056762487133e-06
priorregion1_spot_9,1.4614128768444061,0.08056111484766007,0.04823957029730082,0.0005816851306008176,0.08049571216106415,0.0002384702987910714,0.016337005607783794,0.31844983845949176,1.2423593176436043e-07
priorregion1_spot_10,4.614137792587281,0.05858939774334431,0.22775421887636185,0.04313949160277843,1.4268462240695954,0.0005596404254902155,0.0016666487674228847,0.40705900192260747,3.2486162467648686e-06
priorregion1_spot_11,0.9180640339851379,0.0005122693459270523,0.21000807583332062,3.5085934905509936e-05,0.21908732950687407,1.9932978943870693e-06,0.0051040675723925235,0.0025612160214222965,1.5898152298632342e-06
priorregion1_spot_12,4.240207624435425,0.036374430358409884,0.1888879552483559,0.004806760372593999,0.6756418704986572,0.0011144892196170988,0.00037368798657553274,0.5950298964977264,6.462917481258046e-05
priorregion1_spot_13,3.9852761745452883,0.05803617350757122,0.2809564962983131,1.028946429491043,0.6397174626588821,0.0019792603328824044,0.005603711702860892,0.48451682180166245,3.1045523314787713e-06
priorregion1_spot_14,2.4268547773361204,0.07218052297830581,0.1038360308855772,0.6790720790624619,0.44198811799287796,0.06729215793311596,0.004129068856127561,0.5687971502542496,5.997045877847995e-06
priorregion1_spot_15,2.6220658898353575,0.008324907813221217,0.06877481974661351,0.01628270298242569,0.590074908733368,7.35438177798642e-05,8.291615667985753e-05,0.08908698111772537,6.940609409866738e-07
priorregion1_spot_16,0.96675705909729,0.00016773278111941183,0.28338084220886234,1.2653206340473844e-05,0.03508948963135481,1.7759038470899218e-07,1.6739859006520418e-06,0.00010010764781327454,2.6431187638564782e-08
