,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,2.1367108106613157,3.4447546204319225e-05,3.3137843274744234e-05,7.134851261980658e-06,0.0001061725659383228,0.4023226663470268,0.0005988649121718482,0.4782052293419838,0.0001831567547924351,9.608523760107347e-06,1.1788806523327368e-05,0.005374033655971289,0.00395312316250056,0.0252879430539906
priorregion1_spot_2,0.6431315928697586,5.321352568898874e-06,4.169567500866833e-06,8.788991908659228e-06,1.4433292199100835e-05,0.26300416737794874,0.3781255528330803,1.8526074945926667,0.0003120405846857466,1.0931795031865477e-05,0.00011329455119266641,0.005756559385918081,0.0004828084071050398,0.0022456779377534987
priorregion1_spot_3,0.641771525144577,6.037868183739193e-06,3.1683029078521946e-06,5.72305514197069e-06,2.3835005958972036e-05,0.12366910539567472,0.005803601490333677,1.2979314804077149,8.92888538146508e-06,4.371641807665584e-06,2.0182773823762545e-05,4.131095533921326e-06,1.6979304109554502e-05,2.417475297988858e-05
priorregion1_spot_4,1.5318312764167785,6.642643029408646e-06,0.0023426103056408466,7.074610475683585e-05,4.7736376109241975e-05,0.23860140442848204,0.12490352801978588,2.039993333816528,3.2910553454712495e-05,0.0001522106751508545,8.325440721819178e-05,0.00018415610466036015,0.0006871414283523337,0.0018067127442918717
priorregion1_spot_5,0.2458474926650524,8.669014988527126e-07,6.248763611438334e-07,2.1204979361755247e-06,1.9954436083935436e-06,0.18184863030910492,0.08340904042124747,1.8843478620052339,2.0282057903386886e-06,1.1171565756740168e-05,2.0307743670855417e-05,8.259011474365252e-06,4.280534867575626e-05,2.4916421261877988e-05
priorregion1_spot_6,1.5714060068130493,0.0028545155189931394,4.68590444597794e-06,3.971186151829898e-06,0.022671508975327017,2.5474995197782845e-07,1.3304281196724332e-07,2.677386831351214e-07,1.0240252458970645e-05,2.6118077357750736e-06,5.46238464949056e-07,0.00013856898294761777,0.00023629411152796821,0.6307886719703675
priorregion1_spot_7,0.7776114791631699,0.04599856175482273,2.9017633187322646e-05,0.00015022816660348326,0.0021892606862820687,0.0016428538656327873,0.10044686533510686,0.34401386827230457,3.060897734030732e-05,9.419415473530535e-05,0.001786804781295359,8.650700438010972e-05,0.00015151025145314635,0.03678253181278705
priorregion1_spot_8,0.8331544905900956,5.437021027319134e-05,0.0002327861402591225,0.024992571212351322,6.371469171426725e-05,0.01129316226579249,0.0014621407724916937,1.2458651125431062,1.9362715102033688e-05,0.029215173050761222,9.293466973758768e-05,0.0017447725229430943,0.00018811284535331653,0.02054700953885913
priorregion1_spot_9,1.76944642663002,3.2295079836330846e-05,0.0031171953538432716,3.730213229573564e-05,0.0004476684785913676,0.000604225549614057,0.0813426524400711,0.6661591976881027,1.786419970812858e-05,4.439085787453223e-05,5.320129712345079e-05,0.0004897980266832747,8.984777159639634e-05,0.00594204068183899
priorregion1_spot_10,1.7838930130004884,1.865401391114574e-05,0.006473258254118264,6.660123835899867e-05,3.351130344526609e-05,0.0890325266867876,0.20928773283958435,1.1553582668304445,2.3358383441518526e-05,4.0023973087954805e-05,4.855330298596527e-05,5.483536751853535e-05,0.00015738547954242678,0.0005824610969284549
