	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.010148279	0.08259967	0.013850617	0.28787637	0.21553075	2.1749165e-06	0.10862909	0.19552387	0.08583921
priorregion1_spot_2	0.037175443	0.13840646	0.14370413	0.060216524	0.17284396	0.11777966	0.08812795	0.12023377	0.121512145
priorregion1_spot_3	0.030644052	0.11408003	0.12681076	0.16008249	0.15309764	0.042348783	0.15040837	0.1319375	0.09059036
priorregion1_spot_4	0.058386948	0.13019568	0.14975269	0.1126712	0.17001022	0.121282734	0.06518316	0.07740023	0.115117125
priorregion1_spot_5	0.030857932	0.1162291	0.12931691	0.15863428	0.14923526	0.044124395	0.14902952	0.13193426	0.090638384
priorregion1_spot_6	0.089893974	0.11700443	0.120452866	0.11349586	0.12518413	0.098943114	0.1128108	0.11783604	0.10437878
priorregion1_spot_7	0.011657997	0.17161842	0.10263354	0.12813886	0.07021892	0.122719906	0.14337125	0.15320206	0.09643908
priorregion1_spot_8	0.035057962	0.13748647	0.14279822	0.059790447	0.17731133	0.118123755	0.08807772	0.11989975	0.121454336
priorregion1_spot_9	0.089667894	0.12349582	0.12158525	0.11243148	0.12210827	0.09217002	0.10960522	0.12377388	0.10516212
priorregion1_spot_10	0.09912132	0.075237125	0.15945189	0.07320691	0.20213003	0.045695808	0.09051448	0.13835965	0.116282806
priorregion1_spot_11	0.10199566	0.11484753	0.11586024	0.1123466	0.11679709	0.10658037	0.112485856	0.11452734	0.10455932
priorregion1_spot_12	0.07654761	0.13271978	0.13911559	0.11428111	0.14356573	0.04977128	0.10334313	0.13106035	0.10959541
priorregion1_spot_13	0.027423387	0.10189182	0.09764027	0.14894703	0.18401745	0.03744043	0.14629197	0.16322684	0.09312081
priorregion1_spot_14	0.042674784	0.26468927	0.094383754	4.409386e-06	0.22537558	0.032775827	0.09988944	0.14193153	0.09827542
priorregion1_spot_15	0.14050885	0.13242489	0.09503507	0.10393986	0.10219354	0.09797531	0.09053769	0.134908	0.10247676
priorregion1_spot_16	0.079054244	0.089465745	0.17278832	0.10384802	0.26195702	9.836655e-07	0.07905042	0.13188344	0.08195186
priorregion1_spot_17	0.10741086	0.12349713	0.13875113	0.076385364	0.14453228	0.051718254	0.11531139	0.12954193	0.112851605
priorregion1_spot_18	0.11191255	0.122767024	0.12317394	0.091089785	0.123043224	0.09662551	0.10335748	0.12393769	0.104092844
priorregion1_spot_19	0.0015189404	0.110896714	0.06836824	0.20933253	0.20916876	0.0016362353	0.13773759	0.16850828	0.09283273
priorregion1_spot_20	0.036614645	0.107917786	0.10716025	0.028843684	0.26798707	0.057313852	0.18154018	0.11211384	0.10050869
priorregion1_spot_21	0.08670424	0.11697945	0.11578119	0.11349832	0.11612041	0.1127133	0.112612106	0.117583275	0.10800775
priorregion1_spot_22	0.022784758	0.12982187	0.12680082	0.1229783	0.12702839	0.12623404	0.111940995	0.122810625	0.10960016
priorregion1_spot_23	0.029015763	0.12934664	0.12427571	0.12294823	0.12681924	0.12378423	0.11238645	0.1216982	0.10972552
priorregion1_spot_24	0.07482422	0.12573324	0.14438714	0.04795129	0.15831967	0.10595055	0.10365496	0.12176546	0.11741356
priorregion1_spot_25	0.03396846	0.12652563	0.124195956	0.121890195	0.123596154	0.12326721	0.11310628	0.12348163	0.10996855
priorregion1_spot_26	0.071514465	0.14691705	0.10551117	0.09637621	0.14628093	0.09005987	0.083024934	0.15712741	0.10318797
priorregion1_spot_27	0.0015545238	0.111052915	0.068811975	0.20933299	0.2084082	0.0016712244	0.13778415	0.16855025	0.092833735
priorregion1_spot_28	0.09201496	0.11974145	0.12035485	0.10686662	0.122950464	0.097532205	0.1123523	0.12085997	0.10732723
priorregion1_spot_29	0.030902116	0.11690319	0.12826921	0.15842363	0.14976245	0.0441986	0.14931692	0.13157108	0.09065275
priorregion1_spot_30	0.011069294	0.12376548	0.10848155	0.19566828	0.16320106	0.018029463	0.16148902	0.12844184	0.08985399
priorregion1_spot_31	0.04553456	0.12445355	0.12939021	0.1257355	0.13500722	0.09638261	0.11399815	0.12427385	0.10522439
priorregion1_spot_32	0.008695788	0.05389582	0.09426599	0.07591104	0.363965	4.718327e-07	0.17909864	0.12769346	0.0964738
priorregion1_spot_33	0.04681382	0.054970622	0.05827016	0.26212496	0.36310318	3.133477e-07	0.11034361	0.024336303	0.08003708
priorregion1_spot_34	0.019063592	0.19669127	0.1676764	0.17613128	0.085117295	0.0792661	0.07977744	0.09880037	0.09747627
priorregion1_spot_35	0.046054143	0.12901644	0.12974834	0.11152239	0.13516508	0.09262433	0.11524216	0.13106678	0.10956027
priorregion1_spot_36	0.044992805	0.1288995	0.12994786	0.11162965	0.13590199	0.092453875	0.115135334	0.13147712	0.10956184
priorregion1_spot_37	0.13149068	0.080594	0.15640843	0.061991323	0.17278141	0.046838634	0.1032045	0.13358629	0.113104664
priorregion1_spot_38	0.1011121	0.14101668	0.16013609	0.1080281	0.17086722	0.033148628	0.074529424	0.10311754	0.10804416
priorregion1_spot_39	0.02760798	0.10266114	0.09894463	0.1491456	0.18179564	0.037500147	0.14619054	0.16302945	0.093124844
priorregion1_spot_40	0.115589954	0.10939512	0.14439362	0.10671057	0.14788315	0.049147632	0.10596051	0.11267333	0.10824618
priorregion1_spot_41	0.11543216	0.10813675	0.14294705	0.10682496	0.15083499	0.048812967	0.10583342	0.11293136	0.10824638
priorregion1_spot_42	0.10608399	0.118833296	0.12602973	0.10708738	0.12644136	0.073185794	0.11549461	0.117741026	0.10910282
priorregion1_spot_43	0.06919038	0.12197155	0.15159692	0.080814525	0.16428292	0.049888358	0.11208577	0.13493407	0.11523549
priorregion1_spot_44	0.10434675	0.11434857	0.11478177	0.11251068	0.116777726	0.1075176	0.1116816	0.114044264	0.10399099
priorregion1_spot_45	0.08834021	0.12028653	0.12148833	0.10634599	0.12473658	0.09594435	0.11294712	0.12222497	0.107685894
priorregion1_spot_46	0.08002703	0.119315885	0.119133	0.11250345	0.117105104	0.11536502	0.112962246	0.11586144	0.107726805
priorregion1_spot_47	0.011742258	0.17322002	0.10311937	0.1281006	0.068379976	0.12275182	0.14346707	0.15278323	0.09643563
priorregion1_spot_48	0.10312325	0.113037094	0.1894196	0.21450105	0.15505682	0.037719447	0.09493362	0.009214986	0.08299419
priorregion1_spot_49	0.04506537	0.1674403	0.08688603	0.21458639	0.38159174	2.8124913e-07	1.6020578e-05	0.024767611	0.079646304
priorregion1_spot_50	0.014890055	0.13584484	0.12824714	0.1345724	0.12815672	0.14321658	0.088002846	0.1179867	0.10908263
priorregion1_spot_51	0.037651543	0.13482639	0.14533028	0.10847061	0.14993738	0.11035896	0.094309315	0.10425736	0.11485819
priorregion1_spot_52	0.036782276	0.10829371	0.108204834	0.02906065	0.26615104	0.057342477	0.18142037	0.11222533	0.10051938
priorregion1_spot_53	0.049648292	0.12605032	0.1288098	0.11663109	0.12815945	0.12866427	0.0967638	0.11810599	0.10716698
priorregion1_spot_54	0.02239244	0.10644215	0.0890037	0.27600896	0.15871282	1.294908e-05	0.14148478	0.12300475	0.08293743
priorregion1_spot_55	0.062762134	0.05289327	0.13867998	0.06234133	0.27008858	2.85786e-06	0.18076321	0.13654321	0.09592543
priorregion1_spot_56	0.08067863	0.1373789	0.13222197	0.10501162	0.13676617	0.08735573	0.069369964	0.14114751	0.1100695
priorregion1_spot_57	0.072508514	0.1204295	0.12051812	0.11760555	0.122754276	0.104068965	0.11674309	0.11928847	0.106083415
priorregion1_spot_58	0.08616701	0.11799775	0.12230207	0.1142653	0.12476968	0.09727364	0.11286235	0.12012014	0.10424209
priorregion1_spot_59	0.065579556	0.122411415	0.13788244	0.1269012	0.18678199	1.8564433e-06	0.099732324	0.1696179	0.0910913
priorregion1_spot_60	0.023828888	0.16903698	0.093036816	0.19276547	0.1519637	6.609889e-06	0.13009678	0.14885071	0.09041408
priorregion1_spot_61	4.1502346e-07	0.19651309	0.09134696	0.38986343	7.6111155e-07	0.10204321	0.05996626	0.07870561	0.08156013
priorregion1_spot_62	0.09273907	0.13479055	0.12275525	0.096151754	0.122930706	0.10926678	0.0872263	0.12942722	0.104712315
priorregion1_spot_63	0.036675844	0.10803894	0.10750604	0.028941108	0.26737192	0.05732229	0.18147643	0.11215638	0.10051106
priorregion1_spot_64	0.05020672	0.20865177	0.0023229637	0.1790183	0.17513274	0.004387719	0.07821146	0.21829224	0.08377606
priorregion1_spot_65	0.08486828	0.10483128	0.1561101	0.12210348	0.16642648	0.04670701	0.09936743	0.10970903	0.109876916
priorregion1_spot_66	0.022380697	0.10633295	0.08903727	0.2781594	0.15822637	1.0880721e-05	0.13985738	0.123082615	0.082912385
priorregion1_spot_67	0.06537394	0.077826984	0.160074	0.15288764	0.2028265	7.473299e-06	0.1474495	0.10232377	0.09123022
priorregion1_spot_68	0.05429275	0.12565304	0.12808752	0.115300365	0.12684165	0.12615527	0.099399894	0.11703256	0.107236914
priorregion1_spot_69	0.052778408	0.12904847	0.12551796	0.092911504	0.12883492	0.12344548	0.10749826	0.12839888	0.11156611
priorregion1_spot_70	0.099070825	0.00034111747	0.054214105	0.035752073	0.43634075	5.373422e-07	0.18259172	0.102459714	0.08922917
priorregion1_spot_71	0.07840294	0.123633124	0.11554036	0.1149566	0.120175295	0.10146666	0.11512689	0.12551321	0.10518496
priorregion1_spot_72	0.07549541	0.16142985	0.17938115	0.071576126	0.20085186	1.4532295e-06	0.08221272	0.14606115	0.08299029
priorregion1_spot_73	0.0459898	0.0896879	0.10396096	0.20229672	0.17759265	0.028031109	0.14082333	0.12653753	0.085079946
priorregion1_spot_74	0.044783905	0.123011485	0.13119109	0.12536244	0.13519338	0.09634086	0.11432071	0.12463483	0.1051614
priorregion1_spot_75	0.048187032	0.12829368	0.12885153	0.11178817	0.13461159	0.09291563	0.11502783	0.1307876	0.10953693
priorregion1_spot_76	0.08911821	0.119765736	0.12116857	0.10682384	0.12517372	0.09623031	0.11228825	0.12187099	0.10756034
priorregion1_spot_77	0.066168144	0.12194188	0.121933036	0.11446094	0.12131087	0.11592151	0.112289965	0.11826227	0.10771147
priorregion1_spot_78	0.008768845	0.054112885	0.09519921	0.075952955	0.36251235	4.764691e-07	0.17916505	0.12781204	0.09647616
priorregion1_spot_79	0.055290192	0.12672378	0.12708591	0.11579222	0.12505874	0.1260258	0.09938779	0.117380336	0.10725526
priorregion1_spot_80	0.10397045	0.13533042	0.12930192	0.07237092	0.13290241	0.08957123	0.0913436	0.14097741	0.10423165
priorregion1_spot_81	0.10282288	0.11483202	0.11574439	0.112277955	0.116404116	0.10716622	0.11250771	0.114628136	0.10361666
priorregion1_spot_82	0.104501255	0.12090049	0.12822407	0.108680725	0.13023959	0.06651528	0.1136033	0.11842886	0.10890641
priorregion1_spot_83	0.11458258	0.1277871	0.1306342	0.09638087	0.13094695	0.059479848	0.1068438	0.12441751	0.10892715
priorregion1_spot_84	5.2063154e-07	0.19671148	0.09166973	0.38209224	1.0093629e-06	0.10502633	0.064401485	0.078481235	0.08161595
priorregion1_spot_85	0.004806652	0.1404629	0.12655126	0.10211347	0.13804199	0.13846152	0.09788685	0.13760363	0.114071764
priorregion1_spot_86	0.0066921506	0.14608365	0.10724095	0.09455462	0.14440145	0.16928649	0.07427856	0.14232644	0.11513573
priorregion1_spot_87	0.10295474	0.114337385	0.11524996	0.11175982	0.11642639	0.10777574	0.11202448	0.11549226	0.10397923
