	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	2.4753987e-07	3.1637303e-06	0.4808424	2.9265843e-07	0.20976458	1.5282177e-07	3.386705e-07	1.9909312e-07	0.30938858
priorregion1_spot_2	3.944297e-08	1.479474e-07	1.2428934e-08	4.6045884e-07	2.2727171e-07	1.8075735e-07	3.2227567e-07	0.012592754	0.9874059
priorregion1_spot_3	3.0748012e-08	2.9364975e-07	3.5711306e-08	7.416543e-07	2.4234512e-07	2.0613543e-07	2.4488844e-07	0.021418491	0.9785797
priorregion1_spot_4	2.5003424e-06	4.398391e-06	0.12545487	2.3507662e-06	2.4555098e-05	2.2717038e-06	1.6813001e-06	4.7292206e-06	0.8745026
priorregion1_spot_5	1.5069095e-06	2.2666597e-06	0.38259333	3.0601583e-07	0.00061115756	3.2701675e-07	1.7182737e-07	1.2450029e-07	0.6167908
priorregion1_spot_6	1.0583183e-06	2.1903024e-06	0.3126004	1.8371585e-07	4.7174253e-05	2.3900162e-07	1.1981224e-07	2.6414475e-07	0.68734837
priorregion1_spot_7	3.5687767e-06	1.2837615e-05	0.33292407	9.947987e-07	0.0010974827	1.1751089e-06	5.653049e-07	1.8271743e-07	0.6659591
priorregion1_spot_8	1.9777603e-07	5.5657864e-07	0.58575535	1.3246625e-07	1.9481997e-05	1.6253277e-07	1.4762514e-07	1.3328346e-07	0.41422385
priorregion1_spot_9	2.8011323e-07	1.7606121e-06	0.45077196	2.796731e-07	0.015181831	2.8096963e-07	2.4559048e-07	3.5903545e-07	0.53404295
priorregion1_spot_10	2.2001605e-06	3.6634376e-06	0.28900677	9.2026715e-07	0.00010719668	1.0526674e-06	1.0154716e-06	1.8355372e-07	0.71087706
priorregion1_spot_11	2.1150956e-06	6.8202157e-06	0.3148744	3.1465768e-07	0.0010847058	6.757257e-07	2.3375605e-07	3.7858712e-07	0.6840303
priorregion1_spot_12	4.7029675e-07	3.410004e-06	0.51109666	2.7523154e-07	0.036635112	0.0064405203	1.151633e-07	0.0046227905	0.4412006
priorregion1_spot_13	4.4186067e-06	2.9799157e-06	0.18923925	1.2326874e-06	9.649792e-05	1.6945012e-06	1.113979e-06	2.1603515e-07	0.8106526
priorregion1_spot_14	7.8115585e-07	1.257172e-06	0.048940077	3.080007e-07	3.0529092e-05	3.2818352e-07	2.7847068e-07	2.583641e-07	0.9510262
priorregion1_spot_15	2.7403578e-06	6.571401e-06	0.3773098	8.3052265e-07	0.0020423764	1.2731177e-06	7.01986e-07	1.7214089e-07	0.6206355
priorregion1_spot_16	9.379189e-07	1.6531482e-06	0.008643491	9.4008317e-07	2.0713742e-05	9.907569e-07	7.4547233e-07	1.0257095e-06	0.9913295
priorregion1_spot_17	6.345928e-06	1.3151754e-05	0.31959483	7.103009e-07	0.00021123126	9.887376e-07	5.4476453e-07	2.5059623e-07	0.68017197
priorregion1_spot_18	1.4477408e-06	3.7514278e-06	0.1933167	8.1360895e-07	7.649628e-05	8.551564e-07	6.8363846e-07	2.6447196e-07	0.80659896
priorregion1_spot_19	6.214799e-07	6.14359e-07	0.9474864	0.05225656	2.3899498e-05	5.4587184e-07	5.381711e-07	0.00023081795	6.998958e-08
priorregion1_spot_20	4.5869324e-06	4.0680916e-06	2.7800359e-05	2.3557134e-06	1.6999081e-06	2.0158277e-06	1.6307575e-06	3.1972493e-05	0.9999238
priorregion1_spot_21	2.4952465e-07	2.8968389e-06	0.1389991	2.100872e-06	1.2669057e-05	6.40935e-07	3.8132538e-07	0.010446238	0.8505357
priorregion1_spot_22	9.457115e-08	1.3670272e-07	1.4670847e-08	1.6301455e-07	2.030701e-07	7.921612e-08	2.1472131e-07	5.886662e-06	0.9999932
priorregion1_spot_23	2.5658537e-07	5.131391e-07	0.43538457	2.2266023e-07	4.596135e-05	1.0070526e-07	1.2642529e-07	8.5784177e-07	0.5645674
priorregion1_spot_24	1.8227786e-06	2.0035815e-05	0.0001549003	1.8882506e-06	2.340718e-05	2.166476e-06	1.7032274e-06	5.7394077e-06	0.99978834
priorregion1_spot_25	1.7583812e-07	5.1919375e-07	0.34435967	1.3794532e-07	1.8480356e-05	1.053593e-07	1.0571741e-07	1.3254099e-07	0.65562075
priorregion1_spot_26	2.386969e-06	4.3382333e-06	0.009399455	1.6718927e-06	2.6541835e-05	1.8424722e-06	1.211327e-06	5.2252045e-07	0.990562
priorregion1_spot_27	1.2924843e-06	1.1880882e-06	0.64430636	1.4100775e-07	0.00015304601	4.007072e-07	1.1860652e-07	1.7072206e-07	0.35553733
priorregion1_spot_28	1.2652208e-07	4.072043e-07	0.2887297	1.8812273e-07	2.782453e-06	1.4372075e-07	1.7099643e-07	2.431693e-07	0.7112662
priorregion1_spot_29	9.279294e-07	2.047463e-06	0.5329424	2.4909357e-07	0.00012838125	3.0848082e-07	1.1571004e-07	2.6437982e-07	0.46692535
priorregion1_spot_30	9.967913e-08	2.3623787e-07	2.5796771e-08	9.441903e-07	3.942601e-07	3.6658932e-07	6.192981e-07	0.008029652	0.9919677
priorregion1_spot_31	3.0042986e-07	0.0033431733	0.7536301	5.941766e-06	0.044084728	1.1507028e-06	4.978981e-07	1.8215484e-06	0.19893229
priorregion1_spot_32	2.9880696e-06	6.52939e-06	0.16277535	1.7229115e-06	8.74314e-05	1.5049575e-06	1.1310892e-06	2.576316e-07	0.8371231
priorregion1_spot_33	5.880751e-07	5.275144e-06	0.7870976	3.3216517e-07	0.00063532515	4.007415e-07	1.871548e-07	2.7791603e-07	0.21226
priorregion1_spot_34	1.6454912e-07	6.6453424e-07	0.28882122	1.1368388e-07	3.3054482e-06	1.13213886e-07	1.1529962e-07	2.5456518e-07	0.7111741
priorregion1_spot_35	9.652828e-07	3.850008e-06	0.14289062	1.0050583e-06	3.5092653e-05	1.361643e-06	7.0321113e-07	7.2624484e-06	0.8570591
priorregion1_spot_36	1.7925761e-06	1.8018274e-06	0.00016842071	1.542325e-06	5.9044264e-06	1.0618014e-06	1.6717645e-06	5.0203033e-07	0.9998173
priorregion1_spot_37	4.3240067e-07	5.0638364e-06	0.5015012	4.201969e-07	4.9418854e-06	5.063957e-07	3.0306444e-07	6.154672e-07	0.49848655
priorregion1_spot_38	1.2747566e-06	2.211771e-06	0.0165822	8.916944e-07	1.3205697e-05	1.0567428e-06	7.730181e-07	4.2045548e-07	0.98339796
priorregion1_spot_39	2.2636537e-07	6.2874153e-07	0.42991948	7.335307e-08	4.7748536e-06	9.370097e-08	7.622138e-08	1.5462312e-07	0.57007456
priorregion1_spot_40	3.5585802e-07	1.0906244e-06	1.5285572e-05	4.3063454e-07	4.9569426e-06	3.625408e-07	3.391988e-07	3.5715783e-07	0.9999768
priorregion1_spot_41	3.008492e-07	0.0014974748	0.011320995	8.180301e-07	4.5547617e-06	6.4718927e-07	5.3911316e-07	0.002910917	0.9842637
priorregion1_spot_42	1.8691189e-06	3.160054e-06	0.3713162	5.115373e-07	4.4969132e-05	6.891038e-07	4.3538867e-07	2.4453834e-07	0.62863195
priorregion1_spot_43	1.8389754e-07	1.4048043e-06	0.12712884	1.1873543e-07	2.2273169e-05	8.75064e-08	1.1789852e-07	2.0615468e-07	0.8728468
priorregion1_spot_44	2.1641273e-07	1.8591697e-07	5.963846e-08	2.7543243e-07	7.067174e-07	1.7244128e-07	2.6853635e-07	2.5849587e-07	0.99999785
priorregion1_spot_45	4.157176e-07	1.3777934e-06	0.20998219	2.5487796e-07	4.460379e-05	1.5210647e-07	2.139699e-07	2.3511394e-07	0.7899706
