	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.14152165e-07	0.7829668	0.07837799	4.669687e-08	0.061993606	7.439229e-08	5.2718335e-08	0.07666106	4.638268e-08
priorregion1_spot_2	2.1531096e-07	0.11502243	0.04609333	1.4198131e-05	0.28191802	3.41352e-07	0.4278244	0.12883691	0.00029014781
priorregion1_spot_3	1.2677705e-07	0.72369593	2.9702203e-06	4.285907e-08	0.23724808	4.2892847e-08	7.027895e-08	0.03905275	1.6519069e-08
priorregion1_spot_4	0.021075208	0.22632343	0.25669166	5.5734944e-07	0.06204831	7.400629e-07	0.42134747	0.012512526	1.4619937e-07
priorregion1_spot_5	3.8252008e-07	0.5019419	0.045375347	8.1059966e-07	0.041502666	3.288747e-07	0.41117248	6.0148436e-06	4.3760256e-08
priorregion1_spot_6	2.2830163e-07	6.456799e-07	7.493789e-07	0.31467766	2.0595374e-07	0.0015116503	0.68380857	1.592253e-07	7.774085e-08
priorregion1_spot_7	2.6937863e-07	0.17873764	1.6747506e-06	0.08630604	6.848593e-05	0.0044752234	0.72852945	4.057469e-07	0.0018808309
priorregion1_spot_8	1.787942e-07	0.31479546	0.18280137	8.748598e-06	0.1070924	2.7377718e-07	0.34944868	0.045852777	7.480426e-08
priorregion1_spot_9	1.8487721e-07	0.4880281	0.044366483	4.6941432e-07	2.1520414e-06	2.841901e-07	0.42557022	0.042031854	1.467738e-07
priorregion1_spot_10	0.0046969033	0.2545691	0.02846724	0.01582963	1.2096425e-06	0.033492837	0.5970076	0.05244783	0.01348766
priorregion1_spot_11	3.9060524e-07	9.78876e-05	0.093454346	0.11640169	0.2204181	2.9620555e-06	0.5641414	0.0054831672	4.1751957e-08
priorregion1_spot_12	0.021916123	0.24201167	7.5567436e-07	4.8144097e-06	1.1696234e-06	4.487851e-07	0.7350828	0.0009821224	1.0786042e-07
priorregion1_spot_13	0.052379455	0.5804336	0.17420936	1.1931808e-06	0.050414477	0.009828127	0.13273291	7.8594184e-07	1.4771493e-07
priorregion1_spot_14	4.868737e-06	0.0844181	0.0771455	2.628641e-05	8.855394e-07	0.07491803	0.7634845	1.8277962e-06	4.776323e-08
priorregion1_spot_15	2.972947e-06	0.27816337	3.108072e-06	0.047488395	0.106106095	0.04102008	0.50454265	0.022673273	8.824752e-08
priorregion1_spot_16	3.014276e-07	0.16824551	0.11964863	0.056931596	0.13629015	5.076213e-07	0.48191702	0.03696625	4.0401652e-08
priorregion1_spot_17	3.7025552e-07	0.40642652	0.06253112	5.022465e-08	0.39389578	9.0536346e-08	2.3225722e-07	0.13537978	0.0017659387
priorregion1_spot_18	4.727704e-07	0.059984554	1.7113756e-05	0.00018556586	5.0423632e-06	1.0536852e-06	0.9397944	1.1757814e-05	8.84269e-08
priorregion1_spot_19	9.587202e-07	0.22439471	0.09933545	3.1580057e-05	0.18194881	9.410136e-07	0.48563915	0.0005554289	0.008092948
priorregion1_spot_20	8.609744e-07	0.25235617	0.14781342	3.0341022e-07	0.5937716	0.006057522	3.332255e-08	1.2018693e-07	7.070965e-09
priorregion1_spot_21	1.7326659e-07	0.578239	1.5928406e-05	3.917889e-08	0.20593745	1.3170707e-07	5.88105e-08	0.21580698	4.6340176e-08
priorregion1_spot_22	0.09921108	0.033989448	1.4846294e-06	3.6044793e-07	0.43974927	2.1096015e-05	0.16535865	0.2616682	3.935627e-07
priorregion1_spot_23	3.4909914e-07	1.5090946e-05	2.2291505e-07	0.00030248743	2.0155939e-07	1.1598157e-06	0.9069893	0.081169635	0.011521562
priorregion1_spot_24	6.763339e-08	6.4118645e-08	7.540292e-08	0.0002740705	8.027548e-08	3.1749119e-07	0.9997252	6.366568e-08	4.6652012e-08
priorregion1_spot_25	1.7009189e-06	0.36846292	0.12643063	0.015385218	0.08764112	7.279318e-07	0.38601148	0.014511724	0.0015546026
priorregion1_spot_26	3.71619e-07	0.20019852	0.12690175	1.1376289e-05	0.14891177	9.3100715e-07	0.52397394	1.2294144e-06	1.0778791e-07
priorregion1_spot_27	2.4325294e-07	2.2233075e-06	0.016711917	0.03643694	4.1640305e-06	1.7411808e-06	0.9468425	1.2285814e-07	1.2655485e-07
priorregion1_spot_28	7.292014e-08	0.2901093	0.1878382	3.3696285e-08	0.5220523	3.1255645e-08	3.2759004e-08	1.0032304e-07	6.9050126e-09
priorregion1_spot_29	1.1957876e-07	2.325446e-06	1.4774177e-07	1.2976661e-05	1.5956587e-07	2.310773e-07	0.9368427	0.063141234	1.2060124e-07
priorregion1_spot_30	4.7708306e-07	2.8718749e-05	0.111257285	0.023555858	2.3229636e-06	9.630012e-07	0.8009996	0.05099095	0.013163829
priorregion1_spot_31	1.8022901e-07	0.33344936	2.89725e-06	2.9022218e-05	4.082407e-06	5.2842995e-07	0.538778	0.12772802	7.948722e-06
priorregion1_spot_32	1.5725103e-06	0.48494905	0.08736767	0.03992434	0.34667933	1.680708e-07	0.01509297	0.0077482294	0.018236669
priorregion1_spot_33	5.560693e-07	0.33715343	0.14077902	0.05531215	0.1590194	6.30344e-07	0.2835474	0.024187328	5.3456297e-08
priorregion1_spot_34	3.9249971e-07	7.6450965e-07	3.983361e-06	0.00035203877	1.221741e-06	4.88616e-07	0.9996406	3.0630346e-07	1.8682225e-07
priorregion1_spot_35	2.1205602e-07	0.16724813	3.3173598e-07	4.193032e-07	3.8349344e-07	3.4601823e-07	0.68678707	0.14596306	3.717132e-08
