,q05_spot_factorsAstrocytes,q05_spot_factorsBergmann,q05_spot_factorsChoroid,q05_spot_factorsEndothelial,q05_spot_factorsGranule,q05_spot_factorsMicroglia,q05_spot_factorsOligodendrocytes,q05_spot_factorsPurkinje
priorregion1_spot_1,1.9496413244723957e-06,1.1803182360381472e-06,0.9961014598608017,0.11741556823253632,0.00037054649437777697,0.15800077095627785,0.2597464308142662,5.1516888355251926e-08
priorregion1_spot_2,0.004861591733060777,0.00014115525045781395,3.153052842617035,0.3278018355369568,0.0036227224511094394,4.4325460112304424e-05,0.9452958434820176,0.0019295259728096426
priorregion1_spot_3,0.06840502843260765,0.19136762470006943,1.6157202124595642,0.8367277830839157,0.3083803430199623,0.00036206529912305994,3.147002875804901,0.01811872310936451
priorregion1_spot_4,0.007868543826043605,0.00019391494570299985,2.0412334918975827,0.7955605924129486,6.703596955048852e-05,8.186044533431414e-06,0.15591947957873342,4.483804104893352e-06
priorregion1_spot_5,0.0015383601828943938,0.016152106411755084,0.4101592883467674,1.5554534854800294e-06,0.010264575155451894,6.778884335290059e-06,0.7055696368217469,1.3202051274419092e-08
priorregion1_spot_6,0.00010197924202657305,0.001759935898007825,2.396802544593811,0.4505772262811661,0.002751148433890194,3.953856430598535e-05,1.5763528764247896,0.003736425854731351
priorregion1_spot_7,2.7871000384038783e-05,2.2775595766688637e-06,1.5705306112766264,1.1805723786354065,0.0011063741054385902,0.0013589063950348646,1.4549128174781798,0.0022572022513486444
priorregion1_spot_8,1.2264943450190914e-06,9.421012208576939e-07,0.862463316321373,1.6452065301564294e-05,5.510457754098752e-06,2.887392265620292e-05,1.680500155687332,4.301075750845485e-05
priorregion1_spot_9,0.0023727291729301212,0.005577566986903548,4.257054805755615,2.450380766391754,0.01995360339060426,0.010442482214421034,0.010234300792217255,0.001133095019031316
priorregion1_spot_10,0.008309321710839868,0.00016528599444427529,2.945396792888641,6.305071801762096e-05,0.033160695061087604,0.00018795601135934703,0.9020449668169022,0.0004542432827292942
priorregion1_spot_11,0.0005254043557215483,0.00035799864272121343,2.5843669414520267,0.23597195446491243,0.00022940739145269618,0.7631682723760604,0.8303292721509934,1.77020333467226e-05
