	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	3.3588728e-06	1.460981e-07	0.04964011	0.28763232	1.6703123e-07	1.1874376e-06	0.2486316	0.24992971	1.9244294e-07	2.0198402e-07	8.4394244e-08	0.09921671	1.16083726e-07	0.064944096
priorregion1_spot_2	2.93405e-07	5.8539075e-07	0.02355674	5.7826657e-07	2.6166992e-07	0.020101901	0.051985662	0.695213	2.9169503e-06	0.07332058	3.1460164e-07	0.04830832	0.08750814	5.8095895e-07
priorregion1_spot_3	0.012897219	3.024329e-07	1.091999e-06	1.9703579e-07	9.975296e-06	0.059102472	0.10189761	0.33515093	2.3736003e-07	1.9005316e-07	1.6126225e-07	0.13154514	0.35938683	7.629336e-06
priorregion1_spot_4	3.818431e-08	2.7357686e-08	0.23265374	0.6127309	3.256481e-08	0.004528492	5.275856e-07	0.15008605	4.7282782e-08	3.181764e-08	2.8112636e-08	4.095855e-08	2.628137e-08	5.8019314e-08
priorregion1_spot_5	2.8185417e-07	0.0062288647	1.8432148e-06	0.02481595	2.7305734e-07	0.09989994	0.03845322	0.3357296	8.285261e-07	4.0428398e-07	1.5415813e-07	0.17674842	0.31031433	0.0078058373
priorregion1_spot_6	6.0857946e-07	1.5909713e-07	3.7227247e-07	1.6229596e-07	9.381558e-08	5.4125238e-05	0.6597514	0.13594607	1.2413167e-07	0.0053091315	4.389144e-07	2.9591695e-07	0.196706	0.0022310705
priorregion1_spot_7	1.355166e-07	1.2558333e-07	0.022396963	1.1674268e-06	1.3618562e-07	7.892165e-06	0.4716851	0.22461464	1.6033852e-07	0.28129274	1.0167766e-07	5.1035397e-07	6.4458426e-08	1.6363674e-07
priorregion1_spot_8	0.0039458494	2.5127918e-07	7.9071077e-07	0.010901638	2.2128292e-07	0.10182884	9.737671e-07	0.25418246	1.6995435e-07	6.853882e-07	0.0007225094	0.42468464	3.2191278e-07	0.20373058
priorregion1_spot_9	1.0685003e-06	1.3188715e-07	0.0029157957	3.696648e-07	8.8471275e-08	0.06600395	0.22940375	0.26642275	2.3580263e-07	0.09431223	2.74262e-07	0.17801605	0.16292277	5.2931455e-07
priorregion1_spot_10	1.8320766e-06	0.00471063	0.07453903	0.13524714	0.014965676	2.1306e-07	0.09469803	2.9300742e-07	1.2753203e-06	0.13732389	2.187922e-07	0.22685559	0.111516915	0.2001393
priorregion1_spot_11	3.9158812e-07	0.0034544005	0.019748332	1.797188e-06	2.5351935e-07	1.3122228e-06	2.2443774e-06	0.68131477	9.0706135e-07	1.3947006e-06	2.1079387e-07	0.0009998451	0.2944738	3.5713163e-07
priorregion1_spot_12	3.8821645e-07	5.331366e-07	0.0012932577	6.6680064e-07	0.0028984323	0.005199662	1.1533897e-05	0.7105225	5.6920794e-07	0.04263672	5.22316e-07	0.21917419	0.0016217671	0.016639227
