	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	4.6075236e-08	7.970933e-08	0.22616372	1.7701988e-07	0.044794776	0.024850683	0.6825619	6.348655e-08	0.01926873	1.8926901e-08	2.5191693e-07	0.0023595963
priorregion1_spot_2	3.882168e-08	5.004486e-08	0.18660757	1.0475187e-07	5.962491e-07	0.13263567	0.68002135	6.5351855e-08	1.1155911e-07	0.0007341718	1.23997e-07	5.0799947e-08
priorregion1_spot_3	6.658939e-08	0.00971481	0.2949037	0.0015832987	1.3251321e-07	0.0253779	0.6680064	2.2347686e-08	8.162816e-08	0.00041308478	4.6482506e-07	9.262107e-08
priorregion1_spot_4	0.00050699175	1.9486194e-07	0.001932893	1.2212128e-07	0.021636274	0.16779564	0.79382354	0.0018385282	0.011247903	2.9139173e-08	4.3579325e-07	0.0012174787
priorregion1_spot_5	3.7129954e-08	9.1112094e-07	0.379407	6.17912e-07	1.284453e-07	0.14894411	0.4699875	2.7263168e-08	5.1784667e-08	1.5496033e-08	0.0016596502	2.7815258e-08
priorregion1_spot_6	0.003316272	7.111973e-08	1.1136414e-07	1.2114225e-07	0.037243392	0.13435335	0.7952625	0.0013589925	0.025157215	5.3445994e-08	2.9511045e-07	0.003307578
priorregion1_spot_7	0.011205673	3.5178837e-07	0.14552009	1.7112279e-07	0.009150831	0.101755515	0.68232346	9.91324e-08	0.04440969	2.8957476e-08	1.5169476e-07	0.005634092
priorregion1_spot_8	0.008860903	0.0016940815	0.64150304	1.3835115e-05	8.3092644e-08	0.0176388	0.31560466	8.17768e-08	0.011243939	0.00026504387	1.3087852e-07	0.003175533
priorregion1_spot_9	0.009453085	7.112918e-07	0.321714	0.001388356	3.092115e-07	0.057872217	0.6075849	0.00087825855	1.7232757e-07	0.0011077737	2.4430642e-07	8.459954e-08
priorregion1_spot_10	0.0011166161	7.0615854e-08	0.0009098534	7.82362e-08	0.042425197	0.16356906	0.75771767	3.546782e-08	0.02322497	6.8979055e-08	0.011036004	3.0023747e-07
priorregion1_spot_11	4.0909036e-08	4.8542418e-08	0.26964468	6.9963863e-07	0.016401691	0.056557048	0.63881993	7.429159e-08	0.016911073	1.7756687e-08	8.626469e-07	0.0016637903
priorregion1_spot_12	0.0010714863	0.0022528628	0.316295	0.0034413687	0.050877504	0.118489526	0.47956145	8.150262e-08	0.028010452	2.665225e-08	7.9904886e-08	1.3658418e-07
priorregion1_spot_13	1.13052145e-07	6.865848e-08	0.51943755	0.0029970382	0.012548045	0.05217122	0.4128448	2.0447693e-08	2.1346519e-07	2.398327e-08	8.5564886e-07	9.5988334e-08
priorregion1_spot_14	8.710066e-08	6.567323e-08	0.5784418	4.0958605e-07	0.022158803	9.478554e-07	0.39614576	1.3376945e-07	7.194383e-07	0.003251001	1.6330834e-07	6.759869e-08
priorregion1_spot_15	7.2214874e-08	4.4539977e-08	0.5031116	2.749322e-06	1.6027937e-07	0.094301805	0.40033022	1.1760971e-07	3.971939e-07	2.5776618e-08	1.2718123e-06	0.0022517852
priorregion1_spot_16	0.0017493699	0.0011761936	0.24966624	2.702466e-07	0.005148416	0.079030365	0.6467553	5.8038196e-08	0.0164728	1.4889578e-07	8.451096e-07	8.777927e-08
priorregion1_spot_17	0.037067913	5.7655278e-08	6.801119e-08	0.0066851526	0.07461358	0.048476607	0.82093066	0.009699239	8.566548e-07	0.0025257193	8.7312e-08	9.349512e-08
priorregion1_spot_18	0.003171768	0.00044522452	0.34886253	3.8728552e-07	3.9860756e-06	0.08936167	0.55273354	0.0042383024	0.0011823897	4.409604e-08	7.534076e-08	5.7854308e-08
