	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.08872717	1.4227362e-07	0.38095987	4.5577193e-07	1.7938221e-07	4.4780487e-07	2.7218334e-07	0.025231402	0.50507987	3.5890697e-08	6.8572376e-08	7.6645335e-08
priorregion1_spot_2	3.8703625e-08	7.449257e-08	0.11498425	8.3230915e-08	1.3827261e-07	1.5154016e-07	1.5598192e-07	0.35866264	0.5263522	5.026548e-08	6.371059e-08	5.4920992e-08
priorregion1_spot_3	0.26650858	2.0877046e-06	0.6897028	0.030621277	4.941974e-08	8.583883e-08	7.873537e-08	1.903499e-07	0.013164513	3.309776e-08	7.936448e-08	2.670009e-07
priorregion1_spot_4	9.122015e-08	4.6859405e-08	4.1478096e-08	3.2635185e-08	1.6801037e-07	1.7213817e-07	0.034927104	0.10183701	0.8632352	2.3915957e-08	4.336123e-08	6.178005e-08
priorregion1_spot_5	1.532077e-08	2.1078055e-08	0.9710279	6.4379337e-06	0.00207867	1.9948235e-08	7.358115e-08	0.018878747	0.00800803	1.9222194e-08	3.1381383e-08	6.6976924e-08
priorregion1_spot_6	8.435783e-08	1.0502499e-07	0.35500553	1.1457602e-06	1.6067095e-07	9.557577e-08	0.014928364	1.8492743e-07	0.63006413	1.5346444e-08	1.0537e-07	7.744109e-08
priorregion1_spot_7	1.3281324e-07	6.065291e-08	0.38203382	2.8261222e-06	5.5862508e-08	9.154311e-08	0.010477937	0.031073045	0.5750731	6.927457e-08	0.0013386402	1.2691794e-07
priorregion1_spot_8	0.08499191	1.2857467e-07	3.6183152e-08	2.482188e-08	0.073243596	0.17857565	0.017136158	5.4986025e-08	0.6460521	4.0493575e-08	1.18342996e-07	1.07405874e-07
priorregion1_spot_9	0.18937969	1.8525301e-07	0.6908141	1.9971385e-05	1.7416055e-07	2.3479325e-07	0.018368859	0.0033900677	0.098026425	4.711308e-08	1.11299606e-07	1.4692887e-07
priorregion1_spot_10	7.0524436e-08	4.4341146e-08	0.41868427	0.0036288102	2.5712248e-07	1.0473415e-06	0.005815223	0.019629182	0.55224085	3.9003673e-08	7.27577e-08	7.855996e-08
