	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	9.890925e-08	2.715271e-07	1.45736125e-08	1.50612e-08	0.726769	0.00041345134	6.792192e-08	0.21844505	1.14238475e-07	6.095102e-08	0.054371767	1.09825336e-07
priorregion1_spot_2	1.0561008e-07	7.738635e-08	3.0528025e-08	7.332329e-08	0.59815973	0.069737665	6.390624e-08	0.27606496	1.3061876e-07	0.0005945739	0.05544261	1.0120958e-07
priorregion1_spot_3	1.18672595e-07	6.31303e-08	6.899896e-08	1.2337195e-07	0.5478071	0.12831493	2.26187e-07	2.9059514e-08	1.0081301e-07	1.05783876e-07	0.3238771	6.2261e-08
priorregion1_spot_4	3.0219677e-08	9.188725e-08	5.181236e-05	1.2664114e-08	0.001385172	0.03565554	3.8448597e-08	0.8645877	5.011655e-07	2.6452739e-08	0.098319076	2.9016235e-08
priorregion1_spot_5	1.1190104e-07	9.934292e-08	3.9060993e-08	7.7810164e-08	0.13076189	1.3519206e-06	9.010553e-07	0.6132107	6.385724e-07	8.8334065e-07	0.25602293	4.726729e-07
priorregion1_spot_6	0.00073924597	1.8943237e-07	2.2761864e-07	3.5084486e-08	0.17094238	0.037148852	1.1512523e-07	0.5645302	3.582911e-05	3.868534e-08	0.22660263	1.4309897e-07
priorregion1_spot_7	9.30477e-08	8.874121e-08	1.9140789e-08	4.049886e-08	1.4674324e-06	0.7238972	1.7405537e-07	4.795142e-08	1.7044306e-07	1.2878371e-07	0.27610034	2.744919e-07
priorregion1_spot_8	0.0011330453	1.2576845e-07	1.2527096e-07	1.493067e-07	0.5781809	0.07517857	8.0348634e-08	0.1359664	8.1658925e-08	0.0003973758	0.20914297	1.5008902e-07
priorregion1_spot_9	6.712157e-08	1.7461508e-07	1.8635616e-07	9.8372304e-08	0.16876179	0.10588203	2.3588504e-07	0.24956214	2.1648832e-07	1.5983645e-07	0.47579268	2.3555705e-07
priorregion1_spot_10	8.452172e-08	6.142239e-08	3.146138e-08	6.5839046e-08	0.22886157	0.17810112	5.481105e-08	0.48670036	2.2084346e-07	2.6144516e-08	0.10633648	4.830224e-08
