	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	2.3093756e-07	3.869507e-07	5.2658557e-08	8.270561e-08	4.9374394e-06	0.66569644	6.534231e-06	0.0069089695	4.951466e-07	0.10902963	0.21835193	2.454198e-07
priorregion1_spot_2	9.9846694e-08	4.8109064e-07	6.319276e-08	5.3672768e-08	0.031839244	0.77074784	2.5216618e-06	0.012321431	3.633722e-07	0.14970946	0.035378277	2.2463698e-07
priorregion1_spot_3	4.3012584e-08	7.122184e-08	7.442597e-08	1.907242e-07	1.2564686e-06	0.6162006	0.3837973	7.314434e-08	2.160313e-07	2.7831367e-08	6.210968e-08	4.7830756e-08
priorregion1_spot_4	0.007823623	2.0205887e-07	5.7074082e-08	4.9091685e-08	0.08064299	0.85380715	0.028455745	2.0610877e-07	4.2394421e-07	7.402167e-08	0.029269394	1.2488862e-07
priorregion1_spot_5	0.061290957	2.6282908e-06	6.720451e-08	1.183918e-07	3.704204e-06	0.8470064	0.09169286	1.4464051e-06	9.744056e-07	1.3067474e-07	3.26038e-07	3.5844064e-07
priorregion1_spot_6	2.9112823e-07	5.390465e-07	1.0120301e-07	9.1237766e-08	1.2421457e-06	0.52420026	2.9980624e-06	0.012243799	6.108116e-07	2.0932616e-07	0.4635498	1.8032785e-07
priorregion1_spot_7	0.0055872486	7.7720074e-07	5.554845e-08	0.0018909669	0.9346709	1.6316371e-06	6.587689e-07	0.004404491	2.8304117e-07	0.02974319	0.023699602	1.7291056e-07
priorregion1_spot_8	1.3484114e-06	2.9176715e-07	1.00752e-07	0.003841826	0.06781884	0.9147484	9.269065e-07	0.013587168	8.5024664e-07	4.5590873e-08	1.2964247e-07	1.013061e-07
priorregion1_spot_9	7.769249e-08	3.9401584e-07	0.0019781985	1.2050434e-07	1.527929e-06	0.55364513	0.06102351	0.0035432237	8.0553855e-07	0.32498768	0.050132085	0.0046872236
priorregion1_spot_10	1.8935705e-07	0.0024956958	4.380589e-08	3.6865618e-08	0.09015175	0.64853597	0.09745329	0.006504705	4.5059167e-07	0.15194288	0.00291487	1.315877e-07
priorregion1_spot_11	5.3108494e-08	2.822476e-07	5.6015104e-08	1.07127924e-07	0.43948135	0.14002039	0.057313997	9.856895e-08	1.6768657e-06	0.061231453	0.3019501	4.0938102e-07
priorregion1_spot_12	5.866067e-08	1.2369954e-07	2.6330875e-08	2.9640244e-08	0.21983181	0.5814091	0.18505135	2.2631886e-07	0.013707078	2.8568268e-08	1.5568966e-07	5.0282168e-08
priorregion1_spot_13	4.68766e-08	3.785074e-08	1.6296305e-08	3.3993054e-08	0.12752876	0.68018305	0.19228733	7.8369986e-08	4.5674796e-07	4.6914796e-08	8.92864e-08	4.0341583e-08
priorregion1_spot_14	8.956795e-08	2.5074567e-07	4.030295e-08	5.986122e-08	0.4502902	0.41851726	0.11422676	7.559867e-07	0.016962377	4.7853828e-08	1.9879062e-06	1.3479453e-07
priorregion1_spot_15	0.0015975644	0.002636467	1.04258284e-07	0.00010137501	0.7292913	0.2601268	7.885211e-07	0.0062436666	1.6040716e-06	8.461226e-08	1.5488772e-07	1.2569646e-07
priorregion1_spot_16	1.8303885e-07	0.012415063	2.587146e-07	0.0018412295	0.020753017	0.2813518	0.14628422	9.7274494e-08	0.028275315	0.1864415	0.30394086	0.018696401
