	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	1.3992788e-07	1.3736114e-07	3.937452e-08	2.599742e-08	0.43624604	0.5582714	0.005481477	3.6280107e-07	1.772488e-07	3.757584e-08	7.069181e-08	5.0788433e-08
priorregion1_spot_2	1.01209785e-07	2.1721158e-07	4.3849973e-08	2.2678725e-08	0.56287885	1.3606349e-05	0.18261535	6.345573e-08	2.5022658e-07	0.23652042	0.01797102	1.1626796e-07
priorregion1_spot_3	1.051644e-07	0.016749002	4.8287706e-08	1.8885641e-08	3.6593924e-06	0.2551056	0.13268413	1.3963223e-07	4.724269e-07	0.47907084	0.10130141	0.015084603
priorregion1_spot_4	5.6179978e-08	8.892693e-08	0.0010212689	8.32022e-08	0.8968242	0.00074174086	0.10141199	2.4051994e-07	1.3917257e-07	2.8661631e-08	5.7406975e-08	5.597703e-08
priorregion1_spot_5	1.3278313e-06	0.066606626	9.941584e-08	5.5137605e-08	0.55261713	0.03109218	5.950296e-07	3.8256778e-07	7.055624e-07	0.31986424	0.02875197	0.0010646597
priorregion1_spot_6	0.0037284624	1.8641325e-05	1.1364996e-07	6.6273e-08	0.56702083	0.09861705	0.0120389415	1.2558697e-06	4.870455e-07	0.30776265	0.010811304	1.9626226e-07
priorregion1_spot_7	4.384951e-07	3.15085e-07	5.0784305e-08	4.414163e-08	0.9023926	0.058058042	7.868643e-07	1.0492227e-07	2.9180597e-07	0.039546937	2.6346856e-07	9.633412e-08
priorregion1_spot_8	4.36382e-08	5.920091e-08	3.854689e-08	2.1910449e-08	0.9999934	1.3785975e-06	4.731027e-06	4.841606e-08	1.0973943e-07	4.97083e-08	5.4403646e-08	8.823333e-08
priorregion1_spot_9	1.3035786e-07	0.0055738045	8.804899e-08	4.994215e-08	0.42443213	0.11296668	0.04635419	8.136931e-08	3.505468e-07	0.4106712	1.1034072e-06	1.5951771e-07
priorregion1_spot_10	1.17171126e-07	2.2165393e-07	8.8974645e-08	3.8725634e-08	0.7812351	0.12238609	0.00022637377	1.04908125e-07	1.9120502e-07	0.0961515	1.7524879e-07	9.558912e-08
priorregion1_spot_11	1.133847e-07	2.8974742e-07	6.9251904e-08	4.4510724e-08	0.4426859	0.3516173	0.04063355	1.2171752e-07	5.4337494e-07	0.103114806	0.06194681	4.6075388e-07
priorregion1_spot_12	1.339098e-07	3.4987514e-07	1.4851192e-07	5.9380838e-08	0.33700243	0.42593056	1.1361979e-06	7.263308e-07	8.4369907e-07	0.23304111	0.0040222323	3.108004e-07
priorregion1_spot_13	1.1593764e-07	1.6802282e-07	5.7696123e-08	4.3254605e-08	0.4600673	0.40205973	1.332576e-06	7.391005e-08	1.52231e-07	0.13787074	1.7487305e-07	1.7067772e-07
