	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	3.683175e-08	0.113932066	9.7739594e-08	2.2791494e-07	2.713525e-07	3.3703523e-07	2.2354852e-05	5.076244e-07	0.88604367	5.236835e-08	1.0320929e-08	1.0106841e-07	9.759078e-09	6.108601e-08	5.262894e-08	8.271518e-08	1.15554855e-08	4.6110586e-08
priorregion1_spot_2	1.1572334e-08	0.13481975	2.1790791e-07	5.0344767e-07	3.785855e-07	1.4608011e-07	6.4684384e-05	0.009098739	0.85601544	4.1109804e-08	1.5639456e-08	1.3906472e-07	9.992468e-09	4.975503e-08	4.6220894e-08	4.762515e-08	1.2479927e-08	5.0198565e-08
priorregion1_spot_3	0.010012063	0.59761655	9.250354e-08	9.321865e-08	3.8692798e-07	0.04332529	0.025045821	5.772834e-07	0.3239972	6.432591e-08	4.5336273e-07	6.240268e-07	7.145607e-08	7.9506705e-08	4.4138684e-08	4.3325695e-08	4.68442e-07	4.2643173e-08
priorregion1_spot_4	0.0013240449	0.45556706	1.7917253e-07	7.658823e-07	4.6512196e-06	2.6486026e-05	0.021417895	3.940594e-06	0.5216529	7.6269124e-08	5.642444e-08	1.458972e-06	3.627075e-08	1.0025614e-07	4.7084306e-08	1.0483677e-07	7.7395896e-08	7.471062e-08
priorregion1_spot_5	6.487075e-08	0.46906918	4.953696e-08	3.938226e-08	3.7444518e-06	2.0116165e-06	4.001943e-05	4.645223e-06	0.5308788	6.250159e-08	1.1121944e-07	7.6427267e-07	2.6618602e-08	8.5080174e-08	4.8600285e-08	5.245739e-08	1.4216259e-07	4.294644e-08
priorregion1_spot_6	2.1318208e-08	0.18063644	5.1743626e-08	4.8050552e-08	3.3509735e-07	1.1462233e-06	0.014829918	1.905237e-06	0.8045299	4.3088562e-08	1.7698044e-08	1.0170184e-07	7.92192e-09	3.8539213e-08	4.0664887e-08	4.9370453e-08	3.0646827e-08	3.1087847e-08
priorregion1_spot_7	3.5502758e-08	0.14855899	1.3785559e-06	5.88812e-07	0.015934033	0.022045393	0.103222	0.010739405	0.6962456	1.3188522e-07	2.1691697e-08	0.002153604	2.5949417e-08	1.77069e-07	0.0010981956	2.8261022e-07	5.986084e-08	1.2922871e-07
priorregion1_spot_8	2.0547926e-08	0.15194982	4.48896e-07	0.030073468	1.5576144e-06	8.1397457e-07	0.012701955	9.827929e-05	0.8051718	2.181122e-07	2.5722892e-08	9.184336e-07	1.7675237e-08	1.4549279e-07	1.2617038e-07	1.6808079e-07	2.2018522e-08	1.362312e-07
priorregion1_spot_9	0.00954628	0.95250535	1.3715406e-07	1.7039567e-07	2.7959277e-06	0.006969037	3.011329e-06	1.7637998e-06	4.900427e-06	0.0022968722	6.170361e-07	2.5020742e-07	1.8050743e-07	0.028660897	6.1538606e-07	2.31525e-06	3.904901e-06	8.9670243e-07
priorregion1_spot_10	0.0006461541	0.23915982	1.365926e-07	1.00917916e-07	4.299402e-07	1.2280983e-06	0.0061068386	4.440306e-07	0.75408375	5.497835e-08	1.9671171e-08	6.3225195e-07	3.21655e-08	5.4645856e-08	5.3763568e-08	1.2586511e-07	2.3879208e-08	5.286532e-08
priorregion1_spot_11	3.1661514e-08	0.16513349	8.528972e-08	1.0150136e-07	6.4041177e-07	9.609975e-07	0.031620894	1.9122476e-06	0.8031313	2.7976979e-08	1.9073001e-08	2.690851e-07	1.2452329e-08	5.649286e-08	2.9442765e-08	4.753212e-08	0.00011026612	3.8354457e-08
priorregion1_spot_12	2.325242e-08	0.15233012	5.5741165e-08	4.315046e-08	8.3044284e-08	5.1390362e-08	3.503525e-07	2.4413805e-07	0.84766877	2.636433e-08	1.01243085e-08	5.9461964e-08	1.213907e-08	3.9132072e-08	2.1695168e-08	3.9329766e-08	1.5588894e-08	4.056534e-08
priorregion1_spot_13	1.11700416e-07	0.3385729	3.322762e-07	0.008808024	1.6207683e-06	7.422631e-07	0.054777235	1.3477707e-05	0.59782434	6.2807715e-08	3.6913676e-08	8.289845e-08	5.0858098e-08	1.4790984e-07	8.1155015e-08	1.9468284e-07	3.5841884e-07	8.2656975e-08
priorregion1_spot_14	0.0008114628	0.2785985	2.7567776e-06	5.512465e-06	5.837958e-06	0.029365601	7.004085e-05	5.4697784e-06	0.69000083	1.4008901e-07	1.2002992e-07	5.9105773e-06	2.2218073e-07	2.1248019e-07	0.0011268758	1.9747124e-07	8.4491305e-08	1.6851033e-07
priorregion1_spot_15	0.008080526	0.41599846	1.3343193e-07	9.7892126e-08	9.421176e-08	5.483576e-07	2.3748057e-06	3.1825737e-06	0.5739752	7.886663e-08	0.0013303218	2.0744933e-07	6.134009e-08	1.5407367e-07	5.209336e-08	1.7228858e-07	0.00060823804	6.269845e-08
priorregion1_spot_16	7.3202614e-07	0.7084279	3.6083264e-08	4.815797e-08	7.09047e-07	3.8750437e-07	3.1937966e-06	7.6799415e-07	0.29156512	3.4147934e-08	1.5759439e-07	1.1452259e-07	7.113579e-08	5.3036228e-08	3.7838124e-08	4.3866198e-08	3.9595764e-07	2.3194257e-08
