	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.41263506	2.7219892e-08	0.57798773	0.00017231776	4.0308446e-06	3.530031e-06	8.9238307e-07	0.009195812	1.0365225e-07	8.653849e-08	1.3358755e-08	1.1782441e-07	6.7801444e-08	7.5108716e-08	6.145571e-08	6.427033e-08	6.470507e-08	7.606637e-08
priorregion1_spot_2	0.3700164	2.5959322e-08	0.62997067	2.2699915e-06	2.2507646e-07	7.9327395e-07	1.1757413e-07	8.712633e-06	7.4892604e-08	8.7961716e-08	1.1528921e-08	6.203607e-08	2.3805608e-08	1.9761904e-07	7.0153654e-08	1.6226488e-07	3.547901e-08	6.702536e-08
priorregion1_spot_3	0.7244811	5.3390078e-08	0.27433473	2.7555232e-06	3.1361373e-07	3.0109309e-06	2.5617945e-07	3.922432e-07	9.634168e-08	2.3690185e-07	1.8419662e-08	1.17386726e-07	4.7721437e-07	1.2922457e-07	1.0341507e-07	1.1726409e-07	0.0011761258	1.0943334e-07
priorregion1_spot_4	0.11448404	1.7254314e-08	0.7618054	0.12304508	2.2718223e-05	2.8921875e-05	3.6188844e-06	0.0002693041	4.547355e-07	1.5662248e-07	1.2230783e-08	3.7336534e-07	0.00033926006	2.1936785e-07	9.287617e-08	1.6915763e-07	1.7317435e-08	1.197106e-07
priorregion1_spot_5	1.24347475e-08	8.29674e-09	0.73737174	0.26227108	0.00016264134	5.3771146e-05	2.1393367e-05	0.000117706004	9.2046724e-07	1.0106562e-07	5.9306866e-09	3.1074865e-07	1.101602e-08	1.4191866e-07	5.5575043e-08	1.6011296e-07	7.445006e-09	5.8899786e-08
priorregion1_spot_6	0.24985372	2.6014922e-08	0.7205798	4.363445e-05	1.0097724e-05	3.109435e-06	1.360844e-06	0.02950703	1.4290914e-07	1.4744171e-07	4.805941e-08	1.15945724e-07	2.28824e-08	2.5583444e-07	1.0298444e-07	1.4403012e-07	2.4446571e-08	1.3136338e-07
priorregion1_spot_7	0.3770142	2.0861062e-08	0.58632624	0.017193582	1.3499108e-07	4.159392e-07	1.5579258e-07	1.7407301e-05	7.5517626e-08	1.5165197e-07	2.1529605e-08	7.925522e-08	2.2076115e-08	7.946077e-07	8.120196e-08	0.01944654	2.3965129e-08	1.4502432e-07
priorregion1_spot_8	0.20664605	1.9130528e-08	0.6767017	0.11445746	4.8956754e-06	8.998273e-06	1.2231648e-06	7.0903494e-05	1.3777267e-07	8.422002e-08	1.9469613e-08	6.4449324e-07	0.002107483	1.149804e-07	4.485393e-08	9.780739e-08	2.2675678e-08	7.745269e-08
priorregion1_spot_9	0.11608941	1.4760094e-08	0.87913036	0.0043512005	5.507877e-05	4.2058575e-05	2.1943054e-06	3.7849404e-05	3.0740725e-07	9.8857676e-08	8.443139e-09	1.1011207e-06	1.6962097e-06	8.2091816e-08	5.187732e-08	9.2926186e-08	0.00028844364	9.508784e-08
priorregion1_spot_10	0.09751322	2.6053876e-08	0.88067627	1.2678429e-05	3.169097e-06	0.02178279	5.2960667e-07	9.414861e-06	2.0865168e-07	2.1550044e-07	9.865002e-09	3.6521405e-07	1.2742485e-07	2.1806771e-07	2.508852e-07	2.0713009e-07	1.4021995e-08	2.813277e-07
priorregion1_spot_11	0.19219024	2.1274433e-08	0.76453924	0.000111150184	1.1866693e-05	1.4403325e-05	2.4545307e-06	0.043128897	4.040704e-07	2.2023272e-07	8.209987e-09	5.080451e-07	3.806402e-08	1.260128e-07	7.457406e-08	1.9957282e-07	1.5813052e-08	7.110835e-08
priorregion1_spot_12	0.40858316	3.6099856e-08	0.591392	4.6649425e-06	1.9303332e-06	2.1910262e-06	2.40715e-07	1.4214589e-05	2.2199251e-07	1.6998469e-07	1.8651637e-08	1.5551325e-07	1.6365713e-07	2.1199529e-07	1.2255435e-07	3.3822118e-07	6.3827976e-08	1.5397423e-07
