	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	6.075625e-09	7.5034885e-09	3.5149828e-06	0.49454916	1.7163707e-07	1.246364e-07	8.7025946e-08	4.6419208e-07	6.176316e-08	0.25144237	5.588546e-09	5.491107e-08	5.9149428e-09	1.2667e-07	0.2531109	1.3178943e-07	2.4370148e-09	0.00089293456
priorregion1_spot_2	6.2511214e-09	3.662168e-08	2.4426163e-06	0.33848137	2.005435e-06	0.040002294	2.5133738e-07	1.8552571e-06	1.6011637e-07	0.31015792	1.7957992e-08	1.7663312e-07	1.055702e-08	4.222914e-07	0.29364985	0.017668676	6.8135146e-09	3.2527958e-05
priorregion1_spot_3	0.0009182656	1.2036987e-08	3.108725e-07	1.3755476e-06	3.2281739e-07	1.9290937e-07	1.3338251e-07	3.15287e-07	8.8887596e-08	0.11711726	9.586381e-09	1.9367343e-07	9.757861e-09	3.9964492e-05	0.6568983	0.10791643	4.710984e-09	0.11710684
priorregion1_spot_4	1.6386064e-08	1.4278654e-08	1.0921416e-05	0.49555847	4.8244294e-07	1.4078913e-07	8.391807e-08	1.9954037e-07	2.915023e-07	0.45220703	9.883213e-09	1.0420255e-06	1.5055827e-08	2.0624432e-07	2.3537656e-07	3.1784256e-07	5.3609797e-09	0.052220512
priorregion1_spot_5	2.1594211e-07	1.3194517e-08	2.8114764e-05	0.473987	8.429412e-07	4.3592138e-07	4.814658e-07	2.0177567e-06	1.5372329e-07	0.25265655	7.625771e-08	3.133824e-07	9.685862e-09	6.0792553e-07	0.2733131	4.269007e-06	6.594575e-09	5.6881318e-06
priorregion1_spot_6	0.00041331572	1.2402399e-08	0.015150141	2.1268359e-07	1.4263601e-07	1.400096e-06	1.4771655e-07	1.9189724e-07	1.0951241e-07	0.24349566	1.0318396e-08	7.682474e-08	1.0565708e-08	5.630599e-05	0.6891083	7.50423e-05	6.702367e-09	0.051698934
priorregion1_spot_7	7.997174e-09	5.9216338e-05	0.03034763	0.5048326	2.0131504e-06	0.01968673	4.857735e-06	2.2374325e-05	0.08705777	0.08915588	1.0905619e-08	1.7193635e-07	1.2876097e-08	5.2318677e-07	0.2688173	4.6398716e-07	5.473237e-09	1.2366387e-05
priorregion1_spot_8	0.00033593332	1.7637468e-08	1.141511e-07	5.3157212e-08	9.7774326e-08	9.3660034e-08	7.316001e-08	1.4634706e-07	6.4813996e-08	1.7182739e-06	0.000121630095	6.2857055e-08	1.2881181e-08	1.1543489e-07	0.94454277	3.7230166e-05	4.6514015e-09	0.054959908
priorregion1_spot_9	3.794067e-09	5.616615e-09	0.12812679	0.39946774	0.00016616451	1.1505472e-07	2.2867722e-07	0.045107733	1.2857624e-06	0.42712507	4.4398103e-09	9.2249124e-08	9.034067e-09	1.8919972e-07	7.140589e-07	2.591586e-06	3.6145391e-09	1.3698713e-06
priorregion1_spot_10	0.0009619333	3.7520646e-08	4.4908896e-07	0.11397008	2.58571e-07	2.0279926e-07	1.3462842e-07	2.3792938e-07	7.513384e-07	0.4304023	3.2259635e-08	1.4855605e-07	1.7773093e-08	3.5891887e-06	0.39719296	1.677879e-05	8.542032e-08	0.057449963
priorregion1_spot_11	6.2799734e-09	8.9583e-09	0.086386845	0.1175628	0.09030456	5.103496e-07	1.7551747e-07	5.797508e-06	2.6403558e-07	0.09664325	1.0332675e-08	9.9280996e-08	3.5448546e-09	1.8388027e-07	0.6090945	5.0977565e-07	5.2039035e-09	3.8605938e-07
