	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	6.459758e-08	1.0946324e-07	0.11068638	0.48003787	5.1914405e-08	0.08255839	8.587615e-08	0.3267171
priorregion1_spot_2	4.4633435e-08	0.006251887	0.17290775	0.5261743	4.1868592e-08	0.14831842	0.017575301	0.12877221
priorregion1_spot_3	2.924123e-08	2.814696e-08	1.2592703e-07	0.2741926	3.3940307e-08	1.1054665e-07	4.816488e-08	0.725807
priorregion1_spot_4	2.6508047e-07	0.021062456	0.25631782	0.5182788	2.8691278e-07	0.19478476	7.5140963e-07	0.009554815
priorregion1_spot_5	2.5489485e-06	0.039349303	0.32989505	0.33493578	9.0965955e-07	0.29445374	0.00059421646	0.00076830044
priorregion1_spot_6	6.091001e-08	0.042194583	0.090754814	0.73577476	2.6919663e-08	0.12882417	7.1755395e-08	0.002451526
priorregion1_spot_7	2.97744e-08	3.6079303e-08	1.2159754e-07	0.18940082	3.856131e-08	0.028773345	4.1110347e-08	0.78182554
priorregion1_spot_8	4.6198704e-08	8.040899e-08	0.04040146	0.4563317	4.4011788e-08	0.11949216	6.617851e-08	0.38377446
priorregion1_spot_9	1.7601277e-08	3.1224634e-08	7.5428085e-07	0.38017628	4.4960313e-08	0.06926539	4.823053e-08	0.55055743
priorregion1_spot_10	3.3091546e-08	3.7589174e-08	0.08840161	0.23198237	3.4312404e-08	0.041001484	3.733491e-08	0.6386145
priorregion1_spot_11	2.1183546e-06	0.084580004	0.313321	0.33990782	5.730026e-07	0.26035354	3.204367e-06	0.0018317342
priorregion1_spot_12	2.7661397e-07	0.030596672	0.30518112	0.41961312	3.2701504e-07	0.24345309	0.0005624045	0.00059305417
priorregion1_spot_13	1.1213091e-07	0.018563366	0.23203754	0.5601116	1.2555513e-07	0.1764355	0.0115950005	0.0012568324
priorregion1_spot_14	4.0039378e-08	6.7040617e-07	0.20730752	0.57364345	3.9817845e-08	0.12726039	4.6886974e-08	0.09178774
priorregion1_spot_15	0.009233609	0.022504576	0.07464966	0.6993506	3.7470972e-08	0.1764106	0.016829034	0.001021984
priorregion1_spot_16	4.2320643e-08	6.702893e-08	0.07827669	0.4319434	5.964684e-08	0.14851357	6.12851e-08	0.34126616
priorregion1_spot_17	8.80421e-08	0.01871602	0.23733902	0.5792187	9.033431e-08	0.1618157	7.1761825e-08	0.0029101907
priorregion1_spot_18	1.323526e-07	0.012800018	0.27882382	0.4915875	1.9144396e-08	0.21026523	3.9734285e-08	0.00652321
priorregion1_spot_19	1.3211525e-07	1.1624722e-07	0.046600882	0.4528088	1.1641842e-07	0.10672793	0.002250654	0.39161143
priorregion1_spot_20	3.4479825e-07	0.042415503	0.35003617	0.40189224	4.1087844e-07	0.20462531	2.0914315e-06	0.0010279485
priorregion1_spot_21	3.9642146e-06	0.06496915	0.31752363	0.3162513	1.4134232e-06	0.29989347	0.00017263333	0.0011843347
priorregion1_spot_22	3.4900687e-08	4.382516e-08	0.024317179	0.37958327	3.2589895e-08	0.08283625	2.4909582e-08	0.51326317
priorregion1_spot_23	7.498769e-08	2.1557787e-07	0.17617238	0.428481	8.821337e-08	0.14497583	1.5142675e-07	0.25037026
