,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,0.007205922366119921,7.511697958761943e-07,7.817346272531724e-08,2.9016315661323234e-08,9.780122927622871e-05,0.00021155740978429094,0.04813254941254854,0.0002488170037395321,0.7128961324691773,2.9645237532349714e-06,7.43326317831361e-08,3.379068509445915e-08
priorregion1_spot_2,0.00956167676486075,2.0503871155597154e-06,1.8038890630123205e-06,1.845702826130946e-07,1.0462086856365205,0.3106255382299423,0.047087079286575316,0.018310093972831964,1.9590262055397034,4.798098689207109e-05,1.3559557430653514e-06,2.4639888010824506e-06
priorregion1_spot_3,0.003653695422690362,2.1216606285179296e-07,1.8772358362184605e-05,2.9584885652411685e-07,0.30240076333284377,0.7568841695785523,0.0018169044516980648,0.06777498014271259,2.0458962082862855,1.909161971980211e-06,1.8385059593128972e-05,1.2660248785323347e-06
priorregion1_spot_4,0.007073782873339951,0.0004511589970206842,2.3296965309782534e-06,4.005643560844874e-07,1.4322997212409974,0.0001809651112125721,0.01950148465111852,4.023145652354288e-06,1.2907042384147644,1.777932176594277e-07,2.1567753663020997e-07,7.885040446353741e-07
priorregion1_spot_5,0.060679626651108265,4.6192845388759456e-07,2.9357952513464625e-07,8.006420166850603e-08,1.1786577463150025,1.3143851578235626,0.00022650859100394882,0.00019168616709066554,0.12500406838953496,9.019898516271497e-06,8.650809292021223e-07,8.29044588499528e-06
priorregion1_spot_6,0.033105825632810594,4.415409975422336e-07,2.227159185963501e-07,1.9936341999482467e-08,0.6771282732486725,0.5632637858390808,6.239033937163185e-05,9.34129664642569e-07,0.21353280767798424,7.567078029069308e-07,4.888781148792987e-07,4.2219752032224284e-07
priorregion1_spot_7,0.0008103840082185343,1.2911914836877258e-05,0.00023155907838372515,8.750287037173621e-07,1.7213139235973358,0.8800724059343339,0.0027788771665655074,7.530413640779444e-05,1.0086939811706543,2.3978570879990002e-06,2.1642851152137154e-06,3.864358927785361e-06
priorregion1_spot_8,6.143147693364881e-05,6.904617947611769e-07,0.005033438093960285,5.137271159583179e-06,0.9512062460184098,0.0008810424333205447,0.21147388666868208,8.427551620115993e-06,1.7308499813079834,1.9851177839314006e-07,4.33039826930326e-06,2.0861129570448612e-07
priorregion1_spot_9,0.0016899595910217615,5.581538971455303e-07,1.331504938661965e-06,4.802501734957332e-07,1.6694544732570649,0.6561293572187424,0.0008256474073277786,4.215954650135245e-05,1.5729425489902495,1.4268096265368514e-06,1.2023900978874736e-06,1.2731640083529784e-06
priorregion1_spot_10,0.00032071345631266016,2.7479970867716474e-06,7.191807526396588e-07,1.4284660707630791e-07,1.6420431911945343,0.00042428925662534316,0.06883253268897534,0.032262584567070006,1.263636940717697,2.17583264827681e-07,4.007336940503592e-07,8.743857939919054e-08
priorregion1_spot_11,0.18026470690965654,5.505520834958589e-06,0.16819479912519456,1.6073333483745956e-06,1.1884321689605712,0.008437938475981356,0.01075957757420838,0.0018837498559150844,2.9927369356155396,1.5621531565557235e-05,5.827139921166236e-06,3.8150494532374077e-07
priorregion1_spot_12,0.020238957833498716,8.159738825952445e-07,3.3208083465297024e-07,4.98226331302476e-08,0.34772318601608276,0.0001360495065455325,0.09252426512539387,1.7051275051471749e-06,1.3417537331581115,0.00040411795198451727,8.324694192651806e-07,4.6752183067155786e-07
priorregion1_spot_13,0.017524844966828823,6.007540264363342e-07,1.026298576789486e-06,9.344025144741865e-08,1.4759720325469972,0.6756202578544617,0.004433225118555129,2.97149285870546e-05,0.6743053287267685,2.104981103911996e-06,6.136009545798516e-07,1.5747585450753832e-06
priorregion1_spot_14,0.013213892793282866,6.722803931324961e-07,0.010727485874667764,1.1565219153908401e-06,0.405440366268158,0.8617108017206192,0.012234252132475377,0.17165774330496789,3.162612199783325,6.3563224557583455e-06,4.143996739003341e-06,4.089249728167488e-06
