,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,0.5534280925989151,1.388229082976977e-06,1.449946358889065e-06,3.6327337937791526e-07,4.172773614641301e-07,0.0018723320914432406,1.832801127433777,2.971519370476017e-06,0.00016469488618895412,0.0013530667347367853,6.081023485648984e-07,2.9969890960046544e-07
priorregion1_spot_2,0.5367273628711701,6.933265808584111e-07,4.348570473666768e-06,2.507990927824722e-06,2.5241257503694213e-06,0.025562337413430215,1.9453766584396361,3.1600292942357556e-07,8.807887497823686e-05,1.80004607130968e-07,1.1160993210523885e-06,1.7954134023057123e-06
priorregion1_spot_3,0.41851365417242054,1.4762352122943414e-06,4.0454514783050405e-05,4.142094599046686e-06,5.348901559045772e-05,0.9130461424589157,4.497385549545288,3.201610093128693e-06,0.029096441995352506,1.1049779402583226e-06,2.814253195992933e-06,3.514614638788771e-06
priorregion1_spot_4,7.986581209706856e-08,6.409002359930583e-08,7.870498777151625e-08,1.0975525910339458e-08,5.3585511494702585e-08,0.00013308783090906217,1.2161082327365875,8.483920188595563e-09,1.4466606046426023e-07,1.5517350249183436e-08,1.282141369074452e-07,9.916952770083754e-09
priorregion1_spot_5,9.814442236688592e-08,9.242448406610038e-09,1.310171164448093e-07,1.3225155015561541e-08,2.3761473286754153e-07,0.051323712244629865,1.1943399846553802,1.2782245395470682e-08,5.277631032640784e-07,2.1481568168724157e-08,7.74092047350905e-08,3.1592144900116637e-08
priorregion1_spot_6,0.001002694939961657,2.151700118702138e-06,1.4135710762275266e-05,1.942283199696249e-06,2.8609244282051807e-06,0.15339802876114844,3.0665383100509644,3.723682709733112e-07,0.4445504277944565,1.1050066973439242e-06,2.3776993771207347e-06,0.00027909360360354183
priorregion1_spot_7,3.3068016449533386e-07,9.532140694545889e-08,5.396768983700895e-07,3.773012462460201e-08,9.380888201349081e-07,0.027224969863891602,1.8710872888565062,3.649806732397565e-08,2.259524831060844e-06,2.2152900811533982e-07,1.1467126128650309e-07,1.5995696500681336e-08
priorregion1_spot_8,1.5812003552913665,1.0154336405321376e-05,0.00029829223203705626,4.270580097909261e-06,3.311533546366263e-05,0.5495309352874757,2.5343442082405088,2.0148660041741096e-06,0.37218356877565384,2.3435849129782585e-06,1.1534973327798071e-05,2.4011664208956066e-06
priorregion1_spot_9,0.4827868789434433,3.095707222655619e-06,1.479404545534635e-05,1.7185455931212346e-06,1.4566564868800925e-05,0.23034931495785713,4.186653637886048,2.8385241250816773e-07,0.0002728834006120451,1.4059937655019893e-06,8.323090952444546e-07,8.857531838657452e-07
priorregion1_spot_10,9.707832020922069e-07,1.4819763478612912e-07,1.250563911980862e-06,7.427236674573123e-08,4.613275837073161e-06,0.3798608839511871,1.9227910578250884,3.95335566949484e-08,5.011968460166827e-06,1.9028903395224006e-07,1.4399591776737e-07,3.967363397805457e-08
priorregion1_spot_11,0.446541628241539,1.0034207377884741e-06,8.02197018856532e-06,3.0671485546918124e-06,7.632613346686414e-06,0.5279659777879715,2.7256407737731934,8.957583673918635e-07,0.00027790309104602784,4.4398041580961945e-07,1.0159796192965587e-05,3.518513528888434e-06
priorregion1_spot_12,2.548354842701883e-07,4.302159286595498e-08,3.929636903876599e-07,1.587062854468968e-08,1.85041113098805e-07,0.0003109889876213856,1.6204936027526855,3.21301323324974e-08,1.2614882166417375e-06,2.727368588750778e-08,1.1156248085342214e-07,1.4554954042012012e-08
priorregion1_spot_13,0.009250359144061804,1.198505270849637e-06,6.387645794347918e-06,8.21549568286173e-07,8.067968246905366e-06,0.21675761267542837,2.135683739185333,3.0603952581032e-07,0.6264879345893859,0.00482468749396503,1.4268241898207637e-06,1.9797564436885296e-05
priorregion1_spot_14,2.553545903083432e-06,1.0428205712287308e-06,3.6306984441125683e-07,6.013444995289775e-08,0.0004940447717672214,0.02751045124605298,1.2206982672214508,1.0568204402261472e-06,0.6804934948682786,3.5606261832299425e-07,1.80905666269382e-07,1.147486401009701e-07
priorregion1_spot_15,0.37952859848737713,0.00011850179798784667,0.00011024494961020537,1.1752322689062566e-05,4.223820324114058e-05,0.623784413933754,4.67261393070221,0.00039467445894842974,1.3270023465156555,6.538479146911413e-06,0.00011748203141905834,3.893550911016064e-05
priorregion1_spot_16,0.942960050702095,3.2806251283545867e-06,0.0001008292103506392,0.0006885849987156689,0.07559857778251171,0.14193931892514228,2.331155562400818,8.347146973619601e-07,0.25344789773225784,1.6769510057201843e-05,9.617646037440864e-06,1.7446338574700348e-06
priorregion1_spot_17,1.3201805353164673,1.0743268467194866e-05,3.505136755848071e-05,2.103524332142115e-06,1.3532180992115172e-05,1.1278477072715758,3.7602293252944947,3.0839982400721066e-06,0.009750354336574674,1.8150312428133475e-06,1.6391593646858382e-06,3.7622083027599736e-06
priorregion1_spot_18,0.6518907189369202,6.936672235724472e-07,9.925954600475961e-06,5.321060172036595e-07,1.1271601624684991e-05,0.001986981148365885,1.8688230216503143,2.560838545662137e-07,0.32078282237052913,1.155166234667604e-07,3.2729218588656297e-07,5.865204713018103e-07
priorregion1_spot_19,0.43970821499824525,1.0841347318546467e-06,1.4916056898073298e-06,1.453629643322074e-07,7.318865664274199e-06,0.5556059509515763,1.839979887008667,8.856009046098735e-08,1.3411834697762971e-05,3.3760617554889907e-07,7.540433017538817e-07,5.8916522327479015e-08
priorregion1_spot_20,0.36814402639865873,4.535375524028495e-06,2.0417269723793655e-07,8.86445121750512e-08,0.0006144932558527216,0.02726185042411089,1.1573066234588625,0.002802893333137035,6.05965321938129e-06,6.970011645535123e-06,1.953238711394079e-06,4.6345931394853327e-07
priorregion1_spot_21,0.8131944566965102,2.2824072175353652e-06,5.317605409800308e-05,8.610333338765487e-07,4.589759464579403e-06,0.06505558863282204,1.8580497980117798,3.739865164220646e-07,0.3256809636950493,4.2772025210524594e-07,5.633202067656385e-06,7.131306375640634e-07
priorregion1_spot_22,0.8951123982667923,1.4499914982479824e-06,3.690693192766048e-05,6.610581806398841e-07,1.791412995544306e-06,0.0057514396263286475,0.9487133979797363,2.096247953886632e-05,0.09791633486747742,1.3436657155807555e-07,3.152051434085479e-07,1.0114721291643036e-07
priorregion1_spot_23,8.854082989273594e-05,2.477336408901465e-07,1.633954724411524e-06,1.7905440117260695e-07,4.5643606796375033e-07,0.003697747946716845,2.891103434562683,1.7930312807834527e-07,1.5892776536929888e-05,3.217292956492202e-08,2.0468489623226562e-07,1.2390832679898267e-07
priorregion1_spot_24,4.536380583886057e-06,4.240718922687847e-07,5.521125258383109e-05,6.441908908527694e-07,1.3577461800196035e-06,0.0054353863233700395,2.184458589553833,0.31515567004680634,2.0482306957244876,6.183247016622318e-08,7.255086359236884e-07,2.880369081026402e-07
priorregion1_spot_25,1.5263565599918367,1.5504521229559031e-06,7.894723489698665e-06,6.958977763815711e-07,3.3223219446654185e-07,0.0010513481800444424,1.346816486120224,0.17185042276978493,1.5609226167201995,4.4602175108821035e-07,1.536586029260434e-06,7.571491892122141e-07
priorregion1_spot_26,1.0586583876204259e-07,1.737103128007789e-08,8.743533612687315e-08,1.0501814173835557e-08,1.3428632072987057e-07,0.0001298103314184118,1.4823143243789672,2.8143864239105203e-09,1.5666535375657988e-07,1.4055511865507242e-08,4.174593684069805e-08,1.4394941771911362e-08
priorregion1_spot_27,1.0772069096565247,2.2200846274245125e-06,2.3578280732294847e-07,6.893395294582661e-08,2.060700251149683e-06,0.0004321784625062719,0.5635087996721267,1.1543140265857231e-08,0.024358772952109576,1.2398371254107588e-07,1.8173249500819112e-07,2.097500509989914e-05
