	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.03644598	0.0075037726	0.008660776	5.536959e-07	0.6281603	0.0077931965	7.72605e-08	0.046977945	0.011910721	5.402958e-08	3.6375274e-09	0.08172523	3.6155794e-07	0.15434548	0.016475327	1.6674221e-07
priorregion1_spot_2	0.006194908	3.653474e-06	4.192187e-05	9.279526e-07	0.97145474	2.348204e-07	3.1731084e-08	5.591731e-06	4.633492e-08	4.5856723e-08	7.2510526e-09	1.429142e-07	0.009853424	0.012444028	1.7108607e-07	1.1634461e-07
priorregion1_spot_3	0.007919639	3.3138267e-07	0.02774049	5.3305115e-07	0.0010836987	8.3008155e-07	3.7968658e-08	0.96324396	1.7624451e-07	5.739338e-08	4.387274e-09	6.8783714e-07	8.650028e-07	7.2496737e-06	1.1934521e-06	9.262275e-08
priorregion1_spot_4	6.465433e-06	0.025080213	0.655784	1.3631441e-05	0.00012353147	3.1443005e-06	2.0865797e-07	7.71277e-06	7.566131e-07	2.3373548e-07	2.9326635e-08	1.756987e-06	1.0818209e-05	0.16495746	0.15400986	1.8588577e-07
priorregion1_spot_5	2.9578655e-07	0.10654905	0.0060488037	7.746476e-06	9.0911795e-05	0.0299382	5.1631485e-08	0.38415527	1.9218628e-07	8.766501e-08	1.110859e-08	0.47320372	4.168028e-06	2.9824403e-07	1.0590139e-06	6.153563e-08
priorregion1_spot_6	1.2064558e-07	8.8573796e-07	0.06297116	0.01986463	0.68879944	0.0009951155	3.810336e-08	0.1292463	7.930139e-08	3.9198817e-08	8.273149e-09	0.07225775	1.0405817e-06	1.0912898e-07	0.025863247	5.356275e-08
priorregion1_spot_7	2.447078e-07	1.0677545e-06	8.933313e-05	2.162325e-06	0.8409527	4.8947305e-07	5.2861086e-08	0.052857727	7.995341e-08	5.8109034e-08	6.1382277e-09	0.10396922	0.0021246956	1.4226507e-07	1.9763204e-06	6.6260064e-08
priorregion1_spot_8	0.04181939	0.007786707	2.8427527e-05	1.5204636e-06	0.6892391	4.7114978e-07	9.4421395e-08	0.20689088	0.011957018	8.62075e-08	1.5320724e-08	2.3775156e-07	3.4694808e-06	0.04227158	4.0357014e-07	6.245928e-07
priorregion1_spot_9	1.4321499e-07	3.3563267e-06	3.445976e-05	7.336182e-07	0.7340888	4.7443083e-07	0.00015477456	0.26361886	7.963345e-08	0.0006397435	3.3082328e-09	2.1195347e-06	1.3295928e-05	0.0014402432	2.8303712e-06	1.0005424e-07
priorregion1_spot_10	1.1913837e-06	0.0798174	0.07796024	7.29351e-05	0.6110438	0.0001536161	3.9516312e-08	3.5757514e-06	7.084603e-08	5.3017505e-08	6.0295333e-09	0.15517281	8.8497524e-07	0.026128164	0.049645226	1.1625109e-07
