	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.31037202	3.347832e-08	3.4964971e-06	4.990197e-06	1.5560072e-06	0.5559621	8.66042e-05	3.085566e-06	1.541417e-07	5.045693e-07	0.12463612	4.332143e-06	0.00892281	1.0248051e-06	1.0572864e-07	8.229489e-07	1.9737733e-07	2.1291474e-07
priorregion1_spot_2	0.062297136	4.759563e-08	0.13829681	7.25775e-07	0.04940638	0.4434215	0.053139783	0.030858874	2.611025e-07	8.152247e-08	0.2225773	1.3498429e-07	2.8124379e-07	2.456228e-07	8.2816435e-08	2.21451e-07	1.1098519e-07	9.75334e-08
priorregion1_spot_3	0.17149939	4.1566912e-07	0.113684334	2.1904852e-05	0.005556308	0.20192616	0.05195853	0.15679301	1.3616879e-06	1.3428197e-06	0.29209447	0.0064564035	4.914397e-08	1.3583209e-06	6.269073e-07	2.8599163e-06	5.239602e-07	9.2608815e-07
priorregion1_spot_4	0.18910068	1.5635021e-07	0.035211742	1.1015244e-05	0.025652995	0.17220284	0.26297933	5.4624547e-06	8.598786e-07	9.819788e-07	0.30778882	1.0288085e-05	4.0021003e-08	0.007030958	7.3999104e-07	2.1740823e-06	3.3494675e-07	5.809102e-07
priorregion1_spot_5	0.42943737	7.148365e-08	4.690951e-06	6.5652034e-07	8.53168e-07	0.4176994	0.00082071876	1.5680513e-05	1.9328279e-07	6.144381e-07	0.15195028	6.803674e-05	2.2522892e-08	2.2957173e-07	1.6832335e-07	2.5435853e-07	5.75053e-07	1.8098483e-07
priorregion1_spot_6	0.26398975	9.829818e-08	0.058598116	3.4044617e-05	4.0700447e-06	0.4465438	9.31794e-05	4.443693e-06	7.258428e-07	4.433748e-06	0.21899132	4.647954e-06	0.006320107	3.6860356e-06	5.259736e-07	0.005405117	3.8908036e-07	1.5277903e-06
priorregion1_spot_7	0.16027197	7.8769645e-08	3.1237034e-06	3.70159e-06	3.533387e-06	0.39900783	0.10414659	1.5022582e-05	1.9623274e-06	2.7933138e-06	0.30997807	3.76891e-06	0.026547106	3.0708316e-06	1.2036529e-06	7.140938e-06	4.0460836e-07	2.7038623e-06
priorregion1_spot_8	0.24396327	1.2413989e-07	0.049694326	1.1588777e-05	4.038406e-06	0.32637113	0.18229358	7.576743e-06	1.996976e-06	4.3980393e-07	0.19493961	0.0023250869	1.1967286e-07	1.0835718e-06	2.8447002e-07	2.1268088e-06	0.0003832027	3.4114203e-07
priorregion1_spot_9	0.5202423	6.036173e-08	4.9518676e-06	6.873599e-06	2.6998805e-06	0.37999362	0.009097958	0.05565297	5.435785e-07	2.1220926e-06	3.5871423e-08	0.029669447	6.907804e-08	0.005319508	1.501717e-06	2.001512e-06	1.6502613e-06	1.5227957e-06
priorregion1_spot_10	0.046929367	1.2791395e-07	0.059402388	0.00043372423	0.028669262	0.31843442	0.05511058	0.07210475	4.2091774e-06	2.6469174e-06	0.41886756	1.3594117e-05	8.5235214e-08	9.527908e-06	1.5318396e-06	1.237318e-05	2.6466375e-06	1.3162079e-06
priorregion1_spot_11	0.23497622	9.9351716e-08	5.9903086e-06	2.4292865e-06	1.5852631e-06	0.55199885	0.0010277486	0.020145902	2.4597858e-07	3.8007934e-07	0.19183804	9.811387e-07	5.9195106e-08	5.7010175e-07	1.0082161e-07	4.4993197e-07	2.78602e-07	1.17897024e-07
priorregion1_spot_12	0.23804423	1.17294576e-07	0.006951928	0.000108554195	3.722649e-05	0.29245767	0.23430291	0.0018180087	1.5406966e-06	5.1347905e-07	0.22619838	7.569325e-05	4.6358956e-08	6.053611e-07	2.661739e-07	1.2346243e-06	5.688785e-07	5.7762674e-07
priorregion1_spot_13	1.010583e-07	2.6498847e-06	0.13021372	8.5299434e-05	4.0808554e-05	0.07067424	0.048884705	0.23756188	3.217022e-06	1.8805438e-06	0.4261943	0.086301886	4.404658e-06	7.5165212e-06	1.5096805e-06	1.8421706e-05	1.7131804e-06	1.635905e-06
priorregion1_spot_14	0.2884591	2.7686127e-08	0.00028303004	1.361774e-06	1.053045e-06	0.50027275	0.057076387	1.492225e-05	4.0056335e-07	1.1469896e-06	0.14793226	0.005953531	3.413985e-08	1.2535381e-06	1.3766342e-07	1.9026257e-06	2.9306298e-07	4.364957e-07
priorregion1_spot_15	0.13249567	0.0012645483	0.015252066	0.0014049462	0.0003086116	0.37442666	0.23698977	3.5560948e-05	3.821473e-06	2.5985078e-06	0.23779659	5.4876464e-06	1.9056314e-08	3.299509e-06	2.9152082e-07	7.7576005e-06	4.0627845e-07	1.828636e-06
priorregion1_spot_16	0.51461506	4.1856072e-08	3.413988e-07	1.2354e-07	9.14795e-07	0.367058	3.3444925e-07	1.9530994e-06	0.009112101	4.5220432e-07	0.10920565	3.2075803e-07	2.1977765e-08	2.592441e-06	1.0551028e-07	1.6252632e-06	2.2631711e-07	1.0655463e-07
priorregion1_spot_17	0.20697425	1.792675e-07	3.7362333e-06	0.003397716	4.49741e-06	0.4873434	0.0005978396	2.517789e-06	0.0014157118	3.112355e-06	0.22580633	1.1244217e-05	0.006381617	1.5429503e-06	7.885137e-07	1.9337008e-06	0.06804961	3.922341e-06
priorregion1_spot_18	0.26315933	9.145421e-08	0.02282938	1.6019438e-05	4.713368e-06	0.4627464	5.1496358e-05	1.3116664e-06	1.4899097e-06	4.640593e-07	0.20713569	3.220278e-06	0.004637008	1.2583876e-06	2.6962894e-07	6.643584e-07	0.039410546	7.325453e-07
priorregion1_spot_19	0.17190842	1.6847783e-07	0.010772606	2.590798e-05	3.6138679e-06	0.39445442	0.06489067	0.07466421	1.0535072e-06	3.3803467e-06	0.27832308	1.6158463e-05	0.0049229166	4.715315e-06	5.956142e-07	6.566932e-06	5.3440095e-07	9.88048e-07
priorregion1_spot_20	0.20252779	5.3090982e-08	2.6150643e-05	0.17085557	1.8315429e-06	0.43669227	2.6260977e-05	2.074679e-06	2.0639361e-07	3.942546e-07	0.18986414	9.911706e-07	2.3262618e-08	5.466394e-07	1.0217309e-07	1.2309125e-06	1.4805832e-07	4.160985e-07
