	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	2.6027271e-08	2.5417926e-08	3.900204e-08	2.1645445e-08	1.2839652e-07	6.788157e-08	3.6053006e-08	0.99999964
priorregion1_spot_2	8.320104e-09	9.848166e-09	1.46378145e-08	1.48922235e-08	8.334654e-08	2.5365557e-08	1.7794695e-08	0.9999998
priorregion1_spot_3	1.6907785e-08	1.3520247e-08	2.4876561e-08	2.0819252e-08	1.6230446e-07	4.9055913e-08	3.504574e-08	0.9999997
priorregion1_spot_4	0.00090538786	3.700824e-08	6.4961e-08	3.675531e-08	0.35935152	0.031327277	6.8266885e-08	0.6084156
priorregion1_spot_5	1.4605962e-08	1.909585e-08	3.4430265e-08	2.5971058e-08	0.05588754	2.277639e-07	5.9372162e-08	0.94411206
priorregion1_spot_6	0.00025429687	3.239294e-08	0.0029785994	3.7237843e-08	0.0069458014	1.6516472e-06	3.1750355e-07	0.9898192
priorregion1_spot_7	3.4138033e-08	3.505016e-08	3.5043207e-08	3.0794595e-08	7.3179154e-07	1.0148268e-07	4.608712e-08	0.999999
priorregion1_spot_8	1.2148501e-08	1.7656516e-08	4.458271e-08	4.752802e-08	0.25543222	0.0018151148	1.4232886e-07	0.74275243
priorregion1_spot_9	9.993266e-09	1.2647185e-08	1.7882869e-08	2.6587799e-08	7.1886106e-08	2.5245138e-08	2.8625998e-08	0.9999998
priorregion1_spot_10	2.198445e-08	4.6096115e-08	6.6018174e-08	0.0014732754	0.084200524	0.0030877413	1.0853396e-07	0.9112382
priorregion1_spot_11	9.440073e-09	1.6769382e-08	2.3132976e-08	1.5964433e-08	0.013252872	3.154769e-07	2.4374872e-08	0.98674667
priorregion1_spot_12	0.042871866	0.0094234655	2.1187041e-07	1.4151286e-07	0.11087793	0.16014293	7.285619e-08	0.6766834
priorregion1_spot_13	3.4886757e-08	2.750075e-08	6.0866256e-08	4.9804207e-08	0.08668287	0.033697873	0.00908952	0.8705296
priorregion1_spot_14	9.3191765e-09	7.726923e-09	2.0850715e-08	7.3891027e-09	8.270445e-08	3.4393867e-08	2.6641906e-08	0.9999998
priorregion1_spot_15	1.5788789e-08	1.3888213e-08	2.353365e-08	1.1482967e-08	1.1780369e-07	3.8200557e-08	2.0617923e-08	0.99999976
priorregion1_spot_16	1.05898925e-08	1.7252967e-08	4.648496e-08	1.897372e-08	0.134064	1.8425057e-07	2.3236197e-08	0.8659357
priorregion1_spot_17	1.7325112e-08	1.2643019e-08	5.7699086e-08	2.8314153e-08	3.8940573e-07	9.752212e-08	9.2481926e-08	0.9999993
priorregion1_spot_18	5.427149e-08	4.095329e-08	2.6129632e-08	2.7404205e-08	9.154986e-08	4.0726494e-08	4.8039038e-08	0.99999964
