	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.40616846	0.016995633	7.474763e-08	3.7100584e-08	2.2572485e-07	0.23163256	0.088719696	0.0020411732	1.0701999e-06	0.2235671	0.030873794	1.9225197e-07
priorregion1_spot_2	0.1685363	0.001506762	6.956381e-08	4.5029395e-08	1.1706128e-06	0.22116382	0.020157063	7.540985e-08	1.1598905e-06	0.39746177	0.19116946	2.3335242e-06
priorregion1_spot_3	0.45991805	1.5994011e-06	1.6311695e-07	6.281324e-08	1.4455874e-07	6.660238e-06	0.009397939	0.0067944378	2.3167904e-06	0.28651872	0.23735939	4.8456513e-07
priorregion1_spot_4	0.4069303	0.011620315	6.163537e-08	2.4252174e-08	5.2628475e-06	0.33274612	4.110016e-06	8.6545796e-08	2.712329e-07	0.1962723	0.05242093	1.9083238e-07
priorregion1_spot_5	0.5737425	0.00051427365	3.2511846e-08	3.9812104e-08	3.5478936e-07	0.1644197	0.0039298087	0.005355968	9.0817207e-07	0.18834387	0.06289894	0.00079361757
priorregion1_spot_6	7.2557995e-08	1.6729133e-07	4.5830742e-08	3.540077e-08	1.1439936e-07	1.5981163e-07	0.04725444	1.980058e-07	6.0598524e-07	0.573532	0.37785035	0.0013618005
priorregion1_spot_7	0.910232	7.3702705e-07	2.1963611e-08	1.8940355e-08	8.211518e-08	8.360333e-08	1.0080443e-06	3.092111e-08	5.0131706e-07	0.08976511	1.7278379e-07	1.2371541e-07
priorregion1_spot_8	0.4063784	0.013754831	5.413808e-08	5.7522932e-08	3.3650593e-07	0.1013386	0.03211122	0.0013465238	0.011804939	0.38848907	0.04477573	2.8149108e-07
priorregion1_spot_9	0.67595017	2.2899383e-06	1.6781784e-07	2.9455435e-08	5.0141017e-07	0.10721233	0.06350525	9.891032e-08	0.009170809	0.100656755	0.043501433	2.192128e-07
priorregion1_spot_10	0.0019866517	5.93793e-06	0.0032312437	7.725338e-08	6.398525e-07	0.28006303	0.15492399	0.0017156631	0.021491304	0.3405208	0.19605991	7.3488883e-07
priorregion1_spot_11	0.5390631	5.0699306e-05	7.726154e-08	3.1349618e-08	5.870319e-07	0.39618087	0.026350278	4.8137643e-08	1.491846e-07	0.027461257	0.010892864	1.4533185e-07
priorregion1_spot_12	0.38666534	0.014906399	1.0378687e-07	4.6176243e-08	1.3488807e-07	2.3567006e-07	1.5418445e-07	4.983916e-07	0.0042153434	0.4682248	0.12597686	1.00986135e-05
priorregion1_spot_13	0.31990552	2.7004517e-06	0.010280047	5.685466e-08	2.250638e-07	0.14613578	0.013858894	7.095041e-07	1.8075046e-07	0.3545535	0.15526213	1.9020933e-07
priorregion1_spot_14	0.38109285	0.012576516	6.423661e-08	5.2766428e-08	8.106515e-07	0.22595027	1.4672199e-07	6.136989e-08	3.0873983e-07	0.34529752	0.03508116	2.808847e-07
priorregion1_spot_15	0.726746	0.00031787713	2.5737315e-08	1.831396e-08	7.676344e-08	1.2439382e-07	1.3813519e-06	3.893102e-06	8.147746e-07	0.17208213	0.10084752	1.2676648e-07
priorregion1_spot_16	0.3208479	0.01720341	2.0926927e-06	2.3521496e-08	3.4699116e-07	0.29628286	0.07895468	6.915665e-08	2.4854924e-07	0.1947095	0.09199867	1.546447e-07
