,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,3.735094153967112e-08,8.569606801955844e-09,3.4244900007251997e-06,0.2543213039636612,6.673902021248068e-06,0.008373785438016057,3.533470066940936e-06,4.469786335903336e-06,0.14853352308273315,2.429533410008844e-07,6.761059978543926e-09,2.4580526087447654e-06,1.009263446150044e-08,1.8336464961521415e-06,1.3663206388514482e-07,6.392953054046303e-07,1.9906069015362963e-09,1.5210851813662885e-07
priorregion1_spot_2,1.693507645228465e-08,8.165097398205035e-09,6.82605548263382e-06,6.482757657977346e-06,2.0450516558412348e-06,3.2044623822002908e-06,1.807638036552817e-05,0.029984723869711162,0.6427664697170258,3.311538563366412e-08,9.817576640536175e-10,3.0309645353554516e-07,5.595055196927491e-09,1.3235727251981187e-07,2.7918047251773715e-08,6.495881521573212e-08,6.4921925613248285e-09,9.644850926804339e-08
priorregion1_spot_3,4.836337907931921e-08,5.2156370999867365e-09,7.267224191309651e-07,0.05317738763988018,3.7623988873747296e-06,4.065295524924296e-06,6.290695807820158e-07,1.8459560976680224e-06,0.4721767038106918,8.320948126083751e-08,2.408192623093442e-09,0.043944557942450044,2.7949548897510114e-09,3.001944912739418e-06,1.268008759325312e-07,1.114142403224605e-07,2.9604003359828822e-09,1.345548071185476e-07
priorregion1_spot_4,1.7592217371742434e-08,4.048732527017762e-09,4.463053937797668e-06,0.4451478376984596,5.108260302222335e-06,7.447660868820094e-06,1.1737816794266112e-05,2.4417969598289346e-05,0.5169244438409806,1.356568702703953e-07,2.0715304693830205e-09,9.792036644284963e-06,5.468572572553398e-09,6.316311385035078e-07,1.3142012136313497e-07,1.908424835050937e-07,1.2525085801851079e-09,5.3324659532449917e-08
priorregion1_spot_5,3.963868504541779e-08,1.2568584351058123e-08,2.255702054299036e-06,0.3299114599823951,3.479575889286935e-06,3.3651132071099715e-06,2.1095284682814964e-05,8.755256603762975e-05,0.47773495763540264,1.8036499170648312e-06,1.6943783043288365e-09,5.223571861279198e-06,1.2805054794284843e-07,9.25248119187927e-07,8.803518170452663e-07,5.755433392096166e-07,7.786390060493531e-10,6.491506951533666e-07
priorregion1_spot_6,3.012950324787767e-08,4.8821120479658475e-09,3.158062258989958e-06,0.32716690450906755,1.0155734435102204e-05,1.256352529708238e-05,3.803170766332187e-05,1.0265600576531145e-05,0.36440543234348294,1.557589634160195e-07,4.906770767476587e-09,0.010665877303108574,3.5227087802347515e-09,9.7684476259019e-07,6.243045316267626e-08,1.0237907872578944e-07,2.269026566636967e-09,4.2183503090598154e-08
priorregion1_spot_7,1.8849569300982695e-07,8.219430736033929e-09,2.078109162084729e-06,0.13172442242503168,4.749355011881562e-05,1.9053449159400772e-05,0.0520336415618658,3.3336619344481734e-05,0.40669004172086715,3.4015947250054527e-07,2.449257696657271e-09,1.4653692278443487e-05,5.059290035802633e-08,1.1189257918431394e-06,5.777042679255828e-05,3.9168615018070346e-07,4.658450114547463e-09,6.14986748814772e-07
priorregion1_spot_8,1.822526884964759e-08,5.75214589293438e-09,7.60125037686521e-06,0.34635912775993344,5.3252389761837555e-06,3.7880017316638265e-06,1.5602906205458567e-05,0.024121881648898124,0.23339404165744781,7.183302166424713e-08,2.2351234529871534e-09,2.584448952802632e-06,4.406370646137248e-09,1.838206436843848e-07,3.4028173701017295e-07,3.281130034338276e-08,1.0413609474735353e-09,6.143872184338761e-08
priorregion1_spot_9,1.5181755896875874e-08,3.470573683994616e-09,0.08196019642055034,0.27473882734775545,3.389392732060515e-05,2.3518235138908497e-06,5.340556299415766e-06,0.0001783732499461621,0.4483868211507797,8.529152921710194e-08,2.6874884984096073e-09,2.135273609837896e-06,3.8781133637755266e-09,3.0003379407617104e-07,1.3633692788062036e-07,1.2067802401816152e-07,1.2609948973896224e-09,2.7612463870951845e-08
priorregion1_spot_10,2.1711768916077294e-08,5.078017606408025e-09,9.031323725139374e-06,0.05665112566202879,2.2483439624920724e-05,1.8507100776332663e-05,0.021154435258358716,6.0867210413562135e-05,0.40864613801240923,1.2075313620130147e-07,4.022783173240896e-09,3.6002068668494758e-06,8.222340008856578e-09,3.333643036285139e-07,2.3621412665875143e-07,3.643888291549047e-07,1.2634468304906223e-09,3.170269522456693e-07
priorregion1_spot_11,2.0490126129146803e-08,4.6355016714016995e-09,5.2569350543763e-07,0.11379858888685704,2.185627124617895e-06,5.686946883542987e-06,3.382620479897014e-06,3.2382406061515214e-06,0.44255254566669466,2.2686630174462155e-07,7.06656791416016e-10,4.3544097934500314e-05,3.4445392649296025e-09,1.2786820491328399e-06,1.8999778390593748e-07,2.762406768397341e-06,1.3025251432985387e-09,2.426724762472077e-07
priorregion1_spot_12,1.3804909926307119e-08,1.8615496477636384e-09,1.084431073650194e-06,0.17221364974975584,2.3835896854507156e-06,5.629350266644906e-06,1.0694308821257437e-05,4.850350455853914e-06,0.39651594609022145,2.309124225163828e-08,1.2791126713374014e-09,6.231099149545117e-07,4.1304848430456795e-09,2.4958607838243555e-07,2.9654825439706655e-08,4.806517939215383e-08,1.4712037366138023e-09,2.2784501840789065e-08
priorregion1_spot_13,2.0713111670289663e-08,1.0509671666270037e-08,1.2476688834794914e-05,0.41350077539682384,3.311645159556065e-05,2.3915072324598442e-05,1.0152612549063632e-05,0.00014552497086697258,0.505470123887062,1.2610152069214565e-07,4.754413751584252e-09,1.8853286564990413e-05,1.833769465164892e-08,1.35262731646435e-06,3.271948415317638e-07,3.04651385363286e-07,2.6807185582455876e-09,0.0009643480210797861
