,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,8.89204056164772e-08,0.051649438589811324,1.0919141004706034e-05,9.369843610329553e-06,9.846129842117081e-06,5.099631994198717e-06,5.330448971108126e-06,0.08631045296788216,6.7388153183856054e-06,7.039905585770612e-06,2.3382792591064575e-09,5.0719384717012865e-06,6.976601318875454e-09,0.2491862706840038,4.2668840762871694e-07,0.1954800695180893,4.531896502513178e-09,1.766247670786925e-07
priorregion1_spot_2,1.0017739917600466e-07,0.2645647570490837,6.146834334685991e-06,0.0016679894528351723,4.021238487439405e-06,1.861765795183601e-05,8.541060151401324e-06,3.521085136526381e-06,0.009462880715727807,2.2628993519901996e-06,5.6785240731827e-09,5.356407291401411e-06,5.906272008360248e-07,1.9729744280994057e-06,1.6430557764124388e-06,0.5065879970788956,6.8349423676394854e-09,1.0838659932232987e-06
priorregion1_spot_3,6.718143090722606e-08,0.3279254287481308,2.9942370133539954e-06,2.3813498137315035e-05,3.3300136783509517e-05,0.0001309634099015966,4.896591985925625e-06,5.239367760623282e-06,2.1086441756779097e-05,4.0682326289243076e-05,2.1838005626051433e-08,4.525672375166323e-06,1.4683731786035992e-08,0.15516076236963272,2.962656776617223e-06,0.09770533926784992,3.816953297874904e-09,6.654031608377409e-07
priorregion1_spot_4,0.00020167862458038145,0.080855967476964,0.07547998018562793,1.930038661157596e-05,3.4716491973085796e-05,3.382775412319461e-05,0.001790836313739419,0.08908345066010952,6.593667853849184e-06,4.878630943494499e-06,2.89957823085274e-08,6.0181746630405544e-05,1.3470393582792896e-07,0.1824953317642212,9.930822898240876e-07,0.3444113940000534,1.3185713143570866e-08,2.8624233863183693e-07
priorregion1_spot_5,8.735406389348555e-08,0.1848665028810501,8.752830990488291e-06,6.668996979897201e-06,1.8246202034788443e-05,7.0713039576730806e-06,1.1223220099054743e-05,0.13051203042268752,1.1342067500663688e-05,9.741276244312758e-06,1.6180964124146158e-08,6.432768509512244e-06,7.149551928264941e-09,0.3658718839287758,4.3777679934464683e-07,4.2451825174794065e-05,5.738950425993039e-09,3.7604182381301146e-07
priorregion1_spot_6,5.751675143983448e-06,0.25480098128318784,3.56526546738678e-06,1.5652265847165837e-05,1.2702972617262276e-05,8.508702148901647e-06,1.3214748469181358e-05,0.06287160031497478,5.649000695484573e-06,6.008783020661212e-06,1.2178434394272131e-08,0.0001484595391957555,3.6554123461485235e-08,0.16861390545964242,3.741715673299951e-07,0.10050311088562013,2.1422374363311292e-08,2.050942237019626e-06
priorregion1_spot_7,5.337842576835783e-08,0.47734844535589216,1.6448459120965709e-06,2.2931771241019306e-06,1.9856705534948562e-06,2.111316405262187e-06,1.266603385374765e-06,0.06103322822600603,1.1245678820159811e-06,2.5786609626266003e-06,1.3595148962153304e-08,2.937297563221364e-06,4.97939646848522e-08,0.24825914502143862,2.3399138839863554e-07,0.0739093080163002,5.3589131177034237e-08,1.4129587597722095e-07
priorregion1_spot_8,5.3264671606712004e-08,0.4116314992308617,3.534347968070506e-06,1.8191322760685582e-05,6.595831700906273e-06,3.2028326813815514e-06,5.6198024367404295e-06,0.21946694925427437,9.37562012950366e-06,1.5827804702439607e-06,3.5246413121470256e-09,3.0068689852669196e-06,1.0134594274902044e-08,0.3255336195230484,1.768036206328816e-07,1.2639995134122727e-06,6.352576953361222e-09,2.459824059997118e-07
priorregion1_spot_9,7.865412463559096e-08,1.8909760868268675e-09,8.547421839466552e-06,5.428448275779374e-06,3.2707593277336856e-06,8.377975717621666e-07,9.363400204165373e-06,0.0002652243521879427,3.719095116139215e-06,1.2240789601491997e-06,2.600791992879437e-09,4.445750619197498e-06,3.710648623922453e-08,1.935051864165871e-06,6.464109702619681e-07,0.6085566610097886,7.939045088001253e-10,2.6000076474019813e-07
priorregion1_spot_10,2.499876558204051e-07,0.1450758136808872,6.650122395512881e-06,3.059018235944677e-05,2.3009803680906773e-05,9.97613951767562e-06,2.550899862399092e-05,0.31361378729343414,5.7330540585098785e-06,4.20602395934111e-06,9.891886998403266e-09,1.3210848374001218e-05,1.4105144208187428e-08,0.1056895688176155,6.572402043047987e-07,0.18684634044766427,6.166328891943351e-09,4.972348506271373e-07
