	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.11321521	1.1525921e-07	0.047366537	4.6069124e-07	8.581162e-07	0.013839794	1.8444035e-06	1.2149305e-06	4.4099623e-05	1.5964746e-06	1.0195663e-06	6.362227e-07	0.7875643	1.0909173e-06	1.8029687e-05	0.030563258	0.0073559913	2.3864266e-05
priorregion1_spot_2	0.07216256	2.5252247e-08	0.16505186	9.485417e-07	8.593898e-07	0.037086226	0.42409304	5.9896567e-05	7.204455e-07	2.8691892e-07	8.5401844e-08	4.304969e-07	0.24569793	1.3125751e-07	8.557483e-08	9.318953e-08	0.05584477	1.0199212e-07
priorregion1_spot_3	0.31426063	6.4406535e-08	8.430979e-07	2.707261e-07	4.7530753e-07	9.821312e-07	0.34523678	1.9593119e-05	4.4360726e-07	2.438978e-07	5.5748924e-08	5.983581e-07	0.32352397	2.1750917e-07	1.2280032e-07	1.534678e-07	0.016954541	1.7788453e-07
priorregion1_spot_4	0.6553868	1.3973062e-07	2.487194e-07	2.591978e-07	2.9855713e-07	5.34055e-07	2.0519371e-07	2.6587824e-07	6.712048e-07	4.1068876e-07	0.0006704556	2.470964e-07	0.31047934	0.020658234	1.257064e-07	1.7440223e-07	0.01279943	2.1798933e-06
priorregion1_spot_5	6.339726e-07	4.8467488e-08	6.416182e-08	6.190205e-08	6.572297e-08	7.3405836e-08	6.238124e-08	5.4548803e-08	5.5145403e-08	9.808926e-08	2.8085265e-07	7.213434e-08	0.8655798	9.37784e-08	6.796085e-08	5.285621e-08	0.13441831	7.168749e-08
priorregion1_spot_6	0.5791944	6.946577e-08	1.424091e-06	0.04761397	3.300246e-07	0.051265854	0.0013710269	2.2144968e-06	1.0166962e-06	0.018314797	7.385957e-08	3.5282739e-07	0.29966015	1.5498647e-06	3.3305002e-07	1.5504191e-06	0.002570158	7.923095e-07
priorregion1_spot_7	0.13076559	6.387782e-08	6.9214695e-07	4.661073e-07	4.7721176e-07	0.021221897	7.9773685e-07	5.5157267e-07	7.16851e-07	4.890492e-07	3.2110253e-07	1.231495e-06	0.7804136	2.6853704e-06	3.4999044e-07	4.5597204e-07	3.8539074e-06	0.06758581
priorregion1_spot_8	0.16086428	1.12100295e-07	0.0097715035	2.806225e-06	8.7528696e-07	8.612635e-07	5.575946e-07	1.1347514e-06	0.0203534	9.272063e-06	4.770907e-08	5.0966867e-07	0.6658692	1.3506319e-06	6.1250506e-07	1.6945893e-06	5.7262138e-08	0.14312178
priorregion1_spot_9	0.059001207	5.795852e-08	3.888436e-07	4.640926e-07	6.2189235e-07	7.076884e-06	1.5002599e-06	3.7768277e-07	3.4773544e-07	5.247211e-07	0.0056181042	0.04189234	0.87114954	5.017331e-07	0.022322558	2.531694e-07	3.2709686e-06	8.974534e-07
priorregion1_spot_10	0.102883786	6.9898846e-08	0.13692945	2.476576e-07	5.6520975e-07	0.050047286	6.0757543e-07	2.706891e-06	0.012810776	1.0059595e-06	1.741308e-06	5.1977463e-07	0.6796441	6.694078e-07	4.638404e-07	2.2576675e-07	0.01767508	6.590283e-07
priorregion1_spot_11	8.447415e-07	6.360124e-08	3.6607082e-07	1.1894834e-06	5.1950536e-07	1.5128591e-06	3.8538265e-06	3.091179e-07	2.3439488e-07	7.7075805e-07	1.3720081e-07	1.9988447e-06	0.9632927	0.032002848	4.1777182e-07	2.8257406e-07	0.0046542413	3.7821897e-05
priorregion1_spot_12	5.80698e-07	5.9656834e-08	5.888348e-08	5.0343516e-08	4.6212715e-08	4.9157713e-08	5.0880487e-08	4.9157155e-08	4.2496534e-08	4.58743e-08	0.034019966	5.671401e-08	0.9257727	7.622177e-08	5.4798218e-08	5.1509655e-08	0.04020585	5.8180383e-08
priorregion1_spot_13	0.26552004	8.597857e-08	2.0508428e-07	6.1224887e-07	1.2725017e-07	1.594229e-07	2.577663e-07	1.1630123e-07	1.4263532e-07	6.1454e-07	1.7639626e-07	1.2929338e-07	0.73447466	1.9876532e-07	1.0835867e-07	1.9422177e-07	2.0151572e-06	1.8264237e-07
priorregion1_spot_14	0.009280282	8.60451e-08	3.0256453e-07	2.5529022e-07	2.3081779e-07	3.509921e-07	3.8474593e-07	3.65117e-07	2.6813822e-07	2.4011993e-07	1.2262431e-06	2.270849e-07	0.8422858	4.1768192e-07	1.8210737e-07	2.6637784e-07	0.1484288	4.203026e-07
priorregion1_spot_15	0.0532763	9.0780915e-08	2.6902313e-07	2.643086e-07	1.8502968e-07	3.4855222e-07	2.6649644e-07	2.1801868e-07	2.3359408e-07	2.8383852e-07	2.3408334e-07	2.0896695e-07	0.9467167	3.048914e-07	2.0016749e-07	1.9514374e-07	3.261432e-06	3.5031906e-07
priorregion1_spot_16	0.044696875	1.6036515e-07	0.025083438	7.738281e-06	1.3549414e-06	2.007038e-06	2.1609803e-06	1.3649957e-06	3.1394632e-06	0.0296041	0.00067515735	6.0193594e-07	0.8996707	7.9187237e-07	3.8222294e-07	4.0664676e-07	0.00020265394	4.712301e-05
priorregion1_spot_17	0.44958004	1.3437159e-07	1.5902592e-07	1.7922252e-07	1.616812e-07	3.2806417e-07	2.8894726e-07	2.4431876e-07	2.2508755e-07	2.722938e-07	0.005717152	2.7710627e-07	0.5254359	4.5251755e-07	2.7093188e-07	1.360852e-07	0.019263374	2.8545713e-07
priorregion1_spot_18	0.35042223	1.0147835e-07	0.012497977	0.11629227	1.2671784e-06	0.013927432	0.2516937	1.9155007e-06	3.936906e-07	0.003450438	0.00075645675	9.0284334e-07	0.20619334	9.732053e-07	2.5097998e-07	1.5449409e-07	0.04475963	4.4429387e-07
priorregion1_spot_19	0.17160557	5.7607117e-08	3.3119028e-07	0.0041789734	4.9614675e-07	3.1042308e-07	2.388929e-07	1.2910095e-07	1.8636521e-07	3.5033707e-05	9.2131216e-07	2.925855e-07	0.6096152	4.2821083e-07	1.6536846e-07	2.679653e-07	0.21456097	4.858475e-07
priorregion1_spot_20	0.46154743	6.748764e-08	5.5684573e-08	6.914454e-08	7.954349e-08	1.5480569e-07	6.397725e-08	7.512394e-08	1.3728624e-07	1.1119708e-07	0.00059589866	7.951285e-08	0.5343972	1.10808266e-07	6.7767864e-08	6.0027375e-08	0.003458365	6.376163e-08
