	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	9.374148e-07	2.0371287e-07	0.12695739	0.5057863	9.1477756e-07	0.13067977	0.023384571	0.0054713	0.20771873
priorregion1_spot_2	0.015374578	2.1055324e-07	0.11764716	0.29653364	2.6754992e-07	0.119546145	5.9480153e-06	0.005766577	0.44512555
priorregion1_spot_3	5.954681e-07	5.3575235e-07	1.6190451e-07	0.52000535	5.4077907e-07	0.043077786	0.29139945	0.008114495	0.13740107
priorregion1_spot_4	0.03570759	4.729164e-07	8.162672e-07	0.77915907	4.1727158e-06	0.09107436	0.09405298	3.6889824e-07	1.8675247e-07
priorregion1_spot_5	0.02860292	1.2428851e-06	0.0529292	0.5632112	0.032602176	0.23639193	1.129466e-05	4.0226638e-07	0.08624969
priorregion1_spot_6	0.018412126	2.4744082e-07	0.057482842	0.5193385	6.820375e-07	0.050459925	2.2681406e-06	0.009954238	0.34434924
priorregion1_spot_7	0.02469395	5.470287e-06	0.0011247592	0.42550465	0.011393221	0.3859805	0.12266831	1.0143822e-06	0.028628077
priorregion1_spot_8	5.094613e-07	2.1443289e-07	0.08680121	0.38548762	2.857826e-07	0.13797371	1.5140564e-06	0.004560861	0.38517407
priorregion1_spot_9	0.011477153	4.8932748e-06	4.111856e-06	0.425153	0.014816681	0.26372245	4.9701015e-05	0.013555518	0.27121648
priorregion1_spot_10	0.07112442	1.5965983e-05	0.000110212306	0.40925592	0.015754737	0.44728684	0.023694314	0.0036541754	0.029103406
priorregion1_spot_11	0.032481644	0.005770092	0.0016025736	0.44519144	5.3828615e-05	0.4063746	0.057043586	0.0010375225	0.05044458
priorregion1_spot_12	6.5601415e-07	1.387344e-06	0.05829903	0.55434173	0.0334588	0.0034353216	1.8984007e-06	0.0020122281	0.34844887
priorregion1_spot_13	0.034739144	7.2184656e-07	2.298434e-05	0.13859771	0.1083131	0.107495815	6.5938605e-07	0.0063064885	0.60452336
priorregion1_spot_14	2.184167e-08	3.2893176e-08	9.650429e-09	0.014683341	5.2000473e-08	3.10911e-06	3.888242e-07	0.11231207	0.873001
priorregion1_spot_15	0.031219665	7.9390173e-07	0.050913267	0.52583563	7.790476e-06	0.39200816	1.4298486e-05	2.7480934e-07	5.180877e-08
priorregion1_spot_16	0.05877372	4.834821e-06	0.03494162	0.27594715	0.0004676677	0.41419625	0.014872135	3.0652675e-06	0.20079353
priorregion1_spot_17	0.021884538	9.429905e-05	2.4677336e-05	0.47155157	0.039141048	0.2629215	0.10824409	0.0018616256	0.09427667
priorregion1_spot_18	0.039095204	0.009974772	0.0391469	0.37504435	0.013804006	0.41652146	1.6078566e-05	0.0012781938	0.10511902
priorregion1_spot_19	0.018615318	8.886388e-06	2.611901e-05	0.2376651	0.030202277	0.4137075	0.15994965	0.008426826	0.1313984
priorregion1_spot_20	1.5978144e-06	2.7806595e-07	0.06590405	0.6415915	4.4698905e-07	0.23120262	5.502488e-06	0.0016758456	0.05961815
priorregion1_spot_21	0.057379786	2.982602e-06	0.025470316	0.40353924	1.0493023e-05	0.36773688	0.010494644	5.2485226e-05	0.13531318
priorregion1_spot_22	0.06130763	0.0040655765	5.5041214e-06	0.27794978	0.045744535	0.53976226	0.028666133	3.817988e-07	0.0424982
priorregion1_spot_23	0.00046269162	6.660523e-05	0.010191204	0.42927557	0.0054294714	0.3089409	0.063941985	0.007734586	0.17395703
priorregion1_spot_24	0.040581275	5.586778e-07	0.033344027	0.5910495	5.879493e-06	0.26229402	0.029975282	2.1893581e-07	0.042749256
priorregion1_spot_25	9.2973613e-07	1.5510925e-06	4.4718408e-07	0.7348769	3.2403468e-06	0.086106844	0.12852602	0.000961595	0.049522452
priorregion1_spot_26	0.00795237	6.656821e-06	1.0912645e-05	0.50456953	3.4579294e-05	0.34663624	0.107515514	0.0039366	0.0293376
priorregion1_spot_27	0.08634506	1.4356369e-06	0.060950905	0.28410134	0.009132384	0.5593801	8.292346e-06	9.742599e-07	7.954483e-05
priorregion1_spot_28	0.013121976	9.305315e-07	1.2736909e-05	0.6938966	8.684561e-07	0.18086475	0.009463399	0.009595992	0.093042776
priorregion1_spot_29	0.012377234	1.4262672e-07	4.0107893e-06	0.81447303	2.7634735e-07	5.0685217e-06	0.02189531	2.0622178e-07	0.15124471
priorregion1_spot_30	0.04094175	5.7950325e-07	4.8418504e-05	0.43048236	0.09947773	0.3857955	2.639727e-06	0.0038578848	0.039393097
priorregion1_spot_31	0.03708124	3.0331384e-07	0.027709546	0.55777925	1.5073629e-06	0.33409137	0.043336377	4.0093428e-07	3.166472e-08
priorregion1_spot_32	0.009926074	1.0599269e-07	7.186415e-08	0.538847	6.849647e-08	5.656325e-07	0.027018396	2.9463e-06	0.42420477
priorregion1_spot_33	0.0036057527	8.2083403e-07	0.02368138	0.5579316	5.282708e-06	0.23217697	0.1304138	0.0024892518	0.04969518
priorregion1_spot_34	0.0013256834	4.6019472e-06	0.03585796	0.56072253	0.0017056686	0.37038627	0.0010801005	6.14959e-07	0.02891653
priorregion1_spot_35	0.024145517	2.5033921e-06	0.048203915	0.20087203	0.019599933	0.407331	4.322062e-06	6.1567084e-07	0.2998402
priorregion1_spot_36	0.03021936	3.732818e-07	4.7141166e-05	0.5345912	4.828975e-06	0.4351321	4.398051e-06	5.44016e-07	6.3094525e-08
priorregion1_spot_37	0.024038421	1.7308189e-06	4.5277184e-06	0.41405776	0.023960285	0.24746457	1.2968006e-05	0.028491888	0.26196784
priorregion1_spot_38	0.0491652	8.2029203e-07	2.0668745e-05	0.2149029	0.020758811	0.08380754	1.5131745e-06	0.034565326	0.5967772
priorregion1_spot_39	0.056671124	1.6746297e-06	0.08605422	0.3411407	1.2351536e-05	0.4210711	0.011167543	1.9863187e-06	0.08387929
priorregion1_spot_40	0.0079926625	8.143275e-07	2.7387412e-07	0.41828403	6.577968e-05	0.00986342	0.06457969	0.013902244	0.48531106
priorregion1_spot_41	0.022647796	7.4004214e-07	5.637985e-07	0.44273522	0.00052100007	0.10146685	0.014111071	0.015581621	0.40293518
priorregion1_spot_42	0.014099896	6.3983225e-07	0.009234334	0.7623639	9.659527e-06	8.59797e-07	1.6544992e-06	2.8820608e-07	0.21428868
priorregion1_spot_43	0.026311515	5.769245e-06	0.09730147	0.39680144	0.00070231146	0.4452569	6.7105546e-05	1.505277e-06	0.033551946
priorregion1_spot_44	0.047914293	1.0729146e-06	0.14465614	0.32952192	1.3258007e-05	0.394566	6.571749e-06	5.539828e-07	0.08332017
priorregion1_spot_45	0.012683472	2.5068964e-06	0.08146688	0.48309627	4.1122963e-05	0.15789393	1.9774541e-05	1.445688e-06	0.26479462
priorregion1_spot_46	0.031042725	1.5738294e-06	8.86903e-07	0.4463145	0.047350258	0.2847247	0.024276879	3.821042e-06	0.16628465
priorregion1_spot_47	5.9246763e-06	6.507522e-07	0.03848314	0.54410625	1.1509716e-06	0.32602793	0.0913746	3.1017382e-07	4.8738453e-08
