	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.087813e-07	1.7046224e-07	0.12475296	0.2526226	0.5618343	0.06078966	1.4913044e-07	4.1734722e-08	1.3249514e-08
priorregion1_spot_2	0.0035997338	0.033154573	0.00022085775	0.10357868	0.8258357	0.010270743	0.022220507	3.0822923e-07	0.001118837
priorregion1_spot_3	1.9853644e-06	4.0606574e-07	0.14936689	0.1660055	6.8006375e-06	0.5147253	0.16989294	2.3576945e-07	3.2660026e-08
priorregion1_spot_4	1.5063998e-07	1.5395821e-07	9.389979e-08	0.6562121	9.2432636e-08	0.3205976	5.8947885e-06	0.021241311	0.0019427103
priorregion1_spot_5	0.0068507404	6.758121e-07	0.17398457	0.3448948	0.4603807	5.724312e-06	0.011583293	0.0022994622	1.7693813e-08
priorregion1_spot_6	2.2191554e-07	1.1331146e-06	0.056740183	0.5398003	0.23721522	0.028633371	0.1325643	0.005045307	2.7388309e-08
priorregion1_spot_7	0.32522777	0.015485915	0.09891787	0.31350935	0.23202384	1.4369117e-07	0.014833968	1.2530978e-06	1.5124218e-08
priorregion1_spot_8	8.9541885e-07	5.0840094e-07	0.14953676	0.34699166	0.19846077	0.20795143	0.09705781	1.646319e-07	6.0787066e-08
priorregion1_spot_9	4.010412e-06	0.018678278	5.251975e-06	0.4575127	0.12158605	0.39412963	0.0002662865	0.007817698	7.110905e-08
priorregion1_spot_10	9.121697e-06	2.1844371e-05	0.2782854	0.2730749	0.44835323	8.498897e-06	9.228683e-05	6.439526e-07	0.00015399235
priorregion1_spot_11	2.633403e-06	3.1178325e-07	0.15811954	0.086374424	0.27410525	0.39058256	0.090815276	1.5625604e-07	3.597299e-08
priorregion1_spot_12	3.1331392e-06	0.009741815	3.7580317e-06	0.37895888	0.56434715	1.4326507e-06	0.04693182	1.1956576e-05	8.232176e-08
