	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.09069875	1.1321694e-06	2.7109039e-07	1.6881071e-07	0.0040796455	1.9490314e-07	4.4405357e-07	0.021210682	2.6655283e-07	5.687446e-07	0.0029874842	0.042324252	0.43128175	0.40741438
priorregion1_spot_2	4.0380605e-06	6.011941e-07	0.00015289895	0.5308535	1.0589589e-06	0.0030624801	4.005333e-07	4.4718483e-05	7.7921146e-07	2.3485323e-07	6.22587e-07	1.1770893e-05	0.05395552	0.4119114
priorregion1_spot_3	0.020340918	5.311034e-07	0.20869853	0.5588944	7.2434983e-07	3.0273494e-08	0.0010380386	3.7083353e-07	5.314955e-07	7.513912e-08	1.5530367e-07	4.215891e-07	2.3567566e-07	0.211025
priorregion1_spot_4	7.074227e-05	8.006972e-07	0.026963389	0.16878049	5.542596e-07	4.953801e-08	1.0051006e-07	7.2425976e-08	4.4709338e-07	5.90367e-07	0.010437071	7.742947e-06	0.47897193	0.31476602
priorregion1_spot_5	1.1004818e-07	0.00038949016	0.47580227	0.50739545	0.015738307	1.4139762e-07	3.0209569e-07	1.15843434e-07	1.6566053e-06	1.0028012e-07	1.289891e-07	6.6240005e-08	0.00066944206	2.271708e-06
priorregion1_spot_6	2.609158e-07	7.6886465e-07	0.33238506	0.6549402	0.009690407	4.1118753e-08	5.7573132e-08	9.69881e-08	0.002981965	4.2519798e-07	2.2332672e-07	9.779914e-08	7.318665e-08	4.4921822e-07
priorregion1_spot_7	0.005835537	6.5471494e-07	0.016516022	0.8877443	2.1734922e-06	0.0017188983	1.4264883e-07	0.00018005799	0.01844785	6.9978626e-08	0.0020500678	0.009206771	8.500732e-08	0.058297265
priorregion1_spot_8	1.5017673e-06	1.3610985e-06	0.28495768	0.7059843	9.875645e-07	0.0022136178	7.305164e-08	0.004262014	3.9080246e-06	8.325212e-08	3.5861615e-07	1.9905812e-07	7.4070456e-08	0.002573709
priorregion1_spot_9	0.022215704	5.3631516e-07	0.16639315	0.58351177	0.020431912	1.5483471e-07	4.089277e-06	0.0047006765	8.329055e-07	2.1660979e-07	4.1259628e-07	0.011175192	0.12737821	0.06418714
priorregion1_spot_10	1.549477e-06	6.157533e-07	0.24051689	0.5198116	1.73066e-06	7.205267e-08	1.249044e-07	8.5311015e-08	1.2821323e-06	1.780763e-07	4.7562983e-07	1.0926021e-06	0.16190927	0.07775507
priorregion1_spot_11	0.14251451	4.377222e-06	0.1642081	0.25112608	1.514037e-06	1.6235516e-07	0.006986776	4.1350165e-07	3.756109e-06	6.1153384e-07	5.3799397e-07	1.2255053e-05	0.10367721	0.3314637
priorregion1_spot_12	0.018097661	3.9600695e-07	0.2619704	0.508456	5.57256e-07	3.4705985e-07	1.0561928e-06	1.3072361e-06	1.9948259e-06	1.6583336e-07	1.249488e-07	4.2807956e-06	0.20788413	0.003581628
priorregion1_spot_13	0.043930862	6.3660895e-07	0.2235672	0.29972598	3.2123162e-07	8.511977e-08	0.0060083936	3.5658252e-07	3.382613e-07	3.4469858e-07	4.0724458e-07	4.335802e-06	0.16993251	0.25682813
priorregion1_spot_14	7.310755e-05	6.8086547e-07	1.9172054e-05	0.11777251	1.9988975e-06	2.0362327e-07	1.4063902e-06	4.8245397e-07	0.009537809	2.840283e-07	8.118188e-07	0.001899175	0.1754866	0.69520575
priorregion1_spot_15	0.0037921194	1.1945122e-07	0.21474601	0.7597245	4.8814576e-07	0.0075157704	7.633778e-08	1.5130513e-07	2.5937263e-07	6.852649e-08	1.8698432e-07	1.08642546e-07	6.9733915e-08	0.014219926
priorregion1_spot_16	0.06097787	1.6582862e-06	0.058169268	8.80817e-07	1.4729594e-07	1.9616398e-07	1.7634893e-07	1.215727e-07	1.8531058e-07	0.015077239	8.3969246e-07	0.013483752	0.4819697	0.3703179
priorregion1_spot_17	0.020529568	7.011074e-07	0.41411617	0.41344398	0.028451586	1.7504929e-06	0.0034800197	7.9956163e-07	9.887582e-07	4.0790025e-07	0.010004084	3.7909112e-07	0.10996902	5.3766956e-07
priorregion1_spot_18	0.00545462	2.205223e-05	0.33964792	0.45773897	7.328793e-07	7.03255e-08	0.0006453442	2.2061663e-06	2.4408746e-06	3.489309e-07	0.0033480548	8.792458e-06	0.057338223	0.13579027
priorregion1_spot_19	0.025525933	4.547802e-07	0.17964125	0.40592596	0.051229313	0.005576178	3.2281744e-07	2.703042e-07	4.7917035e-07	2.8118453e-07	0.013532411	1.7512372e-06	0.31856292	2.5642396e-06
priorregion1_spot_20	0.111307256	3.5220057e-06	0.18693699	0.15668954	0.031433064	1.7638878e-07	0.025526285	2.5102122e-06	2.9798955e-06	0.006217465	1.7124235e-06	1.3722233e-05	0.47590896	0.0059558735
priorregion1_spot_21	0.018802162	7.993959e-07	0.3139642	0.5019727	2.4374917e-06	2.1148543e-07	0.0061253095	2.0347325e-06	2.30478e-06	3.2173273e-07	1.71146e-06	0.004445309	0.077230304	0.077450305
priorregion1_spot_22	0.010130576	9.620277e-07	0.3174298	0.5504469	0.013180521	9.2957386e-08	6.592634e-07	0.0030136742	2.1810597e-06	7.030134e-07	1.0787087e-06	2.432383e-07	0.09842424	0.0073683173
priorregion1_spot_23	0.018196134	2.932424e-07	0.37351042	0.4630149	0.0027077491	0.0034549362	3.830424e-07	3.1669904e-07	3.8549103e-07	4.12528e-07	3.5980023e-07	1.7008263e-07	0.13908646	2.7237635e-05
priorregion1_spot_24	9.393222e-05	2.9077833e-07	0.22393101	0.48263502	1.0728531e-06	0.004125716	0.0031048309	2.5901878e-07	1.4372538e-06	1.7354337e-07	2.07892e-07	9.1842367e-07	0.2861037	1.4889347e-06
priorregion1_spot_25	0.0035409327	0.0027160018	0.4872615	0.48649862	0.010858498	2.1892976e-07	0.0057143704	1.6293346e-06	9.898179e-06	2.2493032e-07	0.0021847296	1.4894353e-07	0.0012126266	5.813147e-07
priorregion1_spot_26	0.09444537	3.3668115e-07	0.2123272	0.28565958	1.4888569e-07	3.1166775e-05	0.006141276	1.7142461e-06	4.0892948e-07	2.5171647e-07	2.4351306e-07	4.432511e-07	0.38933748	0.012054334
priorregion1_spot_27	0.02093654	5.261095e-07	0.050046176	0.4681855	7.6499185e-07	2.050317e-07	1.7354992e-06	0.0058889813	1.1014761e-06	1.8992478e-07	0.0062175896	1.9637373e-06	0.32522568	0.12349298
priorregion1_spot_28	0.00010876103	4.769751e-07	0.23205619	0.6607547	8.207121e-06	4.75969e-08	1.0560441e-07	1.0584791e-07	1.6348246e-06	1.4072243e-07	3.7900008e-07	1.4118122e-07	0.10058997	0.0064790454
priorregion1_spot_29	0.069438644	1.558778e-07	0.26600638	0.281463	4.381042e-06	7.393626e-08	3.361982e-07	4.064783e-07	3.0231504e-07	1.8090988e-07	9.538374e-08	0.02420142	0.22946809	0.1294165
priorregion1_spot_30	9.717835e-07	0.004285053	0.26099795	0.47601798	2.0328443e-06	1.03718996e-07	1.0840929e-06	1.6168806e-07	0.037268396	2.3545391e-07	0.013537569	1.535765e-07	0.20788784	3.7285784e-07
priorregion1_spot_31	0.009274601	5.3826267e-07	0.17709723	0.73854053	0.07232919	2.3342872e-07	1.9525274e-07	2.4867535e-07	4.8108257e-07	8.423843e-08	0.0027560696	1.0565374e-07	2.114114e-07	3.0556748e-07
priorregion1_spot_32	0.044150617	1.0576824e-06	0.060209233	0.60575664	1.1383182e-06	0.0015812853	5.215988e-07	0.002084766	3.4985665e-06	1.9555928e-07	2.405567e-07	0.017715612	0.19201422	0.07648105
