	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.08094591	5.998395e-06	1.1211592e-06	2.570306e-07	8.786318e-05	0.23413555	0.0041164905	0.018092612	8.622342e-06	0.49439478	0.15043476	0.0027380073	7.8217096e-07	0.015037219
priorregion1_spot_2	0.12641998	0.019515276	2.4026292e-07	1.4248283e-07	6.844362e-07	0.13410906	1.4183188e-06	1.2929709e-06	7.9209633e-07	0.4678256	0.25206736	3.5886714e-07	5.57447e-05	1.9706367e-06
priorregion1_spot_3	0.06401787	0.00043325304	0.009006286	5.971018e-05	7.4838595e-06	0.13167569	1.1435217e-06	3.1217503e-05	0.0028347757	0.5877791	0.20414172	2.8543575e-06	3.9850408e-07	8.432888e-06
priorregion1_spot_4	0.011028374	0.041202545	1.4322842e-06	0.010484975	5.6968984e-06	2.0166735e-06	0.012525225	0.058152307	0.011748136	0.5962131	0.19443178	0.00022952478	0.005384707	0.05859002
priorregion1_spot_5	0.12853608	0.07092608	1.9720783e-06	1.0130085e-06	0.32333097	0.010834786	0.055224743	0.018414576	1.5624038e-05	0.31170765	0.072271824	3.031436e-05	1.3200536e-06	0.008703108
priorregion1_spot_6	0.043123167	3.4040047e-05	0.03396721	0.0017532033	0.03622339	8.8569783e-07	0.18087645	0.01245559	3.8093824e-06	0.6079233	0.07633584	0.0006546605	0.006647545	8.440355e-07
priorregion1_spot_7	0.039134685	0.016222505	4.3010374e-07	3.6040245e-07	0.02059368	0.00019767346	0.06883113	0.41853014	1.6542041e-06	0.28111705	0.14614402	6.8361015e-07	0.009223528	2.4538683e-06
priorregion1_spot_8	0.020753339	2.4777224e-05	0.021204064	5.7947994e-07	0.045048214	0.13083135	0.041096073	0.055268392	1.7302273e-06	0.5670525	0.1105601	0.007863507	0.0002939678	1.5957766e-06
priorregion1_spot_9	4.2063598e-07	1.887654e-06	4.4163733e-07	3.7036463e-07	8.9482484e-07	1.7681228e-06	3.688968e-07	4.690353e-07	1.9194142e-06	0.9999831	7.3544184e-06	2.3680695e-07	4.3389485e-07	3.838027e-07
priorregion1_spot_10	0.04490689	0.04927643	1.7404672e-06	0.011547163	0.37841594	0.049504247	0.0033339264	1.1642937e-06	2.5193067e-05	0.3375636	0.122398295	1.0167994e-05	0.0030081088	7.1053805e-06
priorregion1_spot_11	0.0414158	0.015667163	3.7818802e-06	0.1600032	0.28313586	1.5721726e-07	3.2326818e-07	2.117294e-07	0.045194313	0.24433272	0.20429613	4.8285983e-06	0.005942831	2.617991e-06
priorregion1_spot_12	0.107058235	7.8150185e-07	7.978939e-07	2.5077043e-07	3.657187e-07	0.1457213	0.017327303	0.06993971	3.5199187e-07	0.50513434	0.14156535	0.0132500455	2.942633e-07	8.6731717e-07
priorregion1_spot_13	1.2165868e-05	0.04698107	8.5773564e-07	7.2655087e-07	0.0059232973	0.14193983	5.9745664e-05	0.36612737	7.5097764e-06	0.3930588	0.041702773	0.00417418	6.6988235e-07	1.0998445e-05
priorregion1_spot_14	0.025987986	0.0706289	1.5988044e-06	0.009461233	1.4674165e-05	0.06161572	2.1026833e-06	1.8141684e-06	4.117597e-06	0.6462825	0.0998758	0.010246504	2.9285584e-07	0.075876765
priorregion1_spot_15	0.06926011	0.02814004	1.1350561e-06	4.5596616e-07	0.49240446	2.9205837e-06	0.0931381	0.037072297	4.165452e-05	0.19523852	0.08469362	6.728095e-07	4.97048e-06	9.978934e-07
priorregion1_spot_16	0.12562905	0.09157454	4.3208797e-07	1.7395521e-07	0.023789026	0.16776113	0.039486606	2.4466756e-06	6.978513e-07	0.49022147	0.058281433	0.0032501414	8.2098046e-07	1.9990812e-06
