	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	3.6173154e-07	0.1981835	0.03395657	0.09896943	1.4149504e-06	2.3570654e-07	0.008869957	4.8661246e-07	0.08315673	0.120575964	0.12415896	1.0257188e-06	0.0018026181	0.33032286
priorregion1_spot_2	0.03276369	0.16652901	4.1796682e-07	1.8875816e-07	2.4943954e-06	1.01957866e-07	1.3027974e-07	1.2495309e-07	0.42979896	0.2633854	0.000112910464	0.00022873048	1.011356e-06	0.10717686
priorregion1_spot_3	0.004170878	0.040322036	0.008372679	1.0134481e-06	4.873177e-07	0.0326285	3.6676929e-07	7.0168727e-07	0.29328597	0.21241851	0.34770048	2.248987e-06	5.37913e-07	0.061095595
priorregion1_spot_4	0.25729585	0.1527915	3.639225e-07	2.2325133e-07	2.3437615e-05	2.7427498e-07	0.014846372	0.008503231	0.24725683	0.084743835	3.004058e-06	2.6399978e-06	6.4100414e-07	0.23453178
priorregion1_spot_5	0.43369052	3.7998737e-07	1.9180716e-07	5.065281e-07	0.009987034	1.4366813e-07	0.033473205	2.6355735e-07	7.0956003e-06	5.491497e-07	3.079971e-07	4.5796318e-05	0.0033212937	0.5194727
priorregion1_spot_6	0.44410673	2.6230955e-05	2.7566983e-07	2.9048985e-07	1.3944658e-06	1.6941331e-07	2.0455441e-07	1.912011e-07	1.0639403e-06	0.44451666	0.09167426	0.019644601	1.2499804e-06	2.664483e-05
priorregion1_spot_7	5.951686e-06	0.09585511	0.008072299	2.2040682e-07	1.6992839e-06	3.3956843e-07	0.0005824659	3.0528926e-07	0.8572604	0.038219046	1.1119754e-06	1.9186854e-07	3.579436e-07	5.2216376e-07
priorregion1_spot_8	0.2970806	5.0478013e-07	2.7389584e-07	2.0579785e-07	5.0392595e-07	1.5102962e-07	9.559635e-07	2.2629997e-07	4.808e-07	3.3850804e-07	2.3474935e-07	0.035063848	0.009732181	0.6581195
priorregion1_spot_9	0.18628967	0.095097125	2.9238763e-07	9.333119e-08	1.349728e-06	4.9839304e-07	0.0047221174	4.3667532e-07	0.5844027	0.031203564	0.019264154	0.018330468	5.2861765e-07	0.06068703
priorregion1_spot_10	0.22840515	0.054014787	9.283823e-07	5.695147e-07	8.257688e-07	6.3176735e-08	2.0099255e-07	1.09208145e-07	0.09500783	0.25724512	0.03593053	0.016096735	6.4993736e-07	0.31329653
priorregion1_spot_11	0.0633663	0.1260269	3.1356453e-07	1.9601053e-07	2.7374217e-06	1.9362464e-07	1.9184982e-07	1.5779877e-07	0.6006588	0.18630247	0.005888236	3.4535935e-07	2.2639577e-07	0.017752962
priorregion1_spot_12	1.8483732e-05	0.21424308	1.9066918e-06	8.5665465e-07	1.3326098e-05	2.016487e-07	4.2671792e-07	2.895551e-07	0.50968415	2.2973492e-05	4.6825728e-05	1.1491585e-05	1.0871584e-06	0.27595484
priorregion1_spot_13	0.17086029	0.04687647	1.1212965e-07	7.263441e-08	0.038067225	0.029495267	9.941209e-07	2.9074994e-07	4.022801e-07	0.7146392	5.794321e-05	1.9912684e-07	5.4009513e-07	9.656159e-07
priorregion1_spot_14	3.947288e-07	0.2793242	1.8468801e-06	1.8995197e-06	3.6691847e-06	8.161208e-08	1.4966407e-07	2.107552e-07	0.5043395	0.14779073	0.06659112	3.0649053e-07	5.440967e-07	0.0019453258
priorregion1_spot_15	0.116901465	0.06333202	6.885078e-07	2.2188387e-07	3.7798297e-06	0.0062171547	0.0057864506	1.5993049e-06	0.62437475	0.16596872	0.017410358	4.0267992e-07	6.123415e-07	1.9224221e-06
priorregion1_spot_16	2.6280128e-07	1.3966127e-06	2.4049115e-07	1.9607711e-07	3.2815515e-07	0.092226595	7.087638e-07	9.59712e-07	4.166535e-07	0.76440805	0.13832383	2.8577854e-06	7.568239e-07	0.005033345
priorregion1_spot_17	1.2961581e-06	0.27409276	2.3508142e-07	1.6321017e-07	7.373224e-06	4.740159e-08	1.1186047e-07	7.4556795e-08	0.55838406	2.0345813e-06	2.6331713e-06	2.1016067e-06	2.1808204e-07	0.16750686
priorregion1_spot_18	8.2238665e-05	0.02774249	5.568445e-07	8.442572e-07	1.1423664e-06	8.604761e-08	1.2755663e-07	1.16479384e-07	0.58392376	0.088373676	4.4813046e-06	0.0100450395	0.0019287854	0.2878967
priorregion1_spot_19	0.049453273	1.1394684e-05	2.243863e-07	2.1628483e-07	9.54681e-07	0.0568765	0.014300818	0.0012752338	0.39012787	0.18784936	0.10982505	0.048978098	0.014463028	0.12683798
priorregion1_spot_20	0.06429233	0.27874768	2.3927727e-05	0.0027529474	0.010185717	6.807679e-08	9.3547584e-08	7.0457816e-08	0.03762364	0.02678475	0.45098433	0.09016038	0.0010919931	0.037352107
priorregion1_spot_21	0.18932545	7.5873345e-07	1.4849388e-05	3.7267246e-06	6.349469e-07	0.025712527	3.1754718e-07	6.8871526e-07	6.415718e-07	0.7727709	1.1552156e-06	6.0454786e-06	9.481537e-07	0.012161443
priorregion1_spot_22	0.072283514	0.07122711	4.1326406e-05	0.08715821	2.5323093e-06	1.8136127e-07	2.5771675e-07	2.1099662e-07	0.035990495	0.15411569	0.015433813	4.2935128e-05	5.217524e-07	0.56370324
priorregion1_spot_23	0.2274138	5.652158e-07	1.533237e-06	7.800774e-07	4.6928937e-05	0.00883213	2.6001615e-07	2.440018e-07	5.276588e-07	0.26205555	7.916234e-07	4.262859e-06	1.3251138e-06	0.50164133
priorregion1_spot_24	0.25373867	0.0622973	0.068575904	0.0060715633	1.1119573e-06	0.030662593	0.0007480487	0.016274568	0.31508845	0.018526314	0.089916	1.9802383e-07	2.1181161e-07	0.138099
priorregion1_spot_25	6.321381e-06	0.43035886	8.148362e-07	5.1255825e-05	4.5131e-06	5.6946567e-07	3.869085e-07	1.4607681e-07	0.38091937	2.9851942e-06	0.06475551	0.084310666	2.921959e-07	0.039588243
priorregion1_spot_26	0.46241274	9.480699e-06	3.5048902e-07	5.29574e-07	0.06863739	0.011439286	1.8689624e-07	2.2856166e-07	0.4313479	0.011700823	3.891557e-07	6.9086155e-07	1.8947409e-05	0.014431017
priorregion1_spot_27	1.7810936e-06	0.118732475	3.9928336e-06	1.3299397e-07	2.1949802e-06	1.7636671e-07	1.7002097e-07	1.6987852e-07	0.5158616	0.31347153	0.051925313	1.9883397e-07	1.5278759e-07	2.0052342e-07
priorregion1_spot_28	0.037257593	3.2919793e-06	3.6067266e-07	3.0140038e-07	2.6434996e-05	0.046105165	3.143482e-07	7.7603266e-07	0.24921846	0.23379582	1.905989e-06	0.13295588	3.612885e-07	0.3006333
priorregion1_spot_29	0.05719558	0.35008448	6.824819e-07	4.256312e-07	3.6660497e-06	1.3568193e-07	3.3616814e-07	6.7495654e-07	0.4560295	0.053118687	0.083562106	4.6984684e-07	6.077928e-07	2.6119928e-06
priorregion1_spot_30	1.0509382e-06	0.010450819	0.009166522	4.179533e-06	3.7202817e-06	0.0044025546	8.13548e-07	8.9420615e-07	0.4222788	0.34617886	0.13197517	6.1898123e-07	7.6241355e-07	0.07553532
priorregion1_spot_31	0.22358184	0.1080483	3.612431e-06	0.06429149	0.041206885	9.8832615e-08	1.6728875e-07	1.8592347e-07	0.16391337	8.077481e-07	7.632061e-07	9.501921e-06	7.2309314e-07	0.3989422
priorregion1_spot_32	0.103944615	0.18399104	0.0099896	0.003865601	6.259726e-06	2.4555007e-07	0.005029378	7.1178397e-07	0.057596218	0.1476757	2.338891e-06	1.8017067e-06	0.0020401697	0.4858564
priorregion1_spot_33	5.2609334e-07	0.17113462	3.262249e-07	2.439709e-07	1.3694004e-06	1.8565856e-07	8.7449706e-07	2.7745966e-07	0.17358239	0.37409672	0.034311477	0.015337735	0.0037504626	0.22778276
priorregion1_spot_34	1.5380585e-06	0.09860896	2.2885567e-07	1.5753544e-07	1.2715501e-06	5.594135e-08	1.2077686e-07	8.902936e-08	0.48827562	0.04415611	0.00053360773	6.8044656e-06	0.0024476335	0.36596784
priorregion1_spot_35	0.11421862	0.2886964	7.2552433e-07	5.236467e-06	2.1003223e-06	1.026455e-07	1.0266323e-07	1.0534304e-07	0.3060503	2.1895205e-06	0.021311782	3.4115076e-06	4.925357e-07	0.26970845
priorregion1_spot_36	0.015376814	0.0031110637	1.7081267e-07	1.2381096e-07	0.0491383	0.026486406	0.047736622	0.044189166	0.38656923	0.18103456	0.059004877	0.0072018905	1.4551028e-07	0.18015073
priorregion1_spot_37	0.12580925	0.15648708	0.00022965006	6.662111e-06	4.5481324e-06	0.017300392	3.6524202e-07	6.4692395e-06	0.22472304	0.13625476	0.08471714	2.831978e-06	3.62841e-06	0.25445423
priorregion1_spot_38	0.00405591	4.5955312e-05	0.0071328366	0.03145351	2.8007737e-06	0.033741258	8.7317636e-07	0.0058616134	0.0077317143	0.5764341	0.11525445	0.09404806	0.010066667	0.11417038
priorregion1_spot_39	0.07363861	0.28773537	0.1470976	0.023586078	3.9657034e-06	8.1393104e-08	1.2034589e-07	1.2495059e-07	0.037733153	2.8152606e-06	0.01470651	0.12325869	5.0037434e-06	0.2922319
priorregion1_spot_40	0.01764787	0.2182089	0.0005459032	2.8293533e-07	5.2189876e-06	5.478332e-07	6.202265e-07	4.7072777e-07	0.3922163	0.20401186	1.6445912e-05	4.107535e-06	6.5406226e-07	0.16734079
priorregion1_spot_41	0.069990814	0.011865146	8.922522e-06	0.010833727	1.0894872e-06	0.0055463156	5.751391e-07	9.621763e-07	0.019158117	0.4514497	0.08715653	0.12967882	0.01806201	0.19624741
priorregion1_spot_42	6.6819905e-07	0.08674608	1.466566e-07	7.043776e-08	0.006000911	0.048592176	0.036531467	0.005504862	0.503887	0.13289413	2.323758e-05	0.01939127	3.461187e-07	0.16042763
priorregion1_spot_43	0.07551731	0.12500538	1.3509353e-05	0.0077787517	3.0590454e-06	4.0188846e-07	1.51162e-07	2.0808635e-07	0.072408944	0.3503758	0.36590832	0.00088011567	0.0021076151	4.9984124e-07
priorregion1_spot_44	0.028937548	0.22326566	2.7209683e-07	1.7698021e-07	3.5172527e-06	1.3230173e-06	0.011018157	2.6813223e-07	0.4434804	0.2661608	0.027130762	2.1059067e-07	3.4366494e-07	6.175038e-07
priorregion1_spot_45	0.004297854	0.0009806287	3.7527826e-07	2.0948545e-07	1.5188627e-06	0.04273969	3.76093e-07	1.3665639e-06	0.20475724	0.4714533	0.007858041	0.019667009	3.1007386e-07	0.24824202
priorregion1_spot_46	0.14720997	3.1469472e-06	4.580113e-07	2.9456234e-07	1.9935742e-06	8.689697e-08	3.49604e-07	1.08105006e-07	3.612708e-07	0.48838305	8.482393e-05	6.856826e-07	0.0046768696	0.35963777
priorregion1_spot_47	0.10107531	5.924676e-06	2.9960262e-07	3.0289286e-07	2.4848632e-06	3.3225734e-07	2.3379691e-07	1.6123758e-07	5.542064e-07	0.5159211	0.044630136	2.8459074e-06	0.005456098	0.3329042
priorregion1_spot_48	0.0048581082	0.13796781	3.5447326e-07	1.2399958e-07	9.862155e-06	0.017432231	0.017846905	0.026170097	0.20932627	0.2750985	0.07612644	1.38526375e-05	7.484814e-07	0.23514865
priorregion1_spot_49	0.0066395765	0.2705358	2.663739e-07	1.5823659e-07	5.073183e-06	1.7540613e-07	2.0074368e-07	2.0258611e-07	0.37504098	0.2424114	0.033777326	5.918681e-07	1.9959433e-07	0.07158807
priorregion1_spot_50	5.7318557e-06	0.0010960608	2.7638856e-07	1.8333111e-07	1.6370692e-06	1.2825708e-06	3.4342415e-07	6.595996e-07	0.6010366	0.20584816	0.022082746	0.05751676	2.4828492e-07	0.112409316
priorregion1_spot_51	0.022977833	0.21793175	1.0525863e-06	4.6322168e-07	2.6042528e-05	2.5367615e-07	3.340589e-07	2.6859965e-07	0.19418296	0.20949405	0.10170568	0.019840127	7.0063293e-06	0.23383226
priorregion1_spot_52	1.6994633e-06	0.38152212	8.62535e-07	2.123265e-07	2.601749e-05	1.06093076e-07	1.9114754e-07	1.9576639e-07	0.54097825	7.303603e-06	2.021548e-05	5.6848376e-07	5.602903e-07	0.07744166
priorregion1_spot_53	0.013649212	0.35583946	2.0832524e-06	0.05729578	2.7335282e-06	1.1622465e-07	1.4773072e-07	1.1980103e-07	0.29288512	2.108456e-06	0.018387098	0.028111665	3.4925472e-07	0.23382394
priorregion1_spot_54	6.9867576e-07	1.6765427e-05	4.2158135e-07	1.8213261e-07	9.776328e-07	2.9860428e-07	7.0220057e-07	2.4638132e-07	0.63363755	0.19318955	0.018940242	5.077078e-07	3.7009787e-07	0.15421149
priorregion1_spot_55	0.022137338	0.30795157	2.7113242e-07	2.0444988e-07	4.0561503e-07	1.5364613e-07	1.450566e-07	1.1079368e-07	0.25272837	0.0011007612	9.162974e-07	0.07307815	5.9414975e-07	0.34300104
priorregion1_spot_56	0.40623453	0.089594066	3.6832458e-07	0.009119321	1.0318145e-06	7.0983856e-07	0.04992717	0.007980893	0.09261109	0.035011344	0.06295204	2.5377292e-05	0.002083653	0.24445845
priorregion1_spot_57	3.6315585e-06	2.262964e-07	1.1562961e-07	1.1422626e-07	9.297207e-08	6.867522e-08	1.9383928e-07	6.736034e-08	9.8397734e-08	1.2668505e-07	1.5798727e-07	0.02165202	1.49074e-07	0.97834295
priorregion1_spot_58	0.087873854	2.0644716e-06	4.9779e-07	5.627409e-07	2.2227052e-06	9.318582e-08	2.6916354e-07	1.3869351e-07	4.022678e-07	0.2012802	3.823298e-06	0.11020334	3.90813e-07	0.60063213
priorregion1_spot_59	0.004226984	0.2162196	2.6532794e-07	1.5035383e-07	0.00013230385	1.2310741e-07	3.4087768e-07	1.7911464e-07	0.48672596	0.013243891	1.1017283e-06	7.8789276e-07	1.7797296e-07	0.27944815
priorregion1_spot_60	0.16955897	0.1162068	6.036034e-07	2.8537158e-07	3.8902117e-06	3.2087084e-07	0.02768889	2.9387712e-07	0.07169508	0.24868499	0.1444889	4.136757e-07	0.004691291	0.2169792
priorregion1_spot_61	0.06982734	1.2995412e-06	0.02413474	1.1758528e-06	3.6634225e-07	0.004018602	5.239575e-07	9.0810175e-07	3.95294e-07	0.5514967	6.512392e-05	2.4573297e-05	0.0017642352	0.348664
priorregion1_spot_62	2.6778437e-07	2.4656727e-06	1.8062704e-07	8.218747e-08	0.0012803557	0.075700015	6.52094e-07	6.546417e-05	0.53347707	0.38946816	4.701942e-06	2.0456544e-07	1.5295157e-07	2.1238634e-07
priorregion1_spot_63	1.6883992e-05	0.32273108	0.0037145244	3.9213958e-07	1.39488e-05	8.2994916e-08	1.227366e-07	1.0797787e-07	0.6730921	4.303694e-06	3.706439e-05	0.0003853429	2.2499977e-07	3.801559e-06
priorregion1_spot_64	0.030559614	0.15833819	5.806649e-07	1.2824815e-07	8.953421e-06	4.6492865e-08	9.683772e-08	8.254784e-08	0.81108904	1.1441989e-06	1.2654141e-06	2.2534105e-07	1.9021572e-07	3.452007e-07
priorregion1_spot_65	0.0066173705	1.3272996e-05	4.3652212e-06	0.010826215	7.146859e-07	0.090146415	2.1537791e-07	5.9829847e-07	0.00042007334	0.8625691	0.026237197	0.003164088	1.2642839e-07	2.4874967e-07
priorregion1_spot_66	0.062050086	1.1671955e-05	5.0672384e-07	5.2264676e-07	0.032605264	3.2062331e-07	5.7112163e-07	3.2010092e-07	1.0704354e-06	0.5068697	1.3310741e-05	0.0061110356	0.0027378593	0.38959783
priorregion1_spot_67	1.2292078e-06	0.25429693	1.7076216e-07	9.2956796e-08	0.007195053	7.6440045e-07	0.0057355696	8.308905e-07	0.6318655	0.08159402	4.791724e-06	0.009182429	2.9617664e-07	0.010122374
priorregion1_spot_68	4.787862e-06	0.5234113	3.0463508e-07	8.744223e-08	1.1415333e-05	1.5386205e-07	2.9370494e-07	3.274134e-07	0.41734347	0.0591571	6.6369415e-05	1.0572221e-06	6.3223337e-07	2.7517467e-06
priorregion1_spot_69	0.009055799	2.485568e-06	2.661326e-07	2.2864151e-07	1.7250671e-06	0.014433061	4.230242e-07	1.5369878e-06	0.20185877	0.1840632	0.033376034	3.132779e-05	0.0034341603	0.5537409
priorregion1_spot_70	0.028456073	0.20001198	0.11779088	0.06541324	4.5128972e-06	8.7795186e-08	2.0565514e-07	1.6680721e-07	0.123965316	0.28831565	0.062412497	1.8874703e-06	0.0008586947	0.112768814
priorregion1_spot_71	0.010465753	0.087325476	8.5827725e-07	2.7660593e-07	1.46705e-06	0.041816704	1.9309674e-07	5.024732e-07	8.7300876e-05	0.36024898	0.49951565	0.00053629244	2.9835135e-07	2.6481712e-07
priorregion1_spot_72	3.4767578e-05	2.4087199e-06	1.1955267e-06	1.7940475e-06	2.6438835e-05	2.342296e-07	0.022019353	5.254483e-07	9.170188e-07	0.19985169	0.028099468	0.0005216569	7.602351e-07	0.7494388
priorregion1_spot_73	0.0104443785	0.362176	0.26125857	0.037965536	8.472155e-06	3.2362003e-08	5.5357038e-08	5.451441e-08	0.17867166	2.6553641e-06	0.14945282	1.5547887e-05	1.6278651e-06	2.4518624e-06
priorregion1_spot_74	5.7325803e-07	0.16042806	3.209433e-07	2.618733e-07	1.1916853e-06	1.6850164e-07	2.0186248e-07	1.8742169e-07	0.3350618	0.16205813	0.08675785	0.01243394	7.1223496e-07	0.2432566
priorregion1_spot_75	9.917226e-07	8.138116e-06	0.0018021223	1.345186e-06	1.0745104e-06	0.08327778	4.220451e-07	9.714535e-07	7.5685523e-07	0.59371567	2.8658387e-05	0.15767843	0.023024805	0.1404588
priorregion1_spot_76	0.51003784	6.6972893e-07	2.6648013e-07	5.2904255e-07	1.9754627e-07	1.092178e-07	0.06795333	2.1688565e-07	5.8091183e-07	0.1693072	0.040183656	0.07743707	0.017208971	0.11786927
priorregion1_spot_77	0.021107726	0.025941024	2.3599482e-07	1.139818e-07	9.790599e-07	0.006523551	1.9401823e-07	1.8698405e-07	0.12996496	0.4698534	0.10709348	0.025571877	4.23459e-07	0.21394181
priorregion1_spot_78	0.3907282	3.6044544e-06	3.6959258e-07	0.030524109	1.0547197e-06	0.029887026	3.298896e-07	0.00785917	6.578282e-07	0.20146084	1.2813438e-06	6.651004e-06	0.010955035	0.32857165
priorregion1_spot_79	3.7127727e-06	0.12240535	0.09088868	0.009641725	3.3573904e-06	1.5690257e-07	2.6346453e-07	1.7193302e-07	0.22966284	0.19476874	0.047444038	2.5378465e-06	7.298934e-07	0.30517775
