	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.8707865e-06	9.954389e-07	0.00113001	0.81496644	1.9921823e-05	0.001848926	0.18202625	5.0689187e-06	4.8362193e-07
priorregion1_spot_2	2.0617179e-06	2.4438822e-07	2.7988178e-06	0.6370083	3.7379363e-05	0.11117039	0.24443881	0.007339924	5.668233e-08
priorregion1_spot_3	9.786861e-08	0.0040715495	1.12874495e-05	0.7658777	0.23003682	2.333857e-07	3.2515084e-07	1.9500933e-06	5.3173352e-08
priorregion1_spot_4	0.0001835138	2.4796818e-05	9.249559e-06	0.7430372	0.046360403	0.029717635	0.18066677	2.5637323e-07	7.116023e-08
priorregion1_spot_5	1.4788783e-07	2.3105822e-07	0.032254055	0.91955155	0.013035891	0.02765562	0.00701276	2.8946926e-07	0.0004894972
priorregion1_spot_6	2.841189e-07	4.46274e-07	2.4241464e-07	0.60916466	0.07430649	0.07475078	0.24081941	8.490111e-08	0.0009576808
priorregion1_spot_7	2.523798e-07	6.897537e-06	0.12432876	0.6236633	0.20269138	1.0558338e-06	0.049307354	9.2390275e-07	2.8263392e-08
priorregion1_spot_8	1.8556617e-05	1.0308853e-07	3.3959827e-06	0.5334035	7.1840054e-06	0.016766587	0.4498005	1.4772958e-07	7.427333e-08
priorregion1_spot_9	8.700476e-07	3.1037766e-06	0.04146654	0.6272782	0.14474835	0.03194464	0.15453927	1.8902429e-05	6.397783e-08
priorregion1_spot_10	4.4875054e-07	2.472112e-06	0.027929727	0.837114	0.00013712021	0.0019318643	0.13288346	6.6561114e-07	2.2905108e-07
priorregion1_spot_11	1.7265795e-07	1.9412403e-07	0.06684966	0.93305266	3.504738e-06	1.21834055e-05	8.067653e-05	4.2027798e-07	4.7506754e-07
priorregion1_spot_12	4.3761855e-07	1.7809269e-07	3.3744098e-05	0.91214097	3.443382e-06	0.04929327	0.03852741	5.307349e-07	3.4834883e-08
priorregion1_spot_13	0.0127922	5.5822505e-07	0.08415872	0.7771022	0.02955436	0.04311726	0.053274494	2.3504795e-07	6.834195e-08
priorregion1_spot_14	1.0744343e-07	2.712389e-06	0.035622764	0.8004131	0.022950046	7.131366e-05	0.1409398	1.4501366e-07	4.7453895e-08
priorregion1_spot_15	5.2497794e-06	4.2667266e-06	0.025453994	0.5408783	0.08516375	0.099564664	0.24871506	8.581229e-07	0.00021385963
priorregion1_spot_16	2.0297583e-07	3.0108683e-07	0.01188216	0.949623	0.0061023897	8.413763e-06	0.032090925	6.325647e-08	0.00029246305
priorregion1_spot_17	1.6860704e-07	1.3809473e-07	2.7588214e-06	0.54764074	4.9120683e-07	0.033823475	0.41853207	7.113736e-08	7.711332e-08
priorregion1_spot_18	1.977534e-06	2.662071e-07	0.06877125	0.8233436	2.4133026e-06	0.035848074	0.07203231	1.13746786e-07	2.1639142e-08
priorregion1_spot_19	1.848618e-07	1.10967456e-07	8.2288074e-07	0.9999768	8.825424e-06	1.9985255e-06	1.1171215e-05	8.0487574e-08	4.995378e-08
priorregion1_spot_20	7.237945e-08	6.665935e-07	0.02333152	0.84390557	0.11579961	6.5128283e-06	0.016955387	2.96324e-07	4.9743505e-07
priorregion1_spot_21	1.3286531e-06	3.9572996e-07	0.0026368762	0.8976303	0.06586462	0.03234798	0.0015179627	4.8220505e-07	1.17075615e-07
priorregion1_spot_22	1.6207663e-06	0.006991433	6.047135e-06	0.8517992	0.1105595	0.00029353966	0.030347593	1.0277495e-06	8.762017e-08
priorregion1_spot_23	4.2933287e-08	1.0961593e-07	0.046463527	0.9535318	1.9551167e-06	4.6665258e-07	1.921644e-06	5.9574255e-08	1.763744e-08
priorregion1_spot_24	1.6698696e-07	1.5018906e-06	3.009405e-06	0.33744094	0.6410604	0.012001601	0.009491948	3.7250774e-07	2.067759e-08
priorregion1_spot_25	4.2240833e-07	3.108706e-07	2.0404872e-07	0.7164336	0.14841555	2.4732963e-06	0.13514717	1.999684e-07	3.9846388e-08
priorregion1_spot_26	6.824095e-08	1.7561962e-07	0.19053146	0.808487	4.268852e-07	3.958469e-07	7.5587434e-07	7.6808085e-08	0.000979639
priorregion1_spot_27	2.044359e-07	1.2243665e-07	0.050968178	0.7539953	0.18973386	0.004867807	1.297529e-06	4.199759e-08	0.00043328622
priorregion1_spot_28	8.9905804e-08	9.694948e-06	1.7214192e-05	0.794741	0.115309544	0.040749043	0.049173206	2.4876317e-07	2.9914307e-08
priorregion1_spot_29	2.3746266e-07	1.5168145e-06	5.080854e-05	0.76219004	0.13685742	0.017894506	0.082851194	2.060197e-07	0.000154035
priorregion1_spot_30	1.8742902e-06	6.8279687e-06	0.08157289	0.6022733	0.1565443	0.008428722	0.1462888	0.0048832493	6.7492294e-08
priorregion1_spot_31	3.2674902e-07	0.0010693773	0.021790601	0.77021545	0.062925935	0.00015238991	0.1379685	0.005877409	7.39664e-08
priorregion1_spot_32	3.9352085e-06	3.7137982e-06	0.02437532	0.6237598	0.058771346	0.06984242	0.22324096	2.296768e-06	1.1533843e-07
priorregion1_spot_33	6.243136e-08	5.797753e-07	0.0047525675	0.9394198	0.00012884995	6.0450566e-06	0.05358848	0.000920706	0.0011829397
priorregion1_spot_34	2.4161005e-07	1.3050801e-07	0.055811793	0.81203145	4.518052e-06	0.06479183	0.06735972	3.5070542e-07	3.0703948e-08
priorregion1_spot_35	2.3059113e-07	0.004752098	3.9523968e-07	0.30220163	0.19992556	0.04176381	0.4297925	0.021563718	2.1754671e-08
priorregion1_spot_36	1.305603e-07	3.560672e-07	2.1434255e-06	0.9999606	1.1932525e-05	8.562282e-06	1.613873e-05	1.2381602e-07	2.5613309e-08
priorregion1_spot_37	2.5564875e-06	8.4071735e-06	0.00018331439	0.5508896	0.124783196	0.12879671	0.19533391	1.3325297e-06	1.0130509e-06
priorregion1_spot_38	1.3881544e-07	1.6561627e-07	0.025315579	0.9408312	0.033830427	5.897086e-06	1.641356e-05	9.323905e-08	5.6557166e-08
priorregion1_spot_39	3.1342816e-07	2.998071e-06	1.1732768e-05	0.8357853	0.096595086	0.00014852197	0.067455836	7.410346e-08	1.1050582e-07
priorregion1_spot_40	2.1147143e-07	0.008165008	1.1350505e-06	0.70732063	0.25807467	0.013003002	0.013435056	2.5676246e-07	5.6798715e-08
priorregion1_spot_41	2.7026763e-07	3.4050453e-07	2.7081774e-07	0.9065871	0.016767543	7.7909243e-07	0.06722404	0.009419643	2.2199686e-08
priorregion1_spot_42	1.15867714e-07	2.024159e-07	4.2527163e-06	0.6823225	6.7017822e-06	0.073002614	0.24465768	5.651845e-06	2.3284372e-07
priorregion1_spot_43	1.1426934e-07	8.675145e-07	6.0806633e-06	0.82186085	0.16228521	2.6794467e-05	0.015808655	1.6209273e-07	1.1331848e-05
priorregion1_spot_44	4.1836843e-06	0.003923413	4.6588e-05	0.73637766	0.00063548656	0.03629939	0.22271164	1.592009e-06	3.9061263e-08
priorregion1_spot_45	0.010299648	0.019253349	8.253277e-07	0.47935057	0.41893318	4.3184832e-07	0.07216159	4.0920477e-07	1.5462488e-08
priorregion1_spot_46	1.8818879e-07	5.42874e-07	0.051346768	0.6836393	3.132675e-06	0.12128253	0.14044136	0.0032861726	2.978903e-08
priorregion1_spot_47	7.069828e-07	0.0026883406	0.024523163	0.72152066	0.025774334	0.020478798	0.2050135	4.9640005e-07	9.415549e-08
priorregion1_spot_48	2.7402282e-07	2.8921227e-07	1.5930699e-07	0.7766626	4.4430757e-07	3.4274356e-06	0.22333258	1.5587364e-07	9.1308834e-08
priorregion1_spot_49	1.2649949e-07	0.0023302736	4.7348772e-07	0.95552284	0.03284958	3.4141049e-06	3.5307865e-05	0.0092578605	5.8274892e-08
priorregion1_spot_50	3.499976e-07	1.2972682e-06	3.725817e-05	0.7804388	4.132706e-05	0.05953943	0.15656939	0.0033710047	1.1165985e-06
priorregion1_spot_51	8.6264566e-07	2.3225061e-06	0.0022708436	0.6996875	0.071487196	0.03556789	0.19098313	2.494222e-07	7.598399e-08
priorregion1_spot_52	0.011440518	2.5318639e-07	0.04114749	0.8066592	4.1540727e-07	0.034893643	0.105858296	1.1623106e-07	3.894774e-08
priorregion1_spot_53	6.678702e-07	3.6445118e-07	1.7422653e-05	0.9822646	3.995644e-06	0.017697504	1.5416214e-05	7.726541e-08	2.1460595e-08
priorregion1_spot_54	3.03968e-07	3.7622758e-06	0.00010658877	0.8470779	9.561744e-06	0.02362772	0.12567797	0.003496086	3.8196095e-08
priorregion1_spot_55	1.226355e-07	1.1284548e-07	9.4036307e-07	0.8995258	6.7773876e-06	1.0332903e-06	0.10046505	1.1546843e-07	2.2799462e-08
priorregion1_spot_56	2.7931935e-07	1.3234984e-05	4.841237e-06	0.6973404	0.21674965	0.026652632	0.05923674	2.2661893e-06	3.2885143e-08
priorregion1_spot_57	1.1832123e-07	2.9893565e-07	0.009779189	0.9306527	2.9301276e-05	0.018139437	0.041398793	1.02062515e-07	6.9107884e-08
priorregion1_spot_58	3.267808e-07	7.157592e-07	1.3954072e-05	0.85530454	0.09347755	0.011071529	0.03804837	0.002083007	6.1134635e-08
priorregion1_spot_59	1.8081458e-07	0.0014756323	1.98328e-06	0.90410244	3.5911447e-07	0.033735618	0.05568392	0.004999793	1.1359635e-07
priorregion1_spot_60	6.048293e-07	4.6108642e-07	8.775303e-06	0.4510192	1.12415e-06	0.093608215	0.452241	0.0031206112	4.1952394e-08
priorregion1_spot_61	2.8606428e-07	2.2389106e-06	5.483188e-05	0.7495507	0.012250546	0.05959091	0.17851791	3.2421573e-05	1.0465946e-07
priorregion1_spot_62	8.6468486e-07	1.1600815e-06	0.000114391165	0.6939058	0.13535371	0.0020420637	0.1685816	3.447632e-07	6.227269e-08
priorregion1_spot_63	2.8390517e-07	0.29886714	4.700482e-06	0.14452694	0.41770422	0.046780728	0.09210765	8.35311e-06	3.090058e-08
priorregion1_spot_64	1.3637215e-07	1.0445683e-07	3.3214832e-07	0.8863397	0.11365091	4.831297e-07	8.280814e-06	1.1886412e-07	3.8519993e-08
priorregion1_spot_65	3.9624345e-07	3.8711605e-07	0.054824732	0.85573095	6.4152874e-07	0.03317177	0.056271024	7.251592e-08	4.0043254e-08
priorregion1_spot_66	2.988191e-07	1.5302329e-06	2.1933485e-05	0.5336439	0.46633124	1.8142705e-07	5.830781e-07	2.2988384e-07	7.8747746e-08
priorregion1_spot_67	2.3781728e-07	2.4595204e-07	5.152514e-07	0.62991875	0.038938824	0.07627232	0.25135663	0.0035125373	2.6190111e-08
priorregion1_spot_68	8.176394e-08	1.8796024e-07	0.0011781564	0.95263535	0.046184625	2.1986544e-07	1.2034138e-06	1.6111866e-07	1.4119193e-08
