	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.5576323e-05	0.33785978	0.0825013	9.0008075e-07	0.109735444	0.46961364	5.634155e-07	0.00027267096	4.376852e-08
priorregion1_spot_2	1.5016208e-06	0.4462789	0.029829042	2.6270706e-07	0.12222132	0.21649767	4.8152623e-07	0.18517084	2.1832923e-08
priorregion1_spot_3	1.9061367e-06	9.229961e-07	1.4634833e-05	7.8633684e-07	4.958196e-06	0.9998843	7.754287e-07	2.4072173e-07	9.145085e-05
priorregion1_spot_4	2.6367683e-05	0.093458444	0.19461371	4.735909e-05	1.1551634e-05	0.71180695	2.2952765e-06	3.319502e-05	1.4579108e-07
priorregion1_spot_5	1.071114e-06	2.4574016e-05	0.19457802	4.1725627e-05	4.4545354e-06	0.750279	4.5185e-06	0.05313423	0.0019323311
priorregion1_spot_6	1.8867024e-07	0.4320105	1.4028178e-06	0.10948091	1.1202479e-06	0.08828196	0.0141815245	0.35537875	0.0006635683
priorregion1_spot_7	1.0908774e-06	0.031229973	0.18039288	2.405457e-05	0.18773808	0.5654429	1.1052693e-06	0.035169907	9.45724e-08
priorregion1_spot_8	0.0004230851	0.31777352	1.2533354e-05	4.0560794e-06	6.5998056e-06	0.4899334	1.6876835e-06	0.18801837	0.003826693
priorregion1_spot_9	1.535148e-05	9.65848e-07	4.8895486e-06	0.04209427	5.677404e-07	0.9578679	1.5605456e-05	2.6523392e-07	7.08443e-08
priorregion1_spot_10	0.025998404	0.40513423	7.5628477e-06	1.3051708e-06	0.21230958	0.32427317	1.6508671e-06	0.0322739	7.306932e-08
priorregion1_spot_11	0.00018558171	7.342914e-06	0.00019210545	2.1096976e-06	0.7089514	0.29065531	4.3583104e-06	1.6829114e-06	1.2245664e-07
priorregion1_spot_12	1.3880981e-06	0.47292373	0.041859746	1.9154996e-07	5.033606e-06	0.44307023	2.7701256e-07	0.042139303	9.0195165e-08
priorregion1_spot_13	8.1966607e-07	0.34851065	1.3064513e-06	0.014704884	8.1637484e-07	0.6171877	1.3341414e-05	0.019580262	2.1459928e-07
priorregion1_spot_14	1.6784735e-06	0.07757463	0.07959332	4.4694283e-07	2.2986665e-05	0.7151485	1.2407537e-06	0.12765712	3.8355815e-08
priorregion1_spot_15	2.4871193e-05	0.3135203	1.9469258e-05	2.1050566e-06	0.2899494	0.21271415	0.0025616358	0.18088952	0.00031853386
priorregion1_spot_16	1.7140367e-06	0.6533347	0.04378188	5.294967e-08	0.183018	7.344118e-08	4.7385242e-08	0.11937948	0.0004839879
priorregion1_spot_17	8.021084e-07	0.24794367	0.00025191647	2.1127607e-06	0.67266273	0.07913456	1.8436905e-06	2.222548e-06	1.0089993e-07
priorregion1_spot_18	7.47472e-05	0.29353532	0.09141471	2.4532557e-07	0.10663362	0.5083005	5.009072e-07	4.0357736e-05	8.874368e-08
priorregion1_spot_19	6.504506e-07	1.808041e-07	7.842699e-07	2.9678833e-05	2.7675142e-07	0.9999572	7.713972e-07	1.820285e-07	1.0275262e-05
priorregion1_spot_20	4.506107e-07	2.536426e-07	3.203601e-07	0.5989233	2.9075838e-07	0.40107393	9.979549e-07	3.8551377e-07	9.8207096e-08
priorregion1_spot_21	6.1969166e-07	0.08584379	0.020929642	4.6835657e-06	0.5484996	0.26795086	7.3492247e-06	0.076763116	2.8601426e-07
priorregion1_spot_22	2.233135e-06	0.5403449	0.16436125	0.1420504	2.664989e-05	0.12134754	3.955701e-07	0.031866506	1.2818302e-07
priorregion1_spot_23	5.337118e-07	8.676677e-06	1.3280624e-05	0.37019455	1.4132673e-06	0.45224133	0.004017184	0.17138362	0.0021393024
priorregion1_spot_24	9.759595e-06	3.7219486e-06	0.0566494	9.850008e-06	0.21475491	0.7285678	9.1871686e-07	3.5928445e-06	8.086554e-08
priorregion1_spot_25	3.8757175e-06	0.52334684	0.15127724	1.4170308e-07	0.2780101	2.0759266e-05	2.040134e-07	0.047340747	3.6237783e-08
priorregion1_spot_26	7.287827e-06	0.31923565	0.041048087	2.8349763e-07	0.37640193	0.26328135	2.685637e-07	2.49904e-05	4.4068926e-08
priorregion1_spot_27	3.3198063e-05	2.1875205e-07	1.5612456e-07	0.01014762	1.51976e-07	0.95092267	0.03889272	2.8270206e-06	4.872172e-07
priorregion1_spot_28	9.0425514e-05	2.9093756e-06	4.6847494e-05	9.946813e-07	3.044263e-06	0.9965008	1.216944e-06	2.838597e-06	0.0033509315
priorregion1_spot_29	3.1394183e-07	0.8420867	0.02474574	4.6292612e-08	7.0630776e-06	4.9195393e-08	2.2722801e-07	0.1331599	2.446872e-08
priorregion1_spot_30	1.2413587e-06	0.48318827	0.030508548	2.4639226e-07	0.28194484	0.20434833	5.7214396e-07	7.85275e-06	5.9751386e-08
priorregion1_spot_31	1.4438385e-05	3.0816344e-07	2.4188304e-07	0.29228932	2.765258e-07	0.7074449	0.00024903115	1.3533553e-06	8.9999155e-08
priorregion1_spot_32	2.072528e-06	7.191221e-07	2.4870053e-07	0.19940118	2.5521203e-07	0.8005507	4.1664734e-05	2.8446918e-06	3.1204073e-07
priorregion1_spot_33	1.7866645e-07	0.6171248	0.079174526	0.10558665	0.122367814	0.025382439	2.7319513e-07	0.048505824	0.0018574221
priorregion1_spot_34	5.123598e-07	0.44191754	0.0236234	0.047862086	2.8123536e-06	0.3581855	1.5568565e-06	0.12758625	0.0008202553
priorregion1_spot_35	1.0718021e-06	2.6455917e-05	0.21562006	0.0947031	0.25123873	0.42267743	0.014344333	4.3092933e-07	0.0013883954
priorregion1_spot_36	1.4577398e-05	8.2421116e-07	1.1746935e-06	0.0007665138	4.5249882e-07	0.9990555	0.00015497205	5.904418e-06	8.036261e-08
priorregion1_spot_37	2.0218704e-06	3.1322818e-06	8.1613e-06	1.1724132e-06	7.1260024e-07	0.999983	9.965977e-07	6.41198e-07	1.235367e-07
priorregion1_spot_38	7.3319393e-07	0.3429126	0.20145492	0.014334518	0.08836508	0.35192403	4.3943537e-06	3.217146e-06	0.0010004892
priorregion1_spot_39	2.4872963e-06	9.048945e-05	1.5624997e-06	1.8545106e-05	2.8560175e-06	0.8538544	2.5159763e-06	0.14602698	1.6023426e-07
priorregion1_spot_40	5.9909945e-07	0.06912	4.4616168e-06	0.39619872	2.1463575e-06	0.46469226	1.3026545e-05	0.069388546	0.00058023067
priorregion1_spot_41	5.710887e-07	3.7975195e-07	2.4657314e-07	5.9342096e-06	5.7205517e-07	0.99998915	1.75576e-06	1.2646407e-06	1.0705195e-07
priorregion1_spot_42	6.165787e-07	0.2631282	0.066933006	0.096413635	1.4442979e-06	0.46707192	0.012814554	0.09274176	0.00089487695
priorregion1_spot_43	1.0262128e-05	0.2781491	6.4289316e-07	1.1674261e-06	7.0687383e-07	0.45718962	9.098038e-07	0.26464713	4.352696e-07
priorregion1_spot_44	1.2218373e-05	0.13826399	0.09210963	4.1371522e-06	0.15869537	0.60893095	1.4110249e-06	1.5197954e-05	0.0019671938
priorregion1_spot_45	5.47441e-07	0.16398071	1.4134672e-06	0.16147253	1.3105353e-06	0.37518346	0.039105754	0.25869444	0.0015598439
priorregion1_spot_46	3.7322218e-07	0.38971028	0.18624103	0.291113	0.00020904597	0.1327247	6.6136073e-07	7.1757745e-07	2.720082e-07
priorregion1_spot_47	0.014611022	0.43262953	0.1309879	1.6921504e-07	0.16045788	0.2557536	4.6265808e-07	0.0055592875	1.4776636e-07
priorregion1_spot_48	9.685277e-07	0.45034355	1.3286011e-06	0.10366398	1.7090449e-06	0.33985546	5.041715e-06	0.1022398	0.0038881686
priorregion1_spot_49	7.956049e-07	0.5014232	1.8663477e-05	0.15836053	0.09853346	0.22960183	2.6217206e-06	0.0120554855	3.402251e-06
priorregion1_spot_50	1.60894e-07	0.06216726	2.0298297e-07	0.30018836	3.0898215e-07	0.21196336	6.5740683e-06	0.4256736	1.06556925e-07
priorregion1_spot_51	5.388109e-06	0.45995727	0.14294432	1.193535e-06	0.14288943	0.19094646	1.1539817e-06	0.063159674	9.50913e-05
priorregion1_spot_52	0.046522222	0.22312132	2.7824988e-06	8.938377e-07	7.678221e-07	0.6488006	7.779083e-07	0.08155038	2.2975446e-07
priorregion1_spot_53	2.5311135e-06	0.44548965	8.421348e-06	0.0069809747	0.11656234	0.31643397	3.7003106e-06	0.11451798	3.2751157e-07
priorregion1_spot_54	1.5851047e-05	0.22250137	4.4555727e-06	1.3591972e-05	0.14463645	0.63264126	1.0181823e-05	0.00017685695	6.205882e-08
priorregion1_spot_55	3.5394191e-06	0.42523062	0.01878323	0.03990281	9.444308e-06	0.35166863	0.001428848	0.16297287	6.0974685e-08
priorregion1_spot_56	1.9632507e-05	0.14711308	0.18551409	0.11604415	0.015194801	0.5361003	7.874251e-06	5.4590123e-06	5.1245394e-07
priorregion1_spot_57	1.5689004e-05	3.4161107e-07	4.289096e-06	0.0001421826	3.6144937e-07	0.9997916	4.4953624e-05	5.2145543e-07	7.418631e-08
priorregion1_spot_58	5.109654e-07	0.6873221	0.013773832	2.2590974e-07	0.16368307	0.13520893	2.2082901e-07	1.102133e-05	9.8091206e-08
priorregion1_spot_59	0.023853242	0.5268662	0.0560854	0.010153963	1.3631673e-05	0.29974017	3.6679774e-06	0.08059219	0.0026914843
priorregion1_spot_60	2.1701499e-05	4.891456e-07	1.3790792e-06	0.08998635	3.7591238e-07	0.90997124	1.7512482e-05	8.196374e-07	6.892955e-08
priorregion1_spot_61	5.9519186e-07	0.0757167	0.20227292	0.3201528	0.36696666	0.034888003	1.1979207e-06	1.0193559e-06	5.1527806e-08
priorregion1_spot_62	3.457569e-07	1.7104153e-06	0.28960922	0.0077006374	0.4541086	0.24721718	0.0013612848	9.096983e-07	8.6934534e-08
priorregion1_spot_63	2.1618407e-05	9.584573e-06	3.6385347e-05	2.7207507e-05	0.45999804	0.53990114	4.9559794e-06	9.1891087e-07	1.433569e-07
priorregion1_spot_64	9.326188e-06	0.2122555	0.030794976	0.119330734	3.0441586e-06	0.63759506	1.8776942e-06	9.330798e-06	2.685057e-07
priorregion1_spot_65	7.869087e-06	0.4464328	0.0069080126	0.018305851	8.046505e-06	0.46435636	5.7194855e-05	0.0639237	1.2113027e-07
priorregion1_spot_66	9.221709e-06	9.948409e-07	2.1207443e-06	0.00012468055	8.6400786e-07	0.99985546	3.2419314e-06	3.331015e-06	2.0111817e-07
priorregion1_spot_67	3.9241077e-06	0.3443545	0.19506042	0.14310504	0.27948728	0.03779037	3.9487873e-07	7.238094e-06	0.00019087012
priorregion1_spot_68	3.698694e-06	0.44242057	0.055372275	2.7483372e-06	0.02480204	0.42853275	1.4138376e-06	0.048864257	2.2708045e-07
priorregion1_spot_69	2.0828795e-05	0.26454273	7.5289304e-06	8.634863e-07	1.2121986e-06	0.67958003	5.0485437e-07	0.05584622	8.3598295e-08
priorregion1_spot_70	1.6564994e-06	0.028848672	0.13633376	0.1332583	2.6891432e-06	0.6929098	6.430212e-06	0.008638677	7.7888544e-08
