	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.27062234	1.2514131e-07	2.3159468e-07	1.4069728e-07	2.608623e-07	0.14574523	5.033374e-07	0.11490703	0.025733981	3.7276183e-07	7.425347e-09	0.1855341	0.06996625	0.18748486	3.964028e-06	5.901654e-07
priorregion1_spot_2	0.37801686	1.9299884e-07	2.875932e-07	2.477335e-07	1.0918487e-06	0.25499922	2.937056e-07	4.6131112e-07	1.6095728e-06	1.1735577e-07	9.912651e-09	1.4423663e-06	0.08448435	6.6922945e-07	0.15010893	0.13238424
priorregion1_spot_3	0.013507688	2.2804099e-07	0.17630525	2.0185695e-07	1.2513856e-07	0.15854871	4.3906848e-08	0.16589177	0.054786187	6.16886e-08	4.820119e-09	0.056226913	0.13600503	0.21840614	0.020321649	7.689987e-08
priorregion1_spot_4	1.3000391e-07	1.0359627e-06	2.4686975e-07	3.0194656e-07	2.717461e-07	0.6764959	8.2160945e-08	3.8469838e-07	1.2660409e-07	1.1765699e-07	1.5278033e-08	0.28818017	0.035319496	1.6855645e-07	1.3509009e-06	2.1387467e-07
priorregion1_spot_5	0.5016284	1.3509339e-07	0.00046927744	1.17355384e-07	0.028744394	0.14329134	6.8798494e-07	7.887498e-06	8.373652e-06	3.7198777e-07	8.2128615e-09	5.8639347e-07	0.07022183	2.6345565e-06	0.03396405	0.22165988
priorregion1_spot_6	0.09755047	1.1640211e-07	1.0834006e-07	9.941101e-08	0.025342591	0.016297314	4.2478554e-08	0.17999049	0.0217413	3.999182e-08	4.713395e-09	0.00020730784	0.007582696	0.14341491	0.5078724	1.0166747e-07
priorregion1_spot_7	0.36541727	6.4894216e-08	6.361819e-08	6.928001e-08	1.2467397e-07	0.11707354	3.0381347e-07	2.506394e-07	0.028011456	1.7206703e-07	6.5722343e-09	1.9667921e-05	7.725067e-06	0.08922868	0.34723848	0.05300207
priorregion1_spot_8	0.51792747	6.928496e-08	5.2658507e-08	5.590275e-08	7.5473785e-08	1.3599127e-07	7.953433e-08	7.810788e-08	1.03857616e-07	6.192072e-08	7.746389e-09	6.260179e-07	3.8847412e-07	5.3989083e-07	0.40679392	0.07527639
priorregion1_spot_9	0.10092997	1.738253e-07	0.030762557	2.0284395e-07	8.963723e-08	0.16060457	7.7952035e-07	3.7946836e-07	0.043420903	3.1598384e-07	6.094749e-09	0.17016016	9.373032e-06	0.49410912	1.0722231e-06	3.8902658e-07
priorregion1_spot_10	0.11376666	2.5688496e-07	1.8540658e-07	2.4187108e-07	1.1090277e-06	0.1788769	0.021990843	0.40172008	0.004671875	1.5395204e-07	1.0212151e-08	9.572713e-08	4.7023887e-06	0.2640691	1.0558505e-07	0.014897707
