	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.18708102	1.6932852e-07	6.9103834e-08	9.948014e-08	2.810105e-07	0.013001761	4.9609203e-06	1.8597726e-07	0.025729343	0.5520097	2.4801649e-08	3.2034646e-07	0.02341285	0.104381025	2.1686523e-07	0.09437799
priorregion1_spot_2	0.03858244	1.03364705e-07	1.045552e-07	6.935709e-08	8.532711e-08	1.6594663e-07	5.7111953e-07	6.301279e-08	3.5278174e-07	0.43598095	1.7320241e-08	0.027859457	5.582977e-07	0.47183385	7.059241e-07	0.025740584
priorregion1_spot_3	6.756002e-05	9.974199e-07	7.5987884e-08	1.8685041e-07	2.0681466e-07	0.0076159704	1.8123046e-05	1.719402e-07	4.050245e-06	0.46567324	2.2951246e-08	1.9712609e-06	3.6745432e-06	0.34117666	0.01779123	0.16764584
priorregion1_spot_4	0.002323245	5.432864e-07	8.372873e-08	2.2484356e-07	5.9333485e-07	0.09276097	4.0370594e-07	0.0062783556	5.4953257e-06	0.66445833	1.5057863e-08	3.5455855e-07	0.021426385	0.07705691	0.0359821	0.099705905
priorregion1_spot_5	0.082754366	1.1984264e-07	5.340078e-08	5.8202943e-08	1.0960567e-07	0.04097102	4.8353045e-06	1.6126587e-07	0.023143616	0.35322267	1.6758932e-08	0.018431764	1.3160006e-06	0.1559438	0.21697861	0.10854744
priorregion1_spot_6	0.01963693	1.0333165e-07	9.629088e-08	1.0596087e-07	1.6434939e-07	2.078506e-06	3.4998093e-06	9.6972464e-08	2.1238868e-06	0.4908826	2.2008516e-08	3.3291582e-07	9.4266693e-07	0.1337458	0.26711607	0.08860908
priorregion1_spot_7	3.2252282e-07	8.1998195e-08	6.4185116e-08	7.135509e-08	7.940835e-08	6.295813e-07	1.6652933e-07	7.533227e-08	2.2271178e-07	0.2814186	1.0048617e-08	0.078985535	3.250458e-07	0.039217655	0.537742	0.06263429
priorregion1_spot_8	0.017608205	4.0228908e-08	3.1391764e-08	2.8934156e-08	4.731273e-08	3.226439e-07	7.9926554e-07	5.0407753e-08	4.2032156e-07	0.2596331	1.5276827e-08	3.6476706e-07	3.493127e-07	0.36207354	0.31290582	0.04777682
priorregion1_spot_9	0.014319143	2.6755254e-07	3.669527e-07	2.3751872e-07	2.8570923e-07	0.095606804	1.99007e-05	2.5229545e-07	9.277764e-07	0.53583986	3.745826e-08	3.8011848e-07	1.7340793e-06	0.31180742	3.0603374e-07	0.042402152
priorregion1_spot_10	0.029725252	1.4193704e-07	1.3463458e-07	1.1565954e-07	2.2608388e-06	8.213393e-06	5.1396546e-06	8.512244e-07	1.9529796e-06	0.5211007	2.4299421e-08	1.8627256e-06	0.0068963314	0.19477375	0.13543291	0.11205044
priorregion1_spot_11	1.8003667e-06	2.476116e-06	1.3365906e-07	3.228933e-07	0.44176108	0.0009722315	2.8811152e-07	3.5553585e-05	3.5746984e-07	0.16345619	1.673237e-08	0.22937009	8.4180414e-07	0.099727504	2.8058546e-06	0.06466828
priorregion1_spot_12	0.047961716	0.0021077427	6.797487e-08	1.9011854e-07	1.06227134e-07	1.0018045e-06	2.0238342e-05	1.2352828e-07	0.03576352	0.47682214	2.3626919e-08	0.033591975	3.4923818e-07	0.3611069	3.823554e-07	0.04262348
priorregion1_spot_13	0.03652394	1.01826025e-07	4.693543e-08	4.9717798e-08	0.027709277	1.9414297e-07	7.618151e-07	3.6171787e-07	2.885516e-07	0.5288166	1.7831884e-08	6.136697e-07	6.317187e-06	0.32003778	9.852928e-07	0.086902626
priorregion1_spot_14	2.026225e-05	0.0034058748	6.439342e-08	1.3001424e-07	2.4638778e-06	5.9813385e-07	6.363652e-06	5.8241545e-07	1.2228859e-06	0.5999095	2.5008907e-08	2.5240828e-07	0.0067361905	0.316722	3.3045762e-07	0.07319423
priorregion1_spot_15	6.9268144e-06	0.0021021536	9.7925174e-08	1.9942173e-07	1.2127684e-07	0.009430657	2.7702122e-06	1.2935097e-07	3.2426613e-07	0.40118963	2.27641e-08	6.9414314e-06	5.4375196e-06	0.4103967	0.028796013	0.1480619
priorregion1_spot_16	1.9487638e-06	2.0874951e-07	1.12159825e-07	1.3789378e-07	2.0042694e-07	7.3868586e-07	1.1843218e-06	2.1242926e-07	1.6419294e-06	0.8585183	3.939549e-08	0.020858975	3.8991877e-07	8.6076885e-05	0.0005698504	0.11996
priorregion1_spot_17	1.5977224e-05	1.5173603e-07	8.169743e-08	1.5941481e-07	0.34105793	0.017886288	1.3182353e-06	7.007151e-07	0.04951451	0.28710485	1.6568663e-08	2.2395324e-07	4.7754274e-05	0.27429467	6.2077527e-07	0.030074745
priorregion1_spot_18	0.31211483	6.7985454e-08	4.377645e-08	4.0022258e-08	8.2897685e-08	2.853315e-07	4.456261e-06	7.985442e-08	0.006799765	0.2770417	1.650243e-08	2.6447879e-07	1.6791886e-07	0.15066595	2.6702153e-06	0.2533696
priorregion1_spot_19	0.0019296227	1.4238265e-07	0.00242497	1.926347e-07	1.1670061e-07	1.1232305e-06	4.1767737e-07	1.324578e-07	2.3963742e-07	0.52235574	2.970972e-08	3.021014e-07	0.026965722	0.38155147	2.1561011e-07	0.06476958
priorregion1_spot_20	2.7466726e-06	3.15903e-07	1.5104808e-07	1.7613883e-07	0.3559775	8.4326786e-07	4.5145154e-07	2.3694001e-06	7.3250544e-07	0.3366792	2.4320663e-08	0.002909692	7.5602605e-07	0.19311331	0.02071641	0.09059539
priorregion1_spot_21	0.013310269	3.0578232e-07	1.3392753e-07	1.6042556e-07	0.0029623935	4.0960578e-07	4.828628e-07	5.011962e-07	3.6639412e-07	0.61549085	2.1988393e-08	8.222234e-06	7.6021826e-07	0.29127797	2.1253175e-06	0.076945096
priorregion1_spot_22	0.03612168	8.423722e-08	6.52256e-08	9.206782e-08	1.1654383e-07	0.0707296	3.5018552e-06	9.2341196e-08	0.079778805	0.31915167	1.9001098e-08	4.2190487e-07	6.145098e-07	0.4751805	2.9286878e-07	0.019032443
priorregion1_spot_23	0.0031225604	4.607014e-07	2.3418478e-07	2.0721714e-07	0.048229598	1.804275e-05	0.00418238	1.9227025e-07	0.05358134	0.41347837	2.301072e-08	0.022586277	0.024092164	0.28724205	1.3205988e-06	0.14346479
priorregion1_spot_24	0.02865065	1.7300184e-07	8.8101054e-08	6.4498096e-08	0.110348664	3.8361702e-07	3.5556278e-07	2.438747e-06	2.2012526e-07	0.64756536	1.5067123e-08	0.023287263	0.005140442	2.1473687e-05	9.96359e-07	0.18498136
priorregion1_spot_25	0.033386275	3.0245843e-08	2.68346e-08	2.613602e-08	3.8339493e-08	6.926367e-07	3.7653845e-06	4.3960146e-08	8.505177e-07	0.41282213	1.8881236e-08	6.170297e-08	0.0024457297	0.4811365	1.0829509e-07	0.07020369
priorregion1_spot_26	0.0029613895	1.15794585e-07	4.6716234e-08	8.5306525e-08	1.4433154e-07	3.067056e-06	1.0249084e-06	9.097445e-08	3.3010974e-07	0.53870296	2.9216215e-08	1.7567419e-07	0.020775242	0.26993912	2.811149e-07	0.16761598
priorregion1_spot_27	0.024253737	9.61514e-08	1.6590992e-07	1.7345485e-07	1.858181e-07	3.032888e-07	4.3910734e-07	1.5593906e-07	0.066737875	0.12775327	1.2641879e-08	2.3815187e-07	1.4867503e-07	0.7545208	1.5162732e-07	0.026732208
priorregion1_spot_28	6.436203e-06	1.3266906e-07	0.0003749423	1.7950755e-07	0.04339302	3.528131e-06	1.9092925e-06	2.1118376e-05	0.011764304	0.1108007	1.3108396e-08	0.28731143	0.0014210911	0.45018074	1.0825945e-05	0.09470958
priorregion1_spot_29	7.729017e-06	2.2378109e-07	4.241286e-08	1.2297343e-07	5.2099285e-08	0.022538535	2.7940882e-06	1.3015385e-07	0.06321248	0.3597735	1.6740572e-08	9.424646e-07	1.4579418e-06	0.55214804	1.1340198e-06	0.002312871
priorregion1_spot_30	0.1570509	1.8133463e-07	6.525669e-08	1.6238499e-07	1.7511184e-07	1.0741087e-06	6.2769203e-07	9.642341e-08	0.0052230037	0.26818657	1.5259898e-08	0.016592091	2.9305687e-07	0.057272617	0.3422835	0.15338857
priorregion1_spot_31	8.7354545e-07	4.2864476e-06	7.08209e-08	6.819795e-06	0.4299888	0.0053474223	9.499552e-07	8.2500446e-07	1.5775408e-06	0.35954073	1.23724035e-08	1.2029871e-07	9.094962e-07	0.19916412	2.5610436e-07	0.0059422064
priorregion1_spot_32	0.032998458	1.1585224e-07	0.0014879318	1.8393618e-07	0.018053789	0.014866751	3.5648264e-07	0.006021752	0.11681701	0.35402432	1.2549915e-08	0.3882496	0.00793568	0.052586135	2.9627583e-07	0.0069576288
priorregion1_spot_33	1.9193043e-05	1.00343215e-07	4.6420723e-08	8.176975e-08	7.5344886e-08	0.040492937	9.865299e-06	1.096809e-07	1.3623552e-06	0.4451938	2.7890772e-08	3.027513e-07	3.4727145e-07	0.46476242	4.8902643e-07	0.049518887
priorregion1_spot_34	0.0051566595	5.5351517e-08	2.7462693e-08	3.4426666e-08	2.4724786e-08	2.6656864e-05	6.9195885e-06	4.243909e-08	4.753324e-07	0.24890059	1.860387e-08	4.7068728e-08	3.2220092e-07	0.60576594	9.592946e-08	0.14014205
priorregion1_spot_35	0.5275794	9.9484225e-08	8.793766e-08	7.1696874e-08	2.167788e-07	8.389323e-07	9.1522215e-06	1.522411e-07	0.009659389	0.096239775	2.0010468e-08	2.282693e-06	3.1373136e-07	1.7440303e-05	0.02008459	0.3464061
priorregion1_spot_36	0.020941688	1.5891749e-07	1.0319238e-07	1.9931747e-07	0.26544523	0.036239624	1.2992493e-05	9.774396e-07	0.040853914	0.14538875	1.200441e-08	1.7411978e-07	1.0394122e-06	0.4428797	3.453799e-07	0.048235063
priorregion1_spot_37	2.182738e-07	2.4202555e-07	7.712047e-08	1.2894316e-07	0.015854299	1.9653812e-06	1.9729538e-07	0.0032697467	9.610927e-07	0.12975794	1.0512066e-08	0.17476018	2.217043e-07	0.077287	0.5728183	0.02624849
