	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	5.8605107e-08	1.1873933e-08	0.042246174	0.04452918	0.0034429252	0.072585106	0.19589129	0.053612422	2.0625467e-07	3.0313754e-07	2.2296822e-08	0.44407257	1.3833197e-08	1.5254084e-05	0.10806917	0.035534456	1.635735e-08	7.2352964e-07
priorregion1_spot_2	3.884661e-08	1.0562458e-08	9.550257e-07	2.6814523e-06	0.07739659	0.14838894	1.2901005e-05	0.042878307	7.205012e-07	0.016212432	1.4811767e-08	0.39444673	1.7914743e-08	0.096030094	3.740828e-05	0.094874494	1.9354001e-08	0.12971766
priorregion1_spot_3	8.065697e-08	1.017106e-08	0.024136797	0.025061795	5.4519924e-06	0.11501535	0.06354736	1.7735473e-06	1.9985023e-06	0.033776224	2.9386651e-08	0.39661792	1.4682651e-08	0.19857731	0.068047	0.05028257	1.2208983e-08	0.024928294
priorregion1_spot_4	2.3153001e-08	0.00043171152	6.465157e-07	0.07561537	0.121824026	2.6235733e-07	6.4294363e-07	0.06586334	0.018740058	1.7919815e-06	1.2168638e-08	0.3240355	1.1292813e-08	0.07893826	0.16354798	0.10388749	1.17397e-08	0.047112845
priorregion1_spot_5	4.693224e-08	2.2657206e-08	0.10400541	0.03253956	0.21662141	4.334317e-05	1.4498974e-05	0.0002236506	0.039376143	9.4498427e-07	9.424968e-09	0.40845877	1.4149403e-08	0.0807709	0.088853836	0.029091151	1.5119525e-08	3.327566e-07
priorregion1_spot_6	0.00055513385	1.0740799e-08	0.13204208	0.39609808	0.06387698	0.07971493	0.03577112	0.00016342328	4.6114923e-07	0.008860982	1.5216106e-08	0.18997274	8.877475e-09	2.7685672e-07	0.044017576	0.04892544	2.2906578e-08	7.968223e-07
priorregion1_spot_7	2.7879478e-08	6.3994636e-09	0.024987713	0.12622058	0.07359214	0.08015763	0.12843506	4.7443727e-06	0.01511915	0.040933684	9.200102e-09	0.18948877	1.310216e-08	0.16435866	0.03405573	0.07942562	8.560413e-09	0.043220475
priorregion1_spot_8	4.9000487e-08	2.06818e-08	0.01899171	1.9231888e-06	0.15552326	0.04403895	0.07064194	0.016017048	0.016425619	2.3923927e-05	2.2815133e-08	0.29114398	0.00078619487	0.29499766	0.077602714	2.7496742e-06	2.1418678e-08	0.01380231
priorregion1_spot_9	0.00017714962	1.5233649e-08	1.0217747e-06	0.020463673	0.08225047	0.048603114	0.100183904	0.15076886	0.017465724	1.0265134e-06	1.8945991e-08	0.34274283	1.2591649e-08	0.11139634	0.024302844	3.8863914e-06	1.5535882e-08	0.10163903
priorregion1_spot_10	3.2273338e-08	1.9171669e-08	2.5365623e-06	1.438623e-05	0.11563059	0.18611042	1.0988502e-05	0.084177524	7.4246765e-07	7.166479e-07	1.2713227e-08	0.4531035	1.9258273e-08	0.009623756	2.4432725e-06	1.2486756e-06	1.3763249e-08	0.1513211
