,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,0.08045952133834361,0.061836281791329384,2.635496584844077e-05,0.0021012466400861744,0.4541727900505066,3.0385369200303105e-06,4.7060517317731865e-05,1.2063567055520252e-05,0.0002799405760015361,9.953554181265644e-05,8.94053387128224e-06,1.859928315752768e-05,0.6795053154230117,0.422384238243103
priorregion1_spot_2,0.04584399797022343,0.043573747202754025,1.452888823223475e-05,0.003701325773727149,0.5264405876398086,1.1343170217514854e-05,0.001558650768129155,1.3981697702547536e-05,7.683091971557588e-05,6.255077132664156e-05,3.265396881033666e-05,0.05876577403396368,0.4432949915528297,0.822718071937561
priorregion1_spot_3,0.21268316060304643,0.039134527929127215,1.961223288162728e-05,0.4193468496203423,0.9524553626775741,3.478327505490597e-06,2.633420399433817e-06,1.5015281064734154e-06,0.00026109581958735364,4.479081799217966e-05,0.0006742390396539122,0.0021020441083237527,0.002313354460056871,0.28721099048852916
priorregion1_spot_4,0.23610097542405128,6.445917242672294e-05,0.0390646830201149,5.8358255046186975e-05,0.026163946371525526,0.00021055479883216324,0.001853217789903283,2.8805699344047754e-06,0.012195654585957528,0.00025504826844553464,1.755533526193176e-06,0.010030932584777474,1.4613685607910156,0.025846427772194147
priorregion1_spot_5,0.06789009049534799,0.0061125704552978275,1.1611821037149639e-05,3.059585615119431e-05,0.5550735741853714,0.009225447708740831,0.001575178321218118,7.431325539073442e-05,0.026387210842221977,9.213437115249689e-05,0.0013286452391184868,0.0005894485220778733,0.3952756032347679,1.2160396039485932
priorregion1_spot_6,0.22004357650876044,1.3631847332362668e-05,0.00027048755291616546,0.00014821108852629551,0.0003183084772899747,4.720491574516927e-06,7.308061242383701e-07,1.6701181323242053e-06,7.314510844480538e-06,0.004493042547255755,3.943795968552877e-06,0.002361263439524919,1.4530810236930847,1.250616019964218
priorregion1_spot_7,0.7672534048557281,0.016000630613416434,0.00024066801488515922,0.00400932221673429,0.8530992299318314,0.028798385988920927,0.0007492849574191496,0.005781885678879917,0.00020211649170960298,0.00031317072571255264,0.0019806542957667263,0.06640653274953365,1.0210597574710845,0.6235574960708619
priorregion1_spot_8,0.161795724183321,0.007120058662258089,0.0001717332132102456,0.0070449577877298,0.41891784965991974,1.0275577778884326e-05,2.5933802407962504e-05,1.6913263834794635e-06,6.395904201781376e-05,0.0004900531668681652,3.988658718299121e-05,0.0713107954710722,0.5783378928899765,1.15997816324234
priorregion1_spot_9,0.2289786756038666,0.11914477497339249,5.261905062070582e-05,0.023263319768011572,0.8709834396839141,0.002296896371990442,0.0007892244233516976,5.971967721052352e-06,0.0010572711529675872,0.000817302893847227,7.062549666443374e-05,0.0001291486965783406,1.1335837244987488,1.1518888652324677
priorregion1_spot_10,0.07451199814677238,0.005464762658812106,1.583939260854095e-05,0.0003859367396216839,0.7652851909399032,5.7089387155428994e-05,0.0013401169097051024,2.29108892426666e-06,0.00034251902106916535,4.2890368240477984e-05,1.6329476966348015e-05,7.150750789151062e-05,1.3585897445678712,0.8603984862565994
priorregion1_spot_11,0.48295087069272996,0.07974273301661014,0.001800048223230988,0.0008155548828653991,0.8323015660047531,2.3247411263582762e-05,0.004926820285618305,5.512443658517441e-06,0.00039946336328284816,0.0006520466791698709,2.211112978329766e-05,0.19345678761601448,1.4030261278152465,0.3225479230284691
priorregion1_spot_12,0.39762650430202484,0.005753362993709743,0.0003563660473446362,0.0002568055788287893,0.5977537781000137,0.09264956004917622,0.0007085725461365656,0.007520475517958402,0.07860671356320381,0.00012571661900437906,4.6439344987447837e-05,0.013453360879793763,0.033593681454658506,1.5530620992183684
priorregion1_spot_13,0.06592695228755474,0.010920802038162947,6.418889170163312e-05,0.0011773571546655147,0.5735565990209579,0.0003106765449047089,2.4169019707187547e-05,3.8103800079625216e-06,0.0004080144266481511,1.9313826578581937e-05,3.845448391075479e-05,0.0005857274314621464,1.3066177129745484,1.6197429597377777
priorregion1_spot_14,0.02504648510366678,0.057165125384926796,8.37456824228866e-05,0.2580708146095276,0.9326942712068558,2.5691207383715664e-06,0.0076012553879991175,1.209991592077131e-05,0.014628970297053456,4.498915914155077e-05,5.77573433474754e-05,0.0003316861475468613,0.00047709995560580866,1.4359208047389984
priorregion1_spot_15,0.12100515998899936,0.000826316891470924,2.860728518498945e-05,0.00010464083679835312,0.43807751834392544,5.957372763987223e-06,0.0003479800885543227,4.173186653133598e-06,4.226433266012464e-05,0.02339337645098567,7.37935806682799e-05,0.008178750518709421,0.9530370950698853,1.4648988544940948
priorregion1_spot_16,0.4283555820584297,0.002176597039215267,0.011246900307014585,0.0007019537937594577,0.5066693037748337,2.1283009573380696e-05,0.0036345599219203,1.5874149903538636e-05,0.00015979909730958752,0.0002423237317998428,2.974383951368509e-05,0.16164509057998658,0.7407837063074112,2.3684406995773317
priorregion1_spot_17,0.2029636785387993,0.009900690009817482,7.618367999384645e-05,0.17598418295383453,0.6319055944681167,0.0253412751480937,0.0009791070711798965,1.799734091036953e-05,0.10861265547573568,0.0009600747463991866,2.1575818027486094e-05,7.273699484358077e-05,0.9279426962137223,0.5039846211671829
priorregion1_spot_18,0.2908034726977348,0.16723956912755966,0.0009987796016503125,0.05267168376594782,1.2779801309108734,2.71630729912431e-05,0.002737240435089916,1.9731055272131928e-05,0.023795391991734503,5.157356736162911e-05,1.8684619681152982e-05,8.16807746559789e-06,0.023763531539589166,0.13049402311444283
priorregion1_spot_19,0.13507850840687752,0.00030280503851827235,1.2066662884535618e-05,9.454162100155372e-05,0.544111892580986,1.0659111808308808e-06,1.503013947967702e-06,5.41408289223e-07,1.3294045129441657e-05,3.295248479844304e-05,0.010132074216380715,5.9094356583955235e-05,0.9869989931583404,1.1844557344913482
