	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	1.1725017e-06	0.01001707	0.5116215	0.050958384	0.01119454	4.0654524e-07	0.004537267	0.23656172	7.773846e-06	0.13165182	2.7936073e-06	0.0285506	4.3379205e-07	0.014894505
priorregion1_spot_2	4.7237307e-07	2.1809105e-06	0.4955639	0.025124481	8.165917e-05	9.0135643e-07	0.054601774	0.11193585	1.4814908e-06	0.30883542	9.3306477e-07	0.0038503015	3.6293196e-07	3.2197445e-07
priorregion1_spot_3	5.692113e-07	1.6783789e-06	0.3760247	0.070230275	3.483656e-07	0.18658821	1.2025679e-05	0.00586354	0.066324	0.28852457	2.3153048e-06	8.7527195e-07	0.0035428116	0.0028840299
priorregion1_spot_4	2.394676e-07	1.14622495e-07	0.0046041617	6.7162284e-07	7.82175e-08	0.23396927	0.0955417	0.6196365	1.4120764e-07	0.046246387	1.7402998e-07	1.4463058e-07	8.366857e-08	4.2961037e-07
priorregion1_spot_5	2.767909e-07	6.511368e-07	2.5177985e-07	1.727712e-07	3.3947046e-07	2.3493547e-07	1.497181e-07	1.4275211e-07	3.9260703e-07	0.9999941	2.670097e-06	1.9070589e-07	2.1667583e-07	1.9678261e-07
priorregion1_spot_6	0.0031980674	6.9307254e-07	0.31430316	0.003901029	3.4952106e-07	4.0606843e-05	9.286876e-06	0.4575672	4.785794e-07	0.22097547	2.5809613e-06	4.441882e-07	3.0494303e-07	4.0526385e-07
priorregion1_spot_7	0.0036738152	0.00977786	0.6315255	7.1339205e-06	3.9310262e-07	8.1806256e-08	8.570532e-08	9.75462e-08	6.7888e-07	0.3402829	0.007993086	0.0067375647	2.0668479e-07	5.5478404e-07
priorregion1_spot_8	2.154086e-07	2.1024766e-07	0.58577037	0.062922925	1.3436868e-07	0.123744324	0.06363079	0.12371567	4.735137e-07	0.039202977	1.72866e-07	3.446564e-06	7.715266e-08	0.0010081587
priorregion1_spot_9	0.018880302	0.011625112	0.32690993	0.024035366	1.521557e-05	9.1503273e-07	0.006702111	0.17771764	7.473996e-06	0.41161793	0.019883513	1.0082105e-06	0.002601287	2.2933182e-06
priorregion1_spot_10	4.4106295e-07	3.3403595e-07	0.33118555	8.563233e-06	4.3363497e-07	5.5484466e-06	0.05486645	0.5282361	3.9902466e-07	0.08569554	2.6018378e-07	1.0429927e-07	1.329134e-07	2.1218874e-07
