,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,1.6697911083698271,0.00010724745006882585,0.0024730878416448832,3.099090372415958e-05,2.3125750522012824e-05,0.017184812109917402,0.035208954289555554,0.656691613793373,0.002009406452998519,0.00023087601075530984,3.0508503527926223e-06,0.9856697291135789,0.00010579922054603232,0.23034396320581435
priorregion1_spot_2,2.288482201099396,8.00993755547097e-05,0.008034644834697248,0.0006866626004921273,0.004283850523643196,0.16310892701148985,0.13428008779883385,0.38854430615901947,0.00027099798026029024,0.014189440011978149,6.817983921791893e-06,2.6931406378746034,0.0007989147881744431,1.3597580850124358
priorregion1_spot_3,0.5419088631868362,0.00019451845655567014,0.0002551381388911977,0.00012205238672322594,2.0399721233843596e-05,0.39073343575000763,0.06307776868343354,0.9159727185964585,8.28689935588045e-05,6.576910959665838e-06,3.6273304772294073e-06,1.1144823908805845,9.474796070207957e-06,0.012053418112918735
priorregion1_spot_4,1.2108679413795471,4.086754761374323e-05,9.381997260788922e-05,9.506748801868527e-06,1.9559684733394534e-05,0.20447739735245704,0.008098212024196983,1.3398955523967742,3.9542901140521275e-05,0.0028990964521653953,0.0011953773093409837,0.5092018634080887,0.011306197941303253,0.06458053961396217
priorregion1_spot_5,0.22492643520236016,0.016228542476892472,5.8290595006837975e-05,0.0003078123438172043,7.1814794409874606e-06,0.11659586839377879,0.0007184915972175077,0.9748459875583648,5.370084527385188e-05,3.988324715464842e-06,7.242633978421509e-06,0.5585443347692489,4.457377235667082e-05,0.33631842136383056
priorregion1_spot_6,0.2083610124886036,1.1070580239902484e-05,1.0951239255518887e-05,2.4046394401011643e-06,2.2030670720596393e-06,0.10829480327665807,0.07673874571919441,1.1780785560607911,6.387382859429635e-06,4.902793807559647e-06,1.884565584475695e-07,0.26768319606781005,2.9455469416461713e-06,0.00039962536684470253
priorregion1_spot_7,0.7005579799413681,0.023555619083344935,5.992352271277924e-05,2.3759621217323002e-05,4.533173250820255e-05,0.0007583759375847876,0.17083001732826233,0.5503248095512391,0.0001523616650956683,1.1189798533450812e-05,2.3253225481312257e-05,0.69604232609272,0.00020917654110235164,0.4458809152245522
priorregion1_spot_8,1.5261094510555266,9.566168737364934e-05,0.0011749111639801412,9.852947223407684e-05,4.541785383480601e-05,0.0460882717743516,0.3613423347473144,1.0569141924381258,0.00037763480213470757,0.00012783407801180146,2.9652535886270925e-05,1.2637485980987548,0.00984995337203145,0.5546343117952347
priorregion1_spot_9,2.077734959125519,0.02390808006748557,0.05109062492847443,1.323095152656606e-05,1.7398571344529046e-05,3.6310846894593855e-06,1.4584694963559742e-05,4.301858662074665e-05,5.780532464996213e-05,8.5860198669252e-05,3.5297803719913645e-06,0.037275467067956924,0.005558799440041184,0.1609866827726364
priorregion1_spot_10,0.6134155422449112,0.0004108061475562863,0.00010463948274264112,5.3581860811391386e-05,0.00020273991249268873,0.1114029198884964,0.12553693279623987,1.236491310596466,0.00010776441886264366,1.0770821927508226e-05,2.637293334828428e-06,0.37956003844738007,2.2290163815341658e-05,0.42780945897102357
