	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.90758723	0.002820664	5.0948995e-07	5.3912922e-06	0.03025074	3.622014e-08	5.3070817e-08	4.385674e-08	6.560551e-07	0.013975723	2.5243534e-07	1.4470542e-06	0.011296355	0.03406085
priorregion1_spot_2	0.58530384	0.07820578	0.037227817	1.0208219e-06	1.9755353e-06	9.8116615e-08	2.1261124e-07	1.583775e-07	1.7976976e-06	0.23686565	0.054641265	0.00515254	0.0019170584	0.0006808281
priorregion1_spot_3	9.293849e-07	1.6771726e-06	6.6012933e-07	0.0002756899	1.4992809e-06	1.3779675e-07	8.800583e-07	2.2852203e-07	2.6589996e-06	1.3888682e-06	0.70118684	0.21392621	5.3283117e-07	0.084600694
priorregion1_spot_4	0.9621332	1.1815778e-07	0.03779739	6.318639e-05	1.9785854e-07	3.9724995e-08	5.182267e-08	5.86098e-08	2.1957231e-07	1.3234579e-07	7.5161694e-08	3.2501083e-07	1.4877433e-07	4.6270457e-06
priorregion1_spot_5	8.6915185e-07	2.2775858e-07	1.8271494e-07	1.9642924e-07	1.7137317e-07	1.09789376e-07	2.2215245e-07	1.1741958e-07	2.2323411e-07	1.602299e-07	1.5077121e-07	0.99998313	2.84417e-07	1.3938848e-05
priorregion1_spot_6	0.13161053	0.025529735	1.0377521e-05	0.015735086	0.028341345	1.2787562e-07	1.4642235e-07	1.1632643e-07	5.8215055e-06	0.002714944	0.52459866	0.21732609	0.0046860306	0.049441032
priorregion1_spot_7	0.4247781	2.1051967e-06	3.9434718e-07	5.94352e-07	2.2421593e-06	2.6099713e-07	2.6515875e-07	0.011594961	0.015498253	0.04344869	0.47502938	0.008371302	0.021272227	1.2329249e-06
priorregion1_spot_8	0.14078718	9.7072916e-05	0.0004554296	0.0104760565	0.006678019	6.040611e-07	6.8179855e-07	1.9098404e-06	4.8522066e-05	0.0012663363	0.67087877	0.021870472	0.01883224	0.12860669
priorregion1_spot_9	0.710672	3.0676756e-07	2.1934515e-07	1.6712592e-07	0.0012112547	4.067689e-08	5.5198743e-08	7.3210416e-08	6.1491073e-07	0.002449219	8.724403e-08	0.27520046	0.010459993	5.325388e-06
priorregion1_spot_10	0.25122926	1.2776705e-06	1.3423676e-06	0.03186573	8.035521e-06	1.4809034e-07	2.2177358e-07	1.8246489e-07	4.051591e-07	1.925263e-05	0.29664403	0.4000121	0.0132872835	0.006930717
priorregion1_spot_11	0.21630022	9.596531e-06	7.113385e-07	1.1839389e-06	3.2562523e-06	2.127224e-07	2.2088032e-07	2.2687685e-07	5.9375025e-06	2.0376745e-05	0.62957686	0.08523671	7.200017e-07	0.06884381
priorregion1_spot_12	0.29992163	0.012011586	1.2955006e-06	1.0737047e-06	0.02458678	0.0023717198	0.015830072	9.663823e-07	8.6369687e-07	0.12343598	0.15058748	0.33888572	5.789399e-07	0.032364175
priorregion1_spot_13	0.029141024	0.103439294	1.4121807e-05	0.0061638188	1.6090267e-05	1.0888986e-07	1.7125993e-07	1.236769e-07	6.956743e-06	0.0031611365	0.6482788	0.20295711	1.862449e-06	0.006819392
priorregion1_spot_14	0.27818525	1.2932895e-05	2.6921276e-07	1.9313995e-07	1.8195726e-06	1.2589267e-07	1.5028354e-07	1.8787328e-07	9.894202e-07	0.01463646	0.47462434	0.23252907	3.934895e-07	7.895621e-06
priorregion1_spot_15	0.6534912	1.3014629e-07	0.04184698	3.6172793e-07	6.9010553e-06	3.3583877e-08	6.214616e-08	4.7747942e-08	1.52848e-07	1.9540241e-07	8.57527e-08	0.30347666	3.5937293e-07	0.0011767735
priorregion1_spot_16	0.10854263	1.1487393e-06	2.4362134e-07	2.501115e-07	0.0039544133	1.426502e-07	2.8058446e-07	1.6405805e-07	6.214856e-07	5.598114e-06	0.4384827	0.4407259	0.008274366	1.1536562e-05
priorregion1_spot_17	0.2617027	6.21062e-07	2.6688957e-07	4.831609e-07	3.6074118e-07	7.415729e-08	1.3497241e-07	9.942462e-08	4.5040138e-06	1.8704075e-07	1.8683592e-07	0.7295038	0.008766461	2.0168844e-05
priorregion1_spot_18	0.2202023	2.6280552e-06	8.3069045e-07	0.020221159	4.50942e-07	3.2612806e-07	1.9792961e-07	1.5985377e-07	4.4163344e-06	0.025911434	0.7335951	1.0950207e-06	4.718244e-07	5.941239e-05
priorregion1_spot_19	0.14690265	0.74062115	4.5582135e-07	0.01728467	0.02598086	1.9817028e-07	8.120906e-08	8.217752e-08	3.4145767e-06	0.069197215	5.5446562e-06	2.3175741e-07	1.8680241e-07	3.1727545e-06
priorregion1_spot_20	3.1257663e-05	0.15855563	0.051964745	1.8301494e-06	1.4554756e-06	1.4047846e-07	5.411737e-07	1.6647647e-07	7.752367e-07	0.037503973	0.122765176	0.4718381	1.1854507e-05	0.15732442
priorregion1_spot_21	0.22048663	0.078658216	0.039909173	3.6493356e-07	3.7142065e-06	0.003219178	4.197471e-07	0.004224065	1.219123e-05	2.0727415e-05	0.5925424	0.060921066	5.8746264e-07	1.3370636e-06
priorregion1_spot_22	0.26318613	8.550788e-07	4.4603985e-07	3.6263918e-07	6.9903024e-07	1.7072854e-07	2.0128482e-07	1.909225e-07	4.5561455e-07	3.6511022e-07	1.836109e-07	0.7250011	0.0043368633	0.007472029
priorregion1_spot_23	0.014817036	0.15146558	2.0390233e-07	0.0012112124	1.074804e-06	1.2703568e-07	1.7197412e-07	1.3573555e-07	1.106611e-06	0.055874236	0.32880497	0.37059578	2.4018698e-07	0.07722828
priorregion1_spot_24	0.8702974	3.722852e-07	4.3180216e-07	2.78818e-07	0.003370385	1.2877143e-07	7.4842546e-07	1.7774765e-07	3.0547972e-07	2.5844952e-07	1.9158809e-07	1.0790905e-06	0.011336229	0.11499208
priorregion1_spot_25	0.14922175	0.4350836	8.218961e-07	2.0076783e-07	0.0059883916	2.3321617e-07	6.203002e-06	3.3511964e-07	1.7372859e-06	0.07854807	0.12963971	0.1428229	0.0053869993	0.053298946
