	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.0059764883	8.942754e-09	0.41286272	1.95038e-06	0.04447289	6.1044636e-07	0.3227063	0.060335003	1.6730915e-07	2.7745145e-08	9.353711e-09	5.083846e-07	0.15364309	4.4001446e-08	4.9215764e-08	8.9479016e-08	1.2236649e-08	6.905198e-08
priorregion1_spot_2	0.0017791204	2.8771945e-08	0.19165847	7.449698e-07	6.380233e-07	0.09296895	0.06746138	5.1397374e-06	1.9451771e-07	4.491582e-07	1.8049543e-07	1.7147853e-06	1.4583705e-08	0.6196636	0.024666281	3.5174122e-05	0.0017572377	7.306525e-07
priorregion1_spot_3	6.391358e-09	0.00036142103	0.64437544	1.0265439e-05	2.5249392e-06	0.07557147	0.20885274	2.1497633e-05	0.010493212	8.338009e-08	5.5814455e-09	3.5531113e-07	5.002785e-09	0.060310513	1.7265062e-07	2.1960693e-07	4.790551e-09	1.0260189e-07
priorregion1_spot_4	9.370633e-09	1.6005142e-08	0.25222528	2.895058e-05	2.3101313e-05	0.16016285	1.9558763e-06	3.5475863e-05	4.940796e-07	4.4139418e-07	3.6978022e-08	6.037007e-07	0.40522295	0.18161665	2.3967337e-07	0.0006797824	1.1944248e-07	1.0489971e-06
priorregion1_spot_5	0.0052937856	1.1579639e-08	1.761775e-06	9.891511e-07	1.16556985e-05	0.075303644	0.4949035	0.12326895	1.0312292e-06	2.1448196e-07	5.8363643e-05	2.4853246e-06	0.13458298	0.10339992	1.9026697e-07	0.063170165	9.70998e-08	2.435852e-07
priorregion1_spot_6	8.375935e-08	7.5845456e-08	0.17684214	2.0004752e-07	3.7471762e-07	0.14507255	2.0963263e-07	5.0385813e-07	2.2307204e-07	1.08935815e-07	1.7327105e-07	2.0032532e-07	0.26854327	0.27308849	6.2331345e-08	5.2417663e-06	0.13644601	1.472095e-07
priorregion1_spot_7	3.46046e-08	1.46170445e-08	1.739181e-06	0.068531774	1.3620048e-06	0.20223966	0.2790081	2.3100633e-06	0.004580427	0.0027701606	3.209356e-08	2.0759078e-06	0.28078827	0.05986882	2.3534867e-07	0.066568255	1.0707581e-06	0.035635605
priorregion1_spot_8	0.037469305	0.0015856575	0.23878177	5.2234384e-07	1.7976758e-07	0.104899615	0.17455038	3.535269e-07	9.1286225e-08	4.0934546e-07	0.00048815922	1.11959686e-07	9.4591876e-08	0.06530487	1.7762869e-07	0.3032617	1.3545493e-07	0.073656455
priorregion1_spot_9	6.19385e-09	2.5818915e-08	0.033867083	2.7074438e-07	0.05479178	6.968885e-07	0.39629647	2.111311e-06	2.2946537e-07	5.819666e-07	1.4951096e-08	2.649654e-06	0.28550175	0.1894185	3.6384662e-07	1.5263728e-06	2.184928e-08	0.04011596
priorregion1_spot_10	0.019175394	3.174726e-08	0.34142962	0.048310842	3.8516973e-06	0.08859835	4.437516e-06	9.985538e-06	6.004471e-08	7.844364e-07	1.746426e-07	1.8046587e-06	0.008754602	0.10320878	1.2891975e-07	0.19957948	0.12951332	0.06140833
