	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	1.4323598e-07	0.6081051	6.6014713e-06	2.4840713e-06	1.773031e-06	0.030674918	1.7814706e-06	0.081356175	6.3955883e-07	4.575461e-06	2.838606e-07	5.0983374e-07	2.5216574e-08	0.27933204	3.7655678e-07	0.0005112534	5.62399e-07	7.4431057e-07
priorregion1_spot_2	0.0010554307	0.18168941	1.6237576e-06	3.4029854e-06	0.05236985	0.01798946	1.5955667e-06	0.13102597	3.9941398e-07	1.1494108e-06	0.0006043442	8.516761e-06	5.4700426e-08	0.6152169	3.3859047e-07	3.0308121e-05	3.3001857e-08	1.2090737e-06
priorregion1_spot_3	0.0016890635	0.15374312	1.0682561e-06	2.6984628e-07	3.7639114e-05	4.62118e-07	2.8869854e-06	0.3373644	2.882053e-07	4.920617e-07	0.00042405425	0.013202362	1.2749548e-08	0.48718864	1.0383324e-06	0.00022460772	3.241011e-08	0.006119601
priorregion1_spot_4	6.303869e-08	0.36034852	0.03700135	2.5113686e-06	2.1511898e-06	5.3885606e-07	8.234837e-07	0.6026414	2.2512121e-07	1.16435906e-07	7.855788e-08	8.1054345e-08	1.4764202e-08	5.4356207e-08	6.836906e-08	5.509254e-08	1.794333e-06	9.696835e-08
priorregion1_spot_5	5.9368617e-08	0.20409496	1.2060563e-07	1.5603612e-07	3.7891508e-07	0.058296166	0.0024866934	0.03263005	3.338287e-07	3.7550153e-06	0.0007941397	1.160585e-07	0.00015890221	0.5496274	6.586334e-08	0.15190408	1.5097737e-07	2.5995225e-06
priorregion1_spot_6	1.03439326e-07	3.7506616e-08	2.6578908e-07	2.879719e-07	2.9164397e-07	1.6585149e-06	1.983105e-07	2.7738068e-07	1.04574625e-07	0.012663243	1.0861327e-07	4.2930874e-06	2.722625e-08	0.5695749	1.126281e-06	0.41773784	8.3986265e-08	1.5217523e-05
priorregion1_spot_7	1.2900855e-08	0.00016497266	6.544554e-06	0.036555603	3.353023e-06	3.8296162e-07	0.00023527515	0.49945977	0.0030499252	3.676329e-06	1.1918093e-08	0.011840487	1.1536297e-08	0.44625333	1.2690705e-07	3.0126626e-05	7.83603e-09	0.0023964816
priorregion1_spot_8	6.384181e-08	0.14735658	0.2072353	0.0026724008	6.536274e-05	5.125256e-06	0.00013380218	0.55385655	4.167451e-06	7.555937e-07	0.00073718483	6.3404775e-07	1.1671728e-08	0.08784163	1.1656173e-07	2.4099566e-07	9.000429e-05	1.5441765e-07
priorregion1_spot_9	1.9196673e-08	0.18722315	7.765624e-06	0.003842381	3.854046e-06	0.053681053	0.0259516	0.4721341	1.7873419e-05	1.918193e-07	4.0363506e-08	0.0217947	2.0716424e-08	0.18777905	1.9630495e-07	1.1189131e-06	5.958679e-08	0.047562864
priorregion1_spot_10	4.673662e-08	0.4205062	0.06317805	6.0966777e-06	0.04642575	0.027228097	2.1922992e-06	0.3861794	0.024978077	1.3118203e-07	3.1268456e-08	2.6447876e-07	0.00069450913	4.4467637e-08	1.06124084e-07	2.58561e-07	3.1827504e-08	0.030800704
