,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,9.251549054170028e-05,0.07830122634768485,0.6368557900190354,2.1158264189580227e-06,0.4228665858507156,1.6148642814073356e-07,5.40704269269554e-07,0.00036562593741109597,0.1773987799882889
priorregion1_spot_2,1.8221946689322978e-07,1.219223001669434e-07,7.410424096576663e-08,2.2574433700128793e-07,1.5377484388068297e-07,2.0933376987386512e-08,9.562981553301598e-08,1.8112459940766711e-07,0.6975275903940201
priorregion1_spot_3,1.3858325331739253e-08,3.338059304525132e-08,1.8468179252550954e-08,3.2887677647863714e-08,3.191628543675051e-08,1.260091786470241e-09,2.544003585569499e-09,1.2556503747873649e-08,0.08135420978069306
priorregion1_spot_4,1.0601241307028886e-07,1.4905040757184906e-07,8.126643642469844e-08,1.9148482621744736e-07,2.7877648562935063e-07,8.264555395598452e-09,1.752743941096924e-08,9.721408709140177e-08,0.2814967170357704
priorregion1_spot_5,0.029473958909511565,0.017266190238296987,0.6277712285518646,1.7894621396408184e-05,0.592148146033287,2.2399198655875807e-06,5.685948940481466e-06,0.000996087188832462,0.30626256167888644
priorregion1_spot_6,0.000667743044323288,0.03568652663379908,0.7574680626392365,0.977703669667244,2.2108272671699525,0.6698237597942353,0.00019000414904439823,0.002281091909389943,0.12931033521890642
priorregion1_spot_7,8.983551111896305e-08,1.663770746063165e-07,4.898535763686596e-08,2.4315551385711845e-07,1.1633810537148292e-07,2.59377233469138e-08,3.301170075076243e-08,1.8407191575420257e-07,0.6519190251827239
priorregion1_spot_8,1.5027437694214998e-08,3.723579400372046e-08,2.4040570156813604e-08,7.48249036064408e-08,5.775719849054895e-08,2.0164513947484863e-09,5.67008908713973e-09,3.2591165144424405e-08,0.1121127050369978
priorregion1_spot_9,1.305780713778404e-07,3.126041605128194e-07,6.442015596519468e-08,5.689737491820779e-07,3.1767173567232023e-07,2.4887176142129875e-08,9.139765744237138e-08,6.88358561262703e-08,0.28253356367349625
priorregion1_spot_10,1.277930614662637e-08,3.803030956817111e-08,3.670766233199174e-08,1.5053936550657456e-07,4.264291817435151e-08,4.486714599849507e-09,4.644300388711998e-09,1.293443756544832e-08,0.058395267464220524
