,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,0.00017133707588072865,0.0007517913618357853,0.46749731749296186,0.0014567909296602012,1.076081371307373,2.471136713211308e-06,0.5015182048082352,0.009326760610565542,1.0794542193412782
priorregion1_spot_2,0.0002027371861913707,0.011711574858054519,0.6374223798513413,0.15699906945228576,1.4563533544540406,9.401933721164825e-06,0.3968793287873268,0.001207391486968845,0.17426137626171112
priorregion1_spot_3,2.5075964913412465e-07,6.184713515722252e-06,1.7045615095412362e-05,0.01994884992018342,0.00031186179548967633,1.9142421763262974e-07,0.5405251890420913,2.20013564103283e-05,0.4390096917748451
priorregion1_spot_4,1.8283117697137644e-05,0.000891525496263057,0.26177967339754105,7.80360078351805e-05,0.34433757811784743,6.48725591645416e-07,0.6553639143705369,0.0004075255463249051,1.4191017150878906
priorregion1_spot_5,3.582105000532466e-05,0.0009117339184740559,0.6331600278615952,0.0005925833625951782,0.9645769119262695,5.130847171130882e-07,0.19277893826365472,1.996759228859446e-05,0.17715288028120996
priorregion1_spot_6,0.00018997754232259468,0.0012680658837780356,0.8258986890316009,0.0270029915496707,1.252349591255188,3.2223324069491356e-06,0.5887834429740906,0.00021377585871960037,0.5543844550848007
priorregion1_spot_7,0.0034987608785741033,0.02127443253993988,0.9590228736400604,0.000975001385086216,1.7976803660392762,0.00011551131974556484,1.345555192232132,0.0013143422082066538,0.6643916130065918
priorregion1_spot_8,0.0002705647289985791,6.683059546048754e-05,0.23195804953575136,1.9550323213479714e-05,0.40859498679637907,9.708035975108942e-07,0.6051319777965546,4.9688653916746265e-06,7.450323100783862e-05
priorregion1_spot_9,0.0003404945397051051,0.0035912291030399503,0.43168311864137654,0.0027522353222593668,1.1942738234996797,3.251862290198915e-05,1.5297947168350219,0.00016458726095152086,1.100493335723877
priorregion1_spot_10,1.118196960305795e-05,0.00014062975096749142,0.24987912848591803,1.0602745135201985e-06,0.26401278227567676,4.774386095363071e-08,8.89118811755907e-05,0.00016649156241328457,0.36652789115905765
priorregion1_spot_11,0.0009106113546295092,0.006187018170021475,0.740083247423172,0.026864772196859125,2.157129728794098,0.00015375964721897617,1.0811960697174072,0.0003263273654738441,1.0768023133277893
priorregion1_spot_12,1.686326722847298e-05,2.5673670279502403e-05,0.29131001979112625,0.00040808801568346096,0.3054983183741569,1.0922220553766238e-06,0.5124503284692764,1.1418139649777005e-06,0.00023301902256207542
priorregion1_spot_13,3.0250230793171795e-05,0.0001556937975692563,0.2541105419397354,3.769438517338131e-05,0.37162872254848484,2.1210051457387635e-07,0.1779138319194317,2.831889705703361e-05,0.2951847523450851
priorregion1_spot_14,8.82825975168089e-06,0.0002046466921456158,1.307978332042694,4.752383006234595e-06,2.097040629386902,5.286523130365595e-08,0.0012279476621188223,4.612303364410764e-05,1.021439975500107
priorregion1_spot_15,0.00012617691318155268,0.006697967019863427,0.020537633914500475,0.17733549550175667,0.12873459160327913,1.749733291944722e-05,2.9457688331604004,0.023150102980434895,0.5220439493656158
priorregion1_spot_16,0.0020283650257624684,0.000347441625490319,1.3294499814510345,4.263457194610965e-05,2.3903961896896364,5.828744718883172e-07,0.002973710966762155,4.249508474458707e-05,0.5809556573629379
priorregion1_spot_17,0.0005878171563381329,0.029937172960489988,0.26364254355430605,0.31282409727573396,0.6765735805034637,4.121631372981937e-05,1.8604245007038116,0.005282498733140528,0.4263296201825142
priorregion1_spot_18,0.00025582224188838156,0.01620588507503271,0.7027315646409988,0.0861056748777628,1.3956799626350402,2.371569235037896e-05,0.5281051218509674,0.0003906926009221934,0.6981352984905242
priorregion1_spot_19,0.000384049807325937,0.002406247949693352,0.790363347530365,0.12271013632416725,1.2757290422916412,1.569858618495346e-05,0.8426654636859894,0.004011330124922097,0.4814382940530777
priorregion1_spot_20,0.00010635668841132429,0.004638177040033042,0.14534315019845964,0.010022734152153134,0.5842745959758758,7.494928945561697e-06,1.7014743983745575,0.047979702614247804,0.6139678359031677
priorregion1_spot_21,0.00027975283737760034,0.0008149547735229135,0.48894216418266295,0.021648755110800267,1.307918518781662,1.1932440020245852e-05,2.183723294734955,0.00018197905956185423,0.0006752200657501817
priorregion1_spot_22,0.0001591747255588416,0.0009080693998839706,0.5321862906217575,0.0007400248199701311,0.9498752117156982,3.4066217494910235e-06,1.2805508017539977,0.00020649337820941583,0.49984737783670424
priorregion1_spot_23,2.3907189643068705e-05,0.0040582567919045685,0.4004820853471756,0.004148244089446963,1.1097546696662903,6.666981988701082e-07,0.44145175218582156,8.886496834747959e-05,0.4438318654894829
priorregion1_spot_24,0.010359410708770157,0.0014148286718409508,0.6458036094903946,0.0005648590507917107,1.595729947090149,9.728823079058202e-06,0.17445617988705636,8.924895228119568e-05,1.2255190134048461
priorregion1_spot_25,1.0247150683539987e-08,1.2241787530342663e-07,8.624829810344182e-08,2.2360372309293557e-08,7.778114013490266e-06,2.2014844058837467e-09,1.0312746656637728e-08,1.1636201158182763e-08,0.7217649221420288
priorregion1_spot_26,2.408958043815801e-05,7.796986246830786e-05,0.42752607017755506,0.14748044759035112,0.27809518128633504,8.221456340606893e-07,0.3272780880331993,3.639687747636345e-06,0.38030651360750195
priorregion1_spot_27,0.0014285391836892814,0.004172848700545728,0.8865715652704239,0.506760573387146,1.9061436474323272,5.9055048768641424e-05,1.4517117381095885,0.0004580156179144979,0.3688724800944328
priorregion1_spot_28,1.2560913592096768e-05,0.0001898142094432842,0.32227054238319397,0.05895244795829058,0.581201434135437,2.0255164031368625e-06,0.4704923689365387,0.0033977322396822277,6.226981968211475e-05
priorregion1_spot_29,0.00019967418775195258,0.015858928207308054,0.22031645476818085,0.711634087562561,0.4724086090922356,0.0009409019548911601,2.216538941860199,0.0038697013515047733,0.5816167414188385
