,q05_spot_factorsB,q05_spot_factorsCCL5.CD8T,q05_spot_factorsCCR7.CD8T,q05_spot_factorsCD14.Mono,q05_spot_factorsCD4T,q05_spot_factorsDC,q05_spot_factorsFCGR3A.Mono,q05_spot_factorsNK,q05_spot_factorsPlatelet
priorregion1_spot_1,1.2475554406642915,0.002387620729859918,0.014820621814578772,5.072064914202202e-06,0.02906940309330821,2.38154296994253e-06,3.3436126386732213e-06,0.14686472043395044,1.2096102893352507
priorregion1_spot_2,1.734201818704605,0.0007601259421790019,0.29421780109405515,7.453131729562301e-05,0.04546314813196659,7.22461463738e-06,1.9783159223152326e-05,0.027625796291977166,0.26488867998123167
priorregion1_spot_3,2.694560503959656,0.005638682190328837,0.0967865750193596,0.0008006783929886297,0.7314817398786545,1.5454356889677003e-05,0.006486386340111495,0.08531480766832829,1.8988052161716953e-07
priorregion1_spot_4,1.344561803340912,0.0007599156990181655,0.0348236383870244,4.76871095088427e-05,0.17032304033637047,4.434144693732378e-06,9.042845522344578e-05,0.005160124995745719,1.7520869519671577e-07
priorregion1_spot_5,0.6886219173669815,0.7184634208679199,0.004538082308135926,6.580706576642115e-05,0.10024647526443005,0.0006143233127659187,0.00011934734720853159,1.771382313966751,4.2598216154488015e-08
priorregion1_spot_6,3.064448022842407,0.5889743536710739,0.15648251324892043,0.9702684134244919,0.2624638944864273,0.004395930166356265,0.025410486664623023,1.7072475373744966,0.705088260769844
priorregion1_spot_7,0.5501937747001648,3.3057756627385974e-05,0.04734866749495268,7.442908872690169e-06,0.0570151237770915,2.0527036639350627e-07,4.877804542502417e-07,0.00017006876005325468,1.415821477834811e-08
priorregion1_spot_8,1.615278995037079,0.0002011343647609465,0.2514754444360733,0.012172593409195543,0.3547466084361076,0.0006733066285960376,5.110074180265657e-05,0.0008966772904386744,9.333322310567383e-08
priorregion1_spot_9,2.4859141230583193,0.17735453471541404,0.01568767665885389,0.001469187968177721,0.09844703078269959,0.08123366050422191,0.0006148338463390245,2.2502031803131106,1.7052358150482179
priorregion1_spot_10,0.11698065884411335,0.002396738750394434,0.0007358982140431181,0.012009944114834071,0.0012102350709028542,1.8183032261731567e-05,0.09391487948596478,1.3604958176612854,4.310248225003477e-09
priorregion1_spot_11,0.8087852478027344,0.005868644826114178,0.0004955316122504883,0.00036010459734825423,0.003442589845508337,0.13955554142594337,0.00031177769706118856,0.9735164046287537,0.30403435081243513
priorregion1_spot_12,3.024692022800446,0.7874986857175827,0.12630925104022026,0.017310513090342282,0.5610389560461044,0.04377842713147402,0.005439323629252612,2.2028826832771298,0.29271612465381625
priorregion1_spot_13,0.7249098122119904,0.0012017197208479048,0.0024962829891592266,3.4131691677430354e-06,0.007222267240285873,1.2114436913179816e-06,1.8016599995007713e-06,0.09866027981042862,0.7153342306613922
priorregion1_spot_14,0.7561160683631897,0.00017792216822272168,0.04198091607540846,0.0012895727471914143,0.022082538809627295,2.5323625504825034e-05,4.146884384681471e-06,0.029311999864876273,7.690879000321615e-09
priorregion1_spot_15,0.6140028059482575,0.04932381026446819,0.06293752267956734,0.09339797049760819,0.8577134072780609,0.12648749202489853,0.0005872588022612035,0.7042655169963836,0.0005275058705592529
priorregion1_spot_16,3.643663263320923,0.8908302485942841,0.11078016199171543,0.0031951219891197978,0.22995818182826042,0.0031618216540664434,0.001582450547721237,1.6669010818004608,0.2625147983431816
priorregion1_spot_17,1.1805079519748687,0.00013239135660114698,0.027060884237289428,0.00010493829322513192,0.04005769602954387,1.8945222791444393e-06,7.857386299292557e-06,0.0017473457322921605,0.00026686561323003845
priorregion1_spot_18,1.4820962011814118,0.002972407185006887,0.049723165296018126,0.00015013637603260578,0.020087114069610834,2.1780316819786092e-05,0.0002325742578250356,0.07623021677136421,3.1750981008826786e-07
priorregion1_spot_19,2.8967400431632995,0.1400125406682491,0.21613264307379723,0.0005330649903044105,0.5226798117160797,0.00016244152357103303,0.051925813592970375,0.4695802450180053,4.0874013365055365e-07
priorregion1_spot_20,3.2140329718589786,0.22482432946562766,0.03981724474579096,0.004016400151886046,0.1280517965555191,0.0012390263495035468,0.01713973544538021,0.7409434705972672,5.166604552186982e-07
