	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	7.3670907e-07	5.2224365e-08	0.4125207	0.034171425	8.555647e-05	0.0462116	0.024447015	0.028708331	0.0024305063	1.7826362e-06	0.11394765	3.2119385e-07	0.13433109	6.8379677e-07	3.431497e-07	0.05588494	0.0902337	0.057023693
priorregion1_spot_2	0.005364277	6.261691e-08	0.026661806	4.13487e-07	1.341462e-06	0.25827456	0.04401292	0.04432182	3.5509078e-07	9.429782e-07	0.17526294	2.426139e-06	0.4233822	3.3119488e-07	2.3424397e-07	0.014830765	1.4855261e-06	0.007881104
priorregion1_spot_3	0.016494518	9.081677e-08	0.4001459	1.5546018e-06	4.128668e-07	1.044212e-06	3.676216e-06	7.459268e-05	0.013620624	5.198409e-08	0.16961373	1.2293718e-07	2.9642521e-08	1.7094291e-07	9.004432e-08	0.32437912	0.07566411	1.8172312e-07
priorregion1_spot_4	1.2310186e-08	2.1861704e-08	0.44912875	1.939917e-07	3.4525166e-07	0.1911741	2.056763e-06	0.030951286	5.360241e-07	0.024276841	2.2924064e-08	3.0236325e-07	7.4216198e-09	1.8548224e-07	0.07501213	0.029914945	1.4018853e-08	0.19953823
priorregion1_spot_5	4.7317783e-08	3.6559772e-08	0.2863898	1.0489741e-07	2.1702373e-07	0.383127	3.859177e-07	0.008766435	2.3430611e-07	1.0902306e-07	0.14532776	1.08363295e-07	0.0003238024	1.1863104e-07	5.5123156e-08	0.17606369	4.042654e-08	7.245834e-08
priorregion1_spot_6	4.0910658e-07	2.3237786e-07	0.32789752	2.1241055e-06	4.3179816e-06	0.14121032	2.93147e-06	2.6553644e-05	1.2132508e-06	1.16970845e-07	0.36452687	4.5025365e-07	0.01148362	2.1183925e-07	1.146306e-07	0.0056745526	0.14916836	1.5427909e-07
priorregion1_spot_7	2.3031077e-08	1.7562515e-08	0.5524634	1.799936e-06	0.023887517	0.2396792	0.006194346	1.8568317e-06	1.4185864e-07	4.2978435e-08	0.16759078	0.010180423	1.1844918e-08	8.646694e-08	4.4725674e-08	3.5637822e-07	3.3377187e-08	6.331597e-08
priorregion1_spot_8	1.7996852e-07	1.3835036e-08	0.20344268	0.016574787	5.783594e-07	1.9092013e-07	1.3468963e-07	2.9991804e-06	6.5728e-08	4.1906418e-07	0.06359849	1.4468206e-07	0.12776557	0.018004782	1.4644231e-06	0.060757272	4.6293586e-08	0.5098502
priorregion1_spot_9	8.3462277e-07	0.00035934264	5.14029e-07	1.9062752e-07	1.3838213e-07	0.1368416	2.4625464e-07	1.973621e-07	9.628715e-08	0.064838864	0.230777	1.2860359e-07	1.0432604e-07	3.0369785e-07	5.182482e-06	2.641348e-06	1.1444229e-05	0.5671612
priorregion1_spot_10	6.914628e-08	5.997754e-08	0.07166368	4.5884218e-07	7.1699054e-07	0.15538627	0.047323775	0.11322857	3.956023e-07	0.017805403	0.26298127	0.039935596	6.8666765e-08	3.7277184e-07	8.1911776e-07	0.011192195	2.5957166e-07	0.28048003
priorregion1_spot_11	4.9725585e-08	1.6742616e-08	0.50230986	0.006122698	1.3129194e-06	0.034031842	4.2428924e-06	5.4110496e-06	4.1934675e-07	9.205099e-08	0.20785075	1.1976485e-05	0.24964309	2.5695863e-07	5.54387e-08	4.4871487e-07	7.2304175e-07	1.6719769e-05
priorregion1_spot_12	2.4015944e-07	3.717351e-07	0.064248286	5.0987563e-07	8.985698e-07	0.35120818	2.4982899e-06	0.11520799	9.720035e-07	1.2070235e-06	0.4670863	6.670748e-07	0.0005296289	3.5274817e-07	2.6737354e-07	1.89207e-06	0.0017096066	1.8053801e-07
priorregion1_spot_13	0.0010216247	2.9403662e-08	0.61772615	9.132959e-06	4.3753676e-06	0.12152494	8.495985e-06	0.06453801	2.2666403e-07	6.3125077e-07	0.090103574	1.3945245e-07	2.4362702e-08	0.011744619	0.011716646	0.008748458	2.4554437e-08	0.07285288
priorregion1_spot_14	2.359082e-08	2.4120038e-08	0.00874722	4.2162674e-07	2.6143843e-07	0.19139057	2.4894254e-07	2.5014361e-07	3.4536453e-07	0.05323927	0.2118599	1.5976114e-07	1.2657397e-08	3.8582368e-07	0.2616181	3.5171017e-06	5.7403238e-08	0.27313918
priorregion1_spot_15	6.6949724e-08	1.7918216e-08	0.2156116	1.4596696e-07	2.2768661e-07	1.7966326e-05	1.6998746e-07	4.94661e-07	0.009343969	9.151103e-07	3.809473e-08	1.1206874e-07	0.43605843	2.478409e-07	8.27534e-07	0.019929608	8.9114405e-07	0.31903425
priorregion1_spot_16	7.88244e-07	8.943596e-07	0.03170776	7.007228e-07	2.4669345e-07	4.670152e-07	9.47747e-08	2.100582e-07	3.250759e-07	0.061343424	0.2699019	6.9500777e-07	2.4530184e-08	0.01668543	0.08600232	5.9322316e-05	2.7775036e-06	0.5342925
priorregion1_spot_17	3.335029e-08	6.4506075e-08	1.6410111e-06	1.3841706e-07	3.8200736e-07	0.011247902	1.972817e-07	2.2778043e-07	0.025473855	1.2993175e-06	0.43616363	3.2632e-07	2.6613662e-08	0.0057235127	0.25286552	2.693699e-06	9.508249e-07	0.26851752
priorregion1_spot_18	3.8777674e-08	3.0709028e-08	6.827335e-08	1.7221333e-07	1.6333743e-07	0.0036894833	7.6052956e-08	6.794468e-08	1.2528126e-07	3.3677387e-07	0.21404597	0.0035041121	0.0029017192	2.1508435e-05	1.5908964e-07	0.74269176	0.03314357	6.184026e-07
priorregion1_spot_19	1.23110695e-08	1.3676466e-08	0.85814524	2.316929e-05	4.240151e-06	0.029083265	0.009827692	3.363854e-05	9.89092e-08	5.571691e-08	0.09498665	2.47882e-07	0.0078951735	1.1925222e-07	5.048282e-08	7.123248e-08	2.0129736e-08	6.4378504e-08
