,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,5.045007583248663e-06,0.6102200448513031,3.375861888343934e-05,0.00032907983259065075,0.429706409573555,0.8582055389881134,3.200462572294782e-06,1.5554299890995025,7.607367763284856e-07,0.8823223114013672,5.837537511155234e-08,0.3086420834064484,0.16471288353204727,0.03405968137085438,1.994060839933809e-05,1.4777261071685644e-06
priorregion1_spot_2,4.139323732488265e-06,0.4729553088545799,5.067056258667435e-06,2.3150225115387e-05,0.25478376299142835,0.9333143383264542,2.2774089188715155e-06,0.2793074116110802,1.0026336383361924e-06,0.36930074244737626,2.6496193505920477e-08,0.013027884159237148,0.39933459013700484,0.14168762117624284,6.140477016742808e-05,2.274728531119763e-05
priorregion1_spot_3,3.059097664959154e-07,0.0047324732411652805,0.00018224915766040797,0.00011407211241021287,0.11826845221221446,0.16817394345998765,4.75964043289423e-06,0.16412565261125564,4.147615825900176e-07,1.8699556494539135e-05,5.105052824916357e-09,1.243211716413498,0.6356357306241989,1.0214802887276163e-05,1.160008455372008e-05,3.183228329817211e-08
priorregion1_spot_4,2.6427324428368593e-05,0.38291741013526914,0.1388169690966606,0.01665829299017787,0.004667636472731829,0.2869935631752014,1.223554568241525e-06,1.415272855758667,2.379301838573156e-06,0.6513182610273361,1.3182600611116868e-07,0.6140800774097442,1.0256659984588623,1.6290903568267823,2.5581985755707138e-05,3.2434251693302944e-06
priorregion1_spot_5,1.0134832351127444e-08,0.00013470467092702165,0.00018681489164009692,0.06777448579668999,0.2506575211882591,0.05913187768310309,7.747345051711819e-07,0.00019159985386068,1.756246819084595e-08,2.074699793297441e-07,2.0291522018212053e-09,0.4853964537382126,0.25491923838853836,1.1101784366474022e-06,3.067678414936381e-06,6.994796719617114e-09
priorregion1_spot_6,5.479534002006403e-06,7.763295616314281e-05,3.9510890746896625e-05,1.5264766830114243e-06,6.686973756586667e-05,2.3355073153652484e-05,3.8346729667182446e-07,0.19347411841154097,2.909118123284316e-07,0.15157147571444513,1.5000389108621447e-08,0.43412196934223174,0.15317956879734995,0.06371888220310211,8.412879878960668e-06,0.005541261867620051
priorregion1_spot_7,3.7855456525903722e-06,0.0010642691457178445,0.0004378605852252804,2.7060410957346903e-05,1.8385024487972261,0.7926014453172683,0.00025994659081334247,1.0812528669834138,8.035673135964317e-06,0.7304199784994125,7.544651303703632e-09,5.33529700987856e-05,0.0006541438779095188,0.0007622760400408879,1.0458119277245714e-06,9.383069311752479e-07
priorregion1_spot_8,1.3037405915383716e-05,5.360829231904063e-06,1.6957852949417432e-06,5.502496023268578e-08,0.020603861939162017,4.3972049297735795e-06,6.560051531323553e-07,0.429903981089592,2.1511511647531736e-07,0.2905254229903221,1.0280803408591056e-08,7.62827136213673e-07,6.104684985075438e-06,0.12711191475391387,1.698876829436813e-07,6.840203568572178e-05
priorregion1_spot_9,1.3435498260605528e-07,0.32981889992952346,9.730787724038238e-06,0.00019169012957718224,9.632010442146567e-05,0.6599650204181671,3.478270311774168e-08,0.00017306120062130507,1.0042489417827483e-08,9.171011612352232e-07,5.902127986345817e-09,0.0011935587623156606,2.1565538872891927e-06,6.303018608377897e-06,4.841121772187762e-05,4.254451564378314e-08
priorregion1_spot_10,1.6758236506575488e-05,0.3181872293353081,0.03752405848354101,6.842921939096414e-05,0.001300446572713554,0.24949560686945915,1.1927301841296867e-06,0.09089610837399958,5.303087419861186e-07,0.13355431705713272,3.1978740899774044e-08,0.590724167227745,0.4789942532777786,0.1663480021059513,0.00010482701181899757,3.184748729836429e-05
priorregion1_spot_11,3.355513290443923e-05,2.3345816850662233,1.6847428105393193e-05,0.00013482184222084472,0.03293939735740423,0.19330255463719367,1.3764659115622636e-06,0.8306487172842025,4.3138363480466065e-06,0.691529706120491,5.698569136569631e-08,0.31003928929567337,0.09549278281629085,0.4938695430755615,0.00021108832443132998,0.0037989857024513184
priorregion1_spot_12,6.412480672679522e-07,0.00012793941641575657,0.004823108995333314,1.974811846139346e-06,0.08722029328346252,0.2482706144452095,1.6508448581475933e-07,1.028335440158844,7.888414863543859e-08,0.8789048671722411,2.4693649791629467e-09,2.0806068096135278e-05,0.00036014271172462036,0.0017865689122118058,2.7130886692816603e-08,1.3595322400306032e-06
priorregion1_spot_13,1.9571948450902712e-05,0.7849324434995651,0.006668663606978953,9.336973234894686e-05,0.0036463167052716017,0.001088862179312855,1.570775757500087e-05,0.2884980618953705,4.567355381368543e-06,0.43178968578577037,1.0147382027980712e-07,2.5420350551605226,0.5158326625823975,0.19196429699659348,0.00027542454772628845,1.260473950424057e-05
priorregion1_spot_14,0.00020127940952079372,0.6039607435464859,0.12191571965813637,0.0011637040064670144,0.010249975603073835,0.9972372591495514,1.5413746132253438e-05,0.3002991482615471,0.0009222039196174592,0.4638387724757195,5.771767437323661e-08,0.11598433032631875,0.0010624989634379744,0.1799669399857521,0.22458753809332846,0.0469755083322525
priorregion1_spot_15,8.783612975094003e-06,1.399372863769531,2.05444631546925e-06,3.920170229321229e-06,3.263491908001015e-05,0.0015480084286537022,1.2709857264781023e-05,0.002131484542042017,2.6881650541099587e-07,0.4913490876555443,1.7844747279838203e-08,0.40061874538660047,0.2281932756304741,0.008249824633821847,3.215890592400683e-05,3.3985227673838383e-06
priorregion1_spot_16,9.642142998700366e-07,6.731842313456582e-06,6.915197764101322e-06,2.1675785546904082e-06,2.2637118763668693e-05,2.052858899332932e-05,1.8171326772176146e-07,7.427501841448248e-05,1.2184549547100687e-07,0.12866234928369522,1.9268176942865976e-09,0.35837779790163043,0.3749906659126282,0.0004932143667247147,0.05272270459681749,0.023325004521757363
priorregion1_spot_17,0.001388976484304294,0.30684745907783506,2.2374712261807873e-05,1.5638032482456766e-05,0.09204237163066864,0.1320138730108738,0.001092463411623612,0.9199091047048569,9.44814662943827e-05,1.6775839865207671,3.123805541349612e-07,0.3982925355434418,0.5690294057130814,1.0180335760116577,0.056814003735780716,0.07897504530847073
priorregion1_spot_18,2.2857913700136125e-05,1.6696997165679932,8.174636932380964e-05,0.004424121160991491,0.001762253645574674,0.7859226107597351,1.3182025554669964e-06,0.17765978947281838,3.0177558301147656e-06,0.5230021566152573,2.5006599457810808e-08,7.778860635880845e-05,0.08549001701176166,0.08924374468624591,0.00037404050963232296,1.1716495782820857e-05
priorregion1_spot_19,2.0505165991835385e-07,0.0002993011512444355,3.7288669318513714e-06,1.2242248942584411e-06,0.06446185819804669,0.48019899874925615,8.382273257723228e-08,0.1159295167773962,2.001626926428912e-08,3.4903231062344274e-05,5.837045624623727e-09,0.09437380135059358,0.4544548884034157,3.439163137954893e-05,9.076792252926681e-07,2.6114329276794026e-08
priorregion1_spot_20,0.0001989246353332419,0.4888415262103081,0.000167756958398968,0.0004983148304745556,8.531434687029105e-05,0.21698350533843042,1.0081564869324212e-05,3.2763138369773516e-05,1.196948514916585e-05,1.3223106861114502,4.158826740763288e-08,0.888544550538063,1.2980285816865944e-06,0.5807720273733139,0.000811353328754194,0.0012015198532026262
