,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,2.7372962676963654e-06,2.2482210715679686e-05,1.9556838035583495,7.940845389384777e-05,0.37199191451072694,1.2786872565746306,5.951679980853442e-07,0.004624708532355726,7.068011115052287e-07,6.780776203640927e-07,3.0038457197179016e-07,0.9863486588001251,9.577028458807036e-06,8.340642216353444e-06,0.3688719987869263,7.372582587095166e-07
priorregion1_spot_2,3.0458906934427433e-07,2.2686165266350145e-06,0.1354723460972309,2.0102016549117254e-07,0.03954433184117079,4.781594252563082e-05,7.875142458146912e-08,2.8820232455473163e-05,5.7050966084659654e-08,6.794347655159074e-07,4.7999762742279016e-08,0.6130614668130874,1.6023658417907426e-07,1.1933083033000003e-05,0.22561143040657045,4.549108822970993e-07
priorregion1_spot_3,1.0009228645913029e-06,1.678390153756482e-05,1.0507861793041229,3.0136828900140245e-05,0.02574466373771429,1.515791630744934,1.5995480779906758e-07,0.0023073475924320517,2.1855417884353303e-07,3.3209801841849185e-07,7.957074217301853e-08,0.7648608058691024,1.527872080941961e-06,8.684872273079237e-06,0.8846387922763824,5.169149574157928e-07
priorregion1_spot_4,2.7169107511326732e-06,1.082943811070436e-06,0.5381544023752213,3.5888132629224857e-06,5.0168228335678576e-05,0.6709601044654846,3.8460378704030523e-07,1.90728248526284e-05,1.378414943076223e-07,1.5270212907125826e-05,0.009480554284527898,6.199915587785655e-05,2.5495810859865744e-06,0.03747275602072477,0.025065698474645615,0.0039014496724121273
priorregion1_spot_5,2.2604403625337003e-06,4.2527519326540635e-06,0.970758506655693,2.118323818649515e-05,0.040056695230305195,0.6596660435199737,3.337054039320719e-07,0.004733390267938375,2.93071927615074e-07,1.3879019832074845e-06,1.9452123183327786e-07,1.8462630450725555,1.4310928804661673e-06,1.680434697846067e-05,0.9605597883462906,8.217322033488017e-07
priorregion1_spot_6,1.962725882265204e-07,5.856365769432159e-05,2.1330767273902893,0.0056897849077358845,0.17012383714318277,0.002413581847213209,1.3160875624862456e-07,0.00020989334661862812,4.0512844350359957e-07,3.116716456474933e-07,6.184949015164421e-08,0.9750408470630646,1.6245806477854785e-06,6.46295220576576e-06,0.26756452023983,2.742693343549263e-08
priorregion1_spot_7,2.745270421655732e-06,2.6138140015063984e-06,0.4548896789550781,3.764260418392951e-06,0.00042934744560625405,0.22459648177027702,1.1909643653496005e-07,7.241802777571137e-05,5.976778609806388e-08,7.676321189364898e-07,6.449393232799139e-08,1.493073397874832,4.152449562866423e-07,0.03540235906839371,0.39645302593708037,5.564766610177686e-07
priorregion1_spot_8,3.3737019435875485e-07,2.505039456082159e-05,1.2931939125061036,1.9620126295194495e-05,0.0025415511801838877,0.15246347561478615,2.083101122707376e-07,0.00017442424723412842,8.820183658997394e-08,9.793064812413378e-08,3.907157353211233e-08,0.9085019648075103,6.015538758674665e-07,3.139081354675e-06,0.7339979141950608,7.824082288721002e-08
priorregion1_spot_9,6.53908027743455e-05,0.00030209048418328166,3.1957122802734377,1.616778436073219e-05,0.30650607496500015,0.2613453298807144,1.1622758893281571e-05,0.8190396547317504,2.395501354612861e-07,6.3803712009757875e-06,0.00018936691558337773,0.0021072741830721496,8.940503494159204e-06,0.0009498253231868148,0.0017556816746946424,1.1575277696351806e-07
priorregion1_spot_10,3.087609030671956e-07,7.937267764646095e-06,0.680709731578827,4.219871084387705e-06,0.4692086607217789,0.002515209629200399,2.0723463620697657e-07,0.0006630264135310427,2.5923173438968663e-07,6.608041928757303e-07,1.4697880530434308e-07,1.4919388651847838,3.681763161011986e-07,3.4659704965633862e-06,2.0274680137634276,7.664150878383679e-08
priorregion1_spot_11,1.3808104426971112e-06,0.001064015127485618,0.8762990534305573,8.056761689658743e-05,0.012751301610842347,3.4856311678886414,4.1834328072809513e-07,0.0017727926548104732,7.598997603963654e-06,1.0311382675354253e-05,2.1110616472697076e-07,0.9170925080776214,3.7808729302923898e-06,8.439152734354138e-05,0.3820070594549179,3.3681909258120867e-06
priorregion1_spot_12,2.854663046036876e-06,3.2581404184384154e-06,0.3901841625571251,1.0058581119665176e-05,0.0012546100362669677,1.9872674167156221,2.699468595324106e-07,0.0005811326351249591,2.4197994079599995e-07,2.0068635762982016e-06,8.689366310932201e-08,0.9129027545452117,1.2568103670673736e-06,0.002995257347356528,1.6974937617778778,6.575396059815831e-06
