	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.0918793	0.263659	2.1254309e-07	0.0011211315	0.04118649	0.22331372	0.08790155	0.0027659414	0.008763728	0.004370726	8.033641e-06	0.2750302
priorregion1_spot_2	0.0020774002	9.3393135e-07	3.4264353e-08	4.0762036e-08	1.7298615e-07	0.3647941	0.14606261	0.0017348672	1.7487454e-07	0.32792526	0.018591393	0.13881293
priorregion1_spot_3	0.0075520575	0.0103222905	1.0266067e-07	8.738123e-08	3.265061e-07	0.30690536	0.12711322	1.3162398e-07	2.1692678e-07	0.11503493	0.0050601615	0.42801103
priorregion1_spot_4	1.719179e-07	0.008785467	2.8675167e-08	9.226838e-09	5.249551e-07	0.3894833	0.3483806	0.008593655	2.9972614e-07	0.23374026	0.01101576	7.475397e-08
priorregion1_spot_5	0.05887913	0.36665896	8.218797e-08	4.549181e-08	0.025283273	0.07763253	1.6363305e-07	0.0067172325	0.010490174	0.22934331	0.0361006	0.18889457
priorregion1_spot_6	0.03531942	0.15457678	5.4516068e-08	3.2022797e-08	0.03500056	0.26703203	0.20804085	0.008368606	2.1969883e-05	0.2610031	0.030635374	1.3741991e-06
priorregion1_spot_7	0.09303458	0.32510406	2.446997e-07	0.0021373637	0.00071369624	0.05655843	0.05941765	0.0019855897	0.0056179897	0.12879968	0.03134503	0.29528567
priorregion1_spot_8	0.07324134	0.2762334	1.1731952e-06	0.0017576573	6.058872e-06	0.28345338	0.23827048	1.6296504e-07	2.8830589e-06	0.063083604	9.2191243e-07	0.06394891
priorregion1_spot_9	0.022534834	0.14660329	5.313715e-07	6.941604e-08	0.057928905	0.111127384	0.24963687	0.0010297715	0.018585354	0.3520282	0.011504362	0.029020451
priorregion1_spot_10	8.2769833e-07	9.917062e-08	9.640534e-08	5.4706238e-08	0.06129783	0.052874323	0.4848845	0.004873592	0.0068255183	0.35323843	1.2181451e-06	0.03600358
priorregion1_spot_11	0.11589092	0.013809826	1.2329984e-06	2.2471936e-07	5.642449e-07	0.27551293	0.027231108	1.7800143e-07	0.015593705	0.11803208	0.013735965	0.42019126
priorregion1_spot_12	0.08985059	0.20971723	2.187348e-07	2.351611e-05	0.010206276	0.091602184	0.005252882	1.7713658e-07	0.017489245	0.0133190565	0.0424125	0.5201261
priorregion1_spot_13	0.20847791	0.03477955	1.9863003e-07	6.256276e-08	2.1347371e-07	0.17808802	0.06525451	0.005333255	0.009053415	0.4005583	0.0076787104	0.09077583
priorregion1_spot_14	0.034269977	0.08988677	4.6603212e-08	5.366229e-08	0.01725756	0.34161583	0.19002023	0.0053005484	0.0009529197	0.31584838	0.0048470115	6.6043435e-07
priorregion1_spot_15	0.00815452	1.751364e-07	7.676853e-08	1.9580888e-08	0.0053290473	0.132582	0.58323	1.4010297e-07	0.01371368	8.794698e-08	1.13159814e-07	0.2569901
