	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.4772167e-05	0.0010533832	5.075417e-06	0.43109745	2.105334e-05	0.10794631	0.45756122	1.8846637e-06	0.0022988876
priorregion1_spot_2	5.0441304e-05	5.19125e-07	0.04780149	0.40596715	1.21302955e-05	0.27480945	0.27135855	1.3925246e-07	1.2609365e-07
priorregion1_spot_3	3.1770112e-06	6.6359377e-07	2.6605542e-06	0.40520507	3.397203e-06	0.15833506	0.4364496	3.0960655e-07	7.8418275e-08
priorregion1_spot_4	0.0028125695	4.4792637e-07	5.37119e-07	0.36714485	1.2093442e-06	0.26766777	0.3623722	4.6077437e-07	1.9817923e-08
priorregion1_spot_5	5.7486676e-07	7.149044e-07	6.289111e-06	0.37712914	1.0223127e-05	6.233042e-06	0.6228451	1.1608835e-06	5.03549e-07
priorregion1_spot_6	2.7822055e-06	4.2527272e-08	3.2777248e-07	0.31727692	4.535937e-07	0.23246329	0.45025617	2.4499201e-08	1.1681519e-08
priorregion1_spot_7	8.891215e-06	4.69619e-07	1.491576e-06	0.50298375	1.1020475e-05	0.14332025	0.35367322	7.338673e-07	1.0479581e-07
priorregion1_spot_8	0.014540333	8.851018e-08	1.8092048e-07	0.41180524	3.0417146e-07	0.55059403	0.023059687	1.4135406e-07	2.8792615e-08
priorregion1_spot_9	4.029314e-06	1.2953178e-06	0.0015072615	0.38779712	0.037459668	0.09360832	0.47962213	1.3930676e-07	5.457061e-08
priorregion1_spot_10	1.1831914e-05	1.040938e-06	6.654004e-06	0.4097661	9.226019e-06	0.24655648	0.34364685	6.137867e-07	1.1809328e-06
priorregion1_spot_11	2.1719885e-07	8.627245e-08	7.8557825e-08	0.9616247	1.1105206e-07	0.03836888	5.857675e-06	6.0299726e-08	1.6208897e-08
priorregion1_spot_12	4.2529198e-08	4.5292857e-08	1.1695522e-07	0.5216929	8.83583e-08	2.5101594e-05	0.47694826	0.0013334516	2.4134874e-08
priorregion1_spot_13	0.009295255	1.7369968e-06	4.233094e-06	0.25265524	1.9667055e-05	0.30247304	0.43554527	5.560758e-06	4.7624265e-08
priorregion1_spot_14	1.25401875e-05	9.578372e-07	4.02484e-06	0.33098742	4.666329e-06	0.2772132	0.3917765	4.0887357e-07	3.5021833e-07
priorregion1_spot_15	1.02322465e-05	4.1166624e-07	5.5886726e-06	0.4945002	1.5857358e-05	0.17883758	0.3266297	3.6112087e-07	1.1342261e-07
priorregion1_spot_16	1.049039e-05	3.781914e-07	1.5616004e-06	0.5068086	4.1372673e-06	0.3482716	0.14490311	1.2260651e-07	3.5827814e-08
priorregion1_spot_17	4.875679e-07	9.159852e-08	5.309698e-07	0.30541292	1.6662305e-05	0.16724217	0.52732706	4.941722e-08	3.4684916e-08
priorregion1_spot_18	0.0013565852	2.1448561e-06	1.1358247e-05	0.34055373	1.956616e-05	0.35773462	0.30032063	9.1499817e-07	3.8977862e-07
priorregion1_spot_19	9.489127e-06	8.9767286e-07	1.0648286e-05	0.4538011	1.8804782e-05	0.16391961	0.38223884	4.1771247e-07	2.5016908e-07
priorregion1_spot_20	8.392298e-06	3.4902595e-07	4.856749e-06	0.4826451	3.5313783e-06	0.34548992	0.17184754	3.1249584e-07	8.381304e-08
priorregion1_spot_21	0.0052385624	1.9606517e-07	5.9664063e-07	0.70046926	3.4088728e-07	0.29428956	1.3413071e-06	8.732701e-08	2.2516113e-08
priorregion1_spot_22	0.022494642	1.5232945e-07	2.136156e-06	0.44669768	2.0304005e-06	0.4807192	0.050084088	5.5071094e-08	1.31174955e-08
priorregion1_spot_23	0.017586654	2.4953098e-07	0.028015181	0.45629853	2.3537664e-06	0.36585832	0.13223839	3.8829978e-07	3.7643023e-08
priorregion1_spot_24	2.5875013e-07	2.1218057e-07	7.7272443e-07	0.36721358	1.8874134e-06	6.268975e-06	0.63067144	0.002105524	3.5521456e-08
priorregion1_spot_25	0.00986282	5.9209185e-08	2.887149e-07	0.58113956	1.12522294e-07	0.39559868	0.013398295	4.050591e-08	8.817389e-08
priorregion1_spot_26	1.1086755e-06	8.869212e-08	0.045854006	0.54605573	1.409147e-07	0.23785563	0.17023312	9.307259e-08	7.641548e-08
priorregion1_spot_27	0.0027572357	4.6781e-06	3.1056552e-06	0.32631037	1.4355987e-05	0.27801058	0.3927004	0.00019872322	5.764323e-07
priorregion1_spot_28	0.0069543514	1.4589206e-07	4.1108063e-07	0.6114447	2.541095e-07	0.38159597	4.1566886e-06	5.375479e-08	1.2983921e-08
priorregion1_spot_29	1.2626169e-06	2.033181e-07	1.2352422e-06	0.5285647	2.1394346e-06	0.08312807	0.38629085	0.0020114593	9.267951e-08
priorregion1_spot_30	0.030862696	2.2514084e-07	1.12974774e-07	0.36882448	0.055877686	0.5124093	1.8821532e-06	0.032023545	1.1546236e-08
priorregion1_spot_31	1.1308845e-06	8.497423e-08	0.06745292	0.5888128	3.1124628e-07	0.2669337	0.076798916	4.5200213e-08	1.8107798e-08
priorregion1_spot_32	6.327204e-06	1.4971528e-07	9.813027e-07	0.3748991	2.368084e-06	0.20451973	0.42057127	8.7812474e-08	4.429287e-08
priorregion1_spot_33	1.2674382e-05	8.46499e-08	5.2363924e-07	0.4260104	1.6378544e-06	0.44166183	0.12469693	5.7393137e-08	0.0076156827
priorregion1_spot_34	5.143006e-08	1.3802436e-07	5.2020866e-08	0.7585042	7.114114e-08	2.3380974e-06	0.23242182	0.009071171	5.329368e-08
priorregion1_spot_35	1.985484e-06	1.051023e-06	2.0822158e-06	0.26792642	8.4653675e-06	0.10445413	0.6276046	1.1501812e-06	9.419083e-08
priorregion1_spot_36	5.0926246e-07	1.6710361e-07	6.317825e-07	0.57841635	1.1230292e-06	0.012347408	0.40923378	7.921236e-08	7.842711e-08
priorregion1_spot_37	2.0473685e-06	1.4041929e-07	3.4143602e-07	0.59645325	1.0484606e-06	0.09375043	0.30979267	6.997299e-08	6.3552434e-08
priorregion1_spot_38	9.934063e-06	2.506496e-07	2.262134e-06	0.45648605	6.6718176e-06	0.21546149	0.32803288	1.8578538e-07	3.0847622e-07
priorregion1_spot_39	3.139354e-08	5.772084e-08	2.3331036e-07	0.056735765	6.841755e-08	1.3502063e-06	0.9432624	6.365139e-08	1.3427842e-08
priorregion1_spot_40	5.9539043e-06	1.2255791e-06	1.4716475e-06	0.4155872	7.5919306e-06	0.047658972	0.5367364	1.1311664e-06	1.2550113e-07
priorregion1_spot_41	0.01397757	3.131313e-06	1.0745003e-05	0.24358723	0.10880731	0.30347875	0.33013234	2.8473978e-06	5.085011e-08
priorregion1_spot_42	1.170304e-05	2.3733796e-07	4.641565e-06	0.40326223	5.368334e-06	0.219202	0.37751356	1.7787127e-07	6.426712e-08
priorregion1_spot_43	4.1582804e-05	2.5219435e-07	6.619042e-07	0.5524539	0.018593589	0.33614868	0.092761256	8.297239e-08	1.577676e-08
priorregion1_spot_44	4.005186e-06	5.7199037e-07	0.034424804	0.4098938	1.0243219e-05	0.0842649	0.47140053	8.749315e-07	2.7082845e-07
priorregion1_spot_45	5.003461e-06	1.8964809e-07	1.1078531e-06	0.23668766	1.991893e-06	0.014798696	0.74850523	1.3311498e-07	2.02749e-08
priorregion1_spot_46	1.1262297e-05	2.1232145e-07	5.7858424e-06	0.28794324	4.329048e-06	0.20476057	0.5072744	1.7090599e-07	4.18294e-08
priorregion1_spot_47	0.016460473	5.8573305e-06	1.6988227e-07	0.29564592	4.150145e-05	0.2299133	0.43057185	0.027360866	3.09466e-08
priorregion1_spot_48	1.1573908e-06	3.57905e-08	0.055617847	0.509275	7.452966e-08	0.09232658	0.34234992	0.0004293383	3.2870854e-08
priorregion1_spot_49	1.05606805e-05	3.8188386e-06	2.9311097e-05	0.41149774	0.049842697	0.18713418	0.35147876	2.9028342e-06	8.527967e-08
priorregion1_spot_50	0.014461744	1.2318509e-06	3.4925145e-06	0.35001582	1.3665574e-05	0.34676152	0.28874162	7.4434007e-07	5.1662468e-08
priorregion1_spot_51	1.3821084e-07	1.2501265e-07	2.2553064e-07	0.54761887	5.524747e-07	0.035106063	0.417273	9.045901e-07	5.988818e-08
priorregion1_spot_52	4.2627316e-06	1.3332826e-06	0.08022805	0.38108262	1.4024829e-05	0.16030455	0.37836233	2.4875483e-06	3.3804204e-07
priorregion1_spot_53	1.1000221e-06	1.3547384e-06	1.7017082e-06	0.46281132	2.2530664e-06	7.730065e-05	0.53240174	0.0012236973	0.003479539
priorregion1_spot_54	2.8595946e-06	1.8210532e-07	0.072681315	0.30704755	7.583437e-07	0.2850225	0.33524457	1.09578494e-07	1.5930306e-07
priorregion1_spot_55	0.049843524	1.2572929e-06	9.242438e-06	0.39910445	0.013596886	0.4869256	0.0494846	1.9459202e-07	0.0010342498
