	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.0037145093	2.6685302e-07	1.7117395e-07	1.18698004e-07	0.58682436	0.15432318	5.700087e-06	0.23461069	0.01893105	4.445591e-08	1.0012907e-07	0.0015898423
priorregion1_spot_2	0.010886189	2.849876e-07	2.370914e-07	5.127342e-07	0.2141978	0.21049273	1.59666e-07	0.5644214	3.4007425e-07	5.0091895e-08	4.7857963e-08	8.853135e-08
priorregion1_spot_3	2.5940872e-07	1.3107542e-07	1.8412278e-07	5.6731267e-07	0.50846666	0.14209314	0.0914765	0.24178332	0.014324541	4.8976183e-08	0.0018545137	7.557522e-08
priorregion1_spot_4	0.0015938996	1.4142071e-07	7.778258e-08	2.829195e-06	1.3146977e-06	0.47543782	0.16983168	0.35312974	5.1258604e-07	3.9186755e-08	8.756745e-08	1.9330412e-06
priorregion1_spot_5	9.0771245e-08	1.905524e-07	2.8490039e-08	6.071355e-08	8.4467575e-07	0.8270237	6.838128e-07	0.17161624	2.2649049e-07	5.534616e-08	0.001357769	8.299524e-08
priorregion1_spot_6	7.533694e-08	0.0008797758	2.7217153e-08	3.7229952e-08	0.087241605	0.6390143	0.12751338	0.14534935	4.3836218e-07	9.327888e-08	2.3288196e-07	6.6542594e-07
priorregion1_spot_7	2.807964e-07	5.4769753e-06	4.6626965e-08	1.2385227e-07	0.52175725	0.03815892	1.4040754e-07	0.4400771	3.0263615e-07	8.0136346e-08	1.6734523e-07	7.510174e-08
priorregion1_spot_8	1.0214639e-07	1.4277917e-07	8.0585764e-08	0.0005743478	1.7625748e-06	0.99590564	2.93626e-07	0.002450499	1.758948e-07	0.0010667664	6.88482e-08	6.52684e-08
priorregion1_spot_9	8.1042305e-07	1.2052465e-07	3.224752e-08	2.7366735e-08	0.0769183	0.39116228	0.03955311	0.49236375	1.2150225e-06	3.9282906e-08	1.9411114e-07	6.794804e-08
priorregion1_spot_10	1.4070079e-07	4.8568655e-08	5.4314317e-08	2.897896e-08	9.724327e-08	7.801643e-08	1.08777094e-07	0.9942112	3.6914983e-07	1.7104115e-08	0.0036901822	0.0020976595
priorregion1_spot_11	3.389313e-07	1.3407964e-07	7.786338e-08	5.4072373e-08	0.012574594	0.50670147	4.245916e-07	0.4384713	0.039805688	4.5833122e-08	7.03279e-08	0.0024458163
priorregion1_spot_12	0.0008761337	1.0062571e-07	1.547746e-08	1.0332685e-08	0.13548432	1.9459806e-06	2.501212e-07	0.8636367	5.249574e-07	1.4555239e-08	1.8494276e-08	2.6123768e-08
priorregion1_spot_13	7.051065e-08	5.4590295e-08	1.6437976e-08	1.7392189e-08	0.8707651	5.653708e-07	5.592214e-07	0.12923194	1.6796035e-06	2.3995007e-08	3.0587298e-08	3.632898e-08
priorregion1_spot_14	8.871249e-08	7.271632e-08	2.4565374e-08	1.3755891e-08	0.5155617	3.1846744e-06	5.348195e-07	0.48428297	0.00015119056	2.8356741e-08	4.1335984e-08	5.0799525e-08
priorregion1_spot_15	6.236363e-08	1.0083734e-07	2.6271916e-08	1.7588222e-08	2.7672695e-07	0.13013603	0.038659632	0.83120036	3.5182143e-06	2.8210307e-08	4.7287067e-08	4.1349807e-08
priorregion1_spot_16	3.3552645e-08	4.9035624e-08	2.9011542e-08	8.417937e-09	4.5261595e-07	0.67361313	0.32638618	4.2136083e-08	8.8692445e-08	2.1356e-08	3.314344e-08	2.4630301e-08
priorregion1_spot_17	4.1853656e-07	1.571915e-07	2.4853005e-08	1.790855e-08	0.24116588	0.4635764	4.2426726e-07	0.29525626	2.2629311e-07	3.4432457e-08	5.2266596e-08	4.415108e-08
priorregion1_spot_18	2.5187114e-07	7.358684e-07	1.5442889e-07	4.2159705e-08	0.33350626	4.9127107e-06	1.7663832e-07	0.66648436	2.8746906e-06	8.583925e-08	6.223377e-08	1.04851765e-07
priorregion1_spot_19	9.817613e-08	3.211043e-07	0.0002414798	1.4733283e-08	0.118932426	0.33038047	0.020079896	0.5303644	6.8152974e-07	3.8833306e-08	1.2731586e-07	8.015823e-08
