	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	1.7040206e-07	6.5301276e-07	5.997195e-08	2.4648557e-08	0.0016290438	0.03697347	0.07370015	0.5417935	0.22296104	0.07004366	0.052897945	2.0638373e-07
priorregion1_spot_2	0.03716293	1.15211005e-05	2.510806e-07	8.5278266e-08	1.4133087e-06	6.984241e-07	0.049784124	0.6640554	0.24897814	1.2978936e-07	4.9052346e-06	3.8889232e-07
priorregion1_spot_3	2.1413116e-06	0.005067541	1.7730191e-07	5.0323347e-08	4.788811e-07	0.035814874	0.055469032	0.6298054	0.27322906	4.8911875e-08	3.4309747e-07	0.00061085063
priorregion1_spot_4	0.022738088	0.009565341	7.5630226e-08	1.6676518e-07	2.9614984e-07	4.4036463e-07	0.043587543	0.74712175	0.1769445	6.88809e-08	4.113558e-05	5.643722e-07
priorregion1_spot_5	0.0047085267	0.009598046	5.5581946e-08	3.481213e-08	0.10137109	0.09216869	0.017687572	0.6560939	0.118371174	4.2757225e-08	7.234646e-07	5.93339e-08
priorregion1_spot_6	0.013683056	0.005931728	0.00076871365	7.6119896e-08	0.023209995	0.001053269	0.014412364	0.74843204	0.19017535	1.1368404e-07	0.002333203	1.1155722e-07
priorregion1_spot_7	1.3193596e-06	1.7820608e-05	1.4070744e-07	5.925125e-08	0.021332745	3.0408034e-06	0.03326276	0.6735007	0.26384124	1.1736761e-07	0.008039552	5.0086123e-07
priorregion1_spot_8	0.006704106	0.03109506	6.93468e-08	2.6786156e-08	4.8683813e-07	0.10581899	0.06695333	0.51909673	0.06636485	0.16623035	0.03773585	1.7072097e-07
priorregion1_spot_9	2.3722781e-07	9.2401825e-07	2.6880878e-07	1.12117114e-07	0.006878826	0.05502907	0.053182527	0.685949	0.19895846	8.838626e-08	3.8703752e-07	9.691084e-08
priorregion1_spot_10	0.0073151486	1.2295621e-06	3.359311e-07	0.0027590941	0.051707562	0.019995006	1.272208e-06	0.797789	0.12042991	5.2046236e-08	1.3663364e-06	1.4404021e-07
priorregion1_spot_11	1.3576624e-07	0.021353167	5.482137e-08	1.3864815e-08	9.2835734e-07	0.014813637	2.1299957e-06	0.75696135	0.122363605	2.0154546e-07	0.08450475	6.098791e-08
priorregion1_spot_12	0.021135025	0.0100456085	7.296588e-08	7.0973854e-08	0.008101492	0.029474592	0.041290198	0.4719111	0.13219282	0.24242495	0.043423608	4.4099752e-07
priorregion1_spot_13	7.038267e-07	0.0033022633	7.810026e-08	6.979829e-08	1.5921981e-06	0.021871515	0.038199134	0.6093502	0.17269991	0.053615108	0.10095699	2.4094238e-06
priorregion1_spot_14	1.4570255e-06	3.294667e-07	1.2826376e-07	1.7195391e-07	0.024055801	4.8658336e-07	3.7181582e-07	0.4827413	1.682414e-05	0.49317533	7.66834e-06	2.13188e-07
priorregion1_spot_15	4.5570044e-07	0.005713909	1.4285247e-07	4.9342688e-08	0.004562321	0.020303292	0.03886913	0.64564604	0.23127255	0.021575075	0.032056443	6.3669086e-07
priorregion1_spot_16	0.02115196	2.296018e-06	1.7313303e-07	6.330092e-08	0.007571855	0.07649177	0.11074959	0.5090963	0.21349722	0.050450772	0.0109875975	2.6786003e-07
priorregion1_spot_17	0.0056389626	3.2087476e-06	1.508758e-07	3.1942096e-07	0.016806997	1.6209098e-06	6.197807e-07	0.83348393	0.1382634	2.7145816e-07	1.2511711e-05	0.0057880525
priorregion1_spot_18	2.4042492e-05	0.014666301	0.00059895625	2.7962199e-06	0.03238448	1.2547066e-06	1.013667e-06	0.6446469	0.2981372	3.760233e-07	0.0012896606	0.00824708
priorregion1_spot_19	2.4505306e-07	1.2411398e-06	1.5746595e-07	4.0711043e-08	1.3023287e-06	4.939962e-07	0.030150961	0.80687094	0.16297317	8.4735674e-08	1.2408749e-06	1.2126287e-07
priorregion1_spot_20	3.0245852e-07	2.453967e-07	1.9409661e-07	4.7712497e-08	3.031495e-07	1.7640923e-07	3.9084418e-07	0.8214866	0.17660874	7.296643e-08	0.00190289	1.7395341e-07
priorregion1_spot_21	0.07235761	2.972772e-06	9.1307214e-08	4.317017e-08	1.5818321e-06	9.0172705e-07	0.04989111	0.74268526	0.12890019	1.8552227e-07	4.3488913e-07	0.0061595766
priorregion1_spot_22	0.004297776	7.226538e-07	8.4038e-08	9.861625e-08	3.1519056e-07	5.367265e-07	0.028039852	0.75474423	0.21291457	1.3189639e-07	1.3901956e-06	3.1680554e-07
priorregion1_spot_23	2.501969e-07	2.3893906e-06	5.6904458e-08	4.4533977e-08	1.7397458e-06	7.135639e-07	0.019868571	0.6992685	0.18421665	0.086546876	0.010094082	1.1480747e-07
