	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	4.6339005e-06	0.9999879	1.9602267e-07	1.5744881e-07	3.4853346e-07	4.0315823e-07	5.620387e-07	2.7181198e-07	2.7813525e-07	3.349537e-06	5.3960207e-07	1.4574965e-06
priorregion1_spot_2	8.053252e-06	0.9999893	6.928639e-08	9.143282e-08	3.9640324e-07	2.2488211e-07	1.3673397e-07	1.3081322e-07	1.3798655e-07	6.8276773e-07	2.6373357e-07	6.187677e-07
priorregion1_spot_3	1.2890928e-06	0.9999972	3.7955044e-08	2.8034457e-08	2.1559622e-07	9.736317e-08	7.967351e-08	1.09982885e-07	1.4419355e-07	5.044505e-07	1.8089457e-07	1.1308725e-07
priorregion1_spot_4	4.704736e-06	0.9646907	0.035301276	3.2286937e-07	4.538046e-07	3.954241e-07	2.9239655e-07	2.0637556e-07	2.8013775e-07	4.3546314e-07	5.1705905e-07	5.1045805e-07
priorregion1_spot_5	0.00022828896	0.9997646	6.9672905e-07	1.7576585e-07	1.0105381e-06	4.0802334e-07	2.6447148e-07	2.4722235e-07	3.1612066e-07	9.88966e-07	5.0929714e-07	2.5201543e-06
priorregion1_spot_6	9.498037e-06	0.9999881	7.489112e-08	7.351805e-08	5.344102e-07	3.0834798e-07	1.3338199e-07	1.32433e-07	1.4716973e-07	4.889942e-07	2.513523e-07	2.8572498e-07
priorregion1_spot_7	0.000116078765	0.99987864	2.0564562e-06	1.6857621e-07	8.743213e-07	3.16588e-07	1.3963331e-07	1.337178e-07	1.7566937e-07	4.1993593e-07	3.6204966e-07	4.869207e-07
priorregion1_spot_8	3.3502656e-05	0.9999515	6.6687867e-06	2.1222506e-07	5.3109693e-07	3.2697045e-07	1.751869e-07	2.5379535e-07	2.3848287e-07	4.835402e-06	3.8362836e-07	1.4953274e-06
priorregion1_spot_9	2.0382618e-05	0.999969	1.9570935e-07	1.4091859e-07	5.141212e-07	4.7177818e-07	4.1732267e-07	2.6964983e-07	2.6205512e-07	3.3070833e-06	6.0816166e-07	4.477378e-06
priorregion1_spot_10	5.6137305e-06	0.99999076	1.0975904e-07	1.0958814e-07	5.619301e-07	4.2555718e-07	9.087214e-07	1.4450106e-07	2.5893823e-07	2.1054768e-07	3.6011343e-07	6.295489e-07
priorregion1_spot_11	0.00011751441	0.9998523	9.8934336e-08	1.0918452e-07	1.8893802e-06	6.4306164e-07	3.718456e-07	2.502794e-07	3.6215442e-07	1.915062e-05	1.1854152e-06	6.076469e-06
priorregion1_spot_12	5.613773e-05	0.9999312	2.343706e-07	1.7629701e-07	7.3977384e-07	4.6187458e-07	2.9395588e-07	1.7926737e-07	2.6026032e-07	5.051738e-06	4.7366558e-07	4.731442e-06
priorregion1_spot_13	5.687974e-05	0.9961849	1.2647423e-07	1.4380335e-07	8.460932e-07	4.4463474e-07	3.6786702e-07	2.5171272e-07	3.1140962e-07	0.003753126	5.443488e-07	2.1528538e-06
priorregion1_spot_14	0.0002251776	0.9997683	6.04755e-07	1.1422642e-07	1.1063353e-06	3.4483153e-07	1.7854194e-07	1.16301614e-07	1.6606796e-07	9.679152e-07	7.062024e-07	2.1195265e-06
priorregion1_spot_15	6.439866e-05	0.99992377	6.9107585e-08	9.4365525e-08	4.049386e-07	3.2069326e-07	3.6271405e-07	1.4610525e-07	2.2428125e-07	4.301038e-06	4.750118e-07	5.491497e-06
priorregion1_spot_16	2.8816353e-06	0.999994	1.01672086e-07	1.2441997e-07	3.4509657e-07	3.0448345e-07	1.9548642e-07	4.5919657e-07	3.2452886e-07	5.139985e-07	3.119833e-07	3.9610313e-07
priorregion1_spot_17	2.078245e-05	0.9847793	0.015195002	3.8581683e-07	6.4009953e-07	3.9726976e-07	2.4929366e-07	1.7004018e-07	1.9429177e-07	8.9270804e-07	4.509167e-07	1.5112967e-06
priorregion1_spot_18	2.6050534e-06	0.9606269	0.03933739	3.5258068e-07	4.8220005e-07	4.3956322e-07	1.9545394e-07	2.244363e-07	3.1123517e-07	2.8959033e-05	4.6069906e-07	1.5660397e-06
priorregion1_spot_19	8.354332e-05	0.9999114	1.1889252e-07	1.1505539e-07	6.926694e-07	3.3980538e-07	2.480511e-07	2.2606955e-07	3.031589e-07	1.1383247e-06	4.23975e-07	1.5543914e-06
priorregion1_spot_20	3.1526513e-06	0.98474735	7.442401e-08	9.593814e-08	1.8238126e-07	2.1241863e-07	2.8092708e-07	1.9132813e-07	2.2389682e-07	0.015247418	2.9714653e-07	5.9815426e-07
priorregion1_spot_21	9.853905e-06	0.9999879	5.4799884e-08	6.0852095e-08	5.1762504e-07	3.5156518e-07	1.2650807e-07	1.1937713e-07	1.3990817e-07	3.5968435e-07	2.2816823e-07	2.7406318e-07
priorregion1_spot_22	0.00017884631	0.9998175	5.8846773e-08	6.7053314e-08	8.425085e-07	2.5906996e-07	1.4963449e-07	1.2904584e-07	1.3790384e-07	4.931103e-07	3.700309e-07	1.0661546e-06
priorregion1_spot_23	4.4447726e-05	0.9999518	5.3561696e-08	5.597565e-08	7.2068826e-07	2.7142517e-07	1.15026225e-07	1.6563082e-07	1.5497646e-07	1.0190785e-06	2.4988182e-07	1.0007558e-06
priorregion1_spot_24	1.7528342e-06	0.96295655	0.03703964	1.7405557e-07	3.8948818e-07	3.3493814e-07	1.1996455e-07	1.0318393e-07	1.359262e-07	2.2882253e-07	2.9210608e-07	2.5292226e-07
priorregion1_spot_25	0.0005244992	0.9994642	7.914199e-08	9.8941676e-08	1.8588155e-06	5.385728e-07	3.1276724e-07	2.661292e-07	3.4704163e-07	3.5969267e-06	1.0293207e-06	3.3071012e-06
priorregion1_spot_26	4.1247516e-05	0.99995184	7.8392894e-08	1.2100993e-07	4.5363112e-07	3.068253e-07	2.549048e-07	2.2132929e-07	2.4558443e-07	1.6653706e-06	4.028085e-07	3.3041335e-06
priorregion1_spot_27	0.0002158513	0.99977696	6.707473e-08	1.0505152e-07	8.568346e-07	3.1066807e-07	2.6131235e-07	1.8214084e-07	2.2730916e-07	1.0015666e-06	4.3280488e-07	3.6690576e-06
priorregion1_spot_28	4.832356e-05	0.999909	9.8855075e-08	1.2748896e-07	6.6797907e-07	4.216921e-07	2.8612303e-07	2.1602693e-07	2.6941706e-07	3.8576436e-05	5.761565e-07	1.5682925e-06
priorregion1_spot_29	1.807612e-05	0.99564224	0.0043364437	2.185011e-07	3.8299797e-07	3.2325744e-07	1.8636464e-07	1.605088e-07	2.1901137e-07	5.9566224e-07	3.2225034e-07	7.9287474e-07
priorregion1_spot_30	6.381409e-05	0.9927022	0.0072275493	1.9693415e-07	5.9472325e-07	2.9558518e-07	2.2308635e-07	1.4900398e-07	2.1733145e-07	2.610334e-06	4.2697744e-07	1.7743258e-06
priorregion1_spot_31	2.3323678e-06	0.9999956	4.494489e-08	5.4157137e-08	3.5585435e-07	1.8942406e-07	9.445105e-08	1.09631074e-07	1.4361706e-07	6.3548623e-07	1.8823124e-07	2.56845e-07
priorregion1_spot_32	0.0004800813	0.99946284	9.247661e-08	1.1830361e-07	1.5598514e-06	8.311203e-07	7.3923553e-07	3.6457226e-07	7.2617155e-07	3.7468482e-05	1.787531e-06	1.3482508e-05
priorregion1_spot_33	1.3208527e-06	0.9999959	7.876609e-08	1.166268e-07	2.0460614e-07	2.8347992e-07	3.926946e-07	1.3516613e-07	1.893986e-07	4.0423993e-07	3.080377e-07	6.041681e-07
priorregion1_spot_34	1.7851794e-06	0.99999636	5.5088027e-08	6.439865e-08	3.4544217e-07	1.8538682e-07	1.0131693e-07	1.2016086e-07	1.3201758e-07	2.7033659e-07	2.1218324e-07	2.0504876e-07
priorregion1_spot_35	2.0187592e-05	0.99269116	7.493584e-08	1.6518952e-07	5.2131935e-07	5.472069e-07	3.669043e-07	3.0879764e-07	3.7130678e-07	0.007284915	4.7462714e-07	8.4480575e-07
priorregion1_spot_36	0.00033808267	0.9966447	5.4466295e-07	2.076323e-07	1.1620388e-06	4.3144118e-07	3.0067002e-07	2.0267326e-07	4.0228358e-07	0.0029944177	1.2418622e-06	1.8253495e-05
priorregion1_spot_37	1.447058e-05	0.9883611	1.2279021e-07	1.4026303e-07	3.9045764e-07	3.3682025e-07	3.1244213e-07	3.0018288e-07	2.72737e-07	0.011619421	4.3287633e-07	2.643634e-06
priorregion1_spot_38	0.0001564186	0.99983555	1.5007183e-07	1.2007564e-07	1.4672418e-06	4.447874e-07	3.101782e-07	2.3584401e-07	3.2875445e-07	2.2184777e-06	7.589716e-07	2.058289e-06
priorregion1_spot_39	0.0001021301	0.9998916	6.291339e-08	7.280206e-08	8.4140004e-07	2.545512e-07	1.3007235e-07	1.2835947e-07	1.4225435e-07	1.0322574e-06	4.076473e-07	3.2422286e-06
