,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,1.0977273518619768e-06,1.4480269101113666e-06,0.001420683111064136,0.05015844870358706,0.14146916419267655,0.07300284095108509,0.01449285391718149,5.9548827039179745e-06,0.26731881499290466,5.25192072018399e-06,2.5514551089145248e-05,1.6154001951217651,7.679372409086228e-08,5.951058210484917e-06,5.4507762115463275e-06,5.8961594007200804e-08
priorregion1_spot_2,1.147863263213367e-05,2.9594903935503677e-06,2.045735873252852e-05,1.5425641890942645e-06,3.0440184127655817e-05,3.3106158753071217e-06,0.1310874156653881,1.1335257931932574e-05,1.073425728082657,2.9273895233927763e-05,1.1702897063514684e-05,2.1914215445518495,3.432487289956043e-07,0.00018716948834480722,2.135299882866093e-05,1.423250012067001e-07
priorregion1_spot_3,0.03585015069693327,5.883396515855566e-05,2.3867714571679247e-05,4.449455423127802e-06,0.00012663632151088677,2.674992010724964e-05,0.23177924677729606,0.000490496211568825,0.49026695638895035,0.5306892126798629,2.727629703258572e-06,1.4758434474468232,0.0005031041335314512,1.5605983853340148,0.5457516640424729,1.0629007816314697
priorregion1_spot_4,2.2143812657304804e-06,3.709837045562381e-07,4.3593468035396654e-07,4.1863667732400246e-08,3.4392999168630922e-06,2.8891583241374975e-07,0.05573064330965281,3.4076778092639874e-06,0.3242274075746536,2.9178210638747264e-06,1.553737462245408e-07,0.11755305789411068,1.175481649795529e-07,5.987356435070979e-05,1.878265982213634e-06,1.8340332061939082e-07
priorregion1_spot_5,4.6735597152292036e-07,5.501724649548124e-06,1.1709330374287676e-05,2.8443171913750122e-06,0.00028204359114170074,7.106720687488633e-07,0.039865845628082756,0.00011256165889790283,0.062381178885698316,0.0008042096800636501,3.5665701375364733e-06,4.911389803886414,1.0157477163375006e-06,8.714343084648136e-06,1.64693886290479e-05,2.5157444270007547e-07
priorregion1_spot_6,0.0002035551275184844,9.709589940030128e-05,4.285767536202912e-05,8.999065175885335e-06,0.0008948663918999955,5.009988240090024e-06,0.8063370883464813,1.530918753147125,1.6957985281944274,0.5634682327508926,2.5800807293308027e-06,0.0007169138843892142,1.616475919945515e-05,0.3715425983071327,0.6097036957740785,0.7717847257852555
priorregion1_spot_7,0.0004145466678892262,2.147881550627062e-05,4.252181533956901e-05,3.6015745536133186e-06,7.62401206884533e-05,0.0703223865479231,0.9986404836177826,1.1127856731414794,1.5076880156993866,0.00017618223064346243,2.0663687564592693e-06,1.975964596567792e-05,2.0283371327423085e-06,0.13475167825818063,0.027723096869885923,0.2682913079857826
priorregion1_spot_8,6.778849433430879e-06,1.5366797072147167e-06,6.658525353486768e-06,2.802246584110435e-07,0.065217150375247,6.821037374038496e-07,0.16159028112888335,1.466457447349967e-05,0.6609297275543212,1.5185002484940924e-05,4.719352688198342e-07,0.28283830136060717,9.808671165956185e-07,0.188995485752821,1.60218714313487e-06,1.7110799035435778e-07
priorregion1_spot_9,1.304344245909306e-05,1.0715043799791603e-06,7.683940430069926e-06,4.3136229379570076e-07,1.6908394263737138e-05,8.859136045202831e-07,0.27629977464675903,1.79515773197636e-05,0.4374059736728668,2.9432751944113995e-05,9.359706211853336e-07,1.9594562649726868,2.8683528512374324e-07,0.021700695157051086,5.207182880440087e-06,3.307821756948215e-07
priorregion1_spot_10,0.26125100404024126,6.499783376057167e-06,5.367858830140905e-06,6.77711497587552e-07,1.0193312937190057e-05,8.93678266038478e-06,0.446102437376976,1.6092385794763687e-05,0.8327078282833099,0.0025592874386347834,8.815192813926844e-07,1.2630600667762338e-05,0.00013845787252648735,0.7789667040109635,3.9809230111131916e-05,0.5774037539958954
