	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	2.0929232e-07	0.39520532	0.044752836	0.20400505	0.23824555	3.8749948e-07	0.011437222	0.10575628	0.0005971424
priorregion1_spot_2	4.7292747e-07	0.57590246	0.13859232	3.197326e-07	0.2114099	2.6375307e-07	5.3778475e-08	0.06880803	0.005286173
priorregion1_spot_3	0.007850798	0.65295446	0.12680933	0.009803171	0.13246353	2.814691e-07	3.7217183e-07	0.07011805	3.0103465e-08
priorregion1_spot_4	4.037152e-06	0.62942415	0.016451316	0.1305029	0.092750944	1.6569261e-06	3.1351922e-07	0.13086468	1.2315289e-08
priorregion1_spot_5	0.07357105	0.6667829	0.21352096	3.655213e-08	0.038491387	6.2047754e-08	5.317756e-08	0.0076334956	5.4740847e-09
priorregion1_spot_6	1.9874557e-07	0.53137326	4.6949585e-06	0.20541853	0.23299925	0.0038640327	2.1502249e-06	0.026337933	5.989874e-08
priorregion1_spot_7	0.06276796	0.40714926	2.3347047e-06	0.38547802	0.09322206	0.051378805	3.8134624e-07	1.2440624e-06	1.4813956e-08
priorregion1_spot_8	1.0466513e-07	0.10251517	9.6442385e-08	0.4755003	1.303298e-07	0.049620144	0.36626902	0.0060949684	1.9648084e-08
priorregion1_spot_9	1.3035519e-06	0.49835968	0.10138196	1.8434815e-07	0.28911066	2.085629e-07	1.128957e-07	0.111145794	6.1278236e-08
priorregion1_spot_10	1.0706591e-07	0.610331	0.051582668	0.2843441	7.741236e-05	1.4634877e-07	6.0707913e-07	0.052648876	0.0010151624
priorregion1_spot_11	0.047446772	0.37003624	0.23100793	1.0334581e-07	0.35150838	2.3252629e-07	4.9609266e-08	1.858835e-07	3.1679715e-08
priorregion1_spot_12	1.676354e-07	0.5070236	0.104136646	0.14293763	0.1900309	1.5476115e-07	2.759775e-07	0.05587068	4.6781352e-08
priorregion1_spot_13	0.009274816	0.37978426	0.10153647	0.0016341335	0.5077685	4.1786035e-07	5.4082193e-08	1.348516e-06	3.474083e-08
priorregion1_spot_14	3.8136156e-07	0.43088114	0.10910833	0.1100159	0.27001926	1.8487998e-07	1.1382298e-07	0.079974666	2.4432492e-08
priorregion1_spot_15	4.6312763e-07	0.47050533	0.17661434	0.1009964	0.18203236	0.008608256	9.240533e-07	0.061242003	4.189688e-08
priorregion1_spot_16	7.9251254e-07	0.5313585	0.14049	0.0032032866	0.21287237	0.013426559	0.010477759	0.08817076	2.3562537e-08
priorregion1_spot_17	2.117797e-07	0.7424721	0.044867568	2.0689757e-07	0.100738704	1.1257385e-07	1.5836646e-07	0.11192089	8.4031946e-08
priorregion1_spot_18	1.5108515e-07	0.5347264	0.002041739	0.16973685	0.16622218	1.6107442e-07	8.7744706e-07	0.1272717	1.1304957e-08
priorregion1_spot_19	8.558193e-06	0.7116821	0.05549585	4.845684e-08	0.16031757	1.4800005e-07	6.8305454e-08	0.072495624	9.230932e-09
priorregion1_spot_20	0.0056346273	0.43596122	0.22962263	1.2168255e-07	0.28745803	0.012364283	7.163332e-08	0.028920814	3.8187143e-05
