	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	2.4756395e-07	3.164192e-06	0.48067793	2.9278965e-07	0.20988299	1.5285282e-07	3.3887054e-07	1.9908612e-07	0.30943468
priorregion1_spot_2	3.9442913e-08	1.4794945e-07	1.2433327e-08	4.6055877e-07	2.2768968e-07	1.807714e-07	3.2229363e-07	0.0125996	0.98739904
priorregion1_spot_3	3.074628e-08	2.9382903e-07	3.57159e-08	7.9371796e-07	2.4251736e-07	2.737164e-07	2.449174e-07	0.02141712	0.978581
priorregion1_spot_4	2.5004747e-06	4.3981645e-06	0.12538959	2.3510815e-06	2.4560208e-05	2.2719455e-06	1.6814502e-06	4.7259105e-06	0.8745679
priorregion1_spot_5	1.5069885e-06	2.2672214e-06	0.3825246	3.060587e-07	0.0006128819	3.270626e-07	1.718452e-07	1.2451513e-07	0.6168578
priorregion1_spot_6	1.0584005e-06	2.1905978e-06	0.31247604	1.8375901e-07	4.719142e-05	2.3906122e-07	1.1983605e-07	2.641562e-07	0.6874727
priorregion1_spot_7	3.5693379e-06	1.28406855e-05	0.33286044	9.949767e-07	0.0010994388	1.1752903e-06	5.6543206e-07	1.8272995e-07	0.6660209
priorregion1_spot_8	1.9785611e-07	5.56813e-07	0.58561856	1.3250146e-07	1.9499195e-05	1.6259644e-07	1.4766718e-07	1.3332003e-07	0.41436064
priorregion1_spot_9	2.80229e-07	1.7613918e-06	0.450037	2.7977183e-07	0.015836323	2.8109244e-07	2.4567203e-07	3.5910122e-07	0.5341234
priorregion1_spot_10	2.200358e-06	3.6637862e-06	0.2889535	9.203454e-07	0.00010723234	1.0527398e-06	1.0155475e-06	1.8355497e-07	0.7109302
priorregion1_spot_11	2.1152734e-06	6.8213903e-06	0.31476113	3.147151e-07	0.001086945	6.758192e-07	2.338e-07	3.7863123e-07	0.6841414
priorregion1_spot_12	4.7036932e-07	3.4102827e-06	0.51100296	2.7522935e-07	0.036687132	0.0064608385	1.15172384e-07	0.0046170093	0.4412278
priorregion1_spot_13	4.4191106e-06	2.9802372e-06	0.1891776	1.2328093e-06	9.653785e-05	1.6946025e-06	1.114088e-06	2.1603775e-07	0.8107142
priorregion1_spot_14	7.8123156e-07	1.2574054e-06	0.048834346	3.080872e-07	3.05412e-05	3.2827262e-07	2.7856913e-07	2.5839236e-07	0.9511319
priorregion1_spot_15	2.740462e-06	6.5722365e-06	0.37727302	8.3057205e-07	0.0020438174	1.2731535e-06	7.0204646e-07	1.7213782e-07	0.620671
priorregion1_spot_16	9.38003e-07	1.653194e-06	0.00860167	9.4013876e-07	2.0718606e-05	9.907909e-07	7.4552634e-07	1.0256224e-06	0.9913713
priorregion1_spot_17	6.346882e-06	1.3153493e-05	0.3195034	7.1040165e-07	0.00021136191	9.888457e-07	5.448599e-07	2.5060524e-07	0.6802633
priorregion1_spot_18	1.4478514e-06	3.7520842e-06	0.19323488	8.1377885e-07	7.6527154e-05	8.552698e-07	6.8379563e-07	2.6448203e-07	0.80668074
priorregion1_spot_19	6.2157994e-07	6.144321e-07	0.94751114	0.052233588	2.3929808e-05	5.4598576e-07	5.383065e-07	0.00022903449	6.99867e-08
priorregion1_spot_20	4.586574e-06	4.067343e-06	2.714618e-05	2.3556563e-06	1.6998441e-06	2.0157593e-06	1.6307849e-06	3.191652e-05	0.99992454
priorregion1_spot_21	2.4958692e-07	2.898283e-06	0.13886394	2.100088e-06	1.2680637e-05	6.4104415e-07	3.8139072e-07	0.010453408	0.85066366
priorregion1_spot_22	9.7333725e-08	1.366954e-07	1.4671447e-08	1.630178e-07	2.1981788e-07	7.922126e-08	2.1473768e-07	5.8607898e-06	0.9999932
priorregion1_spot_23	2.5666077e-07	5.132963e-07	0.43525577	2.2271145e-07	4.600471e-05	1.0073063e-07	1.2645316e-07	8.586735e-07	0.56469613
priorregion1_spot_24	1.8228533e-06	2.0037674e-05	0.00014783847	1.8883477e-06	2.286189e-05	2.1665398e-06	1.703297e-06	5.7361362e-06	0.9997959
priorregion1_spot_25	1.7587213e-07	5.1927725e-07	0.34427536	1.3796846e-07	1.8487954e-05	1.0538652e-07	1.0573744e-07	1.3255512e-07	0.65570503
priorregion1_spot_26	2.3871905e-06	4.338481e-06	0.009337324	1.6720829e-06	2.6548903e-05	1.8426538e-06	1.2114036e-06	5.225411e-07	0.9906241
priorregion1_spot_27	1.2928351e-06	1.1883552e-06	0.644231	1.4104039e-07	0.00015322224	4.008324e-07	1.18633295e-07	1.7074463e-07	0.3556125
priorregion1_spot_28	1.2655993e-07	4.073168e-07	0.28853616	1.881582e-07	2.78349e-06	1.4376799e-07	1.7102735e-07	2.432207e-07	0.71145976
priorregion1_spot_29	9.279855e-07	2.0477723e-06	0.53285253	2.491167e-07	0.00012846997	3.0853036e-07	1.1572971e-07	2.6447017e-07	0.46701506
priorregion1_spot_30	1.0003598e-07	2.3624672e-07	2.5803342e-08	9.442229e-07	3.943583e-07	3.6661876e-07	6.1931945e-07	0.008036692	0.9919606
priorregion1_spot_31	3.0045516e-07	0.0033138208	0.7535388	5.96797e-06	0.044197123	1.1514924e-06	4.982137e-07	1.8225252e-06	0.19894046
priorregion1_spot_32	2.9883117e-06	6.530729e-06	0.16271254	1.7231121e-06	8.746426e-05	1.5050293e-06	1.1312101e-06	2.5764882e-07	0.83718586
priorregion1_spot_33	5.881384e-07	5.2741498e-06	0.78708714	3.3220186e-07	0.0006357406	4.0079692e-07	1.8716942e-07	2.778813e-07	0.21227
priorregion1_spot_34	1.6459663e-07	6.6470966e-07	0.28872928	1.1370966e-07	3.3071121e-06	1.1324582e-07	1.1533071e-07	2.5460446e-07	0.711266
priorregion1_spot_35	9.65403e-07	3.850449e-06	0.14279537	1.0051758e-06	3.510707e-05	1.3618452e-06	7.033235e-07	7.283976e-06	0.85715437
priorregion1_spot_36	1.792591e-06	1.8019196e-06	0.00016247568	1.5423435e-06	5.905415e-06	1.0618303e-06	1.6717861e-06	5.020191e-07	0.9998232
priorregion1_spot_37	4.3260363e-07	5.067561e-06	0.50130415	4.2035967e-07	4.945035e-06	5.066242e-07	3.0319976e-07	6.1568625e-07	0.4986836
priorregion1_spot_38	1.2748003e-06	2.2121567e-06	0.016525207	8.917877e-07	1.32100495e-05	1.0568082e-06	7.730747e-07	4.204903e-07	0.98345494
priorregion1_spot_39	2.2640553e-07	6.2889507e-07	0.42982322	7.337784e-08	4.777158e-06	9.372215e-08	7.623724e-08	1.5464643e-07	0.57017076
priorregion1_spot_40	3.5585796e-07	1.0906782e-06	1.46530865e-05	4.3064432e-07	4.9574855e-06	3.6256176e-07	3.3920261e-07	3.5718156e-07	0.99997747
priorregion1_spot_41	3.0103024e-07	0.0013988079	0.010816803	8.184319e-07	4.558347e-06	6.4755045e-07	5.3938925e-07	0.0029680815	0.98480946
priorregion1_spot_42	1.8693735e-06	3.1606414e-06	0.37124643	5.11587e-07	4.4982728e-05	6.8916427e-07	4.3542144e-07	2.4455488e-07	0.6287017
priorregion1_spot_43	1.839724e-07	1.4056216e-06	0.12678304	1.1878649e-07	2.2301854e-05	8.7545864e-08	1.1794957e-07	2.0623997e-07	0.87319255
priorregion1_spot_44	2.1658582e-07	1.8593015e-07	5.964587e-08	2.7544536e-07	7.069677e-07	1.724464e-07	2.6854613e-07	2.5850724e-07	0.99999785
priorregion1_spot_45	4.1584656e-07	1.3781748e-06	0.2097871	2.5495558e-07	4.4622368e-05	1.5214917e-07	2.1404095e-07	2.3517451e-07	0.79016566
priorregion1_spot_46	3.1409331e-06	1.0370496e-05	0.064666465	1.9466315e-06	5.447991e-05	1.9233441e-06	1.5237367e-06	1.0246047e-06	0.9352591
priorregion1_spot_47	3.354947e-07	0.011094676	0.58010477	5.308552e-06	0.1522351	3.1243238e-07	1.7276946e-06	2.8356004e-07	0.25655743
priorregion1_spot_48	1.098503e-07	2.0094825e-07	2.4663223e-08	2.6869205e-07	2.3867437e-07	1.11959984e-07	2.9989388e-07	1.52494e-06	0.99999726
priorregion1_spot_49	1.325125e-06	2.1364092e-06	0.12008488	6.4961097e-07	2.7630136e-05	5.608986e-07	4.9603887e-07	0.0009961663	0.8788862
priorregion1_spot_50	2.67782e-07	1.7870444e-06	0.5127361	1.4272742e-07	0.23677215	1.3023772e-07	9.097948e-08	1.9631732e-07	0.25048912
priorregion1_spot_51	4.71799e-06	1.7147712e-06	7.3119896e-05	8.978481e-07	3.8053524e-06	8.0289345e-07	8.2245134e-07	5.792248e-07	0.9999135
priorregion1_spot_52	3.7985896e-07	0.023402968	0.5362629	4.070078e-07	3.3553274e-06	1.1638871e-06	3.3142655e-07	2.4480335e-07	0.4403282
priorregion1_spot_53	4.2069873e-06	6.2765052e-06	0.47443312	4.110991e-07	0.0005382052	5.5206874e-07	4.015173e-07	1.810888e-07	0.5250166
priorregion1_spot_54	2.8317584e-06	5.071091e-06	0.00024064469	3.0887593e-06	3.7452817e-05	2.8940462e-06	2.7680098e-06	1.0021367e-05	0.99969524
priorregion1_spot_55	2.4180366e-07	8.412288e-07	0.27814692	1.6739861e-07	0.017333606	1.4874057e-07	1.6331246e-07	0.0027682167	0.70174974
